,PREDICTED,ACTUAL
15060021,115.799,116
15060025,117.336,118
15060027,116.645,117
15060039,115.666,115
15060042,118.662,118
15060056,118.298,118
15060063,115.663,115
15060070,116.336,117
15060081,112.663,112
15060085,118.533,128
15060087,115.662,115
15060097,127.337,128
15060102,116.336,117
15060112,116.627,116
15060114,116.338,117
15060120,115.664,115
15060121,118.092,128
15060122,116.662,116
15060138,116.664,116
15060160,127.337,128
15060187,117.379,117
15060188,127.339,128
15060190,115.665,115
15060191,109.297,106
15060214,117.664,117
15060313,115.662,115
15060320,117.334,118
15060345,115.661,115
15060383,120.412,132
15060420,117.139,128
15060543,116.337,117
15060570,116.774,117
15060797,117.664,117
15060846,115.662,115
15060907,117.665,117
15060910,116.664,116
15060933,117.337,118
15060964,121.476,132
15061007,117.665,117
15061011,117.666,117
15061122,118.661,118
15061204,115.663,115
15061213,116.093,111
15061215,116.753,117
15061216,118.183,118
15061225,117.339,118
15061226,112.665,112
15061228,119.711,128
15061237,112.857,107
15061256,117.617,117
15061257,117.338,118
15061259,116.112,116
15061260,117.314,128
15061262,119.29,128
15061263,127.338,128
15061264,117.662,117
15061265,117.337,118
15061270,116.912,117
15061273,116.596,117
15061274,116.664,116
15061277,127.337,128
15061282,115.797,112
15061283,117.336,118
15061286,117.666,117
15061288,123.515,132
15061289,117.987,118
15061290,115.663,115
15061291,116.338,117
15061293,117.336,118
15061295,115.664,115
15061296,117.378,118
15061298,117.337,118
15061299,116.336,117
15061303,117.337,118
15061307,117.665,117
15061312,115.917,106
15061313,108.42,106
15061314,116.041,107
15061317,117.755,118
15061318,117.664,117
15061319,115.664,115
15061320,116.339,115
15061323,116.928,117
15061324,117.667,117
15061329,117.663,117
15061334,117.337,118
15061335,117.337,118
15061337,117.138,117
15061338,117.334,118
15061340,116.356,117
15061344,115.664,115
15061345,115.599,106
15061346,116.334,117
15061347,116.335,117
15061348,117.706,128
15061349,127.337,128
15061350,117.276,128
15061352,117.725,118
15061353,117.07,117
15061355,117.288,117
15061356,117.661,117
15061357,117.663,117
15061358,116.962,132
15061360,117.266,117
15061364,115.582,107
15061365,117.664,117
15061367,118.487,132
15061369,117.337,118
15061376,116.581,117
15061378,117.242,117
15061380,116.335,117
15061382,115.664,115
15061383,116.521,115
15061384,116.297,117
15061388,127.337,128
15061390,117.665,117
15061391,117.118,117
15061392,117.664,117
15061394,117.957,118
15061396,117.717,118
15061404,117.48,118
15061406,117.165,117
15061410,115.03,117
15061411,115.662,115
15061414,117.197,118
15061415,118.808,132
15061417,117.529,128
15061418,117.477,118
15061419,116.45,117
15061420,116.339,117
15061421,117.336,118
15061422,117.666,117
15061424,117.661,117
15061425,117.043,117
15061428,117.334,118
15061430,117.131,117
15061435,116.335,117
15061436,115.664,115
15061437,114.337,115
15061439,115.714,117
15061441,116.555,118
15061442,117.336,118
15061444,123.339,124
15061445,116.339,117
15061447,131.338,132
15061449,117.664,117
15061454,117.665,117
15061458,116.145,118
15061459,116.81,115
15061461,115.997,106
15061463,117.667,117
15061469,115.487,112
15061470,118.273,118
15061471,116.335,117
15061475,115.663,115
15061476,115.662,115
15061478,116.335,117
15061479,118.666,118
15061480,116.338,117
15061481,110.142,117
15061484,116.397,115
15061485,117.337,118
15061486,117.663,117
15061489,117.57,118
15061490,117.338,118
15061491,116.608,106
15061492,117.17,117
15061493,116.335,117
15061494,117.666,117
15061495,115.661,115
15061496,116.335,117
15061499,109.698,106
15061500,115.664,115
15061501,115.662,115
15061503,118.666,118
15061504,116.338,117
15061505,118.667,118
15061507,115.368,106
15061508,117.336,118
15061509,116.286,118
15061511,115.663,115
15061515,117.435,112
15061516,117.335,118
15061517,116.812,117
15061518,118.665,118
15061521,118.662,118
15061522,118.072,118
15061524,118.821,124
15061525,115.662,115
15061526,116.335,117
15061528,117.335,118
15061529,117.304,118
15061530,116.782,118
15061533,119.393,132
15061534,115.792,115
15061535,116.784,117
15061536,106.664,106
15061540,114.338,115
15061542,114.337,115
15061543,118.298,118
15061544,115.661,115
15061546,116.335,117
15061548,117.662,117
15061549,131.336,132
15061550,117.661,117
15061553,117.663,117
15061555,116.337,117
15061556,116.337,117
15061560,118.666,118
15061561,117.664,117
15061564,131.34,132
15061565,116.663,116
15061566,115.695,115
15061568,117.664,117
15061571,106.663,106
15061575,117.335,118
15061576,117.661,117
15061577,117.663,117
15061578,117.664,117
15061579,115.664,115
15061580,117.995,118
15061583,117.666,117
15061584,118.663,118
15061585,115.661,115
15061586,117.656,118
15061588,116.338,117
15061600,117.663,117
15061602,131.337,132
15061603,116.243,118
15061604,127.339,128
15061605,118.665,118
15061608,119.501,132
15061609,116.664,117
15061610,117.318,118
15061612,116.335,117
15061613,117.869,128
15061619,117.606,132
15061621,114.306,106
15061622,116.335,117
15061623,116.936,118
15061624,116.335,117
15061628,115.76,106
15061631,117.337,118
15061632,117.664,117
15061637,116.753,106
15061638,116.421,117
15061639,117.661,117
15061640,116.336,117
15061642,116.335,117
15061645,111.106,106
15061646,117.731,117
15061647,116.414,117
15061648,117.336,118
15061649,127.338,128
15061650,118.664,118
15061651,115.84,106
15061653,116.334,117
15061654,117.123,117
15061655,118.665,118
15061658,117.507,117
15061659,117.661,117
15061661,118.417,132
15061662,117.665,117
15061665,116.337,117
15061668,107.584,106
15061670,121.466,132
15061671,117.179,117
15061673,115.663,115
15061677,117.665,117
15061678,116.999,106
15061679,114.944,107
15061680,118.661,118
15061682,115.662,115
15061683,115.666,115
15061684,115.664,115
15061686,116.627,106
15061687,117.66,117
15061688,116.977,117
15061689,116.842,106
15061704,115.465,107
15061706,117.666,117
15061709,115.297,106
15061712,117.63,117
15061713,115.662,115
15061714,117.662,117
15061717,116.336,117
15061718,117.613,118
15061720,127.335,128
15061723,117.335,118
15061724,106.666,106
15061725,117.662,117
15061726,116.686,117
15061729,117.661,117
15061730,117.865,115
15061733,115.665,115
15061734,117.541,117
15061735,117.112,115
15061736,118.449,124
15061737,117.662,117
15061738,117.176,117
15061740,121.451,128
15061742,110.723,111
15061744,106.665,106
15061747,117.664,117
15061751,119.334,120
15061752,118.663,118
15061753,117.339,118
15061754,106.663,106
15061755,115.664,115
15061756,116.337,117
15061757,117.202,128
15061758,106.66,106
15061759,113.167,106
15061760,118.223,118
15061762,115.661,115
15061765,117.337,118
15061766,111.589,118
15061767,116.049,106
15061769,116.633,117
15061771,114.698,106
15061772,117.338,118
15061773,116.334,117
15061777,114.023,106
15061778,117.1,117
15061784,117.178,117
15061785,131.337,132
15061788,117.666,117
15061790,117.176,118
15061795,115.664,115
15061797,117.246,117
15061798,128.459,132
15061800,117.663,117
15061801,117.337,118
15061808,117.337,118
15061811,118.229,132
15061813,115.664,115
15061815,117.338,118
15061826,117.664,117
15061905,117.661,117
15061906,117.196,117
15061908,115.664,115
15061909,116.186,115
15061910,116.989,117
15061911,116.913,117
15061912,117.663,117
15061915,116.508,117
15061917,115.918,106
15061918,122.733,124
15061926,114.577,106
15061927,106.667,106
15061928,116.915,117
15061929,117.407,117
15061930,115.663,115
15061933,116.663,116
15061934,118.852,132
15061935,111.593,106
15061937,115.663,115
15061939,117.338,118
15061941,115.661,115
15061942,117.335,118
15061944,106.663,106
15061945,117.334,118
15061946,116.334,117
15061948,117.105,117
15061949,116.339,117
15061951,115.329,106
15061952,117.763,118
15061953,114.705,106
15061958,116.337,117
15061960,117.263,117
15061961,115.803,106
15061962,116.489,117
15061963,117.908,128
15061965,117.883,118
15061966,117.662,117
15061967,116.334,117
15061968,116.666,116
15062036,124.674,132
15062038,116.394,128
15062039,121.216,132
15062046,117.589,117
15062050,131.335,132
15062051,117.116,117
15062067,108.512,106
15062069,117.663,117
15062071,118.491,132
15062080,117.664,117
15062092,117.432,132
15062094,114.336,106
15062097,116.457,117
15062099,116.205,117
15062100,117.664,117
15062101,117.337,118
15062102,127.336,128
15062103,131.335,132
15062105,116.335,117
15062106,116.905,117
15062107,117.795,132
15062108,117.361,117
15062109,115.84,115
15062111,129.238,132
15062112,115.057,106
15062114,115.664,115
15062117,117.334,118
15062118,116.621,118
15062122,117.967,118
15062124,115.353,106
15062126,106.664,106
15062130,106.663,106
15062136,123.633,128
15062137,117.515,117
15062138,106.661,106
15062139,117.198,117
15062142,106.663,106
15062145,116.714,117
15062146,115.664,115
15062149,119.578,132
15062150,117.667,117
15062151,117.662,117
15062152,117.499,117
15062153,117.338,118
15062331,103.881,70
15062332,117.807,118
15062333,116.54,117
15062334,120.536,128
15062335,119.576,132
15062337,117.334,118
15062338,116.334,117
15062346,116.551,117
15062347,116.754,106
15062348,116.488,117
15062349,118.182,132
15062350,116.488,117
15062351,113.38,106
15062353,117.03,128
15062354,116.227,107
15062356,116.47,124
15062357,117.031,118
15062358,118.285,128
15062360,116.298,116
15062361,128.665,128
15062363,117.663,117
15062366,118.325,118
15062367,115.664,115
15062368,115.679,106
15062369,117.663,117
15062370,117.663,117
