0.3401537 1.22195
0.2623439 1.086508
0.2928697 0.9953992
0.2717825 1.059101
0.2449274 1.18323
0.1986611 1.096813
0.2412015 1.221409
0.2621273 1.376929
0.2289365 1.454928
0.2121157 1.459038
0.1688272 1.235388
0.2026767 1.271896
0.1976899 1.292081
0.2088974 1.307733
0.2091096 1.219989
0.1957132 1.15629
0.193415 0.9516089
0.1868228 0.9477393
0.1654494 1.026694
0.1651253 1.067911
0.2090009 1.072529
0.198037 1.077273
0.1908325 1.096787
0.1875418 1.071026
0.1721863 1.001864
0.1738786 1.022519
0.1594991 0.9644789
0.1776879 0.8938745
0.162714 0.9245997
0.1297756 0.9620826
0.1456356 1.042825
0.1537219 1.019559
0.128012 0.8299183
0.1613089 0.8124776
0.1531632 0.8803782
0.162664 0.9732547
0.157221 0.8706982
0.1557795 0.8413236
0.1367363 0.7491188
0.1246587 0.8170231
0.1267072 0.8696439
0.1191949 0.9354025
0.1280057 0.9963033
0.1317773 1.044148
0.1490546 0.8917868
0.1257318 0.8033054
0.1427726 0.8535978
0.1587139 0.7855038
0.1398241 0.7632985
0.1462547 0.867081
0.1375908 0.9263841
0.1420045 1.057248
0.1335401 1.017353
0.1645067 0.8768791
0.1363432 0.7701583
0.1545466 0.8726833
0.1708576 0.8527586
0.2008291 0.7194194
0.2275499 0.8065607
0.2114961 0.8315551
0.2107313 0.8660626
0.2473133 0.7541269
0.2549368 0.738377
0.254735 0.7189786
0.2637251 0.6618803
0.2875421 0.6456193
0.2572257 0.6323399
0.2658263 0.7321846
0.2505821 0.752268
0.2474175 0.7707
0.2229658 0.8523426
0.2773613 0.7672469
0.2629635 0.8040475
0.2466587 0.7407677
0.2570148 0.7868037
0.2769261 0.7678073
0.2780003 0.8072614
0.2677281 0.7079747
0.2703639 0.7590842
0.3189277 0.7692478
0.3328303 0.7064198
0.3541105 0.7535207
0.3581763 0.7770403
0.3455756 0.716116
0.3599639 0.6921648
0.377056 0.6601322
0.3667812 0.673023
0.3432174 0.663925
0.3655896 0.6717564
0.351171 0.6158742
0.3652701 0.6387645
0.310433 0.7240369
0.3165809 0.7048012
0.3099403 0.6700112
0.2867032 0.7018685
0.2475242 0.6578019
0.2484439 0.6919088
0.2479512 0.6433291
0.2898028 0.6574218
0.2572272 0.6106139
0.3298452 0.6252752
0.334 0.5428194
0.3562916 0.4995331
0.3967482 0.4923041
0.3833307 0.4845401
0.3609191 0.4816859
0.3593797 0.4790316
0.3352496 0.5003468
0.3435035 0.5201085
0.3242665 0.5473313
0.3152284 0.562267
0.2843878 0.6441739
0.2680286 0.6724906
0.2942788 0.7369565
0.3138448 0.7304786
0.3339309 0.6936399
0.315689 0.676703
0.3111714 0.6494168
0.3026977 0.6019775
0.3215532 0.6422439
0.3068794 0.6280781
0.3181163 0.6191436
0.3185553 0.6255292
0.3359324 0.529819
0.3637898 0.5098229
0.3252313 0.4822278
0.3650137 0.4083846
0.3807257 0.442096
0.3709985 0.3905504
0.355372 0.4099916
0.3771429 0.3739563
0.3344778 0.4499035
0.3200107 0.4636793
0.3319151 0.4803219
0.3509834 0.4987331
0.3516928 0.516986
0.3570305 0.4674921
0.3457352 0.5000152
0.3318672 0.6054652
0.3281152 0.506011
0.3282375 0.5737152
0.3766051 0.5450946
0.3873619 0.6000625
0.3819302 0.5747799
0.396988 0.5479438
0.3551217 0.5576727
0.3725761 0.5484118
0.3327455 0.5184805
0.3638364 0.4985031
0.3557568 0.4655733
0.3892129 0.4277181
0.440258 0.4773622
0.4449952 0.4398414
0.4971131 0.43364
0.5591605 0.3841487
0.5485286 0.3921259
0.5263507 0.3606452
0.5490523 0.3291882
0.5498664 0.3496203
0.5431284 0.3712582
0.5048845 0.3292766
0.5296738 0.3433227
0.5341728 0.3450384
0.5355781 0.3381621
0.4735681 0.3222609
0.5453877 0.3563636
0.5280081 0.3306598
0.5362379 0.334138
0.5400577 0.3101955
0.5298933 0.3333047
0.5255624 0.3204911
0.5128769 0.3455503
0.5155398 0.3870637
0.5148921 0.375367
0.4386598 0.3750364
0.4439715 0.3677739
0.4203867 0.4304116
0.4330441 0.4147271
0.4165263 0.3959932
0.4226406 0.4352763
0.4727946 0.4734578
0.4679159 0.4227865
0.4256138 0.423438
0.4082402 0.4148446
0.4079788 0.386904
0.4244168 0.4009467
0.4265999 0.3597517
0.4214652 0.3489949
0.4313735 0.3271552
0.4054139 0.3020191
0.4241701 0.2759972
0.3973527 0.2554159
0.3901313 0.286679
0.3845025 0.2673332
0.3791668 0.2752634
0.398275 0.2749637
0.4102235 0.2992752
0.3812619 0.2737941
0.375904 0.2753546
0.4080063 0.2963462
0.4450345 0.3183591
0.4306663 0.3070987
0.4229943 0.3366655
0.4160331 0.2988652
0.4226189 0.2917815
0.405217 0.2963312
0.408264 0.2862487
0.3885706 0.3309484
0.3861821 0.3454951
0.4011466 0.3640477
0.39163 0.3323881
0.393039 0.3524847
0.382338 0.3539307
0.4015471 0.3533323
0.4339678 0.3287909
0.448936 0.3180376
0.4718182 0.309729
0.5066328 0.3001436
0.584559 0.3272307
0.5791774 0.3190058
0.5866182 0.2710497
0.5538726 0.2723161
0.6276665 0.3083436
0.6377692 0.2725221
0.5977264 0.2772391
0.6314229 0.3092101
0.6403962 0.3319314
0.6764952 0.3230285
0.7070125 0.3066066
0.7301068 0.2872809
0.7081892 0.2783326
0.7025084 0.2912139
0.6944341 0.2493562
0.7063245 0.2172698
0.7362881 0.2164858
0.767218 0.2347531
0.7581908 0.2336372
0.7645687 0.253614
0.784615 0.2655025
0.7537031 0.2719873
0.6941382 0.2690728
0.6655464 0.2919787
0.6558189 0.2986222
0.6209489 0.3068077
0.6473606 0.2789125
0.6000028 0.2788
0.6086634 0.2700355
0.5720015 0.2675335
0.5440212 0.341311
0.5293346 0.3456401
0.5286568 0.3458942
0.5136571 0.3746858
0.5111558 0.4010639
0.5175537 0.3596883
0.4913712 0.348798
0.4804022 0.3241278
0.5264239 0.3142225
0.5033041 0.334941
0.5218788 0.3285152
0.5136971 0.3458667
0.5065204 0.2983306
0.5229465 0.3285654
0.5130554 0.3095986
0.4902579 0.2915487
0.5384713 0.3293465
0.519027 0.3080174
0.5324157 0.2902257
0.5546594 0.3037135
0.5638872 0.321326
0.5151144 0.2930853
0.4862578 0.3086624
0.4985375 0.3158492
0.5117395 0.3260697
0.5482669 0.3425861
0.484358 0.3272078
0.4905133 0.2880944
0.4799507 0.3114138
0.516602 0.2796228
0.5515956 0.2620652
0.5297326 0.2594435
0.4931103 0.3051723
0.4560267 0.3697043
0.4948664 0.3819169
0.4669906 0.3726681
0.47811 0.3378453
0.4145132 0.3298997
0.3838244 0.331162
0.4140902 0.3034889
0.3675744 0.275682
0.3559405 0.2758984
0.3666111 0.2953975
0.3308049 0.2643239
0.3599682 0.2356692
0.3815587 0.2783057
0.352285 0.2619681
0.3163862 0.2729359
0.3088101 0.2971126
0.3305065 0.3397187
0.3120457 0.3437005
0.300868 0.335505
0.3028245 0.3739779
0.2970113 0.3641742
0.2852864 0.3895823
0.3044366 0.4188362
0.2927628 0.471601
0.3174154 0.4214858
0.3348556 0.4104677
0.3654978 0.4093747
0.363472 0.3713861
0.3775068 0.4007864
0.3989572 0.3757594
0.4332864 0.3856191
0.4237814 0.3767146
0.4441021 0.3220109
0.4321079 0.3072925
0.4833564 0.3047696
0.4835148 0.3138485
0.4685081 0.2767951
0.4979803 0.2913364
0.4667382 0.2912846
0.4340968 0.3324028
0.3702563 0.3165115
0.4267201 0.3230445
0.4032412 0.3388098
0.4202381 0.326505
0.4346785 0.3579771
0.3647963 0.3172079
0.395318 0.3472382
0.3749312 0.3747836
0.3848873 0.356315
0.3770861 0.3729063
0.3855432 0.3692431
0.3946752 0.3741604
0.4477791 0.3765421
0.4857345 0.4120642
0.4861288 0.4851162
0.4930772 0.4791984
0.4905033 0.4886835
0.493658 0.4559563
0.4986523 0.4636727
0.4982117 0.434493
0.5039325 0.5100529
0.5008464 0.4596877
0.479 0.3799807
0.4704267 0.3178419
0.454099 0.3229862
0.4300416 0.3444998
0.4410643 0.3284009
0.4420624 0.3476253
0.4087913 0.3639661
0.4051488 0.3268247
0.4278027 0.2905633
0.4658189 0.2845357
0.4479259 0.2959724
0.4650445 0.2937384
0.4907202 0.3124536
0.4664821 0.3293424
