,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,34.859,35.717,34.827,34.96,34.742,34.429,34.98512,35.097,36.981,35.19,29.209,32.279
15060025,53.122,53.328,53.32,53.34,53.33,53.321,53.27427,53.277,53.087,52.878,52.792,53.952
15060027,33.028,35.507,33.323,33.338,33.259,33.777,33.16339,32.812,35.582,34.659,29.206,30.711
15060039,54.111,53.967,54.012,54.143,54.143,53.731,54.05551,53.717,53.268,53.578,55.208,54.05
15060042,38.036,38.722,38.667,38.603,38.267,38.487,37.95821,37.119,37.467,38.676,29.209,36.368
15060056,52.479,54.749,52.481,52.695,52.311,51.796,52.03845,52.163,53.856,51.084,52.795,50.806
15060063,30.942,30.402,31.225,31.073,31.215,30.631,30.60756,31.306,29.919,32.411,29.207,30.549
15060070,29.493,29.821,29.634,29.616,29.56,29.608,29.58157,29.167,30.085,30.583,28.797,28.069
15060081,52.335,50.494,52.301,51.841,52.176,50.862,51.8485,52.224,50.333,51.567,52.793,53.763
15060085,52.559,50.598,52.841,52.838,52.734,53.455,52.53881,52.235,51.596,51.711,52.794,52.442
15060087,29.313,29.834,29.476,29.528,29.424,29.608,29.56342,29.073,30.085,30.465,28.867,28.128
15060097,57.534,58.121,57.776,57.87,57.617,57.147,56.08329,54.326,58.433,58.006,52.796,51.821
15060102,51.362,51.562,51.199,51.377,51.204,50.872,51.41339,51.571,50.909,50.409,52.798,53.592
15060112,47.243,46.669,47.225,47.195,47.26,47.042,47.37364,47.457,46.543,46.72,52.572,50.058
15060114,51.439,52.832,51.59,51.234,51.309,50.701,51.19561,50.988,52.784,50.976,52.797,51.685
15060120,31.571,33.641,31.419,31.487,30.914,32.134,30.97557,31.441,33.45,32.53,29.204,33.125
15060121,53.199,52.477,53.1,53.003,52.952,53.503,52.66096,52.637,52.57,52.119,52.795,53.872
15060122,51.424,52.037,51.367,51.347,51.247,51.701,51.60548,51.968,51.867,51.74,53.957,53.006
15060138,34.975,33.784,34.918,34.676,34.621,37.257,34.90515,35.71,33.453,38.155,29.207,35.148
15060160,54.903,52.668,55.21,53.812,54.876,53.273,54.02245,53.409,51.899,53.095,52.793,47.331
15060187,40.905,40.489,41.216,41.089,41.24,40.597,41.30363,41.07,38.415,40.521,43.593,39.034
15060188,38.439,40.576,38.314,37.792,37.684,37.261,38.09055,40.784,39.311,36.668,52.799,47.091
15060190,43.929,45.951,44.179,44.384,44.073,44.531,44.25525,44.052,45.167,44.952,50.359,44.745
15060191,54.631,55.302,54.592,54.524,54.6,54.996,54.24382,54.121,55.658,54.628,52.966,53.983
15060214,55.139,56.962,54.979,54.953,54.373,53.603,54.22067,53.83,56.284,53.841,52.794,51.922
15060313,49.167,49.384,49.222,49.407,49.149,49.246,49.197,49.634,48.877,48.55,52.795,51.131
15060320,52.176,51.505,51.893,51.856,52.028,52.309,51.88293,51.846,51.669,50.251,52.824,53.775
15060345,53.274,52.811,53.259,53.326,53.358,53.627,53.3426,53.384,52.983,52.921,53.027,54
15060383,49.385,49.455,49.349,49.384,49.316,49.813,49.31894,49.678,49.147,48.704,52.79,51.093
