,PREDICTED,ACTUAL
15060021,17.37,8
15060025,32.89,47
15060027,27.603,29
15060039,30.874,28
15060042,27.532,26
15060056,31.811,47
15060063,28.678,29
15060070,17.451,8
15060081,36.211,41
15060085,15.787,11
15060087,17.395,11
15060097,43.118,35
15060102,16.935,29
15060112,26.338,29
15060114,29.758,33
15060120,34.365,42
15060121,17.594,16
15060122,30.988,33
15060138,34.484,39
15060160,36.374,33
15060187,24.751,16
15060188,25.66,40
15060190,26.577,32
15060191,37.976,41
15060214,43.822,47
15060313,37.009,45
15060320,38.808,42
15060345,33.182,42
15060383,37.116,35
15060420,33.274,37
15060543,35.496,32
15060570,39.78,47
15060797,20.517,19
15060846,31.137,32
15060907,40.021,43
15060910,35.346,39
15060933,35.729,39
15060964,25.342,16
15061007,25.264,33
15061011,32.05,42
15061122,31.297,33
15061204,15.873,11
15061213,30.39,29
15061215,30.604,28
15061216,20.899,11
15061225,30.052,33
15061226,40.045,41
15061228,19.09,11
15061237,35.227,39
15061256,19.793,11
15061257,36.486,39
15061259,17.63,8
15061260,32.238,11
15061262,26.993,29
15061263,24.406,16
15061264,30.252,35
15061265,30.3,29
15061270,35.322,39
15061273,30.358,39
15061274,32.693,37
15061277,41.948,41
15061282,29.396,26
15061283,26.321,28
15061286,32.18,29
15061288,30.896,35
15061289,30.642,32
15061290,39.133,42
15061291,35.893,37
15061293,35.426,57
15061295,30.556,29
15061296,27.007,8
15061298,33.577,43
15061299,29.191,33
15061303,39.061,42
15061307,19.347,16
15061312,36.268,39
15061313,38.227,35
15061314,26.875,33
15061317,27.324,33
15061318,19.032,11
15061319,33.049,41
15061320,41.669,41
15061323,29.911,37
15061324,32.312,32
15061329,14.012,11
15061334,28.263,32
15061335,32.956,35
15061337,26.282,28
15061338,17.482,8
15061340,17.522,39
15061344,29.101,36
15061345,33.064,37
15061346,32.617,32
15061347,26.244,36
15061348,26.103,29
15061349,28.936,32
15061350,35.869,37
15061352,20.711,47
15061353,26.136,29
15061355,25.735,19
15061356,31.484,35
15061357,14.044,8
15061358,32.844,41
15061360,25.901,23
15061364,26.425,29
15061365,30.87,32
15061367,30.685,29
15061369,17.709,20
15061376,32.854,32
15061378,32.768,47
15061380,26.052,37
15061382,29.583,26
15061383,26.337,29
15061384,17.397,11
15061388,25.066,29
15061390,20.938,11
15061391,20.486,16
15061392,27.732,25
15061394,27.313,26
15061396,27.151,8
15061404,20.796,11
15061406,25.924,28
15061410,36.648,37
15061411,26.071,26
15061414,20.466,47
15061415,28.773,37
15061417,20.46,8
15061418,20.538,47
15061419,17.398,8
15061420,41.669,47
15061421,32.563,28
15061422,27.541,16
15061424,28.552,16
15061425,32.759,32
15061428,32.842,32
15061430,33.06,37
15061435,29.494,37
15061436,39.611,47
15061437,35.607,42
15061439,35.964,47
15061441,34.624,42
15061442,26.347,20
15061444,22.908,19
15061445,34.644,42
15061447,27.707,28
15061449,21.416,43
15061454,21.064,19
15061458,32.936,39
15061459,20.473,8
15061461,32.932,42
15061463,28.246,16
15061469,29.542,36
15061470,31.232,26
15061471,31.503,36
15061475,32.996,29
15061476,24.118,22
15061478,17.55,8
15061479,29.187,28
15061480,34.585,42
15061481,38.137,47
15061484,35.442,35
15061485,39.058,42
15061486,17.172,8
15061489,20.362,16
15061490,20.375,16
15061491,20.484,11
15061492,20.315,11
15061493,26.318,29
15061494,16.6,8
15061495,25.92,29
15061496,25.969,28
15061499,38.177,41
15061500,39.084,42
15061501,30.822,36
15061503,27.595,26
15061504,29.86,26
15061505,32.472,39
15061507,26.206,32
15061508,25.919,42
15061509,16.969,11
15061511,16.935,8
15061515,27.114,29
15061516,30.99,32
15061517,26.365,29
15061518,29.552,29
15061521,27.155,29
15061522,35.549,47
15061524,16.086,11
15061525,25.992,36
15061526,26.195,19
15061528,26.813,32
15061529,16.919,11
15061530,26.287,16
15061533,25.409,16
15061534,16.968,11
15061535,26.317,28
15061536,25.6,8
15061540,37.755,41
15061542,37.72,19
15061543,30.827,32
15061544,17.562,19
15061546,17.584,8
15061548,32.118,29
15061549,26.331,11
15061550,27.803,19
15061553,37.801,37
15061555,33.169,39
15061556,38.917,42
15061560,37.205,35
15061561,30.471,42
15061564,32.292,56
15061565,36.463,35
15061566,17.343,8
15061568,36.23,42
15061571,34.069,37
15061575,35.539,46
15061576,31.245,35
15061577,13.691,11
15061578,14.128,16
15061579,33.88,16
15061580,26.117,19
15061583,29.315,26
15061584,36.497,39
15061585,31.098,16
15061586,31.169,42
15061588,39.208,29
15061600,30.041,29
15061602,32.394,35
15061603,17.459,8
15061604,34.395,34
15061605,39.977,42
15061608,31.454,26
15061609,17.688,19
15061610,25.981,16
15061612,30.11,41
15061613,29.525,33
15061619,20.124,11
15061621,31.023,32
15061622,34.661,47
15061623,33.066,32
15061624,18.102,39
15061628,16.947,36
15061631,17.554,11
15061632,29.403,29
15061637,32.594,35
15061638,32.774,35
15061639,31.132,28
15061640,18.435,8
15061642,32.953,25
15061645,17.947,8
15061646,27.037,29
15061647,32.968,47
15061648,26.917,11
15061649,32.49,28
15061650,39.095,42
15061651,26.421,28
15061653,32.861,35
15061654,29.113,26
15061655,42.268,47
15061658,30.663,36
15061659,31.619,36
15061661,29.512,36
15061662,20.858,16
15061665,37.979,37
15061668,36.67,35
15061670,30.869,32
15061671,26.936,28
15061673,39.978,42
15061677,21.015,11
15061678,20.406,11
15061679,29.881,29
15061680,31.125,28
15061682,32.723,35
15061683,26.854,35
15061684,29.662,28
15061686,26.338,16
15061687,20.326,8
15061688,26.204,19
15061689,20.426,11
15061704,32.742,19
15061706,30.325,26
15061709,39.145,47
15061712,21.041,11
15061713,32.852,47
15061714,28.235,6
15061717,26.646,16
15061718,20.802,11
15061720,31.582,32
15061723,30.844,35
15061724,30.026,22
15061725,28.673,34
15061726,34.737,34
15061729,28.17,29
15061730,28.563,19
15061733,20.667,37
15061734,20.551,34
15061735,28.565,36
15061736,28.607,42
15061737,27.503,32
15061738,20.147,11
15061740,21.891,11
15061742,37.493,35
15061744,34.768,40
15061747,27.454,33
15061751,31.311,33
15061752,21.375,22
15061753,20.584,43
15061754,44.399,47
15061755,19.089,16
15061756,19.663,16
15061757,29.391,29
15061758,33.395,19
15061759,36.338,45
15061760,28.237,33
15061762,26.012,16
15061765,16.751,11
15061766,37.906,47
15061767,16.972,11
15061769,30.295,34
15061771,19.429,11
15061772,17.563,8
15061773,29.843,29
15061777,29.264,19
15061778,20.098,11
15061784,20.34,8
15061785,32.123,35
15061788,15.972,16
15061790,29.398,35
15061795,17,11
15061797,20.268,35
15061798,28.5,28
15061800,35.93,42
15061801,35.239,29
15061808,35.198,32
15061811,32.249,16
15061813,39.029,42
15061815,28.96,28
15061826,27.714,29
15061905,30.638,28
15061906,15.136,8
15061908,26.501,29
15061909,15.629,11
15061910,29.284,26
15061911,39.406,41
15061912,37.488,41
15061915,39.314,47
15061917,32.772,29
15061918,31.169,26
15061926,29.678,16
15061927,19.115,8
15061928,20.845,11
15061929,24.624,35
15061930,31.444,26
15061933,26.359,16
15061934,28.37,41
15061935,39.287,37
15061937,30.16,16
15061939,20.866,42
15061941,38.645,35
15061942,27.167,46
15061944,32.833,42
15061945,32.924,35
15061946,25.788,22
15061948,26.134,56
15061949,19.669,8
15061951,32.997,37
15061952,28.272,28
15061953,17.808,16
15061958,36.657,47
15061960,14.978,8
15061961,17.517,19
15061962,38.93,35
15061963,20.39,11
15061965,30.589,36
15061966,19.753,8
15061967,23.907,19
15061968,29.167,19
15062036,27.063,26
15062038,32.838,28
15062039,30.938,30
15062046,36.935,41
15062050,35.635,35
15062051,32.921,35
15062067,35.483,42
15062069,16.29,11
15062071,27.19,32
15062080,35.045,47
15062092,26.061,29
15062094,17.362,8
15062097,32.778,28
15062099,29.473,22
15062100,39.709,42
15062101,35.478,37
15062102,35.71,36
15062103,32.006,47
15062105,17.754,16
15062106,20.371,11
15062107,26.566,26
15062108,20.401,8
15062109,32.682,28
15062111,25.797,33
15062112,17.954,42
15062114,35.034,47
15062117,32.82,32
15062118,32.801,32
15062122,16.598,8
15062124,17.021,11
15062126,16.886,11
15062130,34.293,35
15062136,28.102,29
15062137,20.019,16
15062138,19.033,8
15062139,28.698,29
15062142,36.799,41
15062145,18.395,11
15062146,17.677,42
15062149,28.441,29
15062150,20.211,11
15062151,27.909,42
15062152,20.293,11
15062153,20.403,32
15062331,30.993,26
15062332,30.964,36
15062333,26.917,16
15062334,31.751,32
15062335,32.652,35
15062337,32.807,35
15062338,32.624,37
15062346,37.205,42
15062347,17.751,16
15062348,33.187,29
15062349,14.146,11
15062350,19.856,16
15062351,26.408,22
15062353,38.804,47
15062354,33.018,35
15062356,17.26,8
15062357,17.808,16
15062358,20.831,11
15062360,34.999,41
15062361,25.798,29
