,PREDICTED,ACTUAL
15060021,248.16,318
15060025,234.073,318
15060027,196.846,318
15060039,166.149,318
15060042,184.585,52
15060056,244.974,318
15060063,247.195,318
15060070,185.086,318
15060081,229.751,344
15060085,260.976,344
15060087,186.289,344
15060097,144.716,41
15060102,204.731,318
15060112,195.863,318
15060114,236.383,52
15060120,228.412,318
15060121,208.193,318
15060122,197.309,318
15060138,225.278,318
15060160,206.725,344
15060187,259.495,318
15060188,194.722,318
15060190,234.663,318
15060191,268.748,318
15060214,213.362,318
15060313,238.842,352
15060320,179.216,41
15060345,213.577,318
15060383,238.735,318
15060420,216.05,318
15060543,253.977,318
15060570,240.507,318
15060797,247.737,318
15060846,196.116,41
15060907,241.276,318
15060910,229.859,318
15060933,254.629,318
15060964,253.991,318
15061007,253.726,318
15061011,233.97,318
15061122,197.951,318
15061204,208.593,41
15061213,164.936,41
15061215,165.838,41
15061216,247.576,318
15061225,241.117,318
15061226,224.953,41
15061228,205.633,318
15061237,252.425,318
15061256,260.55,318
15061257,232.376,318
15061259,185.297,41
15061260,232.858,41
15061262,220.318,41
15061263,220.198,318
15061264,219.017,41
15061265,210.832,318
15061270,226.522,41
15061273,211.351,353
15061274,208.334,318
15061277,218.776,318
15061282,237.521,318
15061283,195.918,344
15061286,240.92,346
15061288,165.437,41
15061289,165.546,41
15061290,231.599,318
15061291,170.255,41
15061293,210.343,41
15061295,243.701,318
15061296,202.944,318
15061298,205.705,41
15061299,237.182,318
15061303,172.287,41
15061307,206.173,41
15061312,171.264,41
15061313,269.969,318
15061314,247.676,318
15061317,221.277,41
15061318,205.991,41
15061319,233.569,344
15061320,200.075,41
15061323,237.599,318
15061324,233.89,318
15061329,169.022,41
15061334,221.602,318
15061335,227.986,318
15061337,194.647,318
15061338,185.993,318
15061340,186.417,318
15061344,188.759,318
15061345,214.412,41
15061346,214.038,41
15061347,262.219,318
15061348,194.87,318
15061349,229.928,318
15061350,170.094,41
15061352,207.396,322
15061353,194.59,318
15061355,194.592,41
15061356,197.091,318
15061357,167.953,41
15061358,233.434,318
15061360,194.513,41
15061364,194.643,344
15061365,165.362,318
15061367,165.154,41
15061369,207.355,318
15061376,214.86,318
15061378,228.275,318
15061380,262.589,318
15061382,240.101,318
15061383,196.037,318
15061384,185.293,318
15061388,209.708,41
15061390,205.602,41
15061391,207.193,316
15061392,250.994,318
15061394,220.999,318
15061396,220.704,41
15061404,207.364,347
15061406,194.756,318
15061410,201.669,318
15061411,182.483,41
15061414,205.993,41
15061415,256.419,318
15061417,206.186,344
15061418,206.788,41
15061419,185.119,41
15061420,200.075,318
15061421,235.963,318
15061422,172.467,41
15061424,222.784,318
15061425,213.304,318
15061428,214.528,41
15061430,213.943,41
15061435,198.214,41
15061436,125.651,41
15061437,232.694,318
15061439,233.223,41
15061441,198.125,318
15061442,183.081,41
15061444,199.535,41
15061445,198.158,41
15061447,173.018,41
15061449,199.041,318
15061454,199.438,41
15061458,214.373,318
15061459,206.306,318
15061461,214.861,318
15061463,180.925,41
15061469,186.041,41
15061470,195.326,41
15061471,196.326,318
15061475,234.454,318
15061476,196.337,41
15061478,185.383,41
15061479,168.918,41
15061480,198.194,318
15061481,269.697,344
15061484,228.229,318
15061485,125.2,41
15061486,258.672,318
15061489,206.831,41
15061490,205.836,41
15061491,207.23,318
15061492,205.93,41
15061493,261.931,318
15061494,204.278,41
15061495,262.549,318
15061496,262.941,318
15061499,269.785,318
15061500,124.638,41
15061501,253.358,318
15061503,171.762,318
15061504,237.29,318
15061505,241.419,318
15061507,182.34,41
15061508,182.168,41
15061509,205.066,41
15061511,205.056,41
15061515,220.493,318
15061516,252.588,344
15061517,193.822,318
15061518,169.622,41
15061521,184.413,318
15061522,180.176,41
15061524,205.661,41
15061525,182.465,318
15061526,223.207,318
15061528,263.262,318
15061529,204.726,318
15061530,182.395,41
15061533,184.671,318
15061534,247.65,318
15061535,261.761,318
15061536,184.554,318
15061540,271.947,344
15061542,271,318
15061543,166.035,41
15061544,183.415,41
15061546,186.287,318
15061548,245.762,318
15061549,232.092,41
15061550,222.111,318
15061553,247.787,318
15061555,234.385,318
15061556,123.251,41
15061560,244.888,318
15061561,210.479,41
15061564,169.078,41
15061565,238.486,318
15061566,185.319,41
15061568,192.2,41
15061571,235.074,318
15061575,227.719,318
15061576,196.946,41
15061577,168.372,41
15061578,169.21,41
15061579,197.482,41
