,BA,BB
15061492,89.163,86.153
15061493,88.875,92.203
15061494,95.1,119.166
15061495,88.257,92.067
15061496,88.949,92.194
15061499,59.187,53.059
15061500,58.558,71.146
15061501,102.05,95.807
15061503,110.923,110.7
15061504,109.244,108.697
15061505,90.201,84.663
15061507,98.168,95.683
15061508,98.494,95.859
15061509,108.138,110.574
15061511,106.754,110.402
15061515,90.444,97.767
15061516,101.994,95.728
15061517,102.494,102.358
15061518,107.25,105.258
15061521,103.135,103.932
15061522,82.817,66.106
15061524,95.927,119.361
15061525,98.339,95.648
15061526,110.645,115.667
15061528,87.732,90.889
15061529,108.737,110.516
15061530,97.895,95.658
15061533,99.054,96.827
15061534,77.9,81.195
15061535,89.519,91.138
15061536,98.107,95.584
15061540,58.438,53.257
15061542,58.595,53.284
15061543,98.279,86.946
15061544,95.979,101.192
15061546,94.521,98.02
15061548,89.087,98.992
15061549,129.57,132.632
15061550,109.836,103.072
15061553,101.622,65.457
15061555,105.8,107.887
15061556,55.708,71.216
15061560,101.291,60.756
15061561,131.906,114.646
15061564,105.163,105.271
15061565,73.368,66.489
15061566,101.867,99.884
15061568,74.211,90.527
15061571,89.204,80.274
15061575,76.428,68.022
15061576,96.743,98.783
15061577,95.28,82.927
15061578,95.807,88.867
15061579,139.853,138.815
15061580,102.85,102.473
15061583,109.886,107.69
15061584,85.634,70.722
15061585,95.746,98.718
15061586,95.784,98.387
15061588,57.939,71.022
15061600,105.496,102.358
15061602,110.491,84.531
15061603,101.923,99.869
15061604,89.199,96.138
15061605,147.559,158.633
15061608,96.36,98.822
15061609,102.374,99.971
15061610,102.875,102.302
15061612,135.891,117.279
15061613,112.006,109.602
15061619,89.21,86.118
15061621,102.678,95.906
15061622,114.066,106.835
15061623,109.674,110.57
15061624,100.038,99.291
15061628,107.618,110.556
15061631,78.46,81.375
15061632,112.003,109.438
15061637,110.236,111.134
15061638,108.698,110.756
15061639,86.8,72.915
15061640,98.756,110.028
15061642,111.703,111.703
15061645,96.184,110.025
15061646,90.44,97.855
15061647,108.921,110.441
15061648,85.489,73.655
15061649,94.888,99.613
15061650,97.495,105.163
15061651,98.716,95.615
15061653,76.69,77.127
15061654,110.31,108.395
15061655,98.671,124.769
15061658,107.323,107.017
15061659,95.81,98.442
15061661,111.369,109.494
15061662,92.697,92.041
15061665,57.546,55.123
15061668,57.533,55.326
15061670,86.938,72.388
15061671,85.921,75.126
15061673,92.9,87.125
15061677,88.231,86.094
15061678,88.859,86.132
15061679,104.097,104.588
15061680,87.965,72.77
15061682,107.668,110.494
15061683,101.356,102.1
15061684,77.537,63.14
15061686,103.217,102.401
15061687,89.323,83.753
15061688,102.787,102.212
15061689,89.075,86.189
15061704,108.723,110.423
15061706,148.803,141.19
15061709,59.755,73.113
15061712,93.195,92.726
15061713,108.632,110.477
15061714,75.329,78.966
15061717,82.29,78.228
15061718,92.399,92.177
15061720,81.022,78.243
15061723,101.293,94.741
15061724,122.703,101.2
15061725,74.28,79.013
15061726,72.187,71.316
15061729,110.152,102.903
15061730,110.974,103.158
15061733,89.704,86.925
15061734,88.761,86.139
15061735,75.105,80.029
15061736,111.292,103.03
15061737,109.326,102.342
15061738,89.069,85.991
15061740,98.487,101.121
15061742,60.794,67.078
15061744,73.792,87.136
15061747,90.443,97.837
15061751,95.343,98.453
15061752,98.832,101.161
15061753,88.954,86.21
15061754,79.151,108.058
15061755,111.221,108.168
15061756,112.227,115.274
15061757,103.462,104.165
15061758,123.787,126.414
15061759,140.37,129.869
15061760,109.789,103.081
15061762,89.073,92.248
15061765,107.757,110.497
15061766,60.028,66.812
15061767,81.59,76.749
15061769,94.675,113.263
15061771,88.616,84.884
15061772,79.93,76.793
15061773,137.841,132.317
15061777,103.526,104.001
15061778,89.592,86.406
15061784,89.36,86.196
15061785,75.888,67.357
15061788,98.246,119.588
15061790,103.944,104.177
15061795,78.062,81.145
15061797,88.944,86.157
15061798,112.311,111.518
15061800,163.972,166.522
15061801,67.25,78.042
15061808,65.645,68.273
15061811,108.175,110.36
15061813,58.192,71.099
15061815,108.908,107.752
15061826,107.535,111.795
15061905,99.762,93.927
15061906,90.926,108.451
15061908,132.439,132.699
15061909,141.579,123.94
15061910,111.247,109.45
15061911,59.548,70.504
15061912,109.327,93.506
15061915,57.928,70.036
15061917,75.911,76.967
15061918,94.483,98.58
15061926,110.32,107.816
15061927,101.21,127.645
15061928,106.293,96.263
15061929,132.327,128.997
15061930,96.736,98.81
15061933,103.235,102.376
15061934,111.12,102.974
15061935,58.598,70.01
15061937,105.571,109.485
15061939,87.753,85.794
15061941,59.289,73.01
15061942,98.694,105.12
15061944,91.92,92.649
15061945,76.52,77.139
15061946,88.919,92.358
15061948,102.733,102.289
15061949,89.25,93.536
15061951,76.208,77.102
15061952,109.984,103.055
15061953,102.225,100.073
15061958,100.383,98.301
15061960,88.893,107.049
15061961,102.459,99.989
15061962,57.238,69.832
15061963,89.064,86.124
15061965,89.676,98.847
15061966,99.056,106.327
15061967,100.055,88.243
15061968,103.218,104.222
15062036,105.11,106.544
15062038,74.376,63.279
15062039,99.144,87.429
15062046,109.061,91.522
15062050,61.713,63.021
15062051,75.895,77.038
15062067,65.236,67.648
15062069,96.664,119.975
15062071,89.962,97.855
15062080,105.412,101.376
15062092,103.364,102.311
15062094,101.528,100.103
15062097,109.028,111.055
15062099,90.092,107.235
15062100,79.274,77.184
15062101,74.316,67.586
15062102,88.107,99.391
15062103,129.785,113.365
15062105,100.191,99.835
15062106,88.652,86.125
15062107,99.072,95.691
15062108,89.074,86.194
15062109,75.611,76.945
15062111,130.2,132.135
15062112,101.469,100.007
15062114,139.578,140.504
15062117,76.359,76.954
15062118,75.854,76.857
15062122,105.739,114.484
15062124,108.233,110.463
15062126,104.865,104.202
15062130,89.507,79.962
15062136,72.806,89.528
15062137,90.365,86.484
15062138,105.886,103.452
15062139,74.223,78.662
15062142,57.584,55.097
15062145,110.904,131.911
15062146,76.62,80.702
15062149,74.388,78.706
15062150,125.732,119.088
15062151,81.427,105.554
15062152,89.051,86.651
15062153,88.323,86.06
15062331,94.886,84.709
15062332,95.963,98.786
15062333,135.299,120.883
15062334,94.457,98.394
15062335,91.171,85.54
15062337,75.867,76.946
15062338,75.665,76.855
15062346,80.842,70.854
15062347,80.917,76.65
15062348,76.684,77.196
15062349,94.844,82.615
15062350,89.886,93.678
15062351,89.165,93.458
15062353,60.438,73.181
15062354,76.43,77.118
15062356,78.65,81.084
15062357,101.605,99.976
15062358,89.342,86.817
15062360,66.001,68.343
15062361,129.265,132.101
15062363,96.729,87.482
15062366,105.735,109.427
15062367,140.231,140.677
15062368,75.926,77.001
15062369,74.315,78.676
15062370,95.932,89.268
