,PREDICTED,ACTUAL
15061769,94.925,86
15061771,87.67,83
15061772,74.162,83
15061773,150.627,93
15061777,105.191,83
15061778,88.922,86
15061784,88.45,83
15061785,66.525,17
15061788,98.628,345
15061790,105.766,17
15061795,74.159,17
15061797,87.911,3
15061798,115.931,346
15061800,181.983,344
15061801,62.809,96
15061808,60.409,17
15061811,111.788,84
15061813,51.586,17
15061815,108.833,80
15061826,110.191,85
15061905,102.656,96
15061906,88.187,84
15061908,145.295,318
15061909,157.288,346
15061910,112.148,346
15061911,55.095,93
15061912,107.933,28
15061915,52.623,17
15061917,73.789,96
15061918,95.308,83
15061926,111.467,86
15061927,103.097,96
15061928,110.008,86
15061929,141.89,346
15061930,97.885,83
15061933,101.513,83
15061934,112.82,359
15061935,53.347,86
15061937,105.224,96
15061939,86.294,10
15061941,49.695,10
15061942,97.517,96
15061944,88.264,17
15061945,74.251,25
15061946,87.274,83
15061948,101.32,83
15061949,87.333,85
15061951,74.188,86
15061952,111.591,86
15061953,102.27,86
15061958,99.814,17
15061960,84.832,83
15061961,102.7,86
15061962,51.704,17
15061963,88.097,86
15061965,90.325,41
15061966,95.418,86
15061967,102.051,86
15061968,104.775,86
15062036,109.438,96
15062038,71.818,86
15062039,102.494,342
15062046,108.53,6
15062050,53.448,21
15062051,73.571,86
15062067,60.135,18
15062069,96.315,5
15062071,90.779,342
15062080,111.81,346
15062092,102.289,318
15062094,101.453,86
15062097,113.212,86
15062099,87.28,85
15062100,72.2,21
15062101,68.875,93
15062102,83.039,41
15062103,147.691,344
15062105,99.474,96
15062106,87.449,16
15062107,98.328,83
15062108,88.157,86
15062109,73.251,85
15062111,141.614,342
15062112,101.169,86
15062114,149.552,313
15062117,74.204,85
15062118,73.566,83
15062122,107.089,84
15062124,113.153,96
15062126,106.322,83
15062130,86.143,83
15062136,63.852,17
15062137,89.891,86
15062138,106.197,83
15062139,69.504,85
15062142,53.4,17
15062145,112.221,83
15062146,72.198,83
15062149,70.011,5
15062150,133.845,96
15062151,72.437,85
