,PREDICTED,ACTUAL
15060021,21.594,16
15060025,41.328,44
15060027,21.717,16
15060039,43.403,44
15060042,25.848,16
15060056,41.145,44
15060063,17.113,16
15060070,14.925,16
15060081,41.292,44
15060085,41.009,44
15060087,14.889,16
15060097,44.203,44
15060102,38.557,44
15060112,34.056,44
15060114,38.583,44
15060120,19.991,16
15060121,42.062,44
15060122,37.389,44
15060138,24.02,16
15060160,40.858,44
15060187,30.029,16
15060188,26.828,44
15060190,33.311,44
15060191,43.983,44
15060214,42.682,44
15060313,35.24,44
15060320,40.942,44
15060345,43.082,44
15060383,35.287,44
15060420,42.969,44
15060543,41.203,44
15060570,37.932,44
15060797,38.469,44
15060846,37.143,44
15060907,24.878,16
15060910,23.482,16
15060933,41.209,44
15060964,40.639,44
15061007,40.692,44
15061011,41.479,44
15061122,37.454,44
15061204,41.436,44
15061213,43.532,44
15061215,43.701,44
15061216,39.728,44
15061225,39.15,44
15061226,40.664,44
15061228,22.056,16
15061237,41.17,44
15061256,39.821,44
15061257,27.885,16
15061259,14.931,16
15061260,41.274,44
15061262,38.337,44
15061263,41.27,44
15061264,40.584,44
15061265,41.396,44
15061270,27.374,44
15061273,41.523,44
15061274,36.55,44
15061277,43.484,44
15061282,40.033,44
15061283,34.037,44
15061286,36.419,44
15061288,43.226,44
15061289,43.434,44
15061290,43.096,44
15061291,39.631,44
15061293,22.723,16
15061295,19.669,19
15061296,28.693,16
15061298,36.727,44
15061299,38.162,6
15061303,44.062,44
15061307,22.315,16
15061312,39.784,44
15061313,44.043,44
15061314,37.929,44
15061317,38.172,44
15061318,34.243,44
15061319,41.482,44
15061320,43.323,44
15061323,39.568,44
15061324,42.63,44
15061329,29.965,16
15061334,37.002,44
15061335,39.582,44
15061337,34.244,44
15061338,14.959,16
15061340,14.872,16
15061344,41.338,44
15061345,43.304,44
15061346,43.079,44
15061347,22.153,44
15061348,33.965,44
15061349,39.101,44
15061350,39.737,44
15061352,17.377,44
15061353,34.06,44
15061355,34.004,16
15061356,36.645,44
15061357,30.314,16
15061358,41.271,44
15061360,34.034,44
15061364,34.439,44
15061365,43.681,44
15061367,43.621,44
15061369,42.206,44
15061376,43.067,44
15061378,39.461,44
15061380,21.822,16
15061382,39.792,44
15061383,34.107,16
15061384,14.972,16
15061388,35.64,44
15061390,17.338,16
15061391,17.125,16
15061392,40.678,44
15061394,38.276,44
15061396,38.013,16
15061404,17.413,6
15061406,33.957,44
15061410,43.197,44
15061411,37.199,44
15061414,17.179,16
15061415,27.313,44
15061417,17.384,16
15061418,16.903,16
15061419,14.92,16
15061420,43.323,44
15061421,40.186,44
15061422,43.942,44
15061424,17.342,16
15061425,43.09,44
15061428,42.912,44
15061430,43.037,44
15061435,27.028,16
15061436,39.407,44
15061437,41.203,44
15061439,40.993,44
15061441,16.638,16
15061442,37.197,44
15061444,35.975,44
15061445,16.571,6
15061447,39.928,44
15061449,33.25,44
15061454,33.965,44
15061458,43.174,44
15061459,17.269,6
15061461,43.066,44
15061463,42.816,44
15061469,41.312,44
15061470,37.377,44
15061471,36.285,21
15061475,40.878,44
15061476,23.776,16
15061478,15.023,16
15061479,43.05,44
15061480,16.691,16
15061481,44.063,44
15061484,27.388,19
15061485,39.226,44
15061486,15.067,6
15061489,17.35,16
15061490,17.404,16
15061491,17.17,16
15061492,17.196,6
15061493,21.922,44
15061494,24.421,16
15061495,21.651,16
15061496,21.464,16
15061499,44.018,44
15061500,39.247,44
15061501,23.673,16
15061503,43.042,44
15061504,38.314,19
15061505,36.298,21
15061507,37.183,44
15061508,37.132,16
15061509,38.634,44
15061511,38.668,44
15061515,37.876,19
15061516,23.708,16
15061517,34.045,17
15061518,43.443,44
15061521,24.364,16
15061522,21.742,16
15061524,24.46,16
15061525,37.238,44
15061526,18.103,16
15061528,20.213,6
15061529,38.68,44
15061530,37.306,44
15061533,36.39,44
15061534,21.613,44
15061535,21.124,16
15061536,34.816,16
15061540,43.856,44
15061542,43.938,44
15061543,43.383,44
15061544,15.365,16
15061546,15.161,16
15061548,36.874,44
15061549,28.627,21
15061550,16.701,16
15061553,42.364,44
15061555,37.548,17
15061556,39.701,44
15061560,44.122,44
