X5.82,X4.4,X5.5,X6.3,X4.77,X0.67,X6.95,X3.2,X0.97,X1.08,X0.69,X7.18
5.82,4.4,5.5,6.3,4.77,0.67,6.95,3.2,0.97,1.08,0.69,7.18
