,PREDICTED,ACTUAL
15060025,78.006,41
15060039,93.688,96
15060056,65.932,67
15060063,93.696,96
15060070,90.181,96
15060072,81.002,83
15060081,42.317,40
15060082,43.296,41
15060085,43.307,41
15060087,87.033,84
15060090,62.593,84
15060097,35.305,33
15060101,79.278,96
15060102,43.307,41
15060114,82.535,83
15060120,35.307,33
15060122,80.695,83
15060138,80.704,83
15060160,81.701,84
15060188,43.304,41
15060190,55.307,53
15060191,35.297,33
15060215,87.376,86
15060313,38.844,33
15060320,43.297,41
15060345,83.885,41
15060383,42.316,40
15060420,84.755,83
15060536,43.306,41
15060543,83.691,86
15060797,83.695,86
15060846,81.689,84
15060907,83.695,86
15060909,43.306,41
15060910,93.69,96
15060933,82.984,84
15060964,82.695,85
15061007,82.298,83
15061122,79.754,83
15061204,93.692,96
15061213,85.303,83
15061215,93.693,96
15061225,85.542,85
15061226,43.307,41
15061228,90.706,93
15061237,83.36,84
15061256,82.527,83
15061257,82.701,85
15061258,83.692,86
15061259,88.304,86
15061260,80.693,83
15061261,80.19,41
15061262,74.327,69
15061263,90.705,93
15061264,43.318,41
15061265,64.802,96
15061270,77.7,80
15061273,59.874,41
15061274,87.303,85
15061277,43.313,41
15061279,81.702,84
15061283,88.078,96
15061286,85.307,83
15061288,90.691,93
15061289,85.297,83
15061290,43.304,41
15061291,89.352,96
15061293,43.307,41
15061295,35.301,33
15061297,82.696,85
15061298,93.698,96
15061301,93.698,96
15061302,93.661,96
15061303,43.299,41
15061305,43.303,41
15061308,84.318,96
15061312,85.298,83
15061313,38.689,41
15061314,83.688,86
15061317,80.704,83
15061318,83.701,86
15061319,73.228,69
15061320,42.301,40
15061323,60.456,40
15061324,82.686,85
15061327,89.487,96
15061330,93.692,96
15061331,42.307,40
15061333,71.703,74
15061334,82.7,85
15061335,43.075,41
15061336,93.702,96
15061340,85.306,83
15061342,86.779,96
15061346,86.308,84
15061347,92.053,96
15061348,85.3,83
15061349,35.308,33
15061350,85.308,83
15061352,83.925,41
15061353,85.288,83
15061355,85.705,86
15061356,59.584,33
15061357,82.528,83
15061360,85.457,84
15061365,85.298,83
15061367,85.301,83
15061368,43.314,41
15061369,43.314,41
15061370,83.81,86
15061376,83.5,83
15061377,77.289,40
15061378,43.297,41
15061380,82.702,85
15061382,80.695,83
15061384,88.606,86
15061385,88.305,86
15061386,45.712,84
15061388,77.686,80
15061389,82.699,85
15061390,83.695,86
15061391,84.076,86
15061392,43.307,41
15061404,87.05,93
15061405,76.3,74
15061406,85,84
15061410,54.703,84
15061411,90.695,93
15061414,83.103,41
15061415,76.476,86
15061417,85.594,85
15061418,79.118,41
15061419,90.123,96
15061420,42.301,41
15061421,83.376,83
15061422,87.937,86
15061424,86.304,96
15061425,88.578,96
15061428,89.318,96
15061430,86.053,85
15061434,62.213,41
15061436,37.147,35
15061437,43.307,41
15061438,82.33,84
15061439,43.307,41
15061441,43.064,40
15061442,89.013,93
15061443,35.309,33
15061444,87.692,90
15061445,42.966,41
15061447,93.692,96
15061449,93.686,96
15061454,93.688,96
15061458,83.952,85
15061459,84.943,96
15061461,82.907,41
15061463,93.695,96
15061469,85.305,83
15061470,67.687,70
15061471,76.007,84
15061475,86.427,96
15061476,93.693,96
15061478,90.962,96
15061479,93.704,96
15061480,44.944,96
15061481,37.689,40
15061484,76.315,74
15061485,39.445,41
15061486,75.433,83
15061489,84.342,83
15061490,85.014,96
15061491,84.28,86
15061492,83.695,86
15061494,38.69,41
15061495,83.862,86
15061498,83.695,86
15061499,37.687,40
15061501,75.11,41
15061503,90.691,93
15061504,90.693,93
15061505,90.464,96
15061508,82.979,40
15061509,46.877,86
15061511,49.647,96
15061514,81.129,86
15061515,74.414,53
15061517,89.807,96
15061518,88.315,86
15061520,83.701,86
15061522,36.758,33
15061523,93.695,96
15061524,35.296,33
15061525,90.377,96
15061526,80.692,83
15061528,47.611,41
15061530,83.536,74
15061533,88.309,86
15061536,83.692,86
15061537,80.702,83
15061538,87.305,85
15061539,87.558,41
15061540,35.306,33
15061543,86.303,86
15061544,86.369,85
15061546,88.307,86
15061548,80.698,83
15061549,81.696,84
15061551,42.634,41
15061553,83.705,86
15061555,90.703,93
15061556,39.462,41
15061557,82.856,96
15061560,43.305,41
15061561,43.306,41
15061564,93.702,96
15061565,53.78,80
15061568,43.311,41
15061571,69.297,67
15061576,62.724,33
15061579,53.028,96
15061580,88.482,96
15061583,87.688,90
15061584,83.692,86
15061585,76.169,85
15061588,44.547,83
15061600,86.301,84
15061601,84.297,41
15061602,43.315,41
15061603,91.268,96
15061604,83.696,86
15061605,43.304,41
15061608,57.346,41
15061609,90.718,96
15061612,43.297,41
15061613,80.3,78
15061619,84.381,86
15061621,80.695,83
15061622,43.309,41
15061623,80.32,96
15061626,93.694,96
15061628,45.122,41
15061629,38.689,41
15061630,83.687,86
15061631,83.056,85
15061632,88.195,96
15061638,75.894,41
15061640,83.468,84
15061641,90.694,93
15061642,71.9,41
15061645,83.698,86
15061646,77.698,80
15061648,79.243,74
15061650,43.312,41
15061651,85.31,83
15061654,69.301,67
15061656,77.692,80
15061658,81.691,84
15061661,83.687,86
15061662,93.687,96
15061666,56.659,33
15061667,76.175,41
15061668,42.311,40
15061669,43.297,41
15061670,88.31,86
15061671,80.688,83
15061676,85.033,83
15061677,80.695,83
15061678,83.396,83
15061679,63.794,83
15061680,91.693,94
15061682,78.515,41
15061683,88.361,90
15061684,43.302,41
15061685,77.035,69
15061686,84.868,83
15061687,43.308,41
15061688,84.443,83
15061689,83.631,83
15061690,85.145,83
15061702,83.13,83
15061704,79.164,85
15061707,61.789,33
15061709,42.752,41
15061710,83.424,84
15061712,93.694,96
15061713,77.068,41
15061714,70.816,33
15061718,88.484,83
15061719,69.309,67
15061720,67.945,67
15061721,81.696,84
15061722,81.696,84
15061723,80.694,83
15061724,35.309,33
15061725,75.839,83
15061726,93.692,96
15061731,83.103,83
15061733,79.949,41
15061734,80.266,41
15061735,68.846,33
15061736,78.071,33
15061738,83.886,83
15061740,71.692,74
15061742,37.688,40
15061744,43.306,41
15061747,77.437,80
15061753,84.521,84
15061754,35.308,33
15061756,80.687,83
15061758,81.695,84
15061759,42.492,41
15061760,69.302,67
15061762,80.973,83
15061763,57.48,41
15061764,45.02,41
15061765,51.096,86
15061767,41.889,33
15061768,83.814,83
15061771,83.217,83
15061772,46.429,83
15061776,35.311,33
15061777,70.559,83
15061778,84.411,86
15061784,83.947,83
15061788,38.687,41
15061789,39.796,41
15061790,58.644,41
15061797,82.984,41
15061798,85.3,83
15061799,60.185,40
15061800,43.304,41
15061801,56.126,96
15061808,42.185,41
15061811,81.694,84
15061813,38.418,40
15061815,80.212,80
15061826,87.306,85
15061905,93.691,96
15061907,43.297,41
15061908,43.308,41
15061909,43.306,41
15061910,76.987,41
15061911,49.749,93
15061912,35.304,33
15061915,39.987,33
15061917,86.746,96
15061918,80.689,83
15061927,93.697,96
15061928,88.306,86
15061929,43.305,41
15061932,43.297,41
15061933,84.641,83
15061934,74.229,41
15061935,61.346,86
15061939,77.665,40
15061941,42.752,41
15061942,93.695,96
15061944,35.307,33
15061945,80.712,41
15061946,81.916,83
15061948,85.3,83
15061949,87.314,85
15061951,83.698,86
15061952,83.087,86
