,PREDICTED,ACTUAL
15061769,50.409,54
15061771,31.684,28
15061772,52.849,54
15061773,32.829,28
15061777,38.202,28
15061778,32.042,28
15061784,31.999,28
15061785,53.102,54
15061788,36.186,54
15061790,38.423,54
15061795,35.101,28
15061797,32.035,28
15061798,53.68,54
15061800,49.464,54
15061801,53.023,54
15061808,53.012,54
15061811,53.389,54
15061813,51.778,54
15061815,51.706,54
15061826,53.233,54
15061905,54.074,58
15061906,32.761,28
15061908,40.452,28
15061909,52.063,54
15061910,51.981,54
15061911,54.312,54
15061912,51.955,54
15061915,54.253,54
15061917,53.638,54
15061918,52.414,54
15061926,51.365,54
15061927,34.113,28
15061928,34.107,28
15061929,41.424,54
15061930,50.249,28
15061933,47.391,54
15061934,29.1,28
15061935,54.237,54
15061937,52.341,54
15061939,32.475,54
15061941,51.952,54
15061942,40.737,54
15061944,49.1,54
15061945,53.541,54
15061946,34.032,28
15061948,47.391,54
15061949,51.09,54
15061951,53.505,54
15061952,28.811,28
15061953,29.136,28
15061958,47.648,54
15061960,32.456,28
15061961,29.155,28
15061962,54.247,54
15061963,32.069,28
15061965,52.171,54
15061966,32.578,28
15061967,34.641,28
15061968,38.297,54
15062036,38.42,54
15062038,53.665,54
15062039,54.15,54
15062046,52.026,54
15062050,52.371,54
15062051,53.497,54
15062067,52.75,54
15062069,35.791,28
15062071,50.107,54
15062080,48.518,54
15062092,47.492,54
15062094,29.083,28
15062097,53.455,54
15062099,52.624,54
15062100,50.808,54
15062101,44.161,28
15062102,51.759,54
15062103,44.753,54
15062105,29.297,28
15062106,31.905,28
15062107,48.928,54
15062108,32.016,28
15062109,53.777,54
15062111,42.907,28
15062112,29.253,28
15062114,29.348,28
15062117,53.535,54
15062118,53.59,54
15062122,32.069,28
15062124,51.575,45
15062126,32.871,28
15062130,50.683,54
15062136,31.093,28
15062137,31.838,28
15062138,32.068,28
15062139,39.682,54
15062142,53.695,54
15062145,36.229,28
15062146,34.975,28
15062149,39.526,28
15062150,35.95,28
15062151,35.092,28
15062152,32.15,28
15062153,32.164,54
15062331,51.559,54
15062332,52.035,54
15062333,32.799,28
15062334,51.667,54
15062335,51.246,54
15062337,53.786,54
15062338,53.646,54
15062346,50.004,54
15062347,52.766,54
15062348,53.754,54
15062349,42.117,54
15062350,51.463,54
15062351,34.454,28
15062353,51.961,54
15062354,53.449,54
15062356,35.131,42
15062357,29.264,28
15062358,31.974,28
15062360,52.827,54
15062361,43.14,54
15062363,54.144,54
15062366,54.475,54
15062367,29.6,28
15062368,53.572,54
15062369,39.579,28
15062370,42.138,54
