Prefix,HCL_component,Traits,Models,Predictive_ability
PriTuber,H,PriTuber.LCH.H,GBLUP,0.283
PriTuber,H,PriTuber.LCH.H,GBLUP,0.293
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.427
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.354
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.384
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.431
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.409
PriTuber,H,PriTuber.LCH.H,EGBLUP,0.366
PriTuber,H,PriTuber.LCH.H,RKHS,0.478
PriTuber,H,PriTuber.LCH.H,RKHS,0.405
PriTuber,H,PriTuber.LCH.H,RKHS,0.457
PriTuber,H,PriTuber.LCH.H,RKHS,0.433
PriTuber,H,PriTuber.LCH.H,RKHS,0.399
PriTuber,H,PriTuber.LCH.H,RKHS,0.497
PriTuber,L,PriTuber.LCH.L,BA,0.34
PriTuber,L,PriTuber.LCH.L,BA,0.514
PriTuber,L,PriTuber.LCH.L,BA,0.375
PriTuber,L,PriTuber.LCH.L,BA,0.344
PriTuber,L,PriTuber.LCH.L,BA,0.447
PriTuber,L,PriTuber.LCH.L,BA,0.408
PriTuber,L,PriTuber.LCH.L,BB,0.432
PriTuber,L,PriTuber.LCH.L,BB,0.346
PriTuber,L,PriTuber.LCH.L,BB,0.318
PriTuber,L,PriTuber.LCH.L,BB,0.337
PriTuber,L,PriTuber.LCH.L,BB,0.306
PriTuber,L,PriTuber.LCH.L,BB,0.397
PriTuber,L,PriTuber.LCH.L,BC,0.341
PriTuber,L,PriTuber.LCH.L,BC,0.435
PriTuber,L,PriTuber.LCH.L,BC,0.4
PriTuber,L,PriTuber.LCH.L,BC,0.433
PriTuber,L,PriTuber.LCH.L,BC,0.285
PriTuber,L,PriTuber.LCH.L,BC,0.471
PriTuber,L,PriTuber.LCH.L,BL,0.395
PriTuber,L,PriTuber.LCH.L,BL,0.42
PriTuber,L,PriTuber.LCH.L,BL,0.391
PriTuber,L,PriTuber.LCH.L,BL,0.388
PriTuber,L,PriTuber.LCH.L,BL,0.36
PriTuber,L,PriTuber.LCH.L,BL,0.369
PriTuber,L,PriTuber.LCH.L,BRR,0.315
PriTuber,L,PriTuber.LCH.L,BRR,0.454
PriTuber,L,PriTuber.LCH.L,BRR,0.374
PriTuber,L,PriTuber.LCH.L,BRR,0.344
PriTuber,L,PriTuber.LCH.L,BRR,0.415
PriTuber,L,PriTuber.LCH.L,BRR,0.458
PriTuber,L,PriTuber.LCH.L,GBLUP,0.42
PriTuber,L,PriTuber.LCH.L,GBLUP,0.318
PriTuber,L,PriTuber.LCH.L,GBLUP,0.377
PriTuber,L,PriTuber.LCH.L,GBLUP,0.365
PriTuber,L,PriTuber.LCH.L,GBLUP,0.392
PriTuber,L,PriTuber.LCH.L,GBLUP,0.301
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.478
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.444
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.364
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.48
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.389
PriTuber,L,PriTuber.LCH.L,EGBLUP,0.386
PriTuber,L,PriTuber.LCH.L,RKHS,0.305
PriTuber,L,PriTuber.LCH.L,RKHS,0.518
PriTuber,L,PriTuber.LCH.L,RKHS,0.539
PriTuber,L,PriTuber.LCH.L,RKHS,0.507
PriTuber,L,PriTuber.LCH.L,RKHS,0.482
PriTuber,L,PriTuber.LCH.L,RKHS,0.416
Pulpa,C,Pulpa.LCH.C,BA,0.445
Pulpa,C,Pulpa.LCH.C,BA,0.482
Pulpa,C,Pulpa.LCH.C,BA,0.534
Pulpa,C,Pulpa.LCH.C,BA,0.504
Pulpa,C,Pulpa.LCH.C,BA,0.478
Pulpa,C,Pulpa.LCH.C,BA,0.473
Pulpa,C,Pulpa.LCH.C,BB,0.318
Pulpa,C,Pulpa.LCH.C,BB,0.508
Pulpa,C,Pulpa.LCH.C,BB,0.427
Pulpa,C,Pulpa.LCH.C,BB,0.516
Pulpa,C,Pulpa.LCH.C,BB,0.415
Pulpa,C,Pulpa.LCH.C,BB,0.471
Pulpa,C,Pulpa.LCH.C,BC,0.503
Pulpa,C,Pulpa.LCH.C,BC,0.487
Pulpa,C,Pulpa.LCH.C,BC,0.482
Pulpa,C,Pulpa.LCH.C,BC,0.529
Pulpa,C,Pulpa.LCH.C,BC,0.473
Pulpa,C,Pulpa.LCH.C,BC,0.432
Pulpa,C,Pulpa.LCH.C,BL,0.398
Pulpa,C,Pulpa.LCH.C,BL,0.473
Pulpa,C,Pulpa.LCH.C,BL,0.595
Pulpa,C,Pulpa.LCH.C,BL,0.522
Pulpa,C,Pulpa.LCH.C,BL,0.471
Pulpa,C,Pulpa.LCH.C,BL,0.526
Pulpa,C,Pulpa.LCH.C,BRR,0.473
Pulpa,C,Pulpa.LCH.C,BRR,0.492
Pulpa,C,Pulpa.LCH.C,BRR,0.575
Pulpa,C,Pulpa.LCH.C,BRR,0.532
Pulpa,C,Pulpa.LCH.C,BRR,0.445
Pulpa,C,Pulpa.LCH.C,BRR,0.522
Pulpa,C,Pulpa.LCH.C,GBLUP,0.381
Pulpa,C,Pulpa.LCH.C,GBLUP,0.515
Pulpa,C,Pulpa.LCH.C,GBLUP,0.493
Pulpa,C,Pulpa.LCH.C,GBLUP,0.498
Pulpa,C,Pulpa.LCH.C,GBLUP,0.393
Pulpa,C,Pulpa.LCH.C,GBLUP,0.435
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.459
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.506
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.52
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.348
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.531
Pulpa,C,Pulpa.LCH.C,EGBLUP,0.551
Pulpa,C,Pulpa.LCH.C,RKHS,0.596
Pulpa,C,Pulpa.LCH.C,RKHS,0.437
Pulpa,C,Pulpa.LCH.C,RKHS,0.562
Pulpa,C,Pulpa.LCH.C,RKHS,0.547
Pulpa,C,Pulpa.LCH.C,RKHS,0.512
Pulpa,C,Pulpa.LCH.C,RKHS,0.538
Pulpa,H,Pulpa.LCH.H,BA,0.363
Pulpa,H,Pulpa.LCH.H,BA,0.446
Pulpa,H,Pulpa.LCH.H,BA,0.327
Pulpa,H,Pulpa.LCH.H,BA,0.265
Pulpa,H,Pulpa.LCH.H,BA,0.311
Pulpa,H,Pulpa.LCH.H,BA,0.337
Pulpa,H,Pulpa.LCH.H,BB,0.373
Pulpa,H,Pulpa.LCH.H,BB,0.284
Pulpa,H,Pulpa.LCH.H,BB,0.36
Pulpa,H,Pulpa.LCH.H,BB,0.395
Pulpa,H,Pulpa.LCH.H,BB,0.403
Pulpa,H,Pulpa.LCH.H,BB,0.358
Pulpa,H,Pulpa.LCH.H,BC,0.279
Pulpa,H,Pulpa.LCH.H,BC,0.361
Pulpa,H,Pulpa.LCH.H,BC,0.33
Pulpa,H,Pulpa.LCH.H,BC,0.283
Pulpa,H,Pulpa.LCH.H,BC,0.337
Pulpa,H,Pulpa.LCH.H,BC,0.408
Pulpa,H,Pulpa.LCH.H,BL,0.365
Pulpa,H,Pulpa.LCH.H,BL,0.439
Pulpa,H,Pulpa.LCH.H,BL,0.391
Pulpa,H,Pulpa.LCH.H,BL,0.459
Pulpa,H,Pulpa.LCH.H,BL,0.304
Pulpa,H,Pulpa.LCH.H,BL,0.4
Pulpa,H,Pulpa.LCH.H,BRR,0.4
Pulpa,H,Pulpa.LCH.H,BRR,0.312
Pulpa,H,Pulpa.LCH.H,BRR,0.325
Pulpa,H,Pulpa.LCH.H,BRR,0.334
Pulpa,H,Pulpa.LCH.H,BRR,0.409
Pulpa,H,Pulpa.LCH.H,BRR,0.408
Pulpa,H,Pulpa.LCH.H,GBLUP,0.391
Pulpa,H,Pulpa.LCH.H,GBLUP,0.378
Pulpa,H,Pulpa.LCH.H,GBLUP,0.431
Pulpa,H,Pulpa.LCH.H,GBLUP,0.423
Pulpa,H,Pulpa.LCH.H,GBLUP,0.48
Pulpa,H,Pulpa.LCH.H,GBLUP,0.404
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.306
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.48
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.346
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.32
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.361
Pulpa,H,Pulpa.LCH.H,EGBLUP,0.436
Pulpa,H,Pulpa.LCH.H,RKHS,0.279
Pulpa,H,Pulpa.LCH.H,RKHS,0.437
Pulpa,H,Pulpa.LCH.H,RKHS,0.42
Pulpa,H,Pulpa.LCH.H,RKHS,0.481
Pulpa,H,Pulpa.LCH.H,RKHS,0.439
Pulpa,H,Pulpa.LCH.H,RKHS,0.229
Pulpa,L,Pulpa.LCH.L,BA,0.427
Pulpa,L,Pulpa.LCH.L,BA,0.522
Pulpa,L,Pulpa.LCH.L,BA,0.453
Pulpa,L,Pulpa.LCH.L,BA,0.486
Pulpa,L,Pulpa.LCH.L,BA,0.499
Pulpa,L,Pulpa.LCH.L,BA,0.389
Pulpa,L,Pulpa.LCH.L,BB,0.366
Pulpa,L,Pulpa.LCH.L,BB,0.452
Pulpa,L,Pulpa.LCH.L,BB,0.374
Pulpa,L,Pulpa.LCH.L,BB,0.43
Pulpa,L,Pulpa.LCH.L,BB,0.368
Pulpa,L,Pulpa.LCH.L,BB,0.384
Pulpa,L,Pulpa.LCH.L,BC,0.309
Pulpa,L,Pulpa.LCH.L,BC,0.502
Pulpa,L,Pulpa.LCH.L,BC,0.506
Pulpa,L,Pulpa.LCH.L,BC,0.418
Pulpa,L,Pulpa.LCH.L,BC,0.383
Pulpa,L,Pulpa.LCH.L,BC,0.483
Pulpa,L,Pulpa.LCH.L,BL,0.384
Pulpa,L,Pulpa.LCH.L,BL,0.507
Pulpa,L,Pulpa.LCH.L,BL,0.341
Pulpa,L,Pulpa.LCH.L,BL,0.492
Pulpa,L,Pulpa.LCH.L,BL,0.477
Pulpa,L,Pulpa.LCH.L,BL,0.406
Pulpa,L,Pulpa.LCH.L,BRR,0.392
Pulpa,L,Pulpa.LCH.L,BRR,0.441
Pulpa,L,Pulpa.LCH.L,BRR,0.498
Pulpa,L,Pulpa.LCH.L,BRR,0.504
Pulpa,L,Pulpa.LCH.L,BRR,0.544
Pulpa,L,Pulpa.LCH.L,BRR,0.335
Pulpa,L,Pulpa.LCH.L,GBLUP,0.444
Pulpa,L,Pulpa.LCH.L,GBLUP,0.374
Pulpa,L,Pulpa.LCH.L,GBLUP,0.44
Pulpa,L,Pulpa.LCH.L,GBLUP,0.395
Pulpa,L,Pulpa.LCH.L,GBLUP,0.459
Pulpa,L,Pulpa.LCH.L,GBLUP,0.384
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.494
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.451
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.447
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.485
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.403
Pulpa,L,Pulpa.LCH.L,EGBLUP,0.431
Pulpa,L,Pulpa.LCH.L,RKHS,0.518
Pulpa,L,Pulpa.LCH.L,RKHS,0.532
Pulpa,L,Pulpa.LCH.L,RKHS,0.461
Pulpa,L,Pulpa.LCH.L,RKHS,0.406
Pulpa,L,Pulpa.LCH.L,RKHS,0.559
Pulpa,L,Pulpa.LCH.L,RKHS,0.563
SecBrote,C,SecBrote.LCH.C,BA,0.016
SecBrote,C,SecBrote.LCH.C,BA,0.359
SecBrote,C,SecBrote.LCH.C,BA,0.255
SecBrote,C,SecBrote.LCH.C,BA,0.325
SecBrote,C,SecBrote.LCH.C,BA,0.162
SecBrote,C,SecBrote.LCH.C,BA,0.276
SecBrote,C,SecBrote.LCH.C,BB,0.178
SecBrote,C,SecBrote.LCH.C,BB,0.218
SecBrote,C,SecBrote.LCH.C,BB,0.174
SecBrote,C,SecBrote.LCH.C,BB,0.197
SecBrote,C,SecBrote.LCH.C,BB,0.188
SecBrote,C,SecBrote.LCH.C,BB,0.332
SecBrote,C,SecBrote.LCH.C,BC,0.249
SecBrote,C,SecBrote.LCH.C,BC,0.282
SecBrote,C,SecBrote.LCH.C,BC,0.127
SecBrote,C,SecBrote.LCH.C,BC,0.143
SecBrote,C,SecBrote.LCH.C,BC,0.185
SecBrote,C,SecBrote.LCH.C,BC,0.237
SecBrote,C,SecBrote.LCH.C,BL,0.274
SecBrote,C,SecBrote.LCH.C,BL,0.269
SecBrote,C,SecBrote.LCH.C,BL,0.273
SecBrote,C,SecBrote.LCH.C,BL,0.257
SecBrote,C,SecBrote.LCH.C,BL,0.19
SecBrote,C,SecBrote.LCH.C,BL,0.238
SecBrote,C,SecBrote.LCH.C,BRR,0.256
SecBrote,C,SecBrote.LCH.C,BRR,0.095
SecBrote,C,SecBrote.LCH.C,BRR,0.294
SecBrote,C,SecBrote.LCH.C,BRR,0.325
SecBrote,C,SecBrote.LCH.C,BRR,0.107
SecBrote,C,SecBrote.LCH.C,BRR,0.279
SecBrote,C,SecBrote.LCH.C,GBLUP,0.21
SecBrote,C,SecBrote.LCH.C,GBLUP,0.134
SecBrote,C,SecBrote.LCH.C,GBLUP,0.09
SecBrote,C,SecBrote.LCH.C,GBLUP,0.158
SecBrote,C,SecBrote.LCH.C,GBLUP,0.11
SecBrote,C,SecBrote.LCH.C,GBLUP,0.148
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.262
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.137
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.029
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.193
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.254
SecBrote,C,SecBrote.LCH.C,EGBLUP,0.2
SecBrote,C,SecBrote.LCH.C,RKHS,0.19
SecBrote,C,SecBrote.LCH.C,RKHS,0.2
SecBrote,C,SecBrote.LCH.C,RKHS,0.143
SecBrote,C,SecBrote.LCH.C,RKHS,0.157
SecBrote,C,SecBrote.LCH.C,RKHS,0.316
SecBrote,C,SecBrote.LCH.C,RKHS,0.213
SecBrote,H,SecBrote.LCH.H,BA,0.302
SecBrote,H,SecBrote.LCH.H,BA,0.272
SecBrote,H,SecBrote.LCH.H,BA,0.248
SecBrote,H,SecBrote.LCH.H,BA,0.296
SecBrote,H,SecBrote.LCH.H,BA,0.225
SecBrote,H,SecBrote.LCH.H,BA,0.288
SecBrote,H,SecBrote.LCH.H,BB,0.118
SecBrote,H,SecBrote.LCH.H,BB,0.074
SecBrote,H,SecBrote.LCH.H,BB,0.238
SecBrote,H,SecBrote.LCH.H,BB,0.249
SecBrote,H,SecBrote.LCH.H,BB,0.2
SecBrote,H,SecBrote.LCH.H,BB,0.176
SecBrote,H,SecBrote.LCH.H,BC,0.284
SecBrote,H,SecBrote.LCH.H,BC,0.302
SecBrote,H,SecBrote.LCH.H,BC,0.184
SecBrote,H,SecBrote.LCH.H,BC,0.272
SecBrote,H,SecBrote.LCH.H,BC,0.161
SecBrote,H,SecBrote.LCH.H,BC,0.245
SecBrote,H,SecBrote.LCH.H,BL,0.187
SecBrote,H,SecBrote.LCH.H,BL,0.25
SecBrote,H,SecBrote.LCH.H,BL,0.216
SecBrote,H,SecBrote.LCH.H,BL,0.361
SecBrote,H,SecBrote.LCH.H,BL,0.275
SecBrote,H,SecBrote.LCH.H,BL,0.223
SecBrote,H,SecBrote.LCH.H,BRR,0.402
SecBrote,H,SecBrote.LCH.H,BRR,0.174
SecBrote,H,SecBrote.LCH.H,BRR,0.298
SecBrote,H,SecBrote.LCH.H,BRR,0.39
SecBrote,H,SecBrote.LCH.H,BRR,0.3
SecBrote,H,SecBrote.LCH.H,BRR,0.212
SecBrote,H,SecBrote.LCH.H,GBLUP,0.157
SecBrote,H,SecBrote.LCH.H,GBLUP,0.092
SecBrote,H,SecBrote.LCH.H,GBLUP,0.105
SecBrote,H,SecBrote.LCH.H,GBLUP,0.095
SecBrote,H,SecBrote.LCH.H,GBLUP,0.064
SecBrote,H,SecBrote.LCH.H,GBLUP,0.167
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.248
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.376
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.245
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.268
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.228
SecBrote,H,SecBrote.LCH.H,EGBLUP,0.308
SecBrote,H,SecBrote.LCH.H,RKHS,0.318
SecBrote,H,SecBrote.LCH.H,RKHS,0.319
SecBrote,H,SecBrote.LCH.H,RKHS,0.189
SecBrote,H,SecBrote.LCH.H,RKHS,0.374
SecBrote,H,SecBrote.LCH.H,RKHS,0.254
SecBrote,H,SecBrote.LCH.H,RKHS,0.221
SecBrote,L,SecBrote.LCH.L,BA,0.331
SecBrote,L,SecBrote.LCH.L,BA,0.322
SecBrote,L,SecBrote.LCH.L,BA,0.363
SecBrote,L,SecBrote.LCH.L,BA,0.273
SecBrote,L,SecBrote.LCH.L,BA,0.396
SecBrote,L,SecBrote.LCH.L,BA,0.346
SecBrote,L,SecBrote.LCH.L,BB,0.324
SecBrote,L,SecBrote.LCH.L,BB,0.133
SecBrote,L,SecBrote.LCH.L,BB,0.357
SecBrote,L,SecBrote.LCH.L,BB,0.33
SecBrote,L,SecBrote.LCH.L,BB,0.302
SecBrote,L,SecBrote.LCH.L,BB,0.258
SecBrote,L,SecBrote.LCH.L,BC,0.338
SecBrote,L,SecBrote.LCH.L,BC,0.21
SecBrote,L,SecBrote.LCH.L,BC,0.299
SecBrote,L,SecBrote.LCH.L,BC,0.32
SecBrote,L,SecBrote.LCH.L,BC,0.436
SecBrote,L,SecBrote.LCH.L,BC,0.174
SecBrote,L,SecBrote.LCH.L,BL,0.315
SecBrote,L,SecBrote.LCH.L,BL,0.23
SecBrote,L,SecBrote.LCH.L,BL,0.379
SecBrote,L,SecBrote.LCH.L,BL,0.263
SecBrote,L,SecBrote.LCH.L,BL,0.359
SecBrote,L,SecBrote.LCH.L,BL,0.354
SecBrote,L,SecBrote.LCH.L,BRR,0.229
SecBrote,L,SecBrote.LCH.L,BRR,0.365
SecBrote,L,SecBrote.LCH.L,BRR,0.351
SecBrote,L,SecBrote.LCH.L,BRR,0.232
SecBrote,L,SecBrote.LCH.L,BRR,0.432
SecBrote,L,SecBrote.LCH.L,BRR,0.294
SecBrote,L,SecBrote.LCH.L,GBLUP,0.137
SecBrote,L,SecBrote.LCH.L,GBLUP,0.178
SecBrote,L,SecBrote.LCH.L,GBLUP,0.234
SecBrote,L,SecBrote.LCH.L,GBLUP,0.156
SecBrote,L,SecBrote.LCH.L,GBLUP,0.143
SecBrote,L,SecBrote.LCH.L,GBLUP,0.126
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.265
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.329
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.349
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.303
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.226
SecBrote,L,SecBrote.LCH.L,EGBLUP,0.32
SecBrote,L,SecBrote.LCH.L,RKHS,0.241
SecBrote,L,SecBrote.LCH.L,RKHS,0.367
SecBrote,L,SecBrote.LCH.L,RKHS,0.25
SecBrote,L,SecBrote.LCH.L,RKHS,0.419
SecBrote,L,SecBrote.LCH.L,RKHS,0.228
SecBrote,L,SecBrote.LCH.L,RKHS,0.353
SecTuber,C,SecTuber.LCH.C,BA,0.418
SecTuber,C,SecTuber.LCH.C,BA,0.213
SecTuber,C,SecTuber.LCH.C,BA,0.192
SecTuber,C,SecTuber.LCH.C,BA,0.222
SecTuber,C,SecTuber.LCH.C,BA,0.306
SecTuber,C,SecTuber.LCH.C,BA,0.215
SecTuber,C,SecTuber.LCH.C,BB,0.133
SecTuber,C,SecTuber.LCH.C,BB,0.042
SecTuber,C,SecTuber.LCH.C,BB,0.225
SecTuber,C,SecTuber.LCH.C,BB,0.256
SecTuber,C,SecTuber.LCH.C,BB,0.077
SecTuber,C,SecTuber.LCH.C,BB,0.2
SecTuber,C,SecTuber.LCH.C,BC,0.305
SecTuber,C,SecTuber.LCH.C,BC,0.299
SecTuber,C,SecTuber.LCH.C,BC,0.151
SecTuber,C,SecTuber.LCH.C,BC,0.213
SecTuber,C,SecTuber.LCH.C,BC,0.35
SecTuber,C,SecTuber.LCH.C,BC,0.185
SecTuber,C,SecTuber.LCH.C,BL,0.201
SecTuber,C,SecTuber.LCH.C,BL,0.262
SecTuber,C,SecTuber.LCH.C,BL,0.275
SecTuber,C,SecTuber.LCH.C,BL,0.123
SecTuber,C,SecTuber.LCH.C,BL,0.228
SecTuber,C,SecTuber.LCH.C,BL,0.304
SecTuber,C,SecTuber.LCH.C,BRR,0.325
SecTuber,C,SecTuber.LCH.C,BRR,0.23
SecTuber,C,SecTuber.LCH.C,BRR,0.236
SecTuber,C,SecTuber.LCH.C,BRR,0.278
SecTuber,C,SecTuber.LCH.C,BRR,0.282
SecTuber,C,SecTuber.LCH.C,BRR,0.248
SecTuber,C,SecTuber.LCH.C,GBLUP,0.206
SecTuber,C,SecTuber.LCH.C,GBLUP,0.17
SecTuber,C,SecTuber.LCH.C,GBLUP,0.26
SecTuber,C,SecTuber.LCH.C,GBLUP,0.275
SecTuber,C,SecTuber.LCH.C,GBLUP,0.209
SecTuber,C,SecTuber.LCH.C,GBLUP,0.172
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.261
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.242
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.252
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.181
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.261
SecTuber,C,SecTuber.LCH.C,EGBLUP,0.201
SecTuber,C,SecTuber.LCH.C,RKHS,0.211
SecTuber,C,SecTuber.LCH.C,RKHS,0.352
SecTuber,C,SecTuber.LCH.C,RKHS,0.319
SecTuber,C,SecTuber.LCH.C,RKHS,0.302
SecTuber,C,SecTuber.LCH.C,RKHS,0.347
SecTuber,C,SecTuber.LCH.C,RKHS,0.248
SecTuber,H,SecTuber.LCH.H,BA,0.282
SecTuber,H,SecTuber.LCH.H,BA,0.361
SecTuber,H,SecTuber.LCH.H,BA,0.405
SecTuber,H,SecTuber.LCH.H,BA,0.238
SecTuber,H,SecTuber.LCH.H,BA,0.413
SecTuber,H,SecTuber.LCH.H,BA,0.349
SecTuber,H,SecTuber.LCH.H,BB,0.3
SecTuber,H,SecTuber.LCH.H,BB,0.334
SecTuber,H,SecTuber.LCH.H,BB,0.32
SecTuber,H,SecTuber.LCH.H,BB,0.209
SecTuber,H,SecTuber.LCH.H,BB,0.298
SecTuber,H,SecTuber.LCH.H,BB,0.246
SecTuber,H,SecTuber.LCH.H,BC,0.339
SecTuber,H,SecTuber.LCH.H,BC,0.196
SecTuber,H,SecTuber.LCH.H,BC,0.379
SecTuber,H,SecTuber.LCH.H,BC,0.201
SecTuber,H,SecTuber.LCH.H,BC,0.397
SecTuber,H,SecTuber.LCH.H,BC,0.413
SecTuber,H,SecTuber.LCH.H,BL,0.411
SecTuber,H,SecTuber.LCH.H,BL,0.371
SecTuber,H,SecTuber.LCH.H,BL,0.248
SecTuber,H,SecTuber.LCH.H,BL,0.416
SecTuber,H,SecTuber.LCH.H,BL,0.36
SecTuber,H,SecTuber.LCH.H,BL,0.243
SecTuber,H,SecTuber.LCH.H,BRR,0.304
SecTuber,H,SecTuber.LCH.H,BRR,0.299
SecTuber,H,SecTuber.LCH.H,BRR,0.32
SecTuber,H,SecTuber.LCH.H,BRR,0.271
SecTuber,H,SecTuber.LCH.H,BRR,0.224
SecTuber,H,SecTuber.LCH.H,BRR,0.264
SecTuber,H,SecTuber.LCH.H,GBLUP,0.297
SecTuber,H,SecTuber.LCH.H,GBLUP,0.334
SecTuber,H,SecTuber.LCH.H,GBLUP,0.208
SecTuber,H,SecTuber.LCH.H,GBLUP,0.219
SecTuber,H,SecTuber.LCH.H,GBLUP,0.25
SecTuber,H,SecTuber.LCH.H,GBLUP,0.335
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.558
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.364
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.148
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.397
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.318
SecTuber,H,SecTuber.LCH.H,EGBLUP,0.255
SecTuber,H,SecTuber.LCH.H,RKHS,0.397
SecTuber,H,SecTuber.LCH.H,RKHS,0.287
SecTuber,H,SecTuber.LCH.H,RKHS,0.452
SecTuber,H,SecTuber.LCH.H,RKHS,0.333
SecTuber,H,SecTuber.LCH.H,RKHS,0.392
SecTuber,H,SecTuber.LCH.H,RKHS,0.44
SecTuber,L,SecTuber.LCH.L,BA,0.322
SecTuber,L,SecTuber.LCH.L,BA,0.174
SecTuber,L,SecTuber.LCH.L,BA,0.42
SecTuber,L,SecTuber.LCH.L,BA,0.376
SecTuber,L,SecTuber.LCH.L,BA,0.301
SecTuber,L,SecTuber.LCH.L,BA,0.344
SecTuber,L,SecTuber.LCH.L,BB,0.247
SecTuber,L,SecTuber.LCH.L,BB,0.321
SecTuber,L,SecTuber.LCH.L,BB,0.295
SecTuber,L,SecTuber.LCH.L,BB,0.139
SecTuber,L,SecTuber.LCH.L,BB,0.306
SecTuber,L,SecTuber.LCH.L,BB,0.176
SecTuber,L,SecTuber.LCH.L,BC,0.292
SecTuber,L,SecTuber.LCH.L,BC,0.332
SecTuber,L,SecTuber.LCH.L,BC,0.276
SecTuber,L,SecTuber.LCH.L,BC,0.253
SecTuber,L,SecTuber.LCH.L,BC,0.369
SecTuber,L,SecTuber.LCH.L,BC,0.324
SecTuber,L,SecTuber.LCH.L,BL,0.358
SecTuber,L,SecTuber.LCH.L,BL,0.301
SecTuber,L,SecTuber.LCH.L,BL,0.259
SecTuber,L,SecTuber.LCH.L,BL,0.415
SecTuber,L,SecTuber.LCH.L,BL,0.17
SecTuber,L,SecTuber.LCH.L,BL,0.353
SecTuber,L,SecTuber.LCH.L,BRR,0.416
SecTuber,L,SecTuber.LCH.L,BRR,0.249
SecTuber,L,SecTuber.LCH.L,BRR,0.35
SecTuber,L,SecTuber.LCH.L,BRR,0.19
SecTuber,L,SecTuber.LCH.L,BRR,0.37
SecTuber,L,SecTuber.LCH.L,BRR,0.354
SecTuber,L,SecTuber.LCH.L,GBLUP,0.28
SecTuber,L,SecTuber.LCH.L,GBLUP,0.347
SecTuber,L,SecTuber.LCH.L,GBLUP,0.329
SecTuber,L,SecTuber.LCH.L,GBLUP,0.432
SecTuber,L,SecTuber.LCH.L,GBLUP,0.336
SecTuber,L,SecTuber.LCH.L,GBLUP,0.215
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.388
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.202
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.286
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.375
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.34
SecTuber,L,SecTuber.LCH.L,EGBLUP,0.283
SecTuber,L,SecTuber.LCH.L,RKHS,0.319
SecTuber,L,SecTuber.LCH.L,RKHS,0.257
SecTuber,L,SecTuber.LCH.L,RKHS,0.299
SecTuber,L,SecTuber.LCH.L,RKHS,0.397
SecTuber,L,SecTuber.LCH.L,RKHS,0.34
