,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,26.686,26.581,26.822,26.682,27.237,25.832,26.49735,26.301,24.808,24.309,34.12,34.626
15060025,14.562,14.604,14.529,14.673,14.533,14.289,14.61059,14.593,14.127,14.513,12.397,6.603
15060027,11.834,11.446,11.746,11.706,11.508,12.588,12.11391,11.879,10.538,13.488,6.879,7.945
15060039,15.614,14.829,15.562,15.67,15.52,15.063,15.72425,15.602,14.137,15.41,13.606,11.594
15060042,13.528,13.167,13.436,13.452,13.218,12.557,13.89733,14.096,14.084,13.742,6.878,9.283
15060056,11.949,11.69,12.026,12.178,11.589,13.672,11.28882,11.528,13.606,13.997,3.876,9.278
15060063,21.52,22.353,21.609,21.43,21.986,21.17,21.64607,20.877,19.856,19.443,18.874,21.487
15060070,7.389,7.324,7.301,7.384,7.096,8.023,7.2663,7.071,8.611,8.757,5.124,5.718
15060081,12.16,13.023,11.998,12.018,11.709,12.053,12.77022,11.815,13.742,12.77,5.876,8.119
15060085,12.94,15.525,13.117,13.321,12.737,13.434,13.29954,13.235,16.285,13.996,13.383,10.247
15060087,7.588,7.398,7.503,7.571,7.353,8.023,7.39518,7.126,8.611,8.855,4.877,4.597
15060097,8.917,9.128,8.821,8.873,8.669,8.639,6.80221,9.002,9.817,9.112,5.874,8.384
15060102,13.811,14.924,13.925,13.919,13.809,14.143,14.09007,14.191,15.977,14.147,15.484,11.911
15060112,15.304,15.508,15.314,15.357,15.378,15.589,15.26106,15.397,14.623,15.007,17.402,16.814
15060114,6.947,6.946,6.92,6.895,6.883,6.48,6.75883,6.865,7.41,7.124,5.125,6.179
15060120,13.453,12.022,13.362,13.417,13.005,13.509,12.28267,12.15,13.328,14.314,6.877,8.275
15060121,15.691,16.147,15.702,15.793,15.508,15.39,15.76139,15.703,15.799,15.951,14.886,11.522
15060122,8.722,9.011,8.701,8.737,8.823,9.06,8.92335,8.882,9.734,9.247,13.663,14.246
15060138,13.656,13.309,13.606,13.285,13.349,12.853,13.13415,12.826,13.758,14.378,6.877,9.617
15060160,10.219,9.464,9.894,9.899,10.612,10.697,12.64905,13.072,7.111,9.663,17.124,16.559
15060187,19.477,21.302,19.547,19.525,19.579,20.183,19.24998,18.993,21.983,19.152,16.357,23.543
15060188,7.648,9.442,7.668,7.705,7.371,7.986,8.17731,8.182,10.705,9.001,5.88,7.488
15060190,15.703,17.7,15.609,15.7,15.672,16.267,16.15798,16.55,18.347,15.76,17.228,17.46
15060191,16.798,16.469,16.861,16.823,16.733,16.606,16.48452,16.494,16.723,16.937,17.496,20.66
15060214,10.62,11.374,10.475,10.641,10.016,10.659,10.77079,10.695,11.967,11.122,6.877,9.638
15060313,23.674,25,23.854,23.849,24.428,23.759,25.12459,23.98,23.399,22.061,21.102,23.861
15060320,15.321,17.341,15.242,15.276,15.098,16.237,15.28135,15.476,16.707,15.861,17.12,16.241
15060345,20.884,21.042,20.87,20.833,20.957,21.06,20.99296,21.24,21.051,20.324,21.261,23.457
15060383,23.999,25.098,24.091,24.02,24.637,23.886,25.59431,24.25,23.638,22.223,28.412,32.535
15060420,20.926,21.112,20.936,20.908,21.039,20.891,21.03568,21.204,21.051,20.283,20.946,20.931
15060543,12.976,11.658,13.203,13.247,13.249,14.473,13.15337,13.497,12.941,13.893,10.313,16.585
15060570,18.497,18.465,18.288,18.605,18.904,17.727,19.01944,18.481,18.553,17.575,25.124,21.682
15060797,22.484,23.714,22.482,22.424,23.328,21.575,23.56249,22.558,24.923,20.102,34.124,26.957
15060846,8.629,8.934,8.515,8.545,8.511,8.523,8.37779,8.371,9.395,8.94,3.878,5.772
15060907,13.109,12.601,13.147,12.884,12.879,13.738,11.56211,11.842,15.78,14.169,6.879,10.456
15060910,18.389,18.451,18.593,18.322,18.756,19.527,19.18933,18.591,18.271,18.061,18.878,19.109
15060933,13.164,11.778,13.319,13.353,13.383,14.414,13.13452,13.424,12.941,14.02,5.877,10.536
15060964,25.052,25.348,25.299,25.232,25.676,24.553,25.07975,24.761,25.855,22.624,31.121,29.791
15061007,25.191,25.366,25.499,25.366,25.86,24.488,25.18436,24.792,25.855,22.738,31.121,29.727
15061011,15.114,14.987,15.121,15.248,15.201,14.855,15.11151,15.127,14.913,14.857,18.507,21.188
15061122,8.642,9.016,8.616,8.661,8.65,8.606,8.4537,8.504,9.734,9.037,6.877,6.177
15061204,17.122,17.185,17.033,16.987,17.242,16.617,17.06009,16.539,15.839,16.765,17.124,17.5
15061213,15.752,14.814,15.776,15.775,15.702,15.332,15.87919,15.833,14.137,15.501,19.34,19.693
15061215,15.356,13.656,15.353,15.469,15.314,15.265,15.69998,15.722,13.547,15.32,18.877,18.312
15061216,15.964,17.333,15.735,16.173,15.81,14.985,15.96077,15.594,17.854,15.714,17.126,17.173
15061225,6.646,6.279,6.71,6.61,6.682,6.876,6.50674,6.871,6.527,6.966,5.633,6.127
15061226,12.446,11.244,12.503,12.485,12.123,13.657,11.77048,12.825,11.733,14.189,6.879,9.784
15061228,15.655,16.549,15.6,15.5,15.767,15.092,16.29177,15.884,17.66,14.825,17.124,17.226
15061237,12.798,11.398,13.048,13.113,13.09,14.371,12.94126,13.344,12.698,13.921,5.877,9.243
15061256,12.577,11.78,12.681,12.665,12.528,13.356,12.75568,12.563,11.103,13.466,6.875,9.242
15061257,12.283,11.87,12.337,12.267,12.549,13.367,13.91505,14.173,11.999,13.331,17.126,15.969
15061259,7.468,7.423,7.389,7.454,7.199,7.99,7.33536,7.141,8.611,8.834,4.938,5.389
15061260,14.688,14.661,14.687,14.792,14.718,14.478,14.78726,14.746,14.127,14.586,15.009,9.618
15061262,20.187,20.168,20.215,20.15,20.328,20.437,20.43592,20.325,19.302,19.7,20.802,19.271
15061263,21.656,22.531,21.717,21.81,22.041,20.202,21.7034,20.937,21.053,20.191,25.126,22.735
15061264,17.847,19.316,17.969,17.894,18.277,18.029,19.07056,19.773,17.651,18.338,25.127,21.789
15061265,12.194,10.987,12.206,12.268,12.109,12.965,12.78164,12.992,11.777,13.655,6.879,10.428
15061270,19.347,19.804,19.398,19.34,19.381,19.149,19.09977,19.162,20.08,18.835,18.876,18.86
15061273,12.175,10.983,12.199,12.24,12.094,13.214,12.8202,13.077,11.777,13.726,7.902,17.68
15061274,17.625,18.958,17.482,17.763,17.354,15.895,17.11664,17.149,19.684,16.73,17.122,17.044
15061277,13.502,10.914,13.248,13.201,13.465,13.6,12.32711,12.039,10.98,13.612,6.876,9.509
15061282,6.83,6.78,6.854,6.779,6.737,6.581,6.48346,6.86,7.41,7.068,5.126,5.39
15061283,15.341,15.552,15.362,15.393,15.419,15.6,15.2764,15.434,14.623,15.045,17.125,17.187
15061286,19.296,20.69,19.347,19.238,19.593,18.9,20.00693,20.007,18.974,18.248,25.125,23.983
15061288,15.861,15.968,15.861,15.828,15.753,15.276,15.49107,15.561,14.727,15.578,9.851,10.962
15061289,15.748,14.974,15.745,15.844,15.697,15.161,15.88646,15.746,14.137,15.517,17.418,17.632
15061290,12.484,10.521,12.286,12.353,12.101,12.638,10.30083,10.622,8.616,12.44,6.875,9.155
15061291,18.877,19.783,18.766,18.659,18.751,18.409,18.05624,18.444,19.082,17.725,17.126,16.335
15061293,15.721,14.865,15.653,15.728,15.664,16.123,15.40548,15.437,14.132,15.28,17.126,16.493
15061295,14.279,11.6,13.97,14.008,13.984,13.387,13.83354,13.671,12.633,14.452,9.239,10.661
15061296,16.418,16.175,16.43,16.378,16.837,15.493,16.98999,17.329,13.613,15.355,19.864,21.679
15061298,19.185,19.49,19.019,19.197,19.036,17.147,17.63899,16.983,18.919,17.235,17.121,17.408
15061299,7.068,7.073,6.989,7.025,6.936,6.989,6.79538,6.988,7.695,7.274,5.884,6.325
15061303,11.987,11.875,12.015,12.123,11.916,11.909,11.46282,11.412,12.45,11.96,7.967,9.88
