probIn scale
0.01242835 11.81497
0.01950046 12.67704
0.02156226 12.26903
0.02563708 12.38934
0.04611635 12.90844
0.04110354 12.19918
0.04678191 12.47324
0.04905216 12.13662
0.0401491 12.90285
0.03576155 11.93538
0.03048641 11.51117
0.03600927 11.47939
0.03529247 12.49899
0.03804047 14.3584
0.04740942 13.60984
0.03584809 13.10703
0.03734263 12.41125
0.03811794 13.34932
0.0339651 13.15718
0.03470011 14.47037
0.03098156 14.84657
0.03536733 16.16862
0.0333176 16.00937
0.03130581 14.16555
0.01874042 13.93225
0.01924484 13.24305
0.02132868 12.55562
0.03122531 13.45563
0.03596564 13.1058
0.03734909 11.82616
0.03467878 11.23509
0.03882123 11.92017
0.05556168 11.83518
0.06398691 12.54195
0.0590457 12.29606
0.04953836 12.46529
0.0413499 12.44703
0.05152953 13.17714
0.06614672 12.83528
0.0390932 12.7208
0.05895477 13.02
0.08539417 12.66431
0.0695098 11.54892
0.07100575 10.39669
0.06129439 10.64161
0.0563536 9.931574
0.06525311 10.18472
0.06197996 9.780185
0.05049449 9.77217
0.04007496 10.82445
0.04911816 10.54965
0.0592451 10.82987
0.05045835 11.20679
0.06371227 10.43108
0.04686021 10.70246
0.06486327 10.42874
0.05164249 9.66841
0.05722851 9.334109
0.05489259 9.606658
0.0529187 10.33589
0.0630202 10.77711
0.05692096 11.61728
0.05013639 12.65989
0.05517569 13.35871
0.04652323 14.38124
0.06006324 11.81361
0.04303163 11.85386
0.02837386 12.42788
0.04781477 10.24923
0.03941338 11.62633
0.04219021 11.21907
0.05469337 11.35389
0.03130375 12.30974
0.04442635 13.47676
0.05483278 12.76305
0.04723465 12.73285
0.05032599 12.87083
0.04460032 12.63816
0.03436853 14.98253
0.04150269 15.77278
0.04285365 16.36578
0.03207765 15.02457
0.04663446 16.70824
0.03634112 16.5335
0.03110819 16.23677
0.03479105 15.78896
0.04390374 16.45857
0.04289225 16.49049
0.05309576 16.29995
0.03961793 15.64555
0.04279426 13.74733
0.05633366 14.73888
0.03994236 14.35352
0.05390482 13.16722
0.05903637 13.99373
0.04164293 15.01495
0.05809636 16.015
0.03502897 17.25165
0.05065475 16.48136
0.03859335 16.09296
0.04593353 14.1125
0.02969658 13.53065
0.03260744 14.26921
0.0361028 14.17501
0.02832099 13.7139
0.03989104 12.73821
0.0505026 12.66053
0.05432776 12.65261
0.05572349 12.06162
0.05675303 12.26414
0.05137293 12.16236
0.05107187 11.95663
0.05358037 11.79444
0.04838723 13.03215
0.05160453 14.33358
0.03843525 13.36613
0.04223968 13.54946
0.06669278 14.18917
0.06519228 14.01709
0.04817812 13.4895
0.05746829 12.50105
0.06020127 13.48371
0.04043626 14.03207
0.0339347 14.97069
0.03469717 15.75116
0.03032552 15.40184
0.05107222 15.10045
0.06172968 13.88163
0.06181355 15.02091
