X5.78,X4.6,X5.54,X6.29,X4.41,X0.59,X6.75,X2.97,X1.15,X1.1,X0.69,X6.98
5.78,4.6,5.54,6.29,4.41,0.59,6.75,2.97,1.15,1.1,0.69,6.98
