,PREDICTED,ACTUAL
15061406,25.135,20
15061410,48.214,47
15061411,31.576,20
15061414,35.075,39
15061415,48.947,57
15061417,35.641,33
15061418,35.171,33
15061419,25.008,20
15061420,46.461,42
15061421,22.822,20
15061422,38.119,53
15061424,33.521,35
15061425,50.509,58
15061428,50.321,58
15061430,50.719,57
15061435,30.391,26
15061436,43.16,40
15061437,30.632,26
15061439,30.265,28
15061441,33.119,35
15061442,31.763,40
15061444,28.938,20
15061445,33.01,40
15061447,35.312,28
15061449,28.133,20
15061454,28.397,40
15061458,50.988,58
15061459,35.184,26
15061461,50.894,58
15061463,30.595,26
15061469,34.289,40
15061470,35.588,33
15061471,35.023,26
15061475,24.235,20
15061476,30.454,26
15061478,25.007,20
15061479,37.681,41
15061480,33.276,40
15061481,25.981,20
15061484,22.904,20
15061485,42.305,47
15061486,30.626,26
15061489,34.77,26
15061490,35.456,58
15061491,35.149,58
15061492,35.488,42
15061493,24.031,26
15061494,25.355,26
15061495,23.595,20
15061496,23.619,26
15061499,25.992,26
15061500,42.994,55
15061501,46.263,60
15061503,34.713,16
15061504,37.068,39
15061505,44.105,57
15061507,31.455,40
15061508,31.497,40
15061509,25.721,26
15061511,25.82,20
15061515,23.793,26
15061516,46.179,47
15061517,25.346,31
15061518,37.302,40
15061521,33.428,26
15061522,29.084,20
15061524,25.397,26
15061525,31.757,42
15061526,30.363,26
15061528,23.584,20
15061529,25.676,26
15061530,31.701,45
15061533,30.584,26
15061534,24.79,40
15061535,23.893,20
15061536,31.369,20
15061540,25.621,20
15061542,26.7,57
15061543,40.773,26
15061544,24.915,26
15061546,25.372,26
15061548,40.375,57
15061549,33.41,20
15061550,34.127,26
15061553,25.733,26
15061555,23.549,20
15061556,42.693,48
15061560,27.244,26
15061561,39.651,40
15061564,40.002,55
15061565,41.966,58
15061566,25.175,26
15061568,43.428,49
15061571,41.879,57
15061575,22.706,20
15061576,35.182,26
15061577,28.883,20
15061578,29.806,55
15061579,32.868,26
15061580,26.353,20
15061583,36.564,39
15061584,48.277,57
15061585,35.264,26
15061586,35.533,66
15061588,42.779,20
15061600,36.186,43
15061602,27.321,34
15061603,25.349,28
15061604,42.77,54
15061605,46.906,49
15061608,35.036,33
15061609,25.224,20
15061610,25.402,20
15061612,31.504,26
15061613,36.83,26
15061619,34.886,53
15061621,46.065,43
15061622,26.718,20
15061623,23.544,20
15061624,25.671,55
15061628,25.862,40
15061631,25.124,28
15061632,36.776,54
15061637,23.542,20
15061638,23.736,26
15061639,53.432,58
15061640,29.937,20
15061642,23.21,20
15061645,29.987,28
15061646,23.616,20
15061647,23.663,28
15061648,41.184,20
15061649,30.045,26
15061650,33.774,26
15061651,31.859,26
15061653,50.524,58
15061654,36.601,26
15061655,50.007,55
15061658,37.161,26
15061659,35.704,39
15061661,36.684,40
15061662,27.994,26
15061665,48.262,46
15061668,48.061,57
15061670,53.066,55
15061671,41.251,57
15061673,50.154,57
15061677,35.417,26
15061678,34.895,26
15061679,30.476,20
15061680,52.721,55
15061682,23.357,20
15061683,25.337,26
15061684,34.894,28
15061686,25.375,20
15061687,32.975,40
15061688,25.385,35
15061689,34.979,47
15061704,23.423,28
15061706,51.359,57
15061709,47.076,47
15061712,28.156,26
15061713,23.599,20
15061714,48.348,53
15061717,29.016,28
15061718,28.582,26
15061720,51.752,53
15061723,46.471,53
15061724,37.601,42
15061725,48.82,57
15061726,50.527,54
15061729,33.951,57
15061730,34.084,39
15061733,36.136,45
15061734,35.183,57
15061735,48.582,57
15061736,33.629,28
15061737,34.111,48
15061738,35.494,53
15061740,21.433,20
15061742,25.255,20
15061744,38.34,42
15061747,23.657,26
15061751,35.397,42
15061752,21.379,20
15061753,35.601,41
15061754,44.631,48
15061755,30.658,26
15061756,31.311,40
15061757,29.856,20
15061758,33.909,40
15061759,30.274,40
15061760,34.415,39
15061762,24.359,20
15061765,26.016,20
15061766,25.918,20
15061767,24.569,20
15061769,51.255,57
15061771,35.237,40
15061772,25.375,20
15061773,24.153,20
15061777,30.001,20
15061778,35.426,58
15061784,35.353,20
15061785,45.119,58
15061788,24.903,20
15061790,30.342,55
15061795,25.039,26
15061797,35.444,4
15061798,37.437,35
15061800,30.306,26
15061801,49.321,47
15061808,49.176,47
15061811,23.569,26
15061813,42.518,48
15061815,37.088,58
15061826,37.277,47
15061905,42.3,58
15061906,26.334,20
15061908,35.516,57
15061909,24.487,20
15061910,36.571,20
15061911,47.054,40
15061912,46.21,53
15061915,46.367,52
15061917,50.734,26
15061918,35.431,33
15061926,36.639,34
15061927,40.874,44
15061928,34.647,35
15061929,35.776,20
15061930,34.721,33
15061933,25.488,20
15061934,34.147,20
15061935,46.771,57
15061937,24.837,20
15061939,35.236,4
15061941,46.644,55
15061942,30.191,26
15061944,48.886,57
15061945,50.438,58
15061946,23.524,20
15061948,25.426,46
15061949,32.083,20
15061951,50.803,58
15061952,34.442,26
15061953,24.933,20
15061958,43.376,58
15061960,25.902,20
15061961,25.153,20
15061962,46.346,55
15061963,35.06,38
15061965,29.293,20
15061966,29.173,20
15061967,29.951,20
15061968,30.013,28
15062036,33.744,45
15062038,50.883,53
15062039,42.216,33
15062046,46.326,53
15062050,36.09,20
15062051,50.869,50
15062067,48.723,53
15062069,24.867,20
15062071,24.063,20
15062080,44.135,46
15062092,25.653,28
15062094,25.306,26
15062097,23.654,20
15062099,34.13,40
15062100,54.353,55
15062101,22.802,20
15062102,46.764,49
15062103,39.501,42
15062105,25.282,20
15062106,34.906,20
15062107,31.574,26
15062108,35.673,26
15062109,50.802,48
15062111,33.145,20
15062112,25.128,20
15062114,32.975,39
15062117,50.442,57
15062118,50.713,57
15062122,30.329,20
15062124,25.669,26
15062126,26.504,20
15062130,41.659,47
15062136,42.596,26
15062137,34.836,55
15062138,25.211,28
15062139,48.705,58
15062142,48.503,57
15062145,28.328,28
15062146,25.068,20
15062149,48.443,53
15062150,26.786,20
15062151,24.612,20
15062152,35.749,26
15062153,35.507,58
15062331,36.176,58
15062332,34.836,20
15062333,26.518,20
15062334,35.445,20
15062335,44.283,60
15062337,50.779,50
15062338,50.779,53
15062346,39.667,49
15062347,24.843,20
15062348,50.554,43
15062349,29.414,28
15062350,32.438,40
15062351,23.936,20
15062353,47.156,53
15062354,50.599,57
15062356,24.531,20
15062357,25.3,20
15062358,34.971,55
15062360,48.438,57
15062361,33.195,26
15062363,41.683,57
15062366,35.534,26
15062367,33.101,26
15062368,50.846,58
15062369,48.312,58
15062370,29.224,20
