,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,88.56,90.745,88.583,88.016,88.653,87.502,87.85927,87.045,89.667,87.463,91.476,92.85
15060025,82.233,81.459,82.331,82.602,82.608,81.415,81.92954,82.133,81.375,82.028,76.925,64.377
15060027,80.644,80.014,80.893,81.064,80.152,82.692,79.78114,80.756,81.065,81.312,72.98,72.687
15060039,83.938,83.577,83.978,83.838,84.133,83.019,83.98133,83.539,80.979,83.568,77.823,78.793
15060042,79.896,81.536,79.715,80.3,80.271,78.728,79.57771,79.57,82.324,80.009,72.979,74.388
15060056,77.983,73.92,78.857,80.625,77.218,78.947,72.45742,75.139,78.056,78.251,33.981,72.366
15060063,85.986,89.189,85.608,85.627,85.976,84.191,86.86521,84.776,87.81,84.896,90.219,89.247
15060070,63.913,65.314,64.097,65.951,63.706,65.917,63.07309,63.742,71.822,65.904,69.021,65.815
15060081,78.503,78.102,78.649,79.442,78.145,77.686,78.61673,77.593,81.375,78.039,53.986,64.771
15060085,76.684,79.629,76.967,77.819,75.679,77.873,77.0365,78.531,81.678,78.224,78.215,67.03
15060087,64.072,65.394,64.278,66.064,63.855,65.917,63.16809,63.756,71.822,65.989,66.232,50.458
15060097,70.936,71.291,71.305,72.379,70.537,70.627,62.05136,72.283,76.157,70.41,53.984,63.119
15060102,82.594,82.396,82.566,82.486,82.477,83.462,83.31017,83.303,81.767,82.858,84.247,79.792
15060112,83.241,83.616,83.353,82.859,83.317,83.158,83.69517,83.678,82.32,82.716,88.465,88.382
15060114,68.32,67.101,68.621,69.255,68.212,67.778,67.25511,68.324,70.657,68.005,69.027,69.133
15060120,80.851,80.364,80.969,81.922,81.101,83.143,79.50827,80.711,78.375,81.697,72.983,73.335
15060121,84.292,85.566,84.061,84.351,83.912,83.525,84.05252,84.038,85.472,84.223,84.099,79.182
15060122,69.83,69.847,70.211,70.768,69.958,69.845,69.23423,69.704,73.443,70.197,85.643,79.031
15060138,81.414,82.23,82.356,81.639,81.488,79.776,80.79275,80.173,81.272,80.909,72.98,76.333
15060160,72.692,74.752,72.322,71.644,71.355,71.351,74.99998,76.16,72.843,71.604,88.027,80.751
15060187,81.976,80.424,82.351,82.361,82.308,83.385,82.71224,83.003,83.186,83.334,84.663,84.506
15060188,65.917,66.585,66.223,67.522,65.193,66.926,66.24169,66.673,74.309,66.942,53.977,60.316
15060190,83.622,82.51,82.802,83.103,83.266,84.076,83.97495,83.81,79.379,83.134,88.022,88.516
15060191,84.72,84.391,84.673,84.215,84.919,85.331,85.29417,85.154,82.272,85.284,88.821,89.925
15060214,79.527,78.98,79.604,80.344,79.265,80.069,78.43454,79.734,82.438,79.223,72.986,74.682
15060313,86.996,87.228,86.794,85.153,87.505,87.535,89.76089,86.713,82.542,86.599,91.982,90.84
15060320,83.041,82.557,83.028,82.803,83.235,84.502,83.58321,83.874,79.42,83.261,88.015,87.093
15060345,89.529,89.311,89.498,89.167,89.726,90.046,89.8842,89.985,86.728,89.252,92.014,92.888
15060383,87.061,87.209,86.867,85.191,87.574,87.747,90.03462,86.737,82.542,86.609,94.016,92.88
