probIn scale
0.01880938 34.41973
0.01596838 34.15652
0.01016558 34.16619
0.02381733 35.27707
0.02358619 36.66651
0.01898026 33.60848
0.02882849 30.55104
0.01763458 32.14105
0.01102876 33.46418
0.01796455 29.81195
0.008391869 28.73915
0.02094793 27.74715
0.02476803 26.78864
0.02459724 25.92119
0.02733303 24.77003
0.02829664 24.27096
0.02520769 25.85709
0.01362541 29.88207
0.03142952 29.61827
0.0216479 24.86173
0.02670517 23.87152
0.02569421 24.9737
0.03481609 23.31487
0.03171739 27.42752
0.03693578 26.89453
0.0311704 25.87122
0.02532783 24.23597
0.02996342 26.34802
0.0249215 25.14717
0.03011192 24.42167
0.03509512 23.41947
0.02626338 22.87648
0.03323314 24.89115
0.03772214 24.99917
0.02340353 24.86981
0.03485199 22.21062
0.02942057 22.2342
0.02782111 22.09955
0.01525727 23.7455
0.02300137 24.27893
0.0220208 24.6064
0.02728274 24.77307
0.02070322 27.75114
0.04300351 27.37255
0.03418714 26.75704
0.02971652 24.55276
0.0226568 27.61693
0.01932275 30.70571
0.02737504 29.61816
0.02251921 28.85243
0.01968104 27.69967
0.02229283 27.34565
0.01986042 28.42499
0.02553498 26.80122
0.02176824 29.367
0.02225091 29.42868
0.01754709 30.50773
0.0176217 29.00592
0.01678518 29.41303
0.01840393 31.86299
0.00843406 33.80682
0.01627685 37.26887
0.01510473 40.76013
0.01735694 40.86599
0.02885508 38.18694
0.04383577 38.8122
0.03003292 41.416
0.03193166 42.06349
0.01406215 42.17033
0.01879128 38.45191
0.02602656 42.8739
0.02183116 41.0535
0.01758593 40.64632
0.0209567 39.90681
0.009792015 39.31976
0.009860163 36.41977
0.01129307 36.95949
0.009875045 40.5648
0.01282881 42.75018
0.01497271 39.80595
0.03080238 34.53953
0.0143393 34.33906
0.01942756 29.85087
0.02870123 35.09971
0.01686956 34.90739
0.0213272 32.68585
0.02822112 29.97252
0.02505931 26.57227
0.01729353 25.66132
0.03393519 23.80643
0.02991969 21.31036
0.01869194 20.16241
0.03241065 19.06509
0.04174729 17.7941
0.03270128 18.41092
0.02150611 17.81883
0.01901126 18.2321
0.02204541 17.90894
0.02688162 18.16364
0.02499001 18.3674
0.02231882 18.82163
0.0291841 18.24232
0.0306631 21.11564
0.01887898 20.56277
0.02722398 19.85042
0.02607299 19.26993
0.01973575 18.17473
0.02195357 18.64195
0.02589081 16.563
0.02906105 17.76103
0.02351287 16.06993
0.03077033 15.8582
0.01360435 15.23175
0.01787746 15.49673
0.02696291 14.54529
0.02296388 14.04275
0.0265122 14.75816
0.03255732 16.52965
0.041819 17.09356
0.02981846 17.10336
0.02594274 16.93549
0.02616604 17.65498
0.0300752 18.06457
0.01073776 20.33198
0.02138233 18.54164
0.01095007 18.45838
0.01954977 17.92277
0.03414319 17.99202
0.03727953 20.47562
0.04160622 19.31802
0.05295359 21.96198
0.0411702 21.46377
0.02791693 19.60955
0.03262963 20.17411
0.04148424 19.73804
0.041653 20.60493
0.02592097 20.25629
0.03840445 19.90571
0.05283378 18.67421
0.0220041 20.01068
0.02319069 21.30946
0.02532996 21.94414
0.01516749 22.26785
0.02253998 19.60804
0.02509317 20.49048
0.01512138 19.34644
0.03850883 19.65557
0.03404398 19.871
0.04058044 22.06698
0.02867687 19.4816
0.03943781 19.27037
0.02934418 19.65126
0.02707889 19.79088
0.01647702 18.85675
0.03168036 18.21253
0.02937573 18.9216
0.02168182 19.62225
0.02031165 20.35331
0.02379847 20.02126
0.02489419 19.18705
0.01842687 17.221
0.02041599 17.79831
0.04008177 16.97294
0.03899885 15.3514
0.04999154 17.32996
0.04184753 16.44977
0.05168696 16.10982
0.04509062 15.76595
0.05392547 15.50736
0.04951489 17.18438
0.02990002 18.90446
0.02415443 19.02064
0.03434291 18.02249
0.0266437 17.49295
0.02020527 17.80785
0.02176806 16.78493
0.03107543 17.37243
0.02371336 20.5469
0.01592274 19.91286
0.01049808 20.00555
0.01863455 19.39519
0.0275223 21.00856
0.02913538 21.26846
0.02210836 19.38566
0.03353552 19.48297
0.03236994 22.06379
0.0268053 21.06244
0.01707487 20.10843
0.02070954 19.09912
0.01869711 20.68114
0.02506895 19.45991
0.01087456 18.64923
0.01765674 18.19333
0.01446173 18.83243
0.02475513 20.11279
0.02674107 21.04717
0.02503991 21.2604
0.02966201 20.23793
0.03336271 19.6532
0.03157701 20.00431
0.02692733 20.57312
0.02592582 20.9363
0.04128523 19.06913
0.02813511 21.67198
0.02768554 22.63865
0.02503158 23.04662
0.03678764 25.91864
0.03432445 25.47543
0.03142681 28.77206
0.02517151 30.31635
0.02969955 31.80631
0.02108677 29.2478
0.02377324 26.47269
0.02431346 26.81265
0.02266486 28.56664
0.03256023 27.46485
0.056147 33.2346
0.02518602 31.06128
0.03488805 29.86261
0.03742447 27.96452
0.02688115 26.67478
0.03035447 28.66483
0.02219302 32.99212
0.02622258 31.85461
0.01427165 33.23531
0.0141551 32.3898
0.01897523 32.96226
0.02991314 31.72667
0.01932251 31.55389
0.02469699 32.25174
0.02385209 34.73661
0.01972725 34.61813
0.02030252 34.70689
0.02383279 32.08001
0.02912331 30.99264
0.03319903 32.00181
0.02695529 29.87195
0.02898898 27.91215
0.02430289 28.81664
0.02597246 27.70374
0.04156248 27.65627
0.03891204 27.21689
0.03202687 30.46084
0.04117844 31.25068
0.01628283 34.09925
0.01394116 36.20797
0.01945439 37.37834
0.02215107 36.10326
0.02189298 35.41576
0.02556769 32.02111
0.02963493 31.08281
0.03064936 29.57044
0.02621788 27.2661
0.03820188 27.89976
0.02770388 26.57154
0.04021511 25.66223
0.03755667 26.20167
0.02993972 28.72059
0.03491514 27.50997
0.02300089 26.01198
0.01839281 27.58793
0.02041968 28.69299
0.0161709 23.23434
0.01918652 23.99448
0.01123315 22.15963
0.02590495 21.99246
0.03954285 20.6544
0.05163956 22.61429
0.02795088 22.6723
0.025586 23.48488
0.02763454 21.63698
0.03459855 21.8631
0.03011062 21.90041
0.0196674 21.74167
0.0124634 20.80661
0.01915248 19.80711
0.01772359 18.79229
0.03021193 19.44167
0.01171465 18.21168
0.03054037 15.92537
0.02413098 14.51107
0.03019572 14.26826
0.02627787 15.76723
0.01742886 15.74971
0.02081351 15.5641
0.03342443 16.29295
0.02754071 15.06089
0.03076525 14.01225
0.0253561 15.14229
0.02548275 14.2867
0.03618495 13.25763
0.05777715 13.9339
0.05001977 13.23338
0.03320887 15.0669
0.04190216 15.586
0.03670969 16.39106
0.03274893 17.7196
0.0320365 20.97584
0.02050312 20.37492
0.0232283 23.53116
0.01564347 22.61996
0.02235267 23.36479
0.01844458 23.10428
0.02027293 25.27168
0.02344149 23.11617
0.01881358 24.0393
0.01848303 26.82844
0.02188389 27.71827
0.01997746 25.09494
0.02675937 22.90469
0.02344559 20.64866
0.03605251 18.09117
0.0443076 16.8132
0.0578304 18.33179
0.04904132 17.82123
0.04434759 17.55481
0.03817529 15.97981
0.03027011 17.17296
0.01785237 16.97327
0.02494542 16.89787
0.0218279 17.32038
0.01513672 16.65242
0.02788913 17.67196
0.02783556 17.92923
0.03210618 17.10529
0.03094096 16.40824
0.04407275 16.17967
0.0499309 16.27923
0.03299696 16.00086
0.03263409 15.27105
0.01429366 15.69144
0.0281896 14.07
0.02564538 13.5696
0.02799954 14.27676
0.04401237 15.08159
0.05627359 13.84405
0.05073627 15.68743
0.03041822 15.71752
0.05884021 14.10401
0.0357774 14.64494
0.04160897 14.75179
0.03370912 16.09744
0.02278199 16.89589
0.02364417 19.03107
0.04264084 18.31302
0.04704622 16.42958
0.02896135 16.68039
0.03298009 18.22869
0.03480348 20.11059
0.02499108 19.32367
0.020815 18.1474
0.02680998 17.07653
0.03272634 17.94278
0.03115708 19.05503
0.03871158 17.68961
0.03192706 18.87583
0.02970255 17.98801
0.01904545 17.29479
0.01959855 16.77342
0.04801448 17.93477
0.0248368 18.37789
0.02113617 20.94732
0.01741572 22.91205
0.02120319 22.40465
0.01319903 23.99178
0.02332541 24.89525
0.03007256 24.35513
0.02324356 23.48451
0.01531086 24.45673
0.0117991 27.67857
0.01763956 27.77964
0.02151175 28.12885
0.01328077 28.39485
0.0234205 26.82839
0.01327108 27.50109
0.02094379 27.40881
0.02123734 28.59149
0.01945362 30.2071
0.01055112 29.73408
0.01567563 32.09648
0.02053057 33.5305
0.01828482 32.37027
0.0219982 34.69738
0.02423046 33.98894
0.01917136 37.57706
0.01521042 29.54286
0.02021604 27.59484
0.01784337 26.04569
0.02522997 23.70132
0.02678341 26.40869
0.02616121 26.05126
0.01947629 26.07656
0.02079929 25.65948
0.01077775 24.43097
0.01198769 25.41972
0.02392097 25.04689
0.03374604 24.86811
0.02958137 24.67211
0.01766918 28.60663
0.01686579 28.74679
0.01568366 26.49331
0.02226683 26.16637
0.02853235 26.03476
0.02377824 26.19936
0.03253852 25.21029
0.03085485 26.27268
0.009550142 26.40755
0.01163598 25.76834
0.03163477 28.68093
0.02189307 25.6373
0.02758703 23.89428
0.02817344 22.94807
0.0258577 22.13354
0.02097822 20.86965
0.02138821 21.49705
0.01953187 19.94511
0.01799115 19.21834
0.03928507 19.54824
0.02237764 17.88832
0.03052692 18.1277
0.02283997 18.84773
0.01871257 18.09221
0.02513461 20.2929
0.01682882 20.37169
0.02234575 20.26909
0.01534361 17.93438
0.0174095 19.2804
0.03019391 18.55941
0.03999441 17.865
0.02664776 20.04253
0.02490128 18.48555
0.03133295 18.78311
0.03098886 19.24685
0.02814862 20.34684
0.02827205 21.27558
0.03128791 21.53166
0.02440886 23.31789
0.0273626 25.47611
0.03934427 28.08236
0.02938148 27.82118
0.01735623 23.61462
0.03841984 22.62843
0.01509269 24.50289
0.02319833 23.96266
0.0269077 24.74569
0.03079653 27.58729
0.0341948 28.53845
0.04205666 28.64363
0.02765296 29.02481
0.02941101 30.55469
0.01733704 33.48373
0.02256378 36.37027
0.01540263 37.37077
0.0114679 38.08341
0.009978795 37.42823
0.01565201 37.02814
0.01228042 37.256
0.01352132 36.39397
0.01509641 39.36691
0.005632335 39.57776
0.01300238 41.81148
0.01580631 43.37333
0.02348246 36.56292
0.01367571 35.26458
0.01631918 38.62042
0.01230251 38.85893
0.01070133 36.64416
0.006682102 36.10032
0.0117392 34.20866
0.008446997 33.37128
0.01371802 31.49676
0.0134666 31.92613
0.02217468 33.48611
0.01665686 33.44777
0.02758272 35.13849
0.02606007 37.22291
0.02180918 38.03232
0.01924133 42.18206
0.01539365 43.92458
0.02425734 43.60501
0.02462874 51.09375
0.01480244 62.01724
0.02015604 61.02251
0.01229141 71.35648
0.01832605 71.93688
0.01082608 79.72776
0.009594447 73.76868
0.0121721 71.50873
0.01694827 66.92416
0.01181103 71.21522
0.008106516 77.28032
0.01512077 79.3057
0.008814143 78.10262
0.006780097 82.84242
0.01318396 73.95892
0.007827215 70.11241
0.008903018 67.43537
0.01232225 66.12135
0.01018003 66.3051
0.006918822 71.0025
