,PREDICTED,ACTUAL
15060021,28.261,22
15060025,33.18,34
15060027,33.036,37
15060039,33.242,43
15060042,30.383,23
15060056,31.793,28
15060063,32.33,37
15060070,30.029,33
15060081,32.289,22
15060085,32.284,28
15060087,30.024,28
15060097,33.181,22
15060102,30.386,43
15060112,33.718,33
15060114,34.452,36
15060120,31.728,33
15060121,32.353,22
15060122,31.869,36
15060138,33.88,43
15060160,31.995,36
15060187,31.526,28
15060188,30.073,30
15060190,33.515,36
15060191,29.071,28
15060214,32.159,36
15060313,32.524,36
15060320,31.799,28
15060345,34.197,23
15060383,32.57,34
15060420,34.205,36
15060543,33.811,36
15060570,32.697,36
15060797,32.573,36
15060846,31.889,39
15060907,32.218,28
15060910,34.876,38
15060933,33.793,38
15060964,32.758,36
15061007,32.771,34
15061011,33.161,34
15061122,31.908,33
15061204,32.258,34
15061213,33.162,33
15061215,33.014,28
15061216,32.559,33
15061225,34.511,36
15061226,34.464,36
15061228,29.496,23
15061237,33.806,36
15061256,32.93,33
15061257,32.028,26
15061259,30.03,33
15061260,33.159,33
15061262,28.628,22
15061263,30.047,37
15061264,29.898,22
15061265,32.641,26
15061270,33.12,36
15061273,32.604,28
15061274,32.684,36
15061277,33.263,34
15061282,34.502,38
15061283,33.719,37
15061286,33.095,36
15061288,33.008,30
15061289,33.199,38
15061290,30.434,22
15061291,33.165,33
15061293,32.96,36
15061295,31.923,33
15061296,32.449,28
15061298,32.655,33
15061299,34.514,36
15061303,32.572,22
15061307,29.466,28
15061312,33.252,22
15061313,29.091,22
15061314,34.606,36
15061317,28.634,22
15061318,32.819,36
15061319,33.193,33
15061320,33.691,36
15061323,34.432,22
15061324,31.039,23
15061329,33.108,39
15061334,32.686,22
15061335,32.625,36
15061337,33.714,34
15061338,30.03,23
15061340,29.977,28
15061344,33.362,36
15061345,34.21,58
15061346,34.204,55
15061347,32.327,36
15061348,33.696,28
15061349,32.784,22
15061350,33.25,55
15061352,32.418,43
15061353,33.718,33
15061355,33.732,36
15061356,31.916,36
15061357,33.12,38
15061358,33.146,28
15061360,33.716,43
15061364,33.719,28
15061365,33.004,42
15061367,32.985,36
15061369,32.369,37
15061376,34.206,37
15061378,32.597,36
15061380,32.31,28
15061382,34.478,38
15061383,33.72,23
15061384,30.037,33
15061388,32.642,38
15061390,32.429,33
15061391,32.426,26
15061392,33.579,36
15061394,28.573,22
15061396,28.602,22
15061404,32.422,30
15061406,33.728,28
15061410,32.074,36
15061411,33.589,42
15061414,32.426,36
15061415,31.175,36
15061417,32.428,26
15061418,32.428,36
15061419,30.035,33
15061420,33.691,36
15061421,33.177,33
15061422,33.931,39
15061424,32.556,30
15061425,34.21,36
15061428,34.209,38
15061430,34.198,34
15061435,31.736,33
15061436,31.923,42
15061437,34.631,36
15061439,34.637,58
15061441,32.866,42
15061442,33.566,36
15061444,33.031,28
15061445,32.872,33
15061447,33.222,22
15061449,32.86,36
15061454,32.779,36
15061458,34.206,28
15061459,32.424,23
15061461,34.212,34
15061463,33.731,36
15061469,33.36,36
15061470,32.006,34
15061471,31.896,36
15061475,33.163,34
15061476,32.017,36
15061478,30.039,33
15061479,33.67,36
15061480,32.87,26
15061481,29.069,23
15061484,33.159,43
15061485,31.85,28
15061486,33,22
15061489,32.418,28
15061490,32.428,28
15061491,32.432,28
15061492,32.428,28
15061493,32.314,33
15061494,31.884,30
15061495,32.278,30
15061496,32.257,22
15061499,29.071,22
15061500,31.87,22
15061501,33.088,43
15061503,33.763,36
15061504,34.497,37
15061505,33.06,39
15061507,33.579,34
15061508,33.585,28
15061509,30.374,22
15061511,30.376,22
15061515,28.598,36
15061516,33.092,33
15061517,33.79,58
15061518,33.767,36
15061521,30.506,33
15061522,31.355,22
15061524,31.873,33
15061525,33.583,43
15061526,32.321,43
15061528,32.045,33
15061529,30.36,33
15061530,33.583,36
15061533,33.601,33
15061534,28.258,34
15061535,32.282,33
15061536,33.381,22
15061540,29.046,22
15061542,29.099,36
15061543,33.142,36
15061544,30.068,22
15061546,30.046,22
15061548,33.171,36
15061549,33.499,55
15061550,32.604,33
15061553,34.304,36
15061555,33.223,37
15061556,31.969,33
15061560,34.308,37
15061561,30.805,30
15061564,33.683,33
15061565,32.513,26
15061566,30.025,22
15061568,33.647,33
15061571,33.199,36
15061575,33.181,34
15061576,31.926,28
15061577,33.192,36
15061578,33.138,28
15061579,32.684,22
15061580,33.727,36
15061583,34.375,34
15061584,30.238,22
15061585,32.003,55
15061586,31.868,22
15061588,31.907,36
15061600,33.636,26
15061602,33.918,58
15061603,30.056,22
15061604,31.97,36
15061605,31.089,22
15061608,31.907,22
15061609,30.034,23
15061610,33.72,38
15061612,31.723,22
15061613,34.498,33
15061619,32.426,36
15061621,33.069,33
15061622,32.827,28
15061623,33.146,33
15061624,30.364,55
15061628,30.364,22
15061631,28.293,22
15061632,34.449,33
15061637,33.144,33
15061638,33.154,28
15061639,35.012,58
15061640,35.375,55
15061642,33.184,30
15061645,35.315,37
15061646,28.585,22
15061647,33.149,28
15061648,34.602,36
15061649,33.809,36
15061650,32.138,36
15061651,33.583,33
15061653,34.21,28
15061654,34.405,22
15061655,33.181,34
15061658,34.437,38
15061659,31.919,36
15061661,34.436,37
15061662,32.756,33
15061665,32.138,33
15061668,32.028,28
15061670,34.96,37
15061671,34.647,42
15061673,33.466,36
15061677,32.427,36
15061678,32.426,33
15061679,31.813,22
15061680,34.908,36
15061682,33.144,36
15061683,33.816,22
15061684,34.487,42
15061686,33.718,33
15061687,32.944,36
15061688,33.722,33
15061689,32.427,36
15061704,33.168,36
15061706,31.081,22
15061709,31.821,22
15061712,32.772,36
15061713,33.157,33
15061714,31.172,23
15061717,33.513,38
15061718,32.77,33
15061720,31.217,26
15061723,33.044,33
15061724,32.759,28
15061725,31.177,38
15061726,34.911,33
15061729,32.607,36
15061730,32.603,36
15061733,32.43,39
15061734,32.424,37
15061735,31.192,22
15061736,32.598,33
15061737,32.601,36
15061738,32.394,28
15061740,32.419,36
15061742,29.07,30
15061744,33.049,33
15061747,28.583,22
15061751,31.909,36
15061752,32.401,36
15061753,32.446,36
15061754,33.236,36
15061755,32.654,36
15061756,32.684,37
15061757,31.74,36
15061758,34.429,43
15061759,34.606,28
15061760,32.586,28
15061762,32.346,33
15061765,30.384,28
15061766,29.082,28
15061767,32.323,33
15061769,32.945,37
15061771,32.387,22
15061772,32.379,36
15061773,31.928,28
15061777,31.74,22
15061778,32.271,28
15061784,32.428,22
15061785,33.41,33
15061788,31.875,36
15061790,31.734,36
15061795,28.27,22
15061797,32.429,36
15061798,33.633,36
15061800,33.254,36
15061801,31.596,33
15061808,31.575,36
15061811,33.123,36
15061813,31.9,36
15061815,34.428,55
15061826,33.736,43
15061905,33.225,26
15061906,31.501,22
15061908,33.829,36
15061909,32.226,36
15061910,34.419,37
15061911,32.621,28
15061912,31.8,33
15061915,32.554,36
15061917,34.202,28
15061918,31.901,33
15061926,34.463,22
15061927,34.971,58
15061928,32.355,33
15061929,31.501,28
15061930,31.916,22
15061933,33.715,26
15061934,32.665,26
15061935,32.606,33
15061937,32.591,33
15061939,32.414,43
15061941,31.789,34
15061942,32.272,33
15061944,33.675,22
15061945,34.208,28
15061946,32.311,33
15061948,33.718,42
15061949,33.234,39
15061951,34.217,58
15061952,32.597,36
15061953,29.862,22
15061958,31.697,36
15061960,31.543,28
15061961,30.071,22
15061962,32.576,36
15061963,32.42,22
15061965,30.546,36
15061966,32.619,22
15061967,31.999,28
15061968,31.742,36
15062036,30.411,34
15062038,34.208,38
15062039,33.243,33
15062046,31.653,22
15062050,31.174,22
15062051,34.206,34
15062067,31.54,23
15062069,31.957,34
15062071,28.615,28
15062080,32.642,33
15062092,33.716,39
15062094,30.066,38
15062097,33.144,36
15062099,33.364,36
15062100,32.743,33
15062101,33.152,28
15062102,32.863,37
15062103,33.737,43
15062105,30.069,22
15062106,32.43,28
15062107,33.587,36
15062108,32.428,28
15062109,34.2,28
15062111,33.401,26
15062112,30.035,22
15062114,32.861,37
15062117,34.199,36
15062118,34.2,43
15062122,32.998,43
15062124,30.358,22
15062126,31.034,22
15062130,33.246,38
15062136,32.16,23
15062137,32.411,28
15062138,30.397,22
15062139,31.188,38
15062142,32.06,34
15062145,34.017,33
15062146,28.242,22
15062149,31.182,33
15062150,31.947,23
15062151,32.69,22
15062152,32.389,34
15062153,32.467,36
15062331,31.73,26
15062332,31.66,26
15062333,33.083,37
15062334,31.922,23
15062335,33.095,33
15062337,34.211,36
15062338,34.208,22
15062346,32.808,38
15062347,32.366,38
15062348,34.201,36
15062349,33.134,36
15062350,33.232,22
15062351,32.345,36
15062353,31.799,34
15062354,34.199,28
15062356,28.255,22
15062357,30.098,22
15062358,32.421,36
15062360,31.594,36
15062361,33.287,22
15062363,33.011,33
15062366,33.79,38
15062367,32.874,34
15062368,34.213,33
15062369,31.18,28
15062370,33.079,22
