X47.97,X37.21,X44.66,X53.58,X34.78,X5.44,X53.46,X22.52,X17.5,X10.33,X5.9,X58.8
47.97,37.21,44.66,53.58,34.78,5.44,53.46,22.52,17.5,10.33,5.9,58.8
