,PREDICTED,ACTUAL
15060021,259.514,318
15060025,232.979,318
15060027,191.385,318
15060039,161.164,318
15060042,175.648,52
15060056,252.963,318
15060063,262.96,318
15060070,181.327,318
15060081,235.48,344
15060085,285.789,344
15060087,183.498,344
15060097,123.159,41
15060102,199.755,318
15060112,194.591,318
15060114,245.495,52
15060120,237.146,318
15060121,206.102,318
15060122,197.33,318
15060138,237.42,318
15060160,218.286,344
15060187,275.972,318
15060188,197.352,318
15060190,238.778,318
15060191,284.887,318
15060214,225.251,318
15060313,251.846,352
15060320,163.55,41
15060345,210.419,318
15060383,251.889,318
15060420,214.53,318
15060543,268.981,318
15060570,248.414,318
15060797,259.069,318
15060846,195.797,41
15060907,257.56,318
15060910,233.182,318
15060933,270.27,318
15060964,271.935,318
15061007,271.606,318
15061011,232.941,318
15061122,197.992,318
15061204,194.637,41
15061213,159.265,41
15061215,160.82,41
15061216,262.559,318
15061225,251.892,318
15061226,215.929,41
15061228,202.393,318
15061237,266.393,318
15061256,277.334,318
15061257,239.757,318
15061259,181.497,41
15061260,231.126,41
15061262,219.839,41
15061263,227.718,318
15061264,216.83,41
15061265,210.052,318
15061270,230.898,41
15061273,211.014,353
15061274,215.308,318
15061277,229.351,318
15061282,245.641,318
15061283,194.789,344
15061286,252.383,346
15061288,160.88,41
15061289,159.997,41
15061290,249.616,318
15061291,149.463,41
15061293,204.592,41
15061295,247.593,318
15061296,199.515,318
15061298,195.821,41
15061299,245.359,318
15061303,168.183,41
15061307,202.718,41
15061312,150.65,41
15061313,287.047,318
15061314,263.825,318
15061317,220.824,41
15061318,200.133,41
15061319,232.254,344
15061320,194.163,41
15061323,245.522,318
15061324,243.882,318
15061329,148.436,41
15061334,225.095,318
15061335,242.126,318
15061337,193.287,318
15061338,183.512,318
15061340,183.427,318
15061344,173.835,318
15061345,211.829,41
15061346,211.827,41
15061347,275.725,318
15061348,193.493,318
15061349,238.241,318
15061350,149.008,41
15061352,208.705,322
15061353,192.958,318
15061355,192.388,41
15061356,197.001,318
15061357,147.008,41
15061358,231.757,318
15061360,192.443,41
15061364,192.767,344
15061365,159.862,318
15061367,159.599,41
15061369,204.54,318
15061376,212.685,318
15061378,242.307,318
15061380,276.071,318
15061382,249.499,318
15061383,194.914,318
15061384,181.559,318
15061388,201.124,41
15061390,205.529,41
15061391,208.386,316
15061392,262.747,318
15061394,220.688,318
15061396,220.296,41
15061404,208.475,347
15061406,193.181,318
15061410,198.489,318
15061411,169.04,41
15061414,206.488,41
15061415,266.903,318
15061417,207.034,344
15061418,207.788,41
15061419,181.236,41
15061420,194.163,318
15061421,236.503,318
15061422,154.623,41
15061424,226.937,318
15061425,210.829,318
15061428,211.261,41
15061430,210.753,41
15061435,199.556,41
15061436,98.182,41
15061437,239.047,318
15061439,239.915,41
15061441,192.582,318
15061442,169.419,41
15061444,189.745,41
15061445,192.474,41
15061447,155.451,41
15061449,187.084,318
15061454,186.711,41
15061458,211.772,318
15061459,207.03,318
15061461,212.657,318
15061463,162.286,41
15061469,170.286,41
15061470,194.077,41
15061471,195.375,318
15061475,233.977,318
15061476,189.765,41
15061478,181.494,41
15061479,151.985,41
15061480,192.512,318
15061481,286.815,344
15061484,233.27,318
15061485,98.332,41
15061486,273.457,318
15061489,207.462,41
15061490,206.469,41
15061491,208.384,318
15061492,206.646,41
15061493,274.845,318
15061494,188.985,41
15061495,276.425,318
15061496,276.975,318
15061499,286.717,318
15061500,97.735,41
15061501,263.717,318
15061503,153.751,318
15061504,245.608,318
15061505,252.884,318
15061507,168.777,41
15061508,169.049,41
15061509,200.003,41
15061511,199.517,41
15061515,220.023,318
15061516,262.957,344
15061517,192.057,318
15061518,151.526,41
15061521,177.865,318
15061522,166.873,41
15061524,190.694,41
15061525,169.295,318
15061526,229.68,318
15061528,277.89,318
15061529,199.404,318
15061530,168.324,41
15061533,174.904,318
15061534,258.201,318
15061535,276.597,318
15061536,174.747,318
15061540,290.381,344
15061542,288.534,318
15061543,161.941,41
15061544,184.115,41
15061546,185.507,318
15061548,260.254,318
15061549,241.406,41
15061550,227.145,318
15061553,269.048,318
15061555,235.96,318
15061556,96.432,41
15061560,260.367,318
15061561,205.638,41
15061564,154.786,41
15061565,251.934,318
15061566,182.33,41
15061568,180.895,41
15061571,239.629,318
15061575,233.076,318
15061576,196.289,41
15061577,148.113,41
15061578,149.371,41
15061579,191.99,41
15061580,192.48,41
15061583,246.619,318
15061584,158.502,41
15061585,195.287,41
15061586,196.983,344
15061588,98.255,41
15061600,185.628,318
15061602,236.694,318
15061603,181.699,318
15061604,245.675,318
15061605,207.751,318
15061608,196.714,41
15061609,181.52,318
15061610,192.462,41
15061612,238.085,318
15061613,245.865,318
15061619,207.513,318
15061621,264.178,41
15061622,243.784,318
15061623,233.608,318
15061624,181.998,41
15061628,200.172,318
15061631,256.481,41
15061632,245.68,318
15061637,231.515,318
15061638,231.404,318
15061639,215.577,318
15061640,262.364,318
15061642,229.349,41
15061645,259.846,318
15061646,220.401,318
15061647,231.988,41
15061648,263.937,318
15061649,235.098,318
15061650,181.551,41
15061651,168.43,41
15061653,212.085,318
15061654,245.283,41
15061655,160.612,41
15061658,243.297,318
15061659,196.397,318
15061661,246.068,318
15061662,185.06,41
15061665,195.894,41
15061668,198.417,318
15061670,217.334,41
15061671,263.493,318
15061673,211.133,318
15061677,206.356,318
15061678,208.03,318
15061679,200.034,318
15061680,219.738,344
15061682,230.118,41
15061683,189.826,318
15061684,234.685,318
15061686,194.591,41
15061687,219.122,318
15061688,193.924,318
15061689,207.856,318
15061704,231.486,41
15061706,245.443,318
15061709,164,344
15061712,186.686,41
15061713,231.615,41
15061714,265.575,318
15061717,238.924,41
15061718,185.962,318
15061720,265.855,318
15061723,263.468,318
15061724,233.879,318
15061725,266.123,318
15061726,230.57,41
15061729,224.856,318
15061730,225.232,318
15061733,207.468,318
15061734,207.61,318
15061735,263.48,41
15061736,224.604,41
15061737,225.844,318
15061738,206.747,41
15061740,218.472,41
15061742,284.968,318
15061744,223.861,318
15061747,220.338,318
15061751,197.817,41
15061752,218.449,318
15061753,208.652,318
15061754,146.782,41
15061755,220.706,318
15061756,220.68,318
15061757,199.518,344
15061758,236.676,318
15061759,239.951,318
15061760,226.17,318
15061762,274.756,318
15061765,199.528,41
15061766,285.659,318
15061767,204.859,41
15061769,242.179,318
15061771,204.507,41
15061772,205.811,318
15061773,243.23,318
15061777,198.995,318
15061778,205.732,318
15061784,207.45,318
15061785,270.032,318
15061788,190.106,41
15061790,197.578,41
15061795,258.82,318
15061797,206.445,322
15061798,155.556,318
15061800,209.885,41
15061801,135.63,41
15061808,137.277,41
15061811,231.843,41
15061813,97.916,41
15061815,244.403,318
15061826,149.66,41
15061905,162.13,318
15061906,190.862,318
15061908,244.955,344
15061909,288.186,344
15061910,246.835,318
15061911,167.196,318
15061912,263.498,318
15061915,168.705,318
15061917,211.874,318
15061918,195.524,41
15061926,245.333,41
15061927,162.438,41
15061928,282.529,318
15061929,274.604,318
15061930,197.465,318
15061933,193.979,41
15061934,226.223,41
15061935,167.099,41
15061937,210.078,41
15061939,207.9,324
15061941,162.725,41
15061942,200.409,41
15061944,229.085,318
15061945,213.197,318
15061946,275.946,318
15061948,192.943,318
15061949,235.47,41
15061951,212.438,41
15061952,225.37,41
15061953,179.423,41
15061958,204.394,41
15061960,190.794,41
15061961,181.315,318
15061962,168.545,41
15061963,207.419,318
15061965,221.361,41
15061966,223.131,318
15061967,191.01,318
15061968,201.242,318
15062036,176.001,52
15062038,212.964,344
15062039,161.469,318
15062046,262.867,318
15062050,257.851,318
15062051,213.143,318
15062067,136.293,41
15062069,189.838,318
15062071,219.036,318
15062080,227.156,318
15062092,192.151,41
15062094,181.786,318
15062097,230.822,318
15062099,168.235,41
15062100,185.999,41
15062101,230.846,318
15062102,179.06,41
15062103,174.733,41
15062105,180.407,41
15062106,208.983,347
15062107,168.07,41
15062108,207.21,41
15062109,212.179,41
15062111,243.512,318
15062112,180.957,41
15062114,193.197,318
15062117,212.644,318
15062118,211.576,41
15062122,277.786,318
15062124,199.494,318
15062126,178.195,318
15062130,240.471,318
15062136,263.171,346
15062137,207.59,41
15062138,190.163,41
15062139,264.997,318
15062142,196.499,41
15062145,246.043,318
15062146,258.18,318
15062149,265.374,318
15062150,169.741,41
15062151,169.06,41
15062152,207.334,41
15062153,205.875,41
15062331,200.15,344
15062332,197.298,344
15062333,191.754,41
15062334,196.685,41
15062335,253.782,318
15062337,211.117,318
15062338,211.709,318
15062346,256.028,318
15062347,206.328,41
15062348,215.146,41
15062349,147.894,318
15062350,235.687,318
15062351,272.901,318
15062353,162.689,41
15062354,213.112,41
15062356,258.348,318
15062357,181.526,41
15062358,207.977,41
15062360,137.945,41
15062361,243.393,318
15062363,164.263,318
15062366,152.046,41
15062367,191.901,41
15062368,213.073,318
15062369,265.376,318
15062370,148.73,41
