,PREDICTED,ACTUAL
15061350,339.764,346
15061352,340.194,344
15061353,337.517,324
15061355,337.486,342
15061356,337.339,324
15061357,337.588,334
15061360,337.539,345
15061365,338.507,334
15061367,338.568,334
15061368,334.311,316
15061369,334.288,342
15061370,340.299,345
15061376,340.293,345
15061377,332.959,333
15061378,337.143,345
15061380,339.801,345
15061382,335.29,328
15061384,338.181,324
15061385,338.192,333
15061386,334.328,324
15061388,338.079,345
15061389,340.151,344
15061390,340.13,344
15061391,340.148,346
15061392,335.081,322
15061404,340.161,328
15061405,335.343,334
15061406,337.527,345
15061410,338.077,328
15061411,337.684,324
15061414,340.129,346
15061415,340.268,344
15061417,340.225,342
15061418,340.088,346
15061419,338.174,324
15061420,335.982,324
15061421,332.763,324
15061422,336.735,328
15061424,337.08,328
15061425,340.287,346
15061428,340.274,346
15061430,340.253,346
15061434,340.217,344
15061436,341.567,344
15061437,336.412,345
15061438,340.143,342
15061439,336.402,328
15061441,339.755,344
15061442,337.659,316
15061443,341.55,344
15061444,338.34,344
15061445,339.79,345
15061447,337.674,344
15061449,336.742,328
15061454,336.759,346
15061458,340.269,345
15061459,340.145,316
15061461,340.286,345
15061463,336.698,344
15061469,335.234,328
15061470,337.503,344
15061471,337.32,345
15061475,332.923,324
15061476,339.751,345
15061478,338.182,324
15061479,336.911,344
15061480,339.717,329
15061481,335.34,324
15061484,339.883,344
15061485,341.48,346
15061486,336.327,316
15061489,340.167,344
15061490,340.225,346
15061491,340.149,345
15061492,340.198,345
15061494,338.04,346
15061495,339.813,344
15061498,339.961,333
15061499,335.323,344
15061501,338.47,344
15061503,336.649,324
15061504,335.294,324
15061505,337.649,345
15061508,337.705,344
15061509,338.104,344
15061511,338.066,344
15061514,332.961,329
15061515,334.299,346
15061517,337.492,344
15061518,336.855,346
15061520,339.699,345
15061522,339.702,344
15061523,338.259,333
15061524,338.023,345
15061525,337.643,329
15061526,336.797,334
15061528,339.884,344
15061530,337.65,344
15061533,337.743,344
15061536,337.759,344
15061537,334.251,324
15061538,338.194,344
15061539,338.201,345
15061540,335.421,344
15061543,338.542,344
15061544,338.145,344
15061546,338.381,344
15061548,335.764,328
15061549,336.042,329
15061551,341.327,344
15061553,333.789,316
15061555,332.896,324
15061556,341.477,344
15061557,333.069,329
15061560,334.723,346
15061561,340.424,346
15061564,336.377,318
15061565,339.637,344
15061568,339.345,344
15061571,335.722,344
15061576,337.432,344
15061579,339.822,344
15061580,337.576,346
15061583,335.253,316
15061584,338.37,344
15061585,337.463,346
15061588,341.583,344
15061600,337.748,346
15061601,337.549,324
15061602,335.52,331
15061603,338.276,344
15061604,334.87,334
15061605,338.694,344
15061608,337.389,324
15061609,338.207,333
15061612,338.369,346
15061613,335.399,346
15061619,340.146,346
15061621,338.397,334
15061622,334.097,324
15061623,332.937,324
15061626,338.606,344
15061628,338.084,344
15061629,339.158,345
15061630,340.243,344
15061631,340.235,344
15061632,335.4,346
15061638,332.952,321
15061640,337.668,344
15061641,340.115,344
15061642,332.976,344
15061645,337.562,322
15061646,334.268,316
15061648,337.339,346
15061650,333.965,324
15061651,337.7,346
15061654,335.424,344
15061656,337.791,344
15061658,335.294,322
15061661,335.34,345
15061662,336.682,324
15061666,336.368,346
15061667,339.867,346
15061668,338.156,344
15061669,338.179,342
15061670,340.118,345
15061671,337.278,316
15061676,337.457,318
15061677,340.125,346
15061678,340.137,333
15061679,339.532,346
15061680,340.089,344
15061682,332.923,345
15061683,337.561,346
15061684,336.396,333
15061685,339.866,344
15061686,337.498,344
15061687,336.712,346
15061688,337.491,324
15061689,340.113,346
15061690,340.146,346
15061702,337.769,346
15061704,332.955,346
15061707,338.592,344
15061709,338.057,318
15061710,340.266,345
15061712,336.748,344
15061713,332.934,324
15061714,340.281,344
15061718,336.717,334
