,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,333.993,334.309,332.387,333.394,332.23,334.512,332.05009,333.07,337.812,334.109,327.193,330.023
15060039,338.759,338.866,339.06,338.938,339.191,339.136,339.01802,338.634,337.812,339,338.07,336.955
15060056,336.886,336.65,336.829,336.704,336.593,336.915,337.64113,337.402,337.812,336.797,345.025,341.243
15060063,339.172,339.252,340.203,339.532,340.727,339.06,340.82281,339.17,337.812,339.057,343.03,341.065
15060070,338.348,338.255,338.44,338.492,338.589,338.282,338.21832,338.234,337.812,338.323,341.905,330.648
15060072,335.867,335.68,333.543,335.191,332.799,335.4,333.16745,335.255,337.812,334.772,331.976,331.556
15060081,334.141,334.148,331.934,333.553,331.61,334.298,332.1876,333.591,337.812,333.921,324.977,327.348
15060082,338.237,337.896,338.257,338.45,338.203,338.804,338.28709,338.502,337.812,338.454,334.909,333.378
15060085,337.133,337.391,335.527,336.821,335.5,337.236,335.33326,336.34,337.812,337.122,334.849,329.312
15060087,338.362,338.275,338.488,338.532,338.648,338.282,338.24129,338.237,337.812,338.34,342.691,339.736
15060090,337.207,337.133,337.266,337.25,337.394,337.013,337.45917,337.384,337.812,337.031,342.176,342.174
15060097,338.429,339.105,338.619,338.505,338.698,338.585,340.80507,338.865,337.812,339.025,343.027,338.918
15060101,335.254,335.336,333.988,334.723,333.731,335.154,333.4418,334.239,337.812,334.63,332.422,325.296
15060102,338.096,337.608,337.971,338.044,338.017,338.28,337.96824,338.115,337.812,338.079,341.326,334.664
15060114,335.93,336.121,335.275,335.736,335.285,336.122,334.97711,335.514,337.812,335.881,340.77,337.972
15060120,338.405,338.232,339.396,338.89,339.627,338.653,339.91038,339.173,337.812,338.847,343.768,343.025
15060122,337.239,337.144,337.311,337.258,337.424,337.043,337.42993,337.425,337.812,337.065,343.024,342.859
15060138,338.346,338.541,338.659,338.564,338.809,337.82,339.02243,338.47,337.812,338.26,344.026,342.076
15060160,336.765,336.444,335.728,336.568,335.582,336.084,332.36111,334.992,337.812,336.024,322.975,325.422
15060188,338.055,337.93,337.962,338.119,337.855,337.918,337.75964,337.769,337.812,337.799,328.973,332.658
15060190,336.078,336.34,335.761,335.859,335.805,336.204,336.0471,336.234,337.812,336.229,343.028,340.137
15060191,334.763,335.013,334.42,334.377,334.493,334.476,335.07849,335.265,337.812,334.542,333.976,335.957
15060215,335.828,336.07,335.041,335.584,334.929,336.047,334.64556,335.296,337.812,335.787,322.98,328.069
15060313,338.165,338.678,339.616,338.541,339.942,338.066,341.52361,339.841,337.812,338.758,343.022,343.126
