,BA,BB
15061364,35.165,35.368
15061365,36.399,36.663
15061367,36.424,36.668
15061369,34.839,35.178
15061376,38.145,37.798
15061378,33.814,34.558
15061380,35.272,35.214
15061382,29.316,29.986
15061383,35.148,35.353
15061384,37.127,36.808
15061388,33.092,33.993
15061390,35.15,35.099
15061391,35.183,35.122
15061392,34.36,34.8
15061394,33.541,34.063
15061396,33.526,34.09
15061404,35.193,35.121
15061406,35.176,35.357
15061410,35.28,35.247
15061411,35.539,35.506
15061414,35.196,35.129
15061415,35.914,35.743
15061417,35.161,35.105
15061418,35.217,35.121
15061419,37.136,36.808
15061420,30.744,31.624
15061421,33.848,34.25
15061422,37.006,36.693
15061424,33.603,34.173
15061425,38.174,37.838
15061428,38.105,37.769
15061430,38.121,37.756
15061435,33.714,33.971
15061436,36.692,35.886
15061437,31.686,32.748
15061439,31.661,32.716
15061441,31.721,32.767
15061442,35.435,35.47
15061444,35.422,35.406
15061445,31.741,32.764
15061447,37.013,36.682
15061449,37.271,36.844
15061454,37.264,36.828
15061458,38.177,37.804
15061459,35.214,35.138
15061461,38.122,37.798
15061463,36.18,36.14
15061469,34.959,34.597
15061470,33.773,33.778
15061471,33.829,33.811
15061475,34.028,34.307
15061476,37.036,36.418
15061478,37.092,36.782
15061479,36.868,36.713
15061480,31.758,32.782
15061481,33.705,33.659
15061484,35.22,34.955
15061485,36.612,35.797
15061486,33.338,33.757
15061489,35.293,35.156
15061490,35.149,35.103
15061491,35.194,35.127
15061492,35.158,35.111
15061493,35.27,35.205
15061494,33.737,33.793
15061495,35.286,35.216
15061496,35.258,35.202
15061499,33.638,33.555
15061500,36.608,35.797
15061501,34.254,34.247
15061503,37.045,36.717
15061504,29.466,30.107
15061505,36.235,35.768
15061507,35.457,35.46
15061508,35.487,35.476
15061509,36.168,35.934
15061511,36.235,36.039
15061515,33.519,34.1
15061516,34.238,34.232
15061517,35.168,35.366
15061518,37.129,36.751
15061521,37.686,36.854
15061522,36.667,36.108
15061524,33.744,33.798
15061525,35.554,35.513
15061526,33.67,34.172
15061528,35.144,35.188
15061529,36.15,35.938
15061530,35.475,35.478
15061533,35.638,35.563
15061534,35.348,35.283
15061535,35.535,35.285
15061536,35.56,35.55
15061540,33.599,33.577
15061542,33.705,33.645
15061543,36.527,36.723
15061544,37.441,37.048
15061546,37.46,37.035
15061548,33.986,34.085
15061549,33.443,34.269
15061550,33.702,34.146
15061553,33.301,33.838
15061555,34.137,34.38
15061556,36.675,35.859
15061560,32.985,33.57
15061561,35.455,35.064
15061564,37.246,36.789
15061565,31.503,32.324
15061566,37.115,36.797
15061568,36.007,35.472
15061571,33.006,33.545
15061575,35.079,34.685
15061576,33.729,33.759
15061577,36.972,36.524
15061578,36.913,36.493
15061579,31.878,32.887
15061580,35.209,35.372
15061583,29.402,30.161
15061584,36.014,35.486
15061585,33.839,33.801
15061586,33.845,33.814
15061588,36.531,35.647
15061600,36.388,36.264
15061602,33.906,34.278
15061603,37.111,36.807
15061604,35.838,35.036
15061605,33.794,33.745
15061608,33.848,33.819
15061609,37.118,36.803
15061610,35.183,35.355
15061612,34.455,34.404
15061613,29.415,30.188
15061619,35.202,35.129
15061621,34.243,34.243
15061622,34.048,34.136
15061623,33.913,34.202
15061624,37.056,36.735
15061628,36.145,35.924
15061631,35.351,35.281
15061632,29.537,30.245
15061637,33.932,34.201
15061638,33.988,34.321
15061639,32.056,32.145
15061640,35.75,35.237
15061642,33.969,34.296
15061645,35.925,35.32
15061646,33.494,34.075
15061647,33.956,34.311
15061648,35.431,35.066
15061649,33.545,33.725
15061650,30.746,31.667
15061651,35.511,35.509
15061653,38.13,37.796
15061654,29.54,30.298
15061655,34.319,34.077
15061658,29.75,30.316
15061659,33.826,33.861
15061661,29.487,30.235
15061662,37.216,36.785
15061665,35.276,35.241
15061668,35.252,35.213
15061670,32.138,32.124
15061671,35.441,35.091
15061673,34.022,33.803
15061677,35.2,35.121
15061678,35.171,35.125
15061679,33.682,33.938
15061680,32.082,32.119
15061682,34.011,34.33
15061683,35.106,35.349
15061684,32.449,32.173
15061686,35.157,35.353
15061687,34.611,35.1
15061688,35.137,35.344
15061689,35.194,35.125
15061704,33.975,34.317
15061706,32.123,32.119
15061709,35.547,35.229
15061712,37.245,36.803
15061713,33.981,34.311
15061714,35.845,35.718
15061717,32.714,33.828
15061718,37.215,36.786
15061720,35.352,35.505
15061723,34.337,34.268
15061724,33.631,34.111
15061725,35.919,35.731
15061726,33.37,33.144
15061729,33.591,34.144
15061730,33.584,34.125
15061733,35.146,35.133
15061734,35.195,35.124
15061735,35.932,35.766
15061736,33.572,34.121
15061737,33.596,34.139
15061738,35.205,35.137
15061740,34.961,35.199
15061742,33.657,33.693
15061744,34.747,34.654
15061747,33.535,34.102
15061751,33.851,33.829
15061752,34.971,35.229
15061753,35.223,35.152
15061754,35.447,34.855
15061755,33.884,34.084
15061756,33.86,34.062
15061757,33.768,33.984
15061758,32.185,33.094
15061759,31.608,32.698
15061760,33.622,34.157
15061762,35.225,35.194
15061765,36.141,35.914
15061766,33.704,33.694
15061767,34.885,35.163
15061769,36.346,35.754
15061771,35.259,35.207
15061772,34.903,35.18
15061773,32.581,33.855
15061777,33.783,34.049
15061778,35.14,35.103
15061784,35.141,35.105
15061785,34.061,34.147
15061788,33.674,33.789
15061790,33.73,33.95
15061795,35.326,35.25
15061797,35.176,35.113
15061798,36.875,36.478
15061800,32.816,33.335
15061801,34.215,34.264
15061808,34.292,34.346
15061811,34.012,34.323
15061813,36.505,35.641
15061815,29.549,30.253
15061826,37.227,36.675
15061905,36.392,36.637
15061906,35.214,35.028
15061908,33.35,34.131
15061909,35.117,34.977
15061910,29.485,30.204
15061911,35.012,35.114
15061912,35.027,34.77
15061915,35.056,35.138
15061917,38.203,37.823
15061918,33.792,33.746
15061926,29.495,30.239
15061927,36.173,34.989
15061928,35.558,34.875
15061929,35.285,35.053
15061930,33.814,33.81
15061933,35.188,35.361
15061934,33.581,34.142
15061935,35.093,35.159
15061937,34.715,34.679
15061939,35.32,35.188
15061941,35.571,35.306
15061942,35.722,35.862
15061944,36.278,35.885
15061945,38.119,37.766
15061946,35.268,35.217
15061948,35.174,35.354
15061949,36.11,36.031
15061951,38.18,37.805
15061952,33.671,34.176
15061953,37.091,36.755
15061958,33.62,34.026
15061960,35.257,35.028
15061961,37.076,36.796
15061962,35.047,35.113
15061963,35.198,35.131
15061965,33.392,33.963
15061966,35.572,35.461
15061967,37.118,36.45
15061968,33.74,33.984
15062036,37.484,36.76
15062038,38.196,37.811
15062039,36.392,36.652
15062046,34.935,34.649
15062050,36.108,35.804
15062051,38.151,37.794
15062067,34.312,34.365
15062069,33.659,33.791
15062071,33.58,34.124
15062080,34.706,34.563
15062092,35.169,35.349
15062094,37.112,36.808
15062097,33.996,34.304
15062099,34.915,34.582
15062100,33.58,33.135
15062101,35.321,34.989
15062102,34.607,34.703
15062103,33.946,34.027
15062105,37.167,36.888
15062106,35.18,35.12
15062107,35.443,35.471
15062108,35.17,35.113
15062109,38.223,37.845
15062111,33.469,34.171
15062112,37.092,36.767
15062114,31.76,32.771
15062117,38.121,37.754
15062118,38.162,37.81
15062122,33.351,33.792
15062124,36.101,35.899
15062126,36.826,36.566
15062130,32.971,33.539
15062136,35.145,34.747
15062137,35.171,35.114
15062138,36.296,36.33
15062139,35.939,35.748
15062142,35.239,35.201
15062145,33.806,34.363
15062146,35.283,35.254
15062149,35.916,35.749
15062150,34.622,34.507
15062151,37.02,35.986
15062152,35.245,35.14
15062153,35.235,35.169
15062331,33.698,33.655
15062332,33.792,33.801
15062333,31.804,32.692
15062334,33.78,33.773
15062335,36.083,35.669
15062337,38.243,37.816
15062338,38.193,37.836
15062346,33.75,33.907
15062347,34.878,35.178
15062348,38.158,37.834
15062349,36.916,36.504
15062350,36.088,35.996
15062351,35.244,35.187
15062353,35.563,35.309
15062354,38.143,37.796
15062356,35.25,35.164
15062357,37.09,36.77
15062358,35.148,35.123
15062360,34.158,34.289
15062361,33.598,34.353
15062363,36.514,36.687
15062366,37.024,36.629
15062367,31.732,32.758
15062368,38.165,37.807
15062369,35.904,35.729
15062370,36.865,36.454
