,PREDICTED,ACTUAL
15060021,35.313,41
15060025,34.111,19
15060027,32.832,35
15060039,36.144,42
15060042,36.78,42
15060056,33.416,29
15060063,34.98,32
15060070,36.673,42
15060081,33.717,29
15060085,35.025,26
15060087,36.656,32
15060097,34.244,42
15060102,35.866,29
15060112,35.111,35
15060114,30.288,35
15060120,35.116,38
15060121,34.915,41
15060122,33.951,36
15060138,35.269,36
15060160,33.065,32
15060187,35.126,35
15060188,35.85,11
15060190,33.285,31
15060191,33.771,37
15060214,34.493,37
15060313,32.256,33
15060320,35.583,39
15060345,37.575,39
15060383,32.221,29
15060420,37.547,35
15060543,34.774,47
15060570,33.625,32
15060797,34.647,41
15060846,33.909,32
15060907,34.168,41
15060910,33.174,42
15060933,34.744,32
15060964,36.428,47
15061007,36.478,35
15061011,34.242,33
15061122,33.943,35
15061204,32.3,16
15061213,36.102,35
15061215,36.074,42
15061216,33.758,32
15061225,30.139,24
15061226,33.03,23
15061228,35.024,35
15061237,34.829,32
15061256,34.18,35
15061257,34.414,42
15061259,36.689,41
15061260,34.213,35
15061262,33.904,40
15061263,33.606,16
15061264,32.77,33
15061265,34.695,42
15061270,35.202,47
15061273,34.738,32
15061274,36.435,42
15061277,34.48,29
15061282,30.326,6
15061283,35.134,42
15061286,35.973,35
15061288,36.14,35
15061289,36.132,35
15061290,34.261,33
15061291,35.062,42
15061293,33.66,11
15061295,33.468,11
15061296,35.578,35
15061298,35.563,42
15061299,30.331,26
15061303,35.135,33
15061307,35.03,35
15061312,35.066,35
15061313,33.767,39
15061314,35.469,36
15061317,33.786,35
15061318,35.737,47
15061319,34.147,40
15061320,31.773,35
15061323,30.401,36
15061324,34.522,47
15061329,36.472,42
15061334,35.85,47
15061335,34.216,36
15061337,35.113,42
15061338,36.67,35
15061340,36.649,35
15061344,34.685,39
15061345,37.573,35
15061346,37.573,32
15061347,35.407,42
15061348,35.135,29
15061349,34.624,32
15061350,35.102,35
15061352,35.145,36
15061353,35.131,35
15061355,35.127,41
15061356,33.89,26
15061357,36.458,35
15061358,34.198,36
15061360,35.151,41
15061364,35.102,41
15061365,36.095,35
15061367,36.097,35
15061369,34.887,32
15061376,37.548,35
15061378,34.299,26
15061380,35.427,47
15061382,30.244,18
15061383,35.1,41
15061384,36.682,41
15061388,33.657,26
15061390,35.12,41
15061391,35.169,41
15061392,34.621,36
15061394,33.872,37
15061396,33.885,41
15061404,35.18,35
15061406,35.14,32
15061410,35.021,32
15061411,35.309,35
15061414,35.17,19
15061415,35.706,36
15061417,35.153,47
15061418,35.184,16
15061419,36.692,42
15061420,31.773,16
15061421,34.092,35
15061422,36.555,41
15061424,34.003,42
15061425,37.565,42
15061428,37.558,42
