probIn scale
0.01477855 36.83681
0.01836876 36.99986
0.01740604 34.5345
0.0162916 31.97031
0.0122353 33.13017
0.01623317 28.63525
0.01862371 27.12026
0.01989461 28.16222
0.01437628 28.71623
0.02287991 28.73302
0.02447208 31.40167
0.02086432 31.28635
0.012492 31.73164
0.01765393 29.26778
0.03178313 25.66128
0.01998221 26.27973
0.01705998 30.63723
0.02136091 28.2491
0.02445845 28.43348
0.0205568 27.36857
0.01543881 25.75097
0.0144271 25.50567
0.006220191 26.02863
0.01669768 22.62893
0.009555456 21.59883
0.01497608 20.17524
0.01994664 17.33955
0.01774865 19.51997
0.01153601 20.85818
0.01347978 21.76456
0.02795577 23.93785
0.01787319 24.55083
0.01465541 27.81733
0.01308955 28.74774
0.01256611 29.0273
0.01687189 29.78067
0.02237782 28.8716
0.03258249 28.65718
0.03323561 25.42207
0.04287157 25.15259
0.03029172 25.09508
0.02966253 24.34846
0.02030817 24.87522
0.04182709 25.15138
0.03097083 25.22571
0.03707094 25.61305
0.04724153 23.44099
0.03810147 25.32784
0.0302306 24.60447
0.04592713 22.90744
0.05107935 24.18391
0.04408085 24.54066
0.02060219 23.94934
0.02867546 24.20231
0.03588481 23.68941
0.02502814 22.48034
0.03130746 25.16397
0.03405781 25.11308
0.02301804 25.26292
0.04189903 28.20733
0.02260807 29.48643
0.03357506 28.33296
0.02536085 32.61781
0.02346116 34.61752
0.02558829 35.21805
0.0382189 35.49079
0.03175046 34.53351
0.03336242 32.33134
0.03345257 33.18797
0.02103846 33.61886
0.01476448 33.13319
0.02849799 35.02232
0.02173329 34.48969
0.02029446 33.52264
0.02757886 36.31733
0.02396541 36.85979
0.01924442 35.19314
0.02283003 36.8616
0.03028512 36.86178
0.01283306 37.68625
0.01124843 41.31876
0.02830646 39.50569
0.0297749 39.11577
0.03117377 39.05786
0.01684924 37.43615
0.01450552 37.44439
0.02099784 36.24313
0.01879222 34.99973
0.01647446 38.27886
0.01159522 39.99709
0.01684668 41.27841
0.02021642 47.51848
0.01351492 45.51047
0.02285793 47.27652
0.01275801 43.82048
0.01895209 38.36126
0.004034802 37.24111
0.02036909 37.87575
0.02230626 38.96231
0.01593029 37.48432
0.01896381 40.15512
0.0245593 42.54731
0.01550468 40.73912
0.01733738 39.41762
0.02220364 40.0535
0.01354735 44.2101
0.01737777 43.74682
0.02391608 43.80261
0.0166516 44.97252
0.01579001 45.21841
0.01503405 44.1
0.0140314 42.01993
0.02409616 41.69375
0.01743558 42.00333
0.009289836 43.6719
0.01699859 40.11631
0.01937695 42.37975
0.01099722 41.08126
0.01098763 37.03408
0.01872934 36.38085
0.006856843 35.89354
0.01645538 37.12894
0.0110391 35.7099
0.01575122 42.3258
0.02059628 38.59331
0.02317986 38.73289
0.01627633 37.40998
0.02508153 38.13461
0.01398805 39.09476
0.02072498 43.7345
0.02085085 44.49792
0.02530727 40.21236
0.01229813 42.32867
0.01777188 45.2921
0.02477401 48.42138
0.01613037 49.97118
0.01859427 50.71031
0.02308425 44.51892
0.01165951 43.76928
0.01206956 45.7428
0.009438062 42.25054
0.007447467 40.32054
0.009133364 40.98057
0.02698225 44.96224
0.02385834 39.77886
0.02355165 40.95548
0.02423602 42.73464
0.01862047 38.76689
0.01352331 37.87228
0.02275176 37.92427
0.02069857 36.74819
0.01360809 39.56559
0.01136009 35.28813
0.01012746 37.12554
0.01537948 35.85078
0.01680583 34.16191
0.0212314 33.77792
0.0235656 35.80266
0.02548766 34.7538
0.02870471 31.88164
0.02561424 28.76586
0.01235985 30.60029
0.02316455 32.05406
0.02201407 34.81134
0.03512106 31.42515
0.02401207 29.98778
0.01855355 28.36
0.02262719 26.36369
0.01309595 27.18341
0.02918381 29.12583
0.0182174 31.64281
0.02073874 30.29135
0.01651261 27.69495
0.01942516 25.21143
0.02948572 24.25774
0.03291967 26.26223
0.03336387 29.16102
0.02564174 29.49278
0.01907838 29.76822
0.02502678 28.73914
0.04069086 28.36319
0.0222635 27.06412
0.01346859 27.50415
0.02213771 26.93377
0.02509227 28.31062
0.02197141 29.87493
0.02370775 29.14101
0.03886026 30.45687
0.02138533 32.14951
0.02198521 29.96996
0.01612582 31.99673
0.0152908 30.62772
0.02341451 27.76914
0.01437687 31.28726
0.03379295 27.70969
0.02199111 28.7314
0.02039065 28.04468
0.02436432 26.61775
0.02191349 24.24778
0.02270344 24.10751
0.01574379 21.61986
0.01702444 21.17056
0.02821846 20.44755
0.04060792 23.103
0.04899187 24.7649
0.05357636 25.69735
0.02480627 22.78335
0.03058314 23.79521
0.03094006 23.76378
0.03587943 26.06248
0.01864648 22.2719
0.03035422 25.27873
0.03556083 23.87581
0.03220572 22.48888
0.02614094 21.62619
0.02077406 20.94518
0.0356823 19.95714
0.02649989 20.87838
0.04178046 19.89096
0.0213586 18.67022
0.04038981 20.24285
0.03104839 20.19308
0.02759945 19.48886
0.02114497 19.59548
0.0249711 20.17053
0.01531592 21.81764
0.01748252 19.15275
0.0257996 18.08234
0.03385947 20.58597
0.02165605 20.40308
0.02509592 21.7326
0.02358318 22.37584
0.02434462 20.87948
0.03276418 20.90574
0.04743742 21.72553
0.02435148 22.52147
0.02024503 21.43773
0.02516411 21.36305
0.01930031 22.81547
0.02813044 22.92387
0.03617401 25.40901
0.02539858 24.51318
0.01459753 23.00472
0.040597 21.91964
0.0138046 22.41983
0.02579601 23.99514
0.03506539 23.10655
0.03183724 22.43283
0.02765175 24.34351
0.02371731 24.23627
0.01834587 24.95272
0.0234346 25.46153
0.01699097 25.15682
0.02428649 23.49405
0.04280743 20.85786
0.02578871 21.38448
0.0295812 23.48125
0.03532083 23.96764
0.01454304 25.27366
0.02471572 26.25148
0.02996994 30.11433
0.03360218 33.0535
0.02638514 32.83273
0.03476636 31.35249
0.04263384 32.46291
0.04627305 31.263
0.0223028 33.33084
0.02312004 35.72341
0.02460936 37.12478
0.02986381 36.77239
0.01808786 38.76401
0.02758005 38.61831
0.0183254 43.37761
0.04020283 46.45062
0.02529887 46.99798
0.01978164 42.89009
0.02793774 42.82215
0.02876121 39.73369
0.03161308 37.72295
0.04130338 33.97145
0.0392342 33.47955
0.05033651 31.99327
0.03813681 33.01775
0.04505736 28.848
0.04481447 26.49668
0.02350716 20.45195
0.02578267 22.37313
0.0239894 23.15035
0.04148203 24.52598
0.0218074 22.43947
0.02511118 25.20224
0.02409587 24.07456
0.02934591 25.38638
0.02945192 25.62479
0.03950129 24.67113
0.02478762 22.75513
0.043751 22.73621
0.02066105 24.50497
0.02868184 25.01539
0.01867628 23.58946
0.02774988 21.53855
0.02563639 24.00197
0.02401742 25.16373
0.01461334 24.31618
0.01256021 20.68848
0.03219929 21.00368
0.02368449 19.25922
0.03102529 18.11333
0.0263579 17.08132
0.02201195 18.13303
0.02831118 17.6521
0.02665684 18.36472
0.01343307 17.25863
0.02402736 15.82086
0.02921065 19.33126
0.0393611 18.40507
0.0308797 18.3948
0.0221429 16.55215
0.01694734 19.53846
0.01430798 19.78686
0.03068852 17.85635
0.02306994 15.70917
0.03296717 17.05932
0.03905439 18.52256
0.03526907 19.93743
0.02496381 19.63854
0.0369894 20.74803
0.02843961 21.33921
0.02694846 21.96533
0.04211506 23.74599
0.0266092 20.68864
0.03287793 21.87402
0.03326409 22.34796
0.02684742 25.07874
0.01166774 26.13812
0.0138683 27.97565
0.0287877 25.784
0.02204869 25.05086
0.02899594 24.6608
0.02227586 26.84626
0.01944617 28.84262
0.008735537 31.65577
0.02050948 33.91693
0.01704236 33.8949
0.03830551 34.91523
0.02585686 34.98271
0.02315262 30.89489
0.02729061 32.17714
0.0188193 35.17652
0.02022313 34.07007
0.0177774 30.20618
0.03620175 29.47735
0.0308772 29.49733
0.03271171 30.75972
0.02401897 31.69488
0.02205604 26.71966
0.01754231 27.73027
0.01883551 27.49977
0.01933878 27.44709
0.0317137 26.19891
0.02042225 26.1148
0.01855252 22.59462
0.01339029 24.12494
0.02119605 29.06395
0.01401868 27.20881
0.01725946 27.33601
0.01157462 29.53353
0.009399651 31.41536
0.01125483 33.67502
0.02749953 32.36849
0.01796487 32.53563
0.01122618 33.95778
0.01330919 31.15484
0.02023258 29.83233
0.02044121 29.39457
0.03770245 26.33139
0.03169957 26.31696
0.02706343 26.22051
0.02624 24.53074
0.02117289 25.16069
0.02753161 24.01177
0.02369696 25.02337
0.02090429 24.97701
0.02255039 29.20212
0.02710864 29.51936
