,PREDICTED,ACTUAL
15060025,95.076,95
15060039,94.622,95
15060056,95.129,95
15060063,95.165,95
15060070,94.888,95
15060072,95.076,95
15060081,95.1,95
15060082,94.997,94
15060085,95.174,95
15060087,94.892,95
15060090,94.795,95
15060097,94.544,94
15060101,94.995,95
15060102,95.01,95
15060114,95.198,94
15060120,94.986,95
15060122,94.797,95
15060138,95.087,95
15060160,94.842,95
15060188,94.944,95
15060190,95.207,95
15060191,94.919,95
15060215,95.201,95
15060313,95.152,95
15060320,94.827,94
15060345,94.997,95
15060383,95.16,96
15060420,95.012,95
15060536,95.127,95
15060543,95.268,96
15060797,95.245,96
15060846,94.798,94
15060907,95.13,95
15060909,94.546,94
15060910,95.086,96
15060933,95.27,96
15060964,95.293,96
15061007,95.297,96
15061122,94.803,96
15061204,94.909,94
15061213,94.622,94
15061215,94.622,94
15061225,95.235,96
15061226,94.942,94
15061228,94.959,95
15061237,95.257,96
15061256,95.269,95
15061257,94.964,94
15061258,94.912,95
15061259,94.893,94
15061260,95.066,94
15061261,95.076,95
15061262,94.996,94
15061263,95.018,96
15061264,95.004,94
15061265,95.029,95
15061270,94.939,96
15061273,95.027,95
15061274,95.08,96
15061277,95.081,96
15061279,95.106,96
15061283,94.975,95
15061286,95.219,96
15061288,94.622,94
15061289,94.615,94
15061290,94.995,95
15061291,94.809,94
15061293,95.058,94
15061295,95.204,96
15061297,95.274,96
15061298,95.041,94
15061301,95.034,96
15061302,95.036,94
15061303,94.544,94
15061305,94.887,94
15061308,94.935,95
15061312,94.812,94
15061313,94.925,94
15061314,95.213,96
15061317,95.006,94
15061318,94.971,94
15061319,95.078,95
15061320,94.986,94
15061323,95.206,96
15061324,94.812,94
15061327,95.091,96
15061330,94.821,94
15061331,95.148,96
15061333,95.106,96
15061334,95.09,96
15061335,95.217,96
15061336,94.867,94
15061340,94.894,96
15061342,94.966,96
15061346,95.004,94
15061347,95.266,96
15061348,94.972,96
15061349,95.165,96
15061350,94.807,94
15061352,94.935,95
15061353,94.968,96
15061355,94.966,94
15061356,94.8,96
15061357,94.848,94
15061360,94.963,94
15061365,94.624,96
15061367,94.62,94
15061368,95.141,96
15061369,95.138,96
15061370,95.014,96
15061376,95.008,96
15061377,95.073,94
15061378,95.215,96
15061380,95.266,94
15061382,95.219,96
15061384,94.892,96
15061385,94.89,94
15061386,95.139,96
15061388,95.022,94
15061389,94.936,94
15061390,94.929,94
15061391,94.935,95
15061392,95.315,96
15061404,94.932,96
15061405,95.204,94
15061406,94.969,96
15061410,94.809,94
15061411,94.915,94
15061414,94.931,94
15061415,95.276,96
15061417,94.929,95
15061418,94.935,94
15061419,94.891,94
15061420,94.986,96
15061421,95.099,96
15061422,94.818,94
15061424,94.918,96
15061425,95,96
15061428,95.002,94
15061430,95.001,94
15061434,95.277,96
15061436,94.518,94
15061437,95.157,95
15061438,94.927,95
15061439,95.159,94
15061441,94.944,96
15061442,94.92,94
15061443,94.519,94
15061444,94.855,94
15061445,94.942,94
15061447,94.82,94
15061449,94.961,96
15061454,94.957,94
15061458,95.005,96
15061459,94.929,96
15061461,95.009,96
15061463,94.834,94
15061469,94.773,94
15061470,94.792,94
15061471,94.802,96
15061475,95.081,95
15061476,94.943,94
15061478,94.895,94
15061479,94.801,94
15061480,94.944,96
15061481,94.923,95
15061484,94.943,94
15061485,94.519,94
15061486,95.087,96
15061489,94.934,94
15061490,94.928,94
15061491,94.935,95
15061492,94.929,94
15061494,95.279,94
15061495,95.267,96
15061498,94.99,96
15061499,94.926,96
15061501,95.249,96
15061503,94.802,96
15061504,95.195,95
15061505,95.217,95
15061508,94.919,94
15061509,95.007,94
15061511,95,94
15061514,95.071,96
15061515,95,96
15061517,94.968,96
15061518,94.798,94
15061520,94.732,94
15061522,94.728,94
15061523,94.88,94
15061524,95.29,96
15061525,94.914,96
15061526,94.926,94
15061528,95.255,95
15061530,94.917,94
15061533,94.931,96
15061536,94.929,96
15061537,95.001,94
15061538,94.891,94
15061539,94.892,96
15061540,94.932,94
15061543,94.627,94
15061544,94.915,94
15061546,94.902,96
15061548,95.144,96
15061549,95.098,94
15061551,94.522,94
15061553,95.248,96
15061555,95.095,96
15061556,94.504,94
15061557,95.069,94
15061560,95.216,96
15061561,94.814,94
15061564,94.816,94
15061565,95.151,96
15061568,94.909,94
15061571,95.178,96
15061576,94.796,94
15061579,94.943,94
15061580,94.963,94
15061583,95.205,96
15061584,94.67,94
15061585,94.791,94
15061588,94.52,94
15061600,94.946,96
15061601,94.97,96
15061602,95.116,96
15061603,94.891,96
15061604,95.087,96
15061605,94.994,96
15061608,94.796,94
15061609,94.892,96
15061612,95.006,95
15061613,95.205,96
15061619,94.933,96
15061621,95.251,94
15061622,95.086,96
15061623,95.075,96
15061626,95.056,96
15061628,95.008,96
15061629,94.992,96
15061630,95.116,96
15061631,95.111,94
15061632,95.2,96
15061638,95.071,96
15061640,95.242,96
15061641,94.961,96
15061642,95.073,94
15061645,95.233,96
15061646,94.998,96
15061648,95.216,94
15061650,94.79,94
15061651,94.916,94
15061654,95.198,94
15061656,94.992,95
15061658,95.206,96
15061661,95.204,96
15061662,94.955,94
15061666,95.092,94
15061667,94.947,95
15061668,94.81,96
15061669,94.828,96
15061670,94.957,94
15061671,95.213,96
15061676,94.967,96
15061677,94.929,96
15061678,94.937,94
15061679,95.043,95
15061680,94.962,95
15061682,95.067,94
15061683,94.964,96
15061684,95.031,96
15061685,94.935,96
15061686,94.972,94
15061687,95.099,96
15061688,94.971,95
15061689,94.933,96
15061690,94.936,94
15061702,95.236,96
15061704,95.069,94
15061707,95.266,96
15061709,94.837,95
15061710,95.112,96
15061712,94.955,94
15061713,95.069,94
15061714,95.276,96
15061718,94.96,96
15061719,94.998,96
15061720,95.293,96
15061721,95.244,96
15061722,95.016,94
15061723,95.251,96
15061724,95.01,96
15061725,95.278,96
15061726,95.075,94
15061731,94.931,96
15061733,94.926,96
15061734,94.933,96
15061735,95.272,94
15061736,94.906,94
15061738,94.931,94
15061740,95.05,94
15061742,94.913,94
15061744,95.017,96
15061747,95,96
15061753,94.937,96
15061754,94.676,94
15061756,95.079,96
15061758,95.108,96
15061759,95.159,96
15061760,94.918,96
15061762,95.258,96
15061763,95.038,96
15061764,95.007,96
15061765,95.004,94
15061767,95.138,94
15061768,94.919,96
15061771,94.919,94
15061772,95.141,96
15061776,94.518,96
15061777,95.032,96
15061778,94.929,96
15061784,94.932,96
15061788,95.28,96
15061789,94.518,94
15061790,95.037,94
15061797,94.929,96
15061798,94.812,96
15061799,95.046,96
15061800,94.949,94
15061801,94.673,94
15061808,94.68,94
15061811,95.07,94
15061813,94.52,94
15061815,95.199,96
15061826,94.785,94
15061905,94.622,95
15061907,95.093,96
15061908,95.121,95
15061909,95.18,95
15061910,95.202,95
15061911,94.542,95
15061912,95.035,95
15061915,94.547,95
15061917,95.003,96
15061918,94.799,94
15061927,94.755,94
15061928,95.341,96
15061929,95.187,95
15061932,94.542,94
15061933,94.971,94
15061934,94.914,94
15061935,94.544,94
15061939,94.932,95
15061941,94.831,94
15061942,94.917,94
15061944,95.086,96
15061945,95.009,96
15061946,95.258,96
15061948,94.968,96
15061949,95.034,94
15061951,95.007,94
15061952,94.91,94
15061953,94.887,94
15061954,95.003,94
15061957,95.083,96
15061960,94.906,94
15061961,94.894,96
15061962,94.544,94
15061963,94.929,94
15061965,94.994,94
15061967,94.946,96
15061968,95.046,96
15061969,94.676,94
15062036,94.834,94
15062038,95.003,95
15062039,94.622,95
15062046,95.027,95
15062050,95.115,96
15062051,95.01,96
15062052,95.003,95
15062053,94.634,95
15062063,94.968,94
15062069,95.287,96
15062071,94.996,95
15062080,95.05,96
15062081,94.991,95
15062092,94.966,94
15062094,94.893,96
15062097,95.067,96
15062098,95.009,94
15062099,94.77,94
15062100,94.836,94
15062101,94.929,94
15062102,94.818,94
15062103,94.812,94
15062104,94.856,94
15062105,94.893,94
15062106,94.939,96
15062107,94.914,94
15062108,94.93,94
15062109,95.005,94
15062111,95.113,96
15062112,94.893,94
15062114,94.942,96
15062115,94.952,94
15062117,95.007,96
15062118,95.003,94
15062119,94.854,94
15062124,95.01,96
15062126,94.929,96
15062130,95.172,96
15062137,94.935,94
15062138,94.954,94
15062139,95.277,94
15062142,94.807,94
15062143,94.936,94
15062144,94.894,96
15062145,95.269,96
15062150,94.768,94
15062151,94.801,94
15062152,94.931,94
15062153,94.928,94
15062331,94.819,95
15062332,94.796,95
15062333,94.955,94
15062334,94.803,94
15062335,95.226,96
15062337,95.005,96
15062338,95.003,95
15062344,95.345,96
15062348,95.016,94
15062349,94.853,96
15062351,95.25,96
15062353,94.827,94
15062354,95.008,94
15062357,94.891,94
15062359,94.813,94
15062360,94.681,94
15062361,95.11,95
15062363,94.631,96
15062366,94.797,94
15062367,94.94,94
15062370,94.851,94
15062371,94.798,96
15062372,95.089,96
