,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,95.07,95.074,95.073,95.064,95.068,95.039,95.05118,95.042,95.061,95.05,94.908,94.917
15060039,94.651,94.708,94.606,94.679,94.591,94.768,94.64604,94.709,94.625,94.703,94.909,94.844
15060056,95.112,95.046,95.129,95.119,95.12,95.031,95.11431,95.074,95.102,95.08,95.056,95.017
15060063,95.138,95.066,95.177,95.099,95.204,95.031,95.15897,95.096,95.12,95.064,95.091,95.018
15060070,94.904,94.918,94.889,94.918,94.886,94.967,94.9066,94.925,94.856,94.944,94.856,94.963
15060072,95.025,95.062,95.077,95.02,95.137,94.948,95.26356,95.073,94.916,94.994,95.091,95.284
15060081,95.054,95.079,95.095,95.051,95.107,95.021,95.09783,95.022,95.178,95.038,95.092,95.133
15060082,95.027,95.005,95.016,95.011,95.018,95.003,94.98028,95.02,94.86,95.006,94.166,94.497
15060085,95.131,95.07,95.184,95.102,95.21,95.024,95.13164,95.077,95.181,95.054,95.082,95.008
15060087,94.903,94.919,94.892,94.919,94.89,94.967,94.91021,94.925,94.856,94.944,94.908,95.211
15060090,94.809,94.848,94.801,94.835,94.788,94.868,94.8084,94.813,94.854,94.837,94.718,94.803
15060097,94.593,94.633,94.516,94.664,94.484,94.752,94.23337,94.667,94.364,94.654,94.091,94.215
15060101,94.993,95.035,94.995,94.986,95.003,94.972,95.02192,94.982,95.042,94.985,95.033,95.231
15060102,95.008,95.016,95.009,95.002,95.013,94.992,95.01904,95.009,95.031,95.013,95.012,94.95
15060114,95.161,95.136,95.209,95.124,95.236,95.06,95.30361,95.209,95.161,95.118,94.651,94.677
15060120,94.99,94.965,94.992,94.994,94.976,94.991,95.02675,95.02,94.905,94.984,95.092,95.292
15060122,94.811,94.848,94.802,94.835,94.791,94.868,94.80902,94.82,94.854,94.837,94.909,94.799
15060138,95.059,94.935,95.077,95.036,95.12,95.014,95.06343,95.045,94.89,95.015,95.034,94.975
15060160,94.81,94.864,94.819,94.84,94.849,94.855,94.85688,94.885,94.926,94.818,94.909,95.033
15060188,94.937,94.96,94.947,94.942,94.951,94.972,94.95225,94.955,94.924,94.954,94.908,94.92
15060190,95.153,95.137,95.211,95.115,95.244,95.04,95.17668,95.105,95.201,95.063,95.091,95.114
15060191,94.954,94.943,94.911,94.967,94.884,95.001,94.83059,94.878,94.82,94.977,94.908,94.809
15060215,95.164,95.137,95.212,95.128,95.246,95.062,95.31125,95.209,95.138,95.12,95.091,95.07
15060313,95.104,95.087,95.168,95.059,95.208,95.022,95.32848,95.141,95.199,95.064,95.537,95.437
15060320,94.878,94.901,94.811,94.911,94.777,94.98,94.81064,94.89,94.807,94.957,94.092,94.364
15060345,95.002,95.018,94.997,94.997,94.993,94.994,95.00112,95.019,95.01,95.004,94.908,94.864
15060383,95.108,95.089,95.175,95.062,95.214,95.025,95.33361,95.147,95.222,95.066,95.909,95.685
15060420,95.014,95.018,95.017,95.004,95.018,94.996,95.0174,95.026,95.01,95.007,95.075,95.187
15060536,95.091,95.039,95.143,95.076,95.156,95.003,95.04655,95.009,94.898,95.024,94.942,95.006
15060543,95.207,95.184,95.299,95.161,95.35,95.038,95.4169,95.222,95.406,95.095,95.909,95.919
15060797,95.2,95.101,95.262,95.163,95.307,95.067,95.37166,95.176,95.253,95.117,95.909,95.607
15060846,94.811,94.852,94.802,94.836,94.791,94.874,94.8115,94.813,94.854,94.841,94.092,94.391
15060907,95.091,95.068,95.142,95.076,95.156,95.005,95.0534,95.008,95.146,95.031,94.928,95.022
15060909,94.602,94.651,94.539,94.656,94.508,94.753,94.44013,94.598,94.547,94.664,94.092,94.276
15060910,95.054,94.991,95.078,95.045,95.09,95.007,95.06583,95.014,95.131,95.033,95.351,95.352
15060933,95.209,95.186,95.304,95.162,95.352,95.04,95.42137,95.228,95.406,95.097,95.909,95.911
15060964,95.228,95.121,95.327,95.183,95.37,95.057,95.3921,95.236,95.496,95.121,95.909,95.835
15061007,95.231,95.121,95.334,95.185,95.378,95.058,95.39453,95.236,95.496,95.122,95.908,95.834
15061122,94.816,94.857,94.809,94.842,94.801,94.871,94.82978,94.821,94.854,94.841,95.253,95.328
15061204,94.969,94.996,94.899,95.001,94.847,94.98,94.63376,94.866,94.816,94.981,94.092,94.387
15061213,94.649,94.71,94.606,94.679,94.585,94.768,94.63951,94.703,94.625,94.7,94.091,94.257
15061215,94.651,94.71,94.61,94.681,94.592,94.768,94.64254,94.706,94.607,94.701,94.091,94.383
15061225,95.182,95.158,95.245,95.142,95.282,95.065,95.35294,95.222,95.213,95.129,95.909,95.521
15061226,94.989,94.844,94.926,95.014,94.906,94.994,94.80144,94.928,94.573,94.996,94.091,94.411
15061228,94.965,94.977,94.962,94.957,94.948,94.951,94.94941,94.96,94.894,94.961,94.909,94.982
15061237,95.197,95.18,95.288,95.153,95.333,95.034,95.41055,95.217,95.406,95.09,95.909,95.902
15061256,95.22,95.147,95.293,95.188,95.33,95.069,95.28589,95.191,95.161,95.128,95.25,95.329
15061257,95.006,94.987,94.949,95.017,94.918,95.003,94.85055,94.966,94.972,95.006,94.092,94.429
15061258,94.935,94.93,94.91,94.956,94.883,94.982,94.89018,94.921,94.853,94.965,94.726,94.709
15061259,94.906,94.92,94.893,94.92,94.894,94.968,94.91045,94.925,94.856,94.945,94.377,94.135
15061260,95.064,95.07,95.064,95.06,95.059,95.036,95.04888,95.037,95.038,95.048,94.647,94.346
