,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,315.236,316.804,321.612,315.874,323.241,315.407,327.45223,319.327,310.79,312.528,334.854,340.612
15060025,318.081,318.45,320.687,318.862,321.308,317.375,321.03865,321.749,310.79,316.243,335.527,340.68
15060027,320.055,321.637,324.447,319.377,327.064,319.466,327.26793,321.045,310.79,316.825,335.555,339.72
15060039,313.463,311.743,314.931,313.347,315.834,313.862,312.90901,312.086,310.79,313.356,332.834,340.358
15060042,311.68,312.789,317.76,310.861,318.887,309.857,327.20247,318.265,310.79,311.04,339.136,341.823
15060056,299.229,305.862,293.998,299.192,290.537,303.282,291.85277,294.56,310.79,304.203,334.829,319.296
15060063,288.609,286.224,269.538,289.149,260.61,293.818,252.74163,277.076,310.79,301.162,229.015,138.355
15060070,331.16,330.406,337.858,331.383,338.001,327.444,335.26783,332.999,310.79,322.828,333.169,331.521
15060081,313.755,312.541,314.6,313.555,316.675,311.699,318.6436,316.682,310.79,312.535,334.78,337.54
15060085,295.386,298.579,281.58,296.674,270.55,299.583,259.80525,283.606,310.79,304.854,306.835,220.852
15060087,330.929,330.266,337.362,331.214,337.481,327.444,335.2074,332.798,310.79,322.808,335.794,340.452
15060097,302.103,305.845,303.87,303.474,307.174,301.072,326.33887,306.156,310.79,302.711,334.821,298.937
15060102,316.313,318.453,321.693,317.373,324.018,314.788,326.71274,320.256,310.79,314.562,334.635,336.494
15060112,319.715,320.957,320.636,319.845,321.043,319.1,316.29731,318.764,310.79,317.092,334.793,334.141
15060114,293.352,291.456,291.474,293.689,292.94,291.63,298.47229,294.491,310.79,294.321,342.235,307.095
15060120,305.832,310.326,304.721,304.942,304.685,307.462,312.5584,309.693,310.79,309.265,334.823,317.674
15060121,318.096,319.159,323.822,317.964,328.77,316.832,325.42489,322.886,310.79,315.489,336.567,342.034
15060122,299.535,299.352,300.674,299.013,300.996,297.007,301.43749,304.447,310.79,299.47,270.943,154.532
15060138,315.4,313.081,314.702,315.345,312.75,317.848,313.9831,313.681,310.79,314.864,318.802,322.795
15060160,287.288,284.635,273.108,287.251,269.024,285.331,191.96777,266.216,310.79,289.708,19.192,65.27
15060187,305.988,307.124,307.555,307.825,310.062,307.087,315.25471,306.283,310.79,307.88,334.833,322.686
15060188,324.365,324.136,327.697,324.147,329.619,322.248,330.69592,327.08,310.79,319.258,334.833,340.273
15060190,310.539,314.658,311.147,311.762,310.395,312.669,316.56979,316.442,310.79,313.861,325.212,324.284
15060191,316.066,317.867,317.639,316.262,317.849,316.79,309.21604,311.838,310.79,315.284,334.801,335.553
15060214,320.233,321.812,327.651,320.238,331.65,316.94,329.44277,317.274,310.79,317.201,334.823,314.349
15060313,271.921,271.797,254.483,274.024,247.397,270.637,243.64199,261.501,310.79,280.146,334.84,258.099
15060320,314.119,317.344,316.047,314.154,317,314.383,320.43113,318.308,310.79,313.689,334.852,336.769
15060345,300.364,302.736,295.29,302.122,293.553,303.01,292.20053,297.088,310.79,307.58,334.814,310.678
15060383,271.573,271.507,254.199,273.648,247.196,270.493,243.22159,261.631,310.79,280.061,335.85,269.793
15060420,300.471,302.661,295.768,302.426,293.809,302.864,292.41636,297.068,310.79,307.625,335.815,333.249
15060543,315.915,315.322,321.372,315.798,322.804,311.849,319.97874,313.391,310.79,312.626,321.793,317.629
15060570,302.319,303.229,304.308,303.482,304.526,305.052,314.64279,305.994,310.79,307.055,336.806,325.184
15060797,288.991,286.087,266.133,291.297,252.349,295.807,226.75496,268.645,310.79,301.152,19.216,104.042
15060846,299.315,299.218,300.379,298.434,300.652,297.753,307.99059,306.952,310.79,299.743,336.779,338.667
15060907,304.117,299.536,309.29,303.352,313.918,298.389,322.30788,304.11,310.79,304.667,335.861,293.01
15060910,259.773,258.599,228.497,262.897,215.102,265.88,215.00999,250.341,310.79,277.481,250.621,124.241
15060933,315.752,315.204,321.136,315.614,322.678,311.545,320.32179,313.183,310.79,312.601,321.129,313.481
15060964,310.498,311.539,316.963,310.405,319.102,307.323,320.41036,310.769,310.79,308.982,334.768,316.279
15061007,310.714,311.734,317.358,310.691,319.685,307.629,320.46625,311.084,310.79,309.146,334.85,320.49
15061011,318.14,318.386,320.412,318.809,320.986,317.223,321.61612,321.716,310.79,316.203,338.373,343.334
15061122,299.582,299.64,301.269,299.022,301.837,298.052,307.24427,306.586,310.79,299.84,335.821,344.659
15061204,292.844,293.805,286.154,291.604,282.632,297.889,302.55368,295.883,310.79,299.325,321.796,253.516
15061213,313.348,311.599,314.561,313.047,315.477,313.508,313.01956,311.824,310.79,313.257,339.48,340.654
15061215,313.342,311.192,314.252,312.81,314.951,313.551,312.76768,311.415,310.79,313.205,331.502,311.71
15061216,283.611,285.961,258.071,284.668,245.991,291.432,225.0431,265.33,310.79,297.186,19.18,127.25
15061225,293.239,291.483,291.8,293.605,293.165,292.083,299.31988,295.443,310.79,294.282,346.102,318.302
15061226,303,305.504,302.605,303.05,302.959,303.531,309.55881,303.744,310.79,307.142,307.464,295.169
15061228,311.566,312.547,320.224,310.379,321.399,306.258,326.68554,312.706,310.79,307.262,336.78,335.368
15061237,315.513,314.797,320.487,315.487,321.854,311.501,320.09085,313.215,310.79,312.55,321.797,323.712
15061256,309.168,311.86,309.912,309.287,308.59,310.859,306.0675,307.285,310.79,310.32,314.823,316.79
15061257,314.722,317.574,319.605,314.285,324.475,312.543,323.85734,313.695,310.79,312.531,334.821,320.505
15061259,331.126,330.282,337.738,331.402,337.95,327.406,335.21851,332.974,310.79,322.821,333.173,333
15061260,318.057,318.306,320.274,318.795,320.656,317.246,320.71928,321.552,310.79,316.214,335.585,337.621
15061262,317.934,318.728,323.092,317.668,325.455,317.173,330.52868,322.498,310.79,314.993,333.176,331.413
15061263,318.148,318.732,325.07,318.811,326.353,319.883,330.11566,313.732,310.79,316.046,334.841,329.218
15061264,311.61,311.764,313.718,311.073,317.196,312.506,322.72267,317.724,310.79,311.317,335.792,337.271
15061265,315.496,319.927,321.103,316.077,322.515,316.515,323.9926,321.523,310.79,314.488,334.791,335.225
15061270,318.663,319.094,322.605,317.562,324.304,317.473,324.99679,323.321,310.79,315.843,335.786,343.974
15061273,315.277,319.717,320.578,315.924,321.791,316.168,323.52278,321.157,310.79,314.344,333.714,332.718
15061274,303.107,305.778,300.295,304.47,297.155,304.876,305.20908,305.849,310.79,308.293,332.805,298.56
15061277,305.967,302.852,306.57,304.767,307.845,306.5,316.94929,304.457,310.79,306.51,335.826,312.408
15061282,292.887,291.857,290.856,293.114,291.669,291.585,293.44122,293.037,310.79,294.025,316.237,187.066
15061283,319.581,320.911,320.581,319.882,320.725,318.986,316.06624,318.738,310.79,317.061,335.731,332.424
15061286,294.838,294.978,280.44,294.442,271.683,298.04,270.97742,286.718,310.79,304.249,334.804,261.032
15061288,313.387,312.651,314.535,313.183,315.431,313.617,312.89376,311.222,310.79,313.332,335.83,333.42
15061289,313.299,311.513,314.362,313.064,314.737,313.669,313.23875,311.98,310.79,313.309,334.81,340.181
15061290,304.737,307.483,306.68,305.599,308.391,305.41,314.29338,305.255,310.79,307.036,314.859,310.856
15061291,317.398,317.284,319.73,316.646,321.673,313.298,321.03762,317.276,310.79,315.231,325.222,324.837
15061293,318.844,320.049,323.327,317.71,326.131,318.486,318.07808,318.093,310.79,315.64,325.737,317.093
15061295,314.785,314.504,319.087,314.383,322.439,315.891,319.80868,316.259,310.79,313.415,333.171,322.925
15061296,317.408,317.451,318.353,317.86,318.448,318.361,319.01168,321.407,310.79,316.297,324.791,328.092
15061298,315.464,317.719,315.094,315.057,312.507,316.66,315.02463,312.174,310.79,313.731,335.825,321.915
15061299,293.082,292.196,291.636,293.517,292.464,291.82,297.29874,294.37,310.79,294.332,335.829,326.57
15061303,318.734,316.784,324.864,318.121,326.435,315.439,333.89874,320.221,310.79,314.216,336.333,340.628
15061307,311.564,312.675,320.2,310.288,321.086,306.275,326.24956,312.966,310.79,307.309,336.78,338.362
15061312,316.668,316.822,318.437,315.949,320.367,312.85,319.88408,316.859,310.79,314.971,334.826,335.03
15061313,315.981,317.99,317.778,316.209,318,317.013,309.89182,311.547,310.79,315.323,334.801,334.921
15061314,288.808,292.148,268.855,291.945,256.829,298.766,253.84718,275.273,310.79,303.871,19.18,123.27
15061317,317.438,317.941,322.26,317.161,324.674,316.877,329.56774,322.394,310.79,314.836,334.798,335.435
