,PREDICTED,ACTUAL
15060021,262.433,359
15060025,125.5,117
15060027,256.917,359
15060039,127.775,117
15060042,247.461,359
15060056,147.078,117
15060063,210.112,359
15060070,251.028,359
15060081,141.392,117
15060085,153.909,117
15060087,251.295,359
15060097,108.957,117
15060102,145.673,117
15060112,170.369,117
15060114,117.977,117
15060120,283.573,359
15060121,143.408,117
15060122,136.441,117
15060138,224.262,359
15060160,117.987,117
15060187,216.621,359
15060188,221.318,117
15060190,180.714,117
15060191,120.895,117
15060214,117.28,117
15060313,139.406,117
15060320,154.3,117
15060345,125.869,117
15060383,138.367,117
15060420,126.581,117
15060543,152.126,117
15060570,178.671,117
15060797,165.581,117
15060846,137.218,117
15060907,220.131,359
15060910,230.283,359
15060933,151.932,117
15060964,155.904,117
15061007,155.898,117
15061011,125.693,117
15061122,136.841,117
15061204,144.464,117
15061213,126.07,117
15061215,125.998,117
15061216,159.232,117
15061225,116.976,117
15061226,155.917,117
15061228,256.219,359
15061237,151.846,117
15061256,155.233,117
15061257,207.351,359
15061259,250.929,359
15061260,124.955,117
15061262,143.944,117
15061263,131.099,117
15061264,144.313,117
15061265,147.356,117
15061270,179.195,117
15061273,147.704,117
15061274,178.292,117
15061277,129.073,117
15061282,118.187,117
15061283,170.118,117
15061286,150.863,117
15061288,128.426,117
15061289,127.239,117
15061290,119.043,117
15061291,157.273,117
15061293,228.556,359
15061295,226.468,28
15061296,213.275,359
15061298,165.86,117
15061299,117.689,23
15061303,112.971,117
15061307,255.755,359
15061312,155.872,117
15061313,119.899,117
15061314,155.675,117
15061317,143.791,117
15061318,194.818,117
15061319,124.642,117
15061320,120.08,117
15061323,117.722,117
15061324,126.012,117
15061329,176.08,359
15061334,161.818,117
15061335,159.044,117
15061337,169.381,117
15061338,250.15,359
15061340,251.595,359
15061344,141.469,117
15061345,124.423,117
15061346,126.605,117
15061347,263.102,117
15061348,170.55,117
15061349,152.208,117
15061350,154.984,117
15061352,210.903,117
15061353,170.195,117
15061355,169.862,359
15061356,137.928,117
15061357,175.995,359
15061358,125.475,117
15061360,170.504,117
15061364,169.032,117
15061365,125.648,117
15061367,125.62,117
15061369,142.343,117
15061376,126.189,117
15061378,159.381,117
15061380,262.989,359
15061382,116.685,117
15061383,170.518,359
15061384,251.368,359
15061388,177.886,117
15061390,210.768,359
15061391,209.425,359
15061392,145.575,117
15061394,144.145,117
15061396,144.87,359
15061404,209.877,23
15061406,170.548,117
15061410,123.747,117
15061411,178.505,117
15061414,208.959,359
15061415,231.322,117
15061417,211.113,359
15061418,210.386,359
15061419,251.158,359
15061420,120.08,117
15061421,128.227,117
15061422,121.984,117
15061424,316.097,359
15061425,126.485,117
15061428,127.21,117
15061430,126.25,117
15061435,236.427,359
15061436,128.051,117
15061437,157.646,117
15061439,158.158,117
15061441,264.214,359
15061442,178.347,117
15061444,186.627,117
15061445,263.399,23
15061447,153.848,117
15061449,179.143,117
15061454,176.351,117
15061458,126.077,117
15061459,208.166,23
15061461,126.285,117
15061463,131.149,117
15061469,141.593,117
15061470,135.017,117
15061471,138.226,132
15061475,125.657,117
15061476,238.102,359
15061478,250.963,359
15061479,124.3,117
15061480,264.245,359
15061481,120.742,117
15061484,179.481,134
15061485,129.658,117
15061486,123.793,23
15061489,210.372,359
15061490,211.087,359
15061491,209.353,359
15061492,210.112,23
15061493,262.817,117
15061494,260.602,359
15061495,263.409,359
15061496,263.871,359
15061499,120.887,117
15061500,127.859,117
15061501,251.945,359
15061503,123.535,117
15061504,119.997,134
15061505,149.473,132
15061507,178.136,117
15061508,178.633,359
15061509,145.793,117
15061511,145.504,117
15061515,145.149,134
15061516,252.873,359
15061517,168.846,138
15061518,123.853,117
15061521,251.975,359
15061522,256.653,359
15061524,260.575,359
15061525,178.384,117
15061526,304.035,359
15061528,258.812,23
15061529,145.823,117
15061530,177.478,117
15061533,179.791,117
15061534,261.9,117
15061535,264.832,359
15061536,184.82,359
15061540,118.668,117
15061542,119.593,117
15061543,128.853,117
15061544,260.012,359
15061546,259.011,359
15061548,150.941,117
15061549,198.027,132
15061550,317.639,359
15061553,128.809,117
15061555,131.895,138
15061556,127.662,117
15061560,121.632,117
15061561,171.805,117
15061564,123.379,117
15061565,139.25,138
15061566,251.397,359
15061568,161.968,117
15061571,151.781,117
15061575,178.345,132
15061576,136.486,132
15061577,175.416,117
15061578,175.355,23
15061579,262.613,359
15061580,170.347,138
15061583,118.844,117
15061584,143.107,117
15061585,136.238,132
15061586,136.772,117
15061588,127.379,138
15061600,150.657,117
15061602,144.965,117
15061603,250.012,23
15061604,122.92,117
15061605,127.136,117
15061608,137.286,117
15061609,250.828,23
15061610,170.45,138
15061612,264.12,359
15061613,117.97,117
15061619,209.341,359
15061621,249.215,117
15061622,166.857,117
15061623,125.34,117
15061624,243.217,23
15061628,146.14,117
15061631,264.137,359
15061632,118.519,117
15061637,124.945,132
15061638,124.936,117
15061639,129.716,132
15061640,176.904,359
15061642,126.01,117
15061645,176.338,23
15061646,144.204,117
15061647,125.669,117
15061648,156.113,132
15061649,130.684,117
15061650,122.102,117
15061651,178.201,128
15061653,125.935,117
15061654,116.749,117
15061655,123.714,117
15061658,119.947,132
15061659,137.659,132
15061661,118.191,117
15061662,179.619,359
15061665,124.453,117
15061668,123.854,117
15061670,129.932,117
15061671,155.245,117
15061673,209.778,359
15061677,209.363,23
15061678,209.368,23
15061679,235.46,359
15061680,129.784,132
15061682,125.646,132
15061683,171.894,359
15061684,121.526,117
15061686,170.369,132
15061687,143.714,117
15061688,170.612,117
15061689,208.935,23
15061704,124.677,117
15061706,146.642,117
15061709,153.941,117
15061712,177.208,117
15061713,124.505,117
15061714,232.24,359
15061717,181.423,359
15061718,177.196,132
15061720,223.262,138
15061723,250.559,359
15061724,303.247,359
15061725,230.857,359
15061726,231.139,359
15061729,317.469,359
15061730,318.312,359
15061733,210.04,117
15061734,210.276,359
15061735,231.213,117
15061736,317.008,359
15061737,317.752,359
15061738,211.025,359
15061740,228.37,359
15061742,124.314,117
15061744,125.529,117
15061747,144.726,117
15061751,137.226,124
15061752,227.857,134
15061753,208.919,23
15061754,132.698,117
15061755,162.367,117
15061756,163.224,132
15061757,235.383,359
15061758,165.571,117
15061759,157.309,117
15061760,316.896,359
15061762,263.644,359
15061765,145.702,117
15061766,121.199,117
15061767,143.8,117
15061769,153.495,117
15061771,211.797,359
15061772,143.193,117
15061773,228.077,359
15061777,235.883,359
15061778,209.859,23
15061784,210.345,359
15061785,129.112,117
15061788,259.703,117
15061790,235.972,117
15061795,262.074,359
15061797,210.1,359
15061798,125.069,117
15061800,169.799,117
15061801,140.187,117
15061808,141.278,117
15061811,125.934,117
15061813,128.159,117
15061815,119.512,117
15061826,126.146,117
15061905,126.408,128
15061906,192.369,359
15061908,204.284,359
15061909,153.883,117
15061910,118.933,117
15061911,112.947,117
15061912,153.074,117
15061915,112.819,117
15061917,125.95,117
15061918,135.91,117
15061926,119.317,117
15061927,241.987,359
15061928,246.222,359
15061929,215.259,117
15061930,140.494,359
15061933,169.946,117
15061934,317.095,359
15061935,114.852,117
15061937,147.925,117
15061939,208.672,117
15061941,154.19,117
15061942,213.115,117
15061944,174.075,117
15061945,126.027,117
15061946,264.664,359
15061948,170.213,117
15061949,155.903,117
15061951,126.401,117
15061952,317.217,359
15061953,249.992,23
15061958,180.761,117
15061960,191.536,23
15061961,249.98,23
15061962,112.611,117
15061963,208.038,23
15061965,146.225,117
15061966,266.113,359
15061967,236.867,359
15061968,235.657,117
15062036,244.389,117
15062038,125.703,117
15062039,126.122,117
15062046,153.478,117
15062050,140.275,117
15062051,126.158,117
15062067,143.12,117
15062069,260,359
15062071,144.821,117
15062080,174.025,117
15062092,170.333,117
15062094,249.768,23
15062097,124.802,117
15062099,141.714,117
15062100,153.501,117
15062101,179.196,359
15062102,150.641,117
15062103,183.538,117
15062105,249.533,359
15062106,209.759,23
15062107,177.273,117
15062108,210.136,359
15062109,125.667,117
15062111,198.6,359
15062112,250.399,359
15062114,263.648,359
15062117,126.379,117
15062118,126.309,117
15062122,122.062,23
15062124,146.042,134
15062126,241.797,359
15062130,152.341,117
15062136,204.922,23
15062137,208.72,23
15062138,239.843,359
15062139,231.69,117
15062142,123.667,117
15062145,211.387,359
15062146,261.84,359
15062149,231.127,359
15062150,224.766,359
15062151,173.435,23
15062152,210.814,359
15062153,209.809,117
15062331,136.556,117
15062332,136.471,117
15062333,255.382,359
15062334,137.614,117
15062335,149.012,117
15062337,125.605,117
15062338,126.254,117
15062346,165.665,117
15062347,143.606,117
15062348,125.197,117
15062349,175.548,117
15062350,154.134,117
15062351,263.381,359
15062353,154.528,117
15062354,127.182,117
