probIn scale
0.03922963 19.18214
0.01780312 21.11628
0.032772 22.53
0.03048079 23.8558
0.02854134 24.80306
0.03116961 26.06353
0.04637315 27.2566
0.03574569 26.8062
0.05372598 26.4848
0.03436178 26.64097
0.04398615 27.82449
0.03393775 29.05133
0.03490414 32.65558
0.02986063 31.04074
0.02769081 29.81546
0.02405674 29.87844
0.03235706 30.189
0.03818435 31.7551
0.02504073 34.13911
0.01960571 32.08255
0.03151671 28.37367
0.0298857 27.22865
0.02249562 27.52476
0.02915966 28.93326
0.03310078 30.57257
0.05251293 29.15674
0.03128985 31.36927
0.0280958 32.54676
0.02103933 30.66247
0.02439374 29.63356
0.02135181 29.17857
0.03151664 32.69899
0.02768529 34.6208
0.03123427 36.79325
0.02386637 39.38128
0.02613591 37.94162
0.01960402 35.21119
0.02624059 38.85721
0.02126978 37.82331
0.03703237 38.54002
0.02693747 34.16958
0.0282337 33.6222
0.03104156 37.98547
0.04674397 39.04103
0.02007032 39.61176
0.02427858 37.02993
0.02665288 37.39845
0.03979859 35.50094
0.03001142 31.9583
0.02428764 29.55421
0.0303121 26.23547
0.03509701 25.91425
0.02699931 27.77014
0.02453662 27.72833
0.03043426 28.04012
0.03627914 31.22141
0.0315306 32.6632
0.02618854 31.47933
0.03758421 33.10618
0.0286353 32.29739
0.02160019 32.7927
0.02633986 32.50441
0.02467173 29.67789
0.02266998 31.98186
0.0226588 29.26354
0.02063814 30.60248
0.02360364 27.62241
0.01708181 28.27118
0.02772769 27.44555
0.02764421 27.99956
0.02337566 27.82774
0.01950583 30.08739
0.02616389 34.19602
0.01630306 31.75315
0.02024282 31.94655
0.01978424 33.65505
0.01935775 34.22994
0.02342619 29.83035
0.02846202 31.16389
0.02539975 31.85997
0.03117071 32.14395
0.02535917 30.6404
0.02073312 32.77635
0.0178832 34.06546
0.02697492 34.32672
0.01611401 36.80644
0.02363656 39.56826
0.02970919 33.88829
0.02357499 34.51678
0.01789494 33.31034
0.01803349 29.92816
0.02423673 31.55672
0.01581023 33.02241
0.01774933 29.00874
0.03168205 29.98194
0.02265922 32.38595
0.01118036 29.22487
0.0245211 25.42606
0.02628292 29.60813
0.02125192 29.98352
0.02988136 26.40023
0.03004434 29.03392
0.02569543 26.20899
0.02469974 25.30782
0.03312953 25.68103
0.02598349 25.92294
0.03398832 25.43861
0.04749655 25.76871
0.0378546 22.99199
0.04248757 23.83379
0.03385229 23.19957
0.02964598 24.06503
0.01825715 24.43476
0.03614651 23.09851
0.02661827 24.78919
0.03170009 24.95075
0.03570484 23.0032
0.04001631 21.09268
0.02761309 19.23981
0.02225881 19.7309
0.02881633 19.67691
0.02762735 19.88189
0.02190296 22.6482
0.02615424 22.77583
0.02728156 24.32342
0.02928945 21.88231
0.02868469 21.62289
0.03638243 23.25885
0.03044704 23.44472
0.03379105 27.07352
0.02073779 29.4297
0.02576092 26.56262
0.0273664 25.69963
0.02671523 25.434
0.0268961 25.77061
0.02675133 24.26261
0.02291048 24.09238
0.03266951 23.15133
0.02981948 23.11451
0.02853518 22.07674
0.03815769 24.589
0.02975448 20.95834
0.03331538 21.73428
0.04695057 21.37914
0.03412867 19.20629
0.04773772 19.07315
0.04477353 18.37632
0.03451305 18.36116
0.03630715 18.06031
0.02212944 17.40387
0.0395722 17.75423
0.0465225 17.35496
0.03063536 19.46103
0.02548585 19.34012
0.02498039 19.52521
0.02724521 20.23329
0.02080009 21.07444
0.0364673 23.73382
0.03659728 20.84108
0.02040224 20.459
0.03961708 21.31048
0.03172357 21.08224
0.02823341 18.82021
0.03246411 18.4868
0.02869118 21.4612
0.0335161 20.00885
0.03741893 21.57868
0.02939495 19.87838
0.03566519 20.57066
0.03051933 22.38515
0.02470725 21.58743
0.02101254 22.03582
0.02813755 21.25839
0.0177532 25.13069
0.02694896 25.60312
0.02484452 26.72156
0.03112995 25.7844
0.02206914 30.65119
0.02892183 30.73271
0.02008871 28.81958
0.02705941 27.56995
0.02167809 24.34581
0.01596579 25.81457
0.02856366 29.23617
0.03388145 28.32397
0.02471022 27.73605
0.03088303 28.76661
0.0359164 30.03252
0.01728985 29.74223
0.02014736 26.44483
0.02508028 28.15299
0.0161905 28.08365
0.02443214 27.39502
0.01681283 27.80625
0.0310347 25.62175
0.03085817 28.33627
0.01753378 26.06484
0.02294681 22.69907
0.03698005 20.44952
0.04139653 19.36396
0.03319614 20.39046
0.02661378 18.03455
0.03264952 20.33034
0.03087287 21.62727
0.03311368 22.73351
0.03456685 24.76465
0.02178691 23.23419
0.02564866 23.20308
0.0347533 23.70577
0.0391305 23.03973
0.03021905 23.07459
0.03059164 23.02306
0.02663902 23.13679
0.03634383 22.05842
0.03264295 19.86568
0.04733444 18.3178
0.03878991 16.91255
0.03813555 15.45594
0.05384089 16.0433
0.03105031 16.74078
0.02927779 16.7813
0.04083943 16.3182
0.0438225 17.94116
0.04413064 16.23954
0.03651402 16.90236
0.04076669 15.58689
0.03830757 14.73843
0.04620839 14.29244
0.06043215 13.02591
0.04530098 12.913
0.04118826 13.59407
0.03567457 14.63282
0.04567074 14.21132
0.03802122 14.00847
0.0557825 12.86076
0.06930482 13.23071
0.06860021 11.97448
0.05083174 13.97331
0.06264137 15.05635
0.05644117 15.48894
0.05823629 14.76342
0.06796554 13.37001
0.04385763 14.55805
0.033256 16.98617
0.04736658 15.98289
0.05435597 15.81992
0.050309 17.34723
0.0452095 18.23672
0.04509366 18.36767
0.03672293 17.91264
0.04090958 19.15038
0.04160529 20.25979
0.01998824 19.96115
0.03343635 22.28738
0.02612419 22.1444
0.01826076 20.99595
0.01818537 20.83435
0.01431361 23.35235
0.007368261 23.84899
0.02430368 24.81911
0.01300677 24.73206
0.016223 24.43894
0.01854933 23.49659
0.02073154 21.88352
0.02532953 24.19262
0.02574241 26.35261
0.02682225 23.05518
0.02450109 19.94245
0.02509409 19.9664
0.03885784 19.42245
0.03242735 20.3871
0.03572564 19.19782
0.01910292 20.14805
0.02771059 20.09153
0.0267159 19.68099
0.03435101 20.44476
0.02774721 19.10913
0.02346593 19.27419
0.02575338 20.29854
0.02556952 18.97913
0.03385179 18.62772
0.02835573 17.87308
0.02276583 18.07103
0.02649962 17.20824
0.03681759 15.70201
0.02756193 16.77589
0.05557993 16.3295
0.02318652 16.42304
0.03614464 17.8195
0.02855485 19.2225
0.02381104 19.98015
0.04171165 19.9881
0.0371731 18.90037
0.04042828 18.9608
0.03823452 20.28693
0.03917086 20.22517
0.02611957 19.54609
0.03574452 18.79527
0.02647043 21.92798
0.02644562 21.17596
0.02734318 22.82443
0.01578108 23.1545
0.01865981 23.44323
0.01545666 23.29655
0.03650586 24.89165
0.02548394 25.29394
0.03511702 23.06011
0.04633411 24.71025
0.02452713 23.72769
0.03445682 21.83965
0.02254191 19.82966
0.04533686 21.61742
0.03008471 25.1931
0.01939832 23.1449
0.03461008 19.40876
0.04101168 17.56053
0.03324131 19.32708
0.04676697 20.03614
0.03276815 20.10562
0.03954506 20.20336
0.04380074 19.63116
0.0399067 18.94103
0.03322696 17.80859
0.03872915 17.3162
0.03247434 18.55551
0.02721833 17.38862
0.03800711 16.83952
0.03947244 16.98009
0.04045724 16.50611
0.03689317 17.37833
0.05932301 16.08569
0.064674 16.47083
0.04708041 14.71983
0.06907193 14.46042
0.07755912 13.95897
0.1032053 12.21346
0.1045998 11.66085
0.07972936 12.18148
0.06848755 10.96971
0.06800484 10.08909
0.05915426 10.54987
0.06349973 10.83663
0.06783791 10.92341
0.08306691 11.31276
0.07818451 11.48552
0.06374508 11.93175
0.07754905 9.732248
0.07449672 9.287492
0.0842818 8.483108
0.0640697 9.034679
0.05035489 8.69854
0.07562848 8.380822
0.07864576 9.045211
0.0491617 9.997181
0.06895538 9.823002
0.1048974 9.542068
0.06539761 9.282907
0.05990556 8.668128
0.04487108 8.770893
0.04215639 8.423256
0.0744055 8.352992
0.06291402 8.466073
0.06270257 7.625148
0.06880427 7.207355
0.06686204 8.18792
0.07663616 8.482031
0.05978309 8.814316
0.05015691 9.852058
0.05133242 9.805903
0.05573063 9.420303
0.05752735 9.521272
0.05209427 9.8835
0.05353144 9.101409
0.05704144 10.0574
0.06758725 9.740618
0.04582987 10.92922
0.04481366 10.79529
0.04473722 10.19179
0.03724923 10.05476
0.06367704 8.97991
0.06904175 9.446691
0.1021663 10.14097
0.08363671 9.895227
0.06587811 9.655009
0.06588531 9.40268
0.0684636 10.36255
0.0756742 9.728588
0.090337 10.1462
0.07138491 10.42113
0.0817534 11.80863
