X38.86,X29.59,X37.38,X43.24,X34.21,X4.88,X53.87,X22.02,X9.05,X9.87,X8.42,X68.76
38.86,29.59,37.38,43.24,34.21,4.88,53.87,22.02,9.05,9.87,8.42,68.76
