,PREDICTED,ACTUAL
15060021,309.577,307
15060025,309.666,307
15060027,309.993,307
15060039,326.096,327
15060042,316.862,307
15060056,310.698,307
15060063,325.957,339
15060070,309.945,307
15060081,311.603,307
15060085,312.031,307
15060087,309.911,307
15060097,335.45,337
15060102,310.304,307
15060112,308.747,307
15060114,314.399,320
15060120,318.255,328
15060121,310.549,307
15060122,318.456,324
15060138,313.699,307
15060160,316.203,307
15060187,313.563,316
15060188,312.274,307
15060190,311.987,307
15060191,309.046,307
15060214,314.881,307
15060313,329.105,318
15060320,330.238,346
15060345,331.09,341
15060383,329.246,338
15060420,330.925,306
15060543,331.83,350
15060570,318.427,322
15060797,307.989,302
15060846,318.113,307
15060907,312.77,303
15060910,337.32,336
15060933,331.722,350
15060964,313.407,309
15061007,312.809,309
15061011,309.121,302
15061122,317.852,317
15061204,310.505,307
15061213,326.143,352
15061215,326.052,330
15061216,314.463,308
15061225,314.048,305
15061226,317.943,314
15061228,310.585,307
15061237,331.323,336
15061256,309.694,307
15061257,320.392,307
15061259,309.518,307
15061260,309.605,307
15061262,309.591,307
15061263,309.986,304
15061264,309.781,307
15061265,310.29,307
15061270,308.451,307
15061273,310.265,307
15061274,325.754,341
15061277,330.081,336
15061282,314.683,306
15061283,308.887,306
15061286,326.935,308
15061288,324.737,307
15061289,325.868,323
15061290,315.297,307
15061291,320.676,327
15061293,307.707,306
15061295,309.208,307
15061296,315.431,314
15061298,314.543,314
15061299,314.47,309
15061303,331.629,328
15061307,310.478,306
15061312,321.251,308
15061313,308.786,307
15061314,324.449,346
15061317,309.806,314
15061318,313.442,307
15061319,309.595,307
15061320,326.286,339
15061323,314.103,314
15061324,318.886,307
15061329,312.165,306
15061334,316.953,320
15061335,308.897,306
15061337,309.031,314
15061338,309.57,307
15061340,309.561,306
15061344,309.337,306
15061345,331.231,339
15061346,331.303,336
15061347,309.278,307
15061348,308.704,307
15061349,311.101,314
15061350,321.269,336
15061352,289.783,41
15061353,308.671,306
15061355,308.555,307
15061356,318.651,320
15061357,312.453,307
15061358,309.425,306
15061360,308.55,307
15061364,308.719,314
15061365,325.456,319
15061367,325.127,319
15061369,310.632,307
15061376,331.005,336
15061378,308.253,309
15061380,309.626,307
15061382,314.231,310
15061383,308.743,307
15061384,309.447,306
15061388,319.444,344
15061390,291.033,307
15061391,290.441,41
15061392,317.994,309
15061394,309.109,307
15061396,309.702,307
15061404,290.796,307
15061406,308.406,307
15061410,332.611,352
15061411,308.36,307
15061414,290.689,321
15061415,332.415,339
15061417,291.27,324
15061418,291.451,324
15061419,309.451,307
15061420,326.286,312
15061421,309.345,307
15061422,323.867,346
15061424,309.657,303
15061425,331.199,336
15061428,331.123,336
15061430,331.106,339
15061435,312.336,302
15061436,322.752,309
15061437,308.836,314
15061439,308.664,306
15061441,310.008,303
15061442,308.625,308
15061444,314.171,307
15061445,310.011,308
15061447,322.945,345
15061449,312.527,307
15061454,312.771,308
15061458,331.12,336
15061459,290.936,314
15061461,331.204,336
15061463,318.232,314
15061469,309.753,309
15061470,318.121,324
15061471,318.402,314
15061475,309.995,307
15061476,316.485,314
15061478,309.583,307
15061479,324.263,347
15061480,310.112,309
15061481,309.184,307
15061484,308.385,307
15061485,322.28,352
15061486,317.99,314
15061489,290.548,314
15061490,291.143,336
15061491,290.946,336
15061492,291.377,316
15061493,309.457,314
15061494,312.134,314
15061495,309.162,307
15061496,309.43,314
15061499,309.015,314
15061500,322.486,328
15061501,331.405,332
15061503,322.204,308
15061504,314.615,308
15061505,326.657,339
15061507,308.49,309
15061508,308.763,309
15061509,310.365,314
15061511,310.493,307
15061515,309.62,314
15061516,331.255,352
15061517,308.33,304
15061518,322.962,305
15061521,316.283,307
15061522,314.302,307
15061524,312.053,314
15061525,308.618,312
15061526,308.303,302
15061528,309.449,307
15061529,310.326,314
15061530,308.603,302
15061533,308.186,314
15061534,308.926,308
15061535,310.954,307
15061536,309.375,307
15061540,308.408,307
15061542,309.254,317
15061543,324.908,314
15061544,310.977,314
15061546,311.245,314
15061548,312.718,327
15061549,316.982,307
15061550,310.091,314
15061553,313.593,314
15061555,310.504,307
15061556,321.473,315
15061560,313.321,314
15061561,316.173,333
15061564,325.016,329
15061565,328.787,336
15061566,309.993,314
15061568,318.966,320
15061571,319.418,327
15061575,308.278,307
15061576,318.289,314
15061577,312.17,307
15061578,312.514,329
15061579,309.681,314
15061580,309.464,307
15061583,314.568,308
15061584,321.704,327
15061585,318.106,314
15061586,318.327,344
15061588,322.797,307
15061600,321.703,319
15061602,312.525,316
15061603,310.225,306
15061604,334.321,353
15061605,321.565,320
15061608,318.141,324
15061609,309.571,307
15061610,308.545,307
15061612,313.32,314
15061613,314.73,314
15061619,290.858,346
15061621,331.241,331
15061622,310.103,307
15061623,309.442,307
15061624,309.439,329
15061628,310.336,308
15061631,308.991,306
15061632,314.676,353
15061637,309.359,307
15061638,309.451,314
15061639,322.589,322
15061640,314.698,307
15061642,309.511,307
15061645,315.248,306
15061646,309.621,307
15061647,309.436,306
15061648,323.973,307
15061649,318.107,314
15061650,317.492,314
15061651,308.76,314
15061653,331.097,336
15061654,314.505,314
15061655,328.052,329
15061658,315.322,314
15061659,318.9,319
15061661,314.532,308
15061662,312.153,314
15061665,332.115,323
15061668,331.884,339
15061670,322.718,329
15061671,323.912,339
15061673,321.674,327
15061677,291.737,314
15061678,290.389,314
15061679,312.5,307
15061680,322.49,329
15061682,309.832,307
15061683,309.023,314
15061684,312.433,306
15061686,308.747,307
15061687,310.103,308
15061688,308.715,303
15061689,290.675,352
15061704,309.258,306
15061706,321.216,317
15061709,330.207,352
15061712,312.535,314
15061713,309.312,307
15061714,332.271,346
15061717,312.506,306
15061718,312.792,307
15061720,335.716,341
15061723,330.933,341
15061724,314.733,312
15061725,332.495,339
15061726,337.524,353
15061729,309.961,317
15061730,310.364,319
15061733,291.69,310
15061734,291.367,339
15061735,332.509,339
15061736,310.134,306
15061737,310.413,315
15061738,291.468,346
15061740,308.738,307
15061742,308.909,307
15061744,319.703,312
15061747,309.362,314
15061751,318.319,312
15061752,308.595,307
15061753,291.937,347
15061754,328.538,332
15061755,311.253,314
15061756,311.525,308
15061757,312.023,307
15061758,309.56,308
15061759,308.594,308
15061760,310.573,308
15061762,310.14,307
15061765,310.451,307
15061766,309.202,307
15061767,310.905,307
15061769,329.301,339
15061771,291.599,308
15061772,311.17,307
15061773,309.348,307
15061777,311.888,307
15061778,291.551,322
15061784,291.063,307
15061785,316.138,322
15061788,311.817,307
15061790,312.533,329
15061795,309.322,314
15061797,291.225,41
15061798,323.829,303
15061800,316.412,314
15061801,338.643,352
15061808,338.409,352
15061811,309.087,314
15061813,322.497,315
15061815,314.788,312
15061826,323.885,352
15061905,326.251,336
15061906,308.764,307
15061908,318.428,327
15061909,311.803,307
15061910,314.506,307
15061911,331.437,336
15061912,331.618,341
15061915,330.916,343
15061917,331.315,307
15061918,318.225,324
15061926,314.508,316
15061927,311.746,304
15061928,309.596,303
15061929,313.546,307
15061930,317.728,324
15061933,308.899,307
15061934,310.169,307
15061935,330.967,347
15061937,309.769,307
15061939,289.838,41
15061941,329.68,328
15061942,315.1,314
15061944,321.263,317
15061945,330.867,336
15061946,309.197,307
15061948,308.659,323
15061949,310.091,307
15061951,331.051,336
15061952,310.316,314
15061953,309.431,307
15061958,316.807,336
15061960,307.594,307
15061961,309.772,307
15061962,330.738,328
15061963,290.95,334
15061965,311.656,307
15061966,312.724,307
15061967,316.026,307
15061968,312.368,306
15062036,316.637,323
15062038,331.425,341
15062039,326.639,324
15062046,332.163,341
15062050,321.383,307
15062051,331.061,338
15062067,338.342,346
15062069,311.403,307
15062071,309.911,307
15062080,314.444,323
15062092,309.039,306
15062094,309.942,314
15062097,309.317,307
15062099,309.708,308
15062100,326.476,328
15062101,308.321,307
15062102,321.34,320
15062103,299.171,316
15062105,309.919,307
15062106,290.581,307
15062107,308.701,314
15062108,291.504,314
15062109,331.116,332
15062111,316.925,307
15062112,309.531,307
15062114,309.704,308
15062117,330.981,339
15062118,331.03,339
15062122,317.764,307
15062124,310.232,314
15062126,311.104,307
15062130,319.907,352
15062136,325.213,314
15062137,290.702,329
15062138,309.173,306
15062139,332.623,336
15062142,332.05,327
15062145,306.841,306
15062146,309.144,307
15062149,332.673,341
15062150,311.3,307
15062151,310.784,307
15062152,291.678,307
15062153,291.464,322
15062331,318.274,322
15062332,317.436,307
15062333,309.683,307
15062334,318.614,307
15062335,326.747,332
15062337,331.349,338
15062338,331.763,339
15062346,307.29,301
15062347,310.586,307
15062348,330.89,320
15062349,312.168,306
15062350,310.268,308
15062351,309.773,307
15062353,330.409,341
15062354,331.113,339
15062356,308.803,307
15062357,309.529,307
15062358,290.853,329
15062360,338.176,317
15062361,317.002,314
15062363,325.239,346
15062366,322.387,314
15062367,309.597,314
15062368,331.255,336
15062369,332.363,336
15062370,312.15,307
