,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,54.625,54.387,54.447,54.281,54.563,54.054,54.72742,54.247,54.486,53.8,52.955,50.328
15060039,44.583,45.058,44.802,45.024,44.553,44.63,44.26692,44.687,44.862,44.982,36.956,38.634
15060056,45.271,45.247,45.597,45.887,45.146,45.115,44.25698,44.917,44.712,45.301,36.957,39.906
15060063,46.258,46.937,46.246,46.63,46.266,45.622,44.5598,44.708,45.969,46.132,36.959,40.32
15060070,45.753,45.923,45.798,45.836,45.703,46.035,45.8662,45.782,46.054,45.935,41.126,40.038
15060072,51.106,50.619,50.85,50.612,51.268,51.372,50.19938,50.616,50.192,51.77,49.938,49.179
15060081,55.229,55.049,54.799,54.552,55.125,55.103,53.95472,52.785,53.668,54.401,51.044,51.42
15060082,46.691,47.438,47.149,47.274,46.741,46.454,45.7153,45.725,46.576,46.945,36.957,40.215
15060085,37.884,38.338,37.989,38.767,37.941,39.066,38.55995,39.845,38.044,39.232,33.958,35.665
15060087,45.768,45.915,45.775,45.835,45.68,46.035,45.84398,45.812,46.054,45.923,41.956,41.833
15060090,52.169,52.182,52.28,52.243,52.241,52.326,52.08388,52.456,52.377,52.253,53.998,46.665
15060097,55.295,54.47,54.942,54.596,55.191,54.497,56.27455,54.025,55.345,54.634,57.046,55.74
15060101,47.799,48.095,47.969,48.058,47.839,48.048,47.76462,48.214,47.624,48.148,43.954,45.43
15060102,44.444,44.204,44.484,44.595,44.306,44.731,44.35667,44.5,43.893,44.673,39.68,53.137
15060114,48.918,49.157,48.94,48.985,48.949,48.898,48.84135,48.863,48.299,48.788,47.041,47.724
15060120,51.316,51.77,51.383,50.595,51.289,51.771,51.6929,51.002,51.925,50.367,57.954,56.861
15060122,52.021,52.08,52.172,52.121,52.119,52.13,52.08112,52.439,51.557,51.992,56.629,61.795
15060138,42.354,42.82,42.676,42.865,42.804,44.983,43.09795,43.819,41.761,44.148,36.953,39.515
