,PREDICTED,ACTUAL
15060025,54.054,52
15060039,44.63,36
15060056,45.115,36
15060063,45.622,36
15060070,46.035,36
15060072,51.372,49
15060081,55.103,52
15060082,46.454,36
15060085,39.066,33
15060087,46.035,41
15060090,52.326,41
15060097,54.497,58
15060101,48.048,43
15060102,44.731,66
15060114,48.898,48
15060120,51.771,57
15060122,52.13,66
15060138,44.983,36
15060160,50.961,36
15060188,47.088,45
15060190,50.391,36
15060191,48.381,36
15060215,48.804,45
15060313,50.462,36
15060320,46.357,45
15060345,48.137,48
15060383,50.274,61
15060420,48.548,57
15060536,51.234,67
15060543,48.916,57
15060797,41.588,36
15060846,52.211,56
15060907,51.166,43
15060909,52.075,61
15060910,47.349,36
15060933,49.08,43
15060964,42.856,36
15061007,43.065,43
15061122,51.919,41
15061204,48.55,53
15061213,44.5,36
15061215,44.544,43
15061225,48.38,36
15061226,45.261,41
15061228,48.684,43
15061237,49.118,54
15061256,43.453,36
15061257,48.325,41
15061258,48.551,53
15061259,45.886,48
15061260,53.993,57
15061261,53.861,52
15061262,48.215,36
15061263,46.635,43
15061264,48.505,52
15061265,47.69,52
15061270,47.935,54
15061273,47.836,41
15061274,51.61,43
15061277,50.594,54
15061279,44.716,54
15061283,43.872,31
15061286,43.094,36
15061288,44.468,48
15061289,44.754,45
15061290,53.009,54
15061291,49.932,49
15061293,47.065,53
15061295,45.68,54
15061297,43.436,43
15061298,46.546,61
15061301,46.566,43
15061302,42.272,31
15061303,51.977,57
15061305,44.964,42
15061308,44.927,57
15061312,49.885,61
15061313,48.51,43
15061314,48.013,57
15061317,47.873,41
15061318,43.135,36
15061319,54.004,49
15061320,44.792,43
15061323,48.953,43
15061324,53.334,61
15061327,53.622,63
15061330,47.681,43
15061331,49.545,53
15061333,47.14,52
15061334,44.053,45
15061335,46.242,36
15061336,44.948,43
15061340,45.915,54
15061342,43.809,42
15061346,48.289,61
15061347,41.729,42
15061348,43.812,43
15061349,48.658,61
15061350,50.005,63
15061352,44.715,36
15061353,43.809,36
15061355,43.727,36
15061356,52.348,61
15061357,44.121,43
15061360,43.727,36
15061365,44.53,61
15061367,44.427,54
15061368,50.689,52
15061369,50.609,52
15061370,48.339,36
15061376,48.329,36
15061377,53.763,52
15061378,46.225,49
15061380,41.315,43
15061382,48.745,33
15061384,45.866,43
15061385,45.883,54
15061386,50.689,43
15061388,49.195,61
15061389,45.03,45
15061390,45.045,45
15061391,44.838,36
15061392,49.951,52
15061404,44.906,36
15061405,48.994,58
15061406,43.724,43
15061410,49.735,36
15061411,39.08,42
15061414,44.927,61
15061415,46.591,41
15061417,45.058,57
15061418,45.029,57
15061419,45.866,41
15061420,44.792,36
15061421,54.066,65
15061422,52.003,52
15061424,48.723,57
15061425,48.267,54
15061428,48.326,54
