,PREDICTED,ACTUAL
15061769,58.976,54
15061771,59.275,69
15061772,62.16,76
15061773,59.928,54
15061777,60.028,69
15061778,59.248,54
15061784,59.259,54
15061785,59.501,53
15061788,58.867,54
15061790,60.02,66
15061795,58.584,50
15061797,59.268,54
15061798,58.587,53
15061800,59.435,54
15061801,58.307,66
15061808,58.359,66
15061811,60.464,53
15061813,57.881,54
15061815,57.355,66
15061826,58.629,54
15061905,59.451,66
15061906,59.482,54
15061908,58.782,50
15061909,59.879,71
15061910,57.328,54
15061911,59.142,54
15061912,58.589,54
15061915,59.186,54
15061917,61.397,69
15061918,58.691,66
15061926,57.363,69
15061927,60.834,69
15061928,58.769,54
15061929,57.598,54
15061930,58.691,66
15061933,58.856,44
15061934,58.472,53
15061935,59.185,69
15061937,60.822,71
15061939,59.332,66
15061941,60.942,71
15061942,60.544,66
15061944,61.244,69
15061945,61.428,66
15061946,58.737,54
15061948,58.822,54
15061949,59.771,54
15061951,61.4,69
15061952,58.479,66
15061953,59.181,69
15061958,61.367,77
15061960,59.454,54
15061961,59.176,69
15061962,59.158,54
15061963,59.273,58
15061965,59.575,66
15061966,59.561,54
15061967,60.003,54
15061968,60.024,44
15062036,59.796,53
15062038,61.413,58
15062039,59.484,53
15062046,58.525,54
15062050,57.74,53
15062051,61.423,54
15062067,58.37,69
15062069,58.83,54
15062071,59.283,53
15062080,58.642,54
15062092,58.82,53
15062094,59.205,69
15062097,60.479,54
15062099,58.795,54
15062100,57.621,54
15062101,60.943,66
15062102,59.195,58
15062103,58.88,53
15062105,59.153,54
15062106,59.246,54
15062107,60.308,53
15062108,59.291,54
15062109,61.401,71
15062111,58.76,53
15062112,59.204,69
15062114,60.888,71
15062117,61.41,66
15062118,61.386,66
15062122,59.838,66
15062124,60.418,69
15062126,59.107,69
15062130,61.572,69
15062136,59.572,50
15062137,59.256,54
15062138,59.47,69
15062139,58.774,54
15062142,59.971,69
15062145,59.132,54
15062146,58.644,72
15062149,58.713,53
15062150,58.951,54
15062151,58.736,54
15062152,59.336,54
15062153,59.315,66
15062331,58.782,77
15062332,58.71,66
15062333,59.583,54
15062334,58.656,58
15062335,59.649,53
15062337,61.398,66
15062338,61.393,54
15062346,59.729,54
15062347,62.096,69
15062348,61.445,54
15062349,58.728,53
15062350,59.785,54
15062351,58.82,69
15062353,60.945,58
15062354,61.41,76
15062356,58.631,62
15062357,59.165,66
15062358,59.286,58
15062360,58.31,44
15062361,58.794,58
15062363,59.494,54
15062366,58.817,66
15062367,60.847,71
15062368,61.383,69
15062369,58.74,54
15062370,58.742,54
