,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15062146,21.085,21.727,21.316,20.687,20.942,20.68,21.16191,21.561,22.431,21.154,17.431,19.628
15062149,27.881,26.288,27.771,27.73,27.888,28.186,27.50033,27.413,27.286,27.948,17.432,20.521
15062150,25.666,24.451,26.628,25.827,25.78,24.394,24.52174,25.961,24.605,27.615,17.431,22.978
15062151,17.54,16.74,18.327,17.994,17.606,19.82,17.82165,19.65,19.078,21.567,7.442,15.784
15062152,17.515,17.343,17.656,17.768,17.651,18.002,17.48916,17.378,17.837,18.024,15.949,16.428
15062153,17.53,17.134,17.587,17.652,17.497,17.602,17.31209,17.182,17.837,17.883,15.384,30.842
15062331,37.667,37.122,37.487,37.305,37.576,37.067,37.89114,37.449,35.921,37.329,42.569,42.586
15062332,37.094,37.399,37.131,36.99,37.03,36.964,37.23784,37.565,37.478,37.228,42.564,42.791
15062333,21.721,22.905,21.756,21.838,21.742,20.963,21.39797,21.693,24.437,22.194,17.439,18.87
15062334,37.047,37.488,37.047,37.05,37.062,36.789,36.87454,36.969,37.478,36.98,42.567,40.726
15062335,36.283,35.979,36.139,36.042,36.381,35.111,36.24927,35.831,37.017,36.151,42.56,38.586
15062337,43.471,43.209,43.399,43.38,43.521,43.398,43.49601,43.325,42.787,42.915,42.999,44.002
15062338,43.191,43.129,43.063,43.192,43.241,43.27,43.27014,43.248,42.787,42.79,42.701,43.813
15062346,36.207,35.211,35.54,36.514,36.328,40.487,36.75565,38.654,37.091,36.595,42.571,40.382
15062347,42.483,42.851,42.173,41.981,42.253,42.978,42.00699,41.995,42.753,41.791,42.653,43.967
15062348,43.169,43.198,43.124,43.128,43.164,43.115,43.32661,43.275,42.789,42.757,43.104,44
15062349,30.549,29.503,30.775,30.929,30.927,31.413,30.25512,30.128,30.176,31.145,33.285,32.41
15062350,40.163,40.643,39.889,39.952,40.505,42.588,39.94255,39.89,38.781,39.076,42.929,42.502
15062351,22.833,23.452,22.97,23.157,22.975,22.444,22.47893,21.872,23.567,22.822,17.439,18.599
15062353,40.926,41.147,40.814,41.182,41.139,41.647,41.2003,41.113,40.3,39.869,42.561,43.535
15062354,42.861,43.135,42.821,42.881,42.929,42.749,43.1017,42.982,42.787,42.507,42.718,44
15062356,21.192,22.076,21.409,20.931,21.137,21.138,21.24188,21.579,22.147,21.369,18.431,21.726
15062357,15.327,15.196,15.498,15.606,15.474,15.791,15.49013,15.088,15.851,16.32,14.562,14.96
15062358,17.591,17.262,17.747,17.653,17.604,17.374,17.46269,16.912,17.837,17.786,14.776,19.411
15062360,40.304,41.71,40.392,40.562,40.278,40.768,41.73148,41.858,40.379,40.214,42.564,43.575
15062361,29.793,29.461,29.871,29.989,30.032,30.582,29.30451,29.217,32.076,31.141,24.092,30.333
15062363,43.65,42.824,43.449,43.654,43.575,43.441,43.81617,43.711,42.017,43.426,43.32,44.071
15062366,43.733,44.268,43.428,44.331,43.773,42.275,43.78353,43.689,44.131,43.231,43.648,43.981
15062367,16.343,16.84,16.465,16.454,16.314,16.833,16.7068,17.016,16.166,17.258,14.697,14.149
15062368,43.038,43.11,42.966,43.088,43.109,43.224,43.2632,43.092,42.787,42.605,42.796,44
15062369,27.795,26.237,27.778,27.661,27.833,27.887,27.518,27.392,27.053,27.571,17.431,25.642
15062370,30.38,29.971,30.643,30.799,30.818,30.598,30.21449,30.144,30.265,30.98,34.939,32.681
