,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15062354,71.385,71.685,71.255,71.472,71.133,71.263,71.21402,71.244,71.609,71.485,75.263,54.73
15062357,74.127,73.572,73.733,74.086,73.748,73.576,73.86066,74.369,72.809,74.596,78.111,79.811
15062359,55.504,57.399,56.318,55.648,56.779,54.489,54.85218,55.146,53.901,53.637,47.893,49.486
15062360,60.092,62.021,61.229,60.792,61.127,59.862,58.11366,58.548,61.307,58.328,47.496,49.15
15062361,67.636,67.968,68.275,67.889,67.913,68.464,67.61783,67.6,68.456,67.763,77.96,69.734
15062363,73.926,72.813,73.391,73.856,73.291,73.12,74.71592,73.45,72.385,74.578,78.11,78.878
15062366,77.358,76.998,77.474,77.563,76.742,75.17,76.96371,76.465,77.585,77.589,76.897,76.066
15062367,49.557,51.491,51.051,50.136,50.805,53.541,51.87066,52.05,52.705,49.831,34.014,38.193
15062370,73.069,72.514,73.164,73.148,72.554,71.907,71.84677,71.169,71.584,72.962,73.421,74.234
15062371,68.051,67.672,67.982,68.273,68.139,67.844,67.8954,67.651,68.429,68.096,65.741,54.542
15062372,69.187,67.559,69.238,69.145,68.845,69.637,69.4066,67.757,68.64,69.471,73.109,69.27
