,PREDICTED,ACTUAL
15060021,29.807,26
15060025,29.621,26
15060027,33.52,26
15060039,40.678,45
15060042,34.083,26
15060056,33.319,26
15060063,39.446,39
15060070,29.721,26
15060081,31.674,26
15060085,32.489,26
15060087,29.713,26
15060097,59.401,81
15060102,31.486,26
15060112,32.432,26
15060114,41.468,48
15060120,42.72,52
15060121,30.849,26
15060122,35.867,31
15060138,33.603,26
15060160,36.469,26
15060187,39.073,41
15060188,30.697,26
15060190,32.131,26
15060191,29.909,26
15060214,37.4,33
15060313,57.442,95
15060320,40.161,39
15060345,43.356,44
15060383,57.182,62
15060420,43.56,26
15060543,41.027,47
15060570,41.114,43
15060797,43.016,59
15060846,35.278,26
15060907,38.326,28
15060910,43.975,48
15060933,41.218,47
15060964,40.244,43
15061007,40.214,43
15061011,30.106,75
15061122,35.737,49
15061204,32.296,26
15061213,41.062,36
15061215,40.972,52
15061216,35.733,38
15061225,41.587,59
15061226,36.266,33
15061228,31.433,26
15061237,41.227,48
15061256,32.99,26
15061257,37.757,27
15061259,29.616,26
15061260,29.716,26
15061262,31.576,26
15061263,36.527,58
15061264,32.666,26
15061265,31.519,26
15061270,29.105,26
15061273,31.374,26
15061274,38.45,44
15061277,44.783,47
15061282,41.097,27
15061283,32.443,27
15061286,45.48,84
15061288,40.663,26
15061289,40.861,57
15061290,38.368,26
15061291,40.438,45
15061293,29.017,27
15061295,30.628,26
15061296,33.935,33
15061298,36.829,33
15061299,41.224,43
15061303,47.76,52
15061307,31.756,27
15061312,40.807,38
15061313,29.871,26
15061314,37.95,39
15061317,31.485,33
15061318,32.841,26
15061319,29.952,26
15061320,42.752,39
15061323,40.978,33
15061324,35.701,26
15061329,30.464,27
15061334,41.862,54
15061335,33.464,27
15061337,32.742,33
15061338,29.938,26
15061340,29.535,27
15061344,35.342,27
15061345,43.476,39
15061346,43.591,48
15061347,30.077,26
15061348,32.459,26
15061349,33.451,33
15061350,40.641,48
15061352,43.494,94
15061353,32.431,27
15061355,32.41,26
15061356,35.666,54
15061357,30.513,26
15061358,29.729,27
15061360,32.234,26
15061364,32.49,33
15061365,40.462,42
15061367,40.757,42
15061369,30.876,26
15061376,43.507,48
15061378,33.4,43
15061380,29.802,26
15061382,41.137,58
15061383,32.362,26
15061384,29.466,27
15061388,37.075,57
15061390,43.229,26
15061391,43.348,94
15061392,40.222,43
15061394,31.427,26
15061396,31.526,26
15061404,43.369,26
15061406,32.36,26
15061410,41.511,36
15061411,36.097,26
15061414,43.218,36
15061415,38.256,39
15061417,43.499,31
15061418,43.202,31
15061419,29.536,26
15061420,42.752,49
15061421,30.133,26
15061422,45.421,39
15061424,42.914,65
15061425,43.657,48
15061428,43.33,48
15061430,43.367,39
15061435,35.95,75
15061436,46.404,43
15061437,32.782,33
15061439,32.718,27
15061441,40.299,65
15061442,36.241,38
15061444,32.486,26
15061445,40.169,38
15061447,41.403,30
15061449,31.912,26
15061454,31.952,38
15061458,43.412,48
15061459,43.366,33
15061461,43.507,48
15061463,39.964,33
15061469,35.555,43
15061470,35.88,31
15061471,35.38,33
15061475,30.18,26
15061476,35.853,33
15061478,29.56,26
15061479,45.351,35
15061480,40.166,43
15061481,29.997,26
15061484,29.183,26
15061485,46.071,36
15061486,35.415,33
15061489,43.228,33
15061490,43.482,48
15061491,43.296,48
15061492,43.445,41
15061493,29.942,33
15061494,32.673,33
15061495,29.831,26
15061496,29.703,33
15061499,29.812,33
15061500,46.296,52
15061501,38.503,41
15061503,45.093,84
15061504,41.475,54
15061505,44.947,39
15061507,36.033,43
15061508,36.24,43
15061509,31.452,33
15061511,31.375,26
15061515,31.562,33
15061516,38.409,36
15061517,32.465,70
15061518,45.288,59
15061521,34.814,36
15061522,34.776,26
15061524,32.659,33
15061525,36.198,49
15061526,41.761,75
15061528,29.932,26
15061529,31.436,33
15061530,36.078,48
15061533,35.921,33
15061534,29.382,38
15061535,29.926,26
15061536,36.163,26
15061540,29.866,26
15061542,30.2,49
15061543,40.391,33
15061544,30.121,33
15061546,30.088,33
15061548,37.368,45
15061549,35.682,26
15061550,42.856,33
15061553,33.937,33
15061555,30.037,26
15061556,46.142,59
15061560,33.982,33
15061561,47.474,66
15061564,45.661,36
15061565,57.059,48
15061566,29.733,33
15061568,40.011,54
15061571,34.916,45
15061575,29.124,26
15061576,35.627,33
15061577,30.358,26
15061578,30.571,36
15061579,39.94,33
15061580,32.81,26
15061583,41.109,54
15061584,42.75,45
15061585,35.729,33
15061586,35.807,46
15061588,46.321,26
15061600,42.806,61
15061602,32.942,33
15061603,29.824,27
15061604,39.652,44
15061605,46.331,54
15061608,35.481,31
15061609,29.623,26
15061610,32.392,26
15061612,37.886,33
15061613,41.13,33
15061619,43.116,39
15061621,38.448,37
15061622,32.257,26
15061623,29.702,26
15061624,29.789,36
15061628,31.487,38
15061631,29.545,27
15061632,41.195,44
15061637,29.635,26
15061638,29.723,33
15061639,44.764,43
15061640,32.741,26
15061642,29.702,26
15061645,32.441,27
15061646,31.519,26
15061647,29.731,27
15061648,37.819,26
15061649,35.611,33
15061650,39.092,33
15061651,36.162,33
15061653,43.312,48
15061654,40.951,33
15061655,40.34,36
15061658,41.05,33
15061659,35.851,42
15061661,41.163,38
15061662,31.846,33
15061665,41.938,57
15061668,41.55,39
15061670,44.241,36
15061671,37.967,39
15061673,43.248,45
15061677,43.376,33
15061678,43.269,33
15061679,35.966,26
15061680,44.211,36
15061682,29.606,26
15061683,32.422,33
15061684,37.689,27
15061686,32.432,26
15061687,32.556,38
15061688,32.327,28
15061689,43.266,36
15061704,29.653,27
15061706,47.009,49
15061709,40.151,36
15061712,31.926,33
15061713,29.706,26
15061714,38.26,39
15061717,31.99,27
15061718,31.988,26
15061720,39.85,44
15061723,38.703,44
15061724,41.955,49
15061725,38.34,39
15061726,43.63,44
15061729,42.579,49
15061730,42.716,42
15061733,43.787,58
15061734,43.227,39
15061735,38.266,39
15061736,42.473,27
15061737,43.081,59
15061738,43.403,39
15061740,29.659,26
15061742,29.866,26
15061744,47.811,49
15061747,31.442,33
15061751,35.745,49
15061752,29.718,26
15061753,43.135,35
15061754,50.572,56
15061755,32.846,33
15061756,33.003,38
15061757,35.664,26
15061758,34.798,38
15061759,32.735,38
15061760,42.733,54
15061762,29.935,26
15061765,31.592,26
15061766,29.881,26
15061767,30.822,26
15061769,41.746,39
15061771,43.211,38
15061772,31.269,26
15061773,30.318,26
15061777,36.031,26
15061778,43.454,43
15061784,43.521,26
15061785,39.529,43
15061788,32.428,26
15061790,35.957,36
15061795,29.624,33
15061797,43.483,94
