,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,49.121,49.185,49.021,48.988,49.106,48.777,49.79558,49.868,49.983,49.284,44.7,60.633
15060039,44.036,42.897,43.747,43.678,43.834,42.944,42.39864,42.613,41.929,42.804,35.969,37.214
15060056,57.528,59.211,57.41,58.272,58.056,58.671,59.43716,60.406,56.476,60.911,74.037,66.353
15060063,40.259,36.655,38.824,39.428,40.289,41.293,41.97993,42.155,29.176,39.465,36.962,43.852
15060070,35.723,35.663,35.525,35.465,35.432,35.511,35.46872,34.47,34.848,35.196,30.96,29.404
15060072,55.265,54.964,55.041,55.136,54.942,52.847,54.08823,54.462,54.727,53.388,68.029,60.903
15060081,57.673,58.62,58.211,58.556,58.179,59.868,56.88445,60.093,58.667,59.249,78.037,70.742
15060082,61.212,62.235,62.268,62.426,62.472,62.416,62.51425,63.548,64.447,63.137,78.031,75.18
15060085,34.86,34.644,34.706,34.115,34.196,37.33,35.15233,36.15,33.702,35.092,30.257,33.314
15060087,35.483,35.675,35.237,35.198,35.125,35.511,35.24776,34.39,34.848,34.924,31.09,31.813
15060090,54.488,54.394,54.405,54.421,54.24,54.258,54.1176,54.499,54.283,54.315,54.923,53.477
15060097,79.759,80.444,79.198,79.545,79.523,81.586,78.55251,71.689,74.96,79.398,73.038,69.406
15060101,46.795,46.607,46.829,46.741,46.699,47.325,46.91985,47.038,48.149,46.641,48.033,46.068
15060102,40.847,40.169,40.622,40.733,40.622,39.861,41.02804,41.098,42.121,40.387,31.341,38.028
15060114,47.456,46.926,47.418,47.603,47.69,47.803,47.24921,47.468,46.133,47.542,44.963,45.089
15060120,67.526,70.566,68.45,69.139,68.194,67.922,67.63739,67.495,73.954,69.873,78.028,75.564
15060122,53.758,53.772,53.605,53.563,53.333,53.414,53.24554,53.714,54.283,53.54,44.964,50.71
15060138,42.865,44.377,43.58,43.493,43.117,40.175,43.87177,44.099,41.479,43.408,44.966,45.025
15060160,54.068,53.307,54.679,54.359,54.555,49.478,48.93276,51.138,51.58,49.138,44.967,48.695
15060188,43.273,43.968,43.643,43.775,43.609,44.93,43.29809,46.064,44.038,45.528,64.032,58.848
15060190,46.172,46.333,45.55,45.545,45.216,46.325,45.02997,45.385,42.202,44.496,42.96,45.099
15060191,70.269,71.459,71.375,71.54,71.17,69.89,71.72824,72.213,73.264,72.956,78.038,78.259
15060215,47.102,46.62,46.951,47.198,46.948,47.715,46.61884,47.139,46.133,46.847,49.041,48.636
15060313,60.471,60.544,60.755,61.004,60.485,59.128,61.87382,61.242,63.42,60.841,75.031,68.201
15060320,66.11,67.816,66.787,67.126,66.728,66.02,65.74442,66.827,67.851,67.306,78.038,77.643
15060345,45.36,45.438,45.445,45.418,45.221,44.639,45.35532,45.298,45.767,45.215,42.073,62.768
15060383,60.644,60.689,60.842,61.101,60.683,59.11,62.10631,61.268,63.42,60.844,73.042,68.28
15060420,45.59,45.724,45.613,45.663,45.351,45.453,45.62395,45.521,45.767,45.555,41.03,42.934
15060536,62.052,62.004,61.655,62.678,62.846,64.696,62.90743,62.424,59.297,63.729,79.034,68.184
15060543,44.431,44.834,44.339,44.118,43.872,46.652,44.26241,44.829,46.584,45.045,39.965,42.004
15060797,38.738,40.624,38.266,37.365,37.883,35.149,36.82209,38.294,45.444,36.762,28.963,38.961
15060846,53.487,53.885,53.469,53.356,53.34,53.529,52.99529,53.399,53.983,52.977,39.964,45.763
15060907,61.378,61.399,61.168,62.043,62.25,64.299,61.82766,61.132,59.199,63.237,52.96,59.164
15060909,66.024,66.364,66.418,66.298,65.871,65.449,67.42114,67.142,65.258,66.69,80.043,75.004
