,PREDICTED,ACTUAL
15061649,42.0536,39
15061650,42.80572,45
15061651,46.37254,58
15061653,50.98787,55
15061654,49.98618,58
15061655,38.32323,36
15061658,49.51809,48
15061659,48.53277,58
15061661,49.40191,36
15061662,48.49355,42
15061665,56.44075,58
15061668,56.18409,57
15061670,51.00743,55
15061671,53.12035,55
15061673,47.46071,49
15061677,53.83102,55
15061678,53.70066,55
15061679,51.37745,55
15061680,50.90555,55
15061682,44.25104,40
15061683,50.91094,58
15061684,42.63766,41
15061686,50.9183,55
15061687,51.33949,58
15061688,51.02381,58
15061689,53.76292,55
15061704,44.31015,37
15061706,16.67658,6
15061709,53.6725,55
15061712,49.19755,58
15061713,44.24822,36
15061714,49.82546,42
15061717,42.68423,45
15061718,49.07449,40
15061720,49.55992,42
15061723,56.36044,58
15061724,50.99039,58
15061725,49.73468,58
15061726,53.65297,58
15061729,47.67473,45
15061730,47.61902,45
15061733,53.28938,46
15061734,53.67434,55
15061735,49.73705,49
15061736,47.511,46
15061737,48.00478,58
15061738,53.41334,58
15061740,47.76412,40
15061742,50.98912,57
15061744,41.61488,40
15061747,14.31335,6
15061751,48.15939,45
15061752,47.95886,57
15061753,53.35527,49
15061754,45.6233,45
15061755,42.34025,31
15061756,42.54124,45
15061757,51.43721,57
15061758,42.38301,34
15061759,44.22869,58
15061760,47.69131,43
15061762,50.00582,52
15061765,11.71374,6
15061766,50.93646,58
15061767,43.41825,35
15061769,41.64139,40
15061771,53.63674,58
15061772,43.13971,40
15061773,44.22484,41
15061777,51.41578,58
15061778,53.66364,58
15061784,53.56446,55
15061785,41.1415,36
15061788,43.93357,40
15061790,51.37406,46
15061795,48.61574,58
15061797,53.53376,49
15061798,47.20025,45
15061800,43.21847,42
15061801,40.48432,26
15061808,41.59012,46
15061811,44.72219,58
15061813,49.0787,58
15061815,49.74648,45
15061826,46.93654,43
15061905,50.02869,42
15061906,46.11281,45
15061908,53.3502,53
15061909,52.77947,55
15061910,49.46097,39
15061911,49.18191,49
15061912,50.62966,46
15061915,49.58605,49
15061917,51.41705,58
15061918,49.30658,57
15061926,49.59866,55
15061927,36.9924,31
15061928,56.26862,57
15061929,47.86043,39
15061930,48.12918,57
15061933,50.96389,42
15061934,47.8828,58
15061935,49.35811,55
15061937,46.86111,39
15061939,53.70472,58
15061941,53.51231,49
15061942,47.04363,46
15061944,53.7558,57
15061945,51.40085,58
15061946,49.83005,40
15061948,51.05354,43
15061949,47.01902,42
15061951,51.20628,43
15061952,47.58083,39
15061953,50.38769,58
15061958,41.86861,36
15061960,46.52734,45
15061961,49.99604,39
15061962,49.33967,49
15061963,53.75376,58
15061965,23.1011,6
15061966,52.78832,58
15061967,41.4436,43
15061968,51.35437,40
15062036,51.33828,55
15062038,51.56615,58
15062039,49.79617,43
15062046,51.39181,57
15062050,53.29152,55
15062051,51.32604,55
15062067,42.87448,57
15062069,43.89165,33
15062071,14.21782,10
15062080,52.08773,58
15062092,51.00701,40
15062094,50.59856,58
15062097,44.41576,58
15062099,52.78854,57
15062100,46.73524,48
15062101,44.55079,40
15062102,19.52291,6
15062103,54.67057,55
15062105,50.0567,39
15062106,53.76844,55
15062107,46.24449,39
15062108,53.40384,43
15062109,51.62241,58
15062111,54.61863,58
15062112,50.37618,58
15062114,51.19538,58
15062117,51.64741,58
15062118,51.31279,48
15062122,40.48869,33
15062124,11.01644,6
15062126,47.93328,40
15062130,44.02386,41
15062136,53.53312,55
15062137,53.71505,58
15062138,49.15419,58
15062139,49.90481,39
15062142,56.26158,58
15062145,50.67148,58
15062146,48.82318,40
15062149,49.93207,58
15062150,49.75507,58
15062151,51.59956,58
15062152,53.30307,55
15062153,53.90012,58
15062331,49.28073,57
15062332,48.43426,53
15062333,48.49959,55
15062334,48.46605,58
15062335,49.63927,57
15062337,51.38493,55
15062338,51.55367,55
15062346,44.16683,42
15062347,43.30766,45
15062348,51.45506,49
15062349,48.67248,39
15062350,47.03448,49
15062351,49.43028,42
15062353,53.38918,57
15062354,51.55842,49
15062356,48.89782,48
15062357,50.27453,58
15062358,53.92202,58
15062360,41.48127,35
15062361,54.65863,58
15062363,50.73551,55
15062366,47.23178,43
15062367,51.29731,58
15062368,51.24177,57
15062369,50.00615,58
15062370,48.77221,58
