,PREDICTED,ACTUAL
15061769,82.645,71
15061771,84.893,90
15061772,83.766,90
15061773,81.733,90
15061777,84.48,94
15061778,85.096,96
15061784,85.148,90
15061785,81.532,71
15061788,80.72,71
15061790,84.408,71
15061795,86.68,93
15061797,85.083,90
15061798,75.586,71
15061800,87.963,71
15061801,78.638,71
15061808,78.697,96
15061811,82.009,90
15061813,74.469,90
15061815,68.617,90
15061826,75.131,32
15061905,84.055,90
15061906,83.951,71
15061908,86.391,85
15061909,79.105,90
15061910,68.384,71
15061911,79.238,90
15061912,88.985,94
15061915,79.224,90
15061917,89.946,90
15061918,69.512,71
15061926,68.002,32
15061927,80.003,71
15061928,81.233,71
15061929,82.888,71
15061930,69.43,32
15061933,83.777,94
15061934,88.226,94
15061935,79.291,71
15061937,77.759,32
15061939,85.047,94
15061941,83.891,90
15061942,83.676,90
15061944,82.772,71
15061945,89.93,90
15061946,84.56,71
15061948,83.727,90
15061949,86.195,71
15061951,90.018,90
15061952,88.362,90
15061953,64.177,71
15061958,82.334,90
15061960,83.82,90
15061961,64.145,71
15061962,79.278,71
15061963,85.108,71
15061965,84.99,90
15061966,81.973,90
15061967,79.722,71
15061968,84.529,90
15062036,79.85,71
15062038,90.174,94
15062039,84.026,94
15062046,89.034,94
15062050,82.117,90
15062051,89.927,94
15062067,78.298,71
15062069,80.598,94
15062071,87.731,90
15062080,82.347,90
15062092,83.67,71
15062094,64.183,32
15062097,82.173,90
15062099,84.66,94
15062100,77.952,71
15062101,87.633,90
15062102,81.51,71
15062103,84.692,94
15062105,64.066,32
15062106,85.257,90
15062107,71.365,32
15062108,85.084,71
15062109,90.026,90
15062111,86.737,94
15062112,64.12,32
15062114,83.265,90
15062117,89.988,90
15062118,90.054,90
15062122,81.626,71
15062124,83.255,90
15062126,71.799,90
15062130,79.605,71
15062136,85.782,93
15062137,85.119,71
15062138,66.378,32
15062139,79.351,71
15062142,81.365,71
15062145,87.977,90
15062146,86.778,93
15062149,79.176,90
15062150,82.518,71
15062151,83.149,90
15062152,85.035,71
15062153,84.968,71
15062331,69.575,71
15062332,69.551,71
15062333,80.936,71
15062334,69.553,71
15062335,86.275,90
15062337,89.968,90
15062338,90.043,94
15062346,87.598,94
15062347,83.775,90
15062348,90.083,94
15062349,88.156,90
15062350,86.246,94
15062351,84.644,90
15062353,83.901,90
15062354,90.125,94
15062356,86.595,94
15062357,64.061,32
15062358,85.114,90
15062360,78.586,71
15062361,86.752,94
15062363,84.135,90
15062366,74.722,32
15062367,83.196,90
15062368,90.099,94
15062369,79.239,90
15062370,87.953,94
