Prefix,HCL_component,Traits,Models,Predictive_ability
PriFlor,C,PriFlor.C,GBLUP,0.671
PriFlor,C,PriFlor.C,GBLUP,0.52
PriFlor,C,PriFlor.C,GBLUP,0.718
PriFlor,C,PriFlor.C,GBLUP,0.463
PriFlor,C,PriFlor.C,GBLUP,0.768
PriFlor,C,PriFlor.C,GBLUP,0.644
PriFlor,C,PriFlor.C,GBLUP,0.609
PriFlor,C,PriFlor.C,GBLUP,0.674
PriFlor,C,PriFlor.C,GBLUP,0.674
PriFlor,C,PriFlor.C,GBLUP,0.471
PriFlor,C,PriFlor.C,GBLUP,0.577
PriFlor,C,PriFlor.C,GBLUP,0.535
PriFlor,C,PriFlor.C,GBLUP,0.714
PriFlor,C,PriFlor.C,GBLUP,0.651
PriFlor,C,PriFlor.C,GBLUP,0.636
PriFlor,C,PriFlor.C,EGBLUP,0.716
PriFlor,C,PriFlor.C,EGBLUP,0.718
PriFlor,C,PriFlor.C,EGBLUP,0.777
PriFlor,C,PriFlor.C,EGBLUP,0.536
PriFlor,C,PriFlor.C,EGBLUP,0.14
PriFlor,C,PriFlor.C,EGBLUP,0.703
PriFlor,C,PriFlor.C,EGBLUP,0.794
PriFlor,C,PriFlor.C,EGBLUP,0.601
PriFlor,C,PriFlor.C,EGBLUP,0.687
PriFlor,C,PriFlor.C,EGBLUP,0.373
PriFlor,C,PriFlor.C,EGBLUP,0.649
PriFlor,C,PriFlor.C,EGBLUP,0.28
PriFlor,C,PriFlor.C,EGBLUP,0.723
PriFlor,C,PriFlor.C,EGBLUP,0.703
PriFlor,C,PriFlor.C,EGBLUP,0.751
PriFlor,C,PriFlor.C,EGBLUP,0.468
PriFlor,C,PriFlor.C,EGBLUP,0.63
PriFlor,C,PriFlor.C,EGBLUP,0.647
PriFlor,C,PriFlor.C,EGBLUP,0.707
PriFlor,C,PriFlor.C,EGBLUP,0.745
PriFlor,C,PriFlor.C,EGBLUP,0.624
PriFlor,C,PriFlor.C,EGBLUP,0.7
PriFlor,C,PriFlor.C,EGBLUP,0.669
PriFlor,C,PriFlor.C,EGBLUP,0.697
PriFlor,C,PriFlor.C,EGBLUP,0.625
PriFlor,C,PriFlor.C,RKHS,0.709
PriFlor,C,PriFlor.C,RKHS,0.63
PriFlor,C,PriFlor.C,RKHS,0.698
PriFlor,C,PriFlor.C,RKHS,0.464
PriFlor,C,PriFlor.C,RKHS,0.631
PriFlor,C,PriFlor.C,RKHS,0.665
PriFlor,C,PriFlor.C,RKHS,0.748
PriFlor,C,PriFlor.C,RKHS,0.673
PriFlor,C,PriFlor.C,RKHS,0.481
PriFlor,C,PriFlor.C,RKHS,0.517
PriFlor,C,PriFlor.C,RKHS,0.597
PriFlor,C,PriFlor.C,RKHS,0.777
PriFlor,C,PriFlor.C,RKHS,0.589
PriFlor,C,PriFlor.C,RKHS,0.741
PriFlor,C,PriFlor.C,RKHS,0.302
PriFlor,C,PriFlor.C,RKHS,0.496
PriFlor,C,PriFlor.C,RKHS,0.753
PriFlor,C,PriFlor.C,RKHS,0.547
PriFlor,C,PriFlor.C,RKHS,0.56
PriFlor,C,PriFlor.C,RKHS,0.789
PriFlor,C,PriFlor.C,RKHS,0.672
PriFlor,C,PriFlor.C,RKHS,0.613
PriFlor,C,PriFlor.C,RKHS,0.637
PriFlor,C,PriFlor.C,RKHS,0.71
PriFlor,C,PriFlor.C,RKHS,0.663
PriFlor,C,PriFlor.C,Lasso,0.74
PriFlor,C,PriFlor.C,Lasso,0.512
PriFlor,C,PriFlor.C,Lasso,0.34
PriFlor,C,PriFlor.C,Lasso,0.611
PriFlor,C,PriFlor.C,Lasso,0.535
PriFlor,C,PriFlor.C,Lasso,0.682
PriFlor,C,PriFlor.C,Lasso,0.699
PriFlor,C,PriFlor.C,Lasso,0.484
PriFlor,C,PriFlor.C,Lasso,0.626
PriFlor,C,PriFlor.C,Lasso,0.401
PriFlor,C,PriFlor.C,Lasso,0.659
PriFlor,C,PriFlor.C,Lasso,0.646
PriFlor,C,PriFlor.C,Lasso,0.475
PriFlor,C,PriFlor.C,Lasso,0.738
PriFlor,C,PriFlor.C,Lasso,0.426
PriFlor,C,PriFlor.C,Lasso,0.626
PriFlor,C,PriFlor.C,Lasso,0.562
PriFlor,C,PriFlor.C,Lasso,0.558
PriFlor,C,PriFlor.C,Lasso,0.637
PriFlor,C,PriFlor.C,Lasso,0.619
PriFlor,C,PriFlor.C,Lasso,0.501
PriFlor,C,PriFlor.C,Lasso,0.523
PriFlor,C,PriFlor.C,Lasso,0.461
PriFlor,C,PriFlor.C,Lasso,0.589
PriFlor,C,PriFlor.C,Lasso,0.758
PriFlor,C,PriFlor.C,RR,0.695
PriFlor,C,PriFlor.C,RR,0.657
PriFlor,C,PriFlor.C,RR,0.468
PriFlor,C,PriFlor.C,RR,0.689
PriFlor,C,PriFlor.C,RR,0.687
PriFlor,C,PriFlor.C,RR,0.621
PriFlor,C,PriFlor.C,RR,0.744
PriFlor,C,PriFlor.C,RR,0.559
PriFlor,C,PriFlor.C,RR,0.422
PriFlor,C,PriFlor.C,RR,0.719
PriFlor,C,PriFlor.C,RR,0.637
PriFlor,C,PriFlor.C,RR,0.621
PriFlor,C,PriFlor.C,RR,0.546
PriFlor,C,PriFlor.C,RR,0.797
PriFlor,C,PriFlor.C,RR,0.591
PriFlor,C,PriFlor.C,RR,0.594
PriFlor,C,PriFlor.C,RR,0.431
PriFlor,C,PriFlor.C,RR,0.645
PriFlor,C,PriFlor.C,RR,0.758
PriFlor,C,PriFlor.C,RR,0.762
PriFlor,C,PriFlor.C,RR,0.616
PriFlor,C,PriFlor.C,RR,0.593
PriFlor,C,PriFlor.C,RR,0.563
PriFlor,C,PriFlor.C,RR,0.647
PriFlor,C,PriFlor.C,RR,0.59
PriFlor,C,PriFlor.C,SVM,0.553
PriFlor,C,PriFlor.C,SVM,0.461
PriFlor,C,PriFlor.C,SVM,0.734
PriFlor,C,PriFlor.C,SVM,0.415
PriFlor,C,PriFlor.C,SVM,0.787
PriFlor,C,PriFlor.C,SVM,0.646
PriFlor,C,PriFlor.C,SVM,0.694
PriFlor,C,PriFlor.C,SVM,0.659
PriFlor,C,PriFlor.C,SVM,0.698
PriFlor,C,PriFlor.C,SVM,0.49
PriFlor,C,PriFlor.C,SVM,0.741
PriFlor,C,PriFlor.C,SVM,0.643
PriFlor,C,PriFlor.C,SVM,0.433
PriFlor,C,PriFlor.C,SVM,0.676
PriFlor,C,PriFlor.C,SVM,0.558
PriFlor,C,PriFlor.C,SVM,0.567
PriFlor,C,PriFlor.C,SVM,0.773
PriFlor,C,PriFlor.C,SVM,0.217
PriFlor,C,PriFlor.C,SVM,0.767
PriFlor,C,PriFlor.C,SVM,0.306
PriFlor,C,PriFlor.C,SVM,0.561
PriFlor,C,PriFlor.C,SVM,0.704
PriFlor,C,PriFlor.C,SVM,0.62
PriFlor,C,PriFlor.C,SVM,0.315
PriFlor,C,PriFlor.C,SVM,0.675
PriFlor,C,PriFlor.C,RF,0.639
PriFlor,C,PriFlor.C,RF,0.528
PriFlor,C,PriFlor.C,RF,0.46
PriFlor,C,PriFlor.C,RF,0.727
PriFlor,C,PriFlor.C,RF,0.738
PriFlor,C,PriFlor.C,RF,0.421
PriFlor,C,PriFlor.C,RF,0.663
PriFlor,C,PriFlor.C,RF,0.538
PriFlor,C,PriFlor.C,RF,0.783
PriFlor,C,PriFlor.C,RF,0.696
PriFlor,C,PriFlor.C,RF,0.678
PriFlor,C,PriFlor.C,RF,0.461
PriFlor,C,PriFlor.C,RF,0.719
PriFlor,C,PriFlor.C,RF,0.555
PriFlor,C,PriFlor.C,RF,0.73
PriFlor,C,PriFlor.C,RF,0.595
PriFlor,C,PriFlor.C,RF,0.437
PriFlor,C,PriFlor.C,RF,0.704
PriFlor,C,PriFlor.C,RF,0.756
PriFlor,C,PriFlor.C,RF,0.339
PriFlor,C,PriFlor.C,RF,0.61
PriFlor,C,PriFlor.C,RF,0.496
PriFlor,C,PriFlor.C,RF,0.556
PriFlor,C,PriFlor.C,RF,0.783
PriFlor,C,PriFlor.C,RF,0.729
PriFlor,H,PriFlor.H,BA,0.605
PriFlor,H,PriFlor.H,BA,0.961
PriFlor,H,PriFlor.H,BA,0.923
PriFlor,H,PriFlor.H,BA,0.758
PriFlor,H,PriFlor.H,BA,0.737
PriFlor,H,PriFlor.H,BA,0.937
PriFlor,H,PriFlor.H,BA,0.801
PriFlor,H,PriFlor.H,BA,0.921
PriFlor,H,PriFlor.H,BA,0.889
PriFlor,H,PriFlor.H,BA,0.621
PriFlor,H,PriFlor.H,BA,0.803
PriFlor,H,PriFlor.H,BA,0.743
PriFlor,H,PriFlor.H,BA,0.781
PriFlor,H,PriFlor.H,BA,0.729
PriFlor,H,PriFlor.H,BA,0.939
PriFlor,H,PriFlor.H,BA,0.91
PriFlor,H,PriFlor.H,BA,0.873
PriFlor,H,PriFlor.H,BA,0.776
PriFlor,H,PriFlor.H,BA,0.938
PriFlor,H,PriFlor.H,BA,0.806
PriFlor,H,PriFlor.H,BA,0.773
PriFlor,H,PriFlor.H,BA,0.855
PriFlor,H,PriFlor.H,BA,0.907
PriFlor,H,PriFlor.H,BA,0.837
PriFlor,H,PriFlor.H,BA,0.789
PriFlor,H,PriFlor.H,BB,0.913
PriFlor,H,PriFlor.H,BB,0.942
PriFlor,H,PriFlor.H,BB,0.371
PriFlor,H,PriFlor.H,BB,0.725
PriFlor,H,PriFlor.H,BB,0.952
PriFlor,H,PriFlor.H,BB,0.874
PriFlor,H,PriFlor.H,BB,0.668
PriFlor,H,PriFlor.H,BB,0.889
PriFlor,H,PriFlor.H,BB,0.801
PriFlor,H,PriFlor.H,BB,0.748
PriFlor,H,PriFlor.H,BB,0.818
PriFlor,H,PriFlor.H,BB,0.469
PriFlor,H,PriFlor.H,BB,0.926
PriFlor,H,PriFlor.H,BB,0.742
PriFlor,H,PriFlor.H,BB,0.883
PriFlor,H,PriFlor.H,BB,0.784
PriFlor,H,PriFlor.H,BB,0.694
PriFlor,H,PriFlor.H,BB,0.795
PriFlor,H,PriFlor.H,BB,0.7
PriFlor,H,PriFlor.H,BB,0.964
PriFlor,H,PriFlor.H,BB,0.928
PriFlor,H,PriFlor.H,BB,0.722
PriFlor,H,PriFlor.H,BB,0.824
PriFlor,H,PriFlor.H,BB,0.824
PriFlor,H,PriFlor.H,BB,0.442
PriFlor,H,PriFlor.H,BC,0.968
PriFlor,H,PriFlor.H,BC,0.544
PriFlor,H,PriFlor.H,BC,0.921
PriFlor,H,PriFlor.H,BC,0.824
PriFlor,H,PriFlor.H,BC,0.873
PriFlor,H,PriFlor.H,BC,0.818
PriFlor,H,PriFlor.H,BC,0.823
PriFlor,H,PriFlor.H,BC,0.914
PriFlor,H,PriFlor.H,BC,0.825
PriFlor,H,PriFlor.H,BC,0.79
PriFlor,H,PriFlor.H,BC,0.777
PriFlor,H,PriFlor.H,BC,0.873
PriFlor,H,PriFlor.H,BC,0.716
PriFlor,H,PriFlor.H,BC,0.934
PriFlor,H,PriFlor.H,BC,0.659
PriFlor,H,PriFlor.H,BC,0.808
PriFlor,H,PriFlor.H,BC,0.855
PriFlor,H,PriFlor.H,BC,0.746
PriFlor,H,PriFlor.H,BC,0.854
PriFlor,H,PriFlor.H,BC,0.92
PriFlor,H,PriFlor.H,BC,0.855
PriFlor,H,PriFlor.H,BC,0.756
PriFlor,H,PriFlor.H,BC,0.789
PriFlor,H,PriFlor.H,BC,0.854
PriFlor,H,PriFlor.H,BC,0.894
PriFlor,H,PriFlor.H,BL,0.81
PriFlor,H,PriFlor.H,BL,0.779
PriFlor,H,PriFlor.H,BL,0.976
PriFlor,H,PriFlor.H,BL,0.851
PriFlor,H,PriFlor.H,BL,0.576
PriFlor,H,PriFlor.H,BL,0.77
PriFlor,H,PriFlor.H,BL,0.962
PriFlor,H,PriFlor.H,BL,0.586
PriFlor,H,PriFlor.H,BL,0.861
PriFlor,H,PriFlor.H,BL,0.803
PriFlor,H,PriFlor.H,BL,0.619
PriFlor,H,PriFlor.H,BL,0.919
PriFlor,H,PriFlor.H,BL,0.836
PriFlor,H,PriFlor.H,BL,0.966
PriFlor,H,PriFlor.H,BL,0.866
PriFlor,H,PriFlor.H,BL,0.785
PriFlor,H,PriFlor.H,BL,0.908
PriFlor,H,PriFlor.H,BL,0.951
PriFlor,H,PriFlor.H,BL,0.76
PriFlor,H,PriFlor.H,BL,0.738
PriFlor,H,PriFlor.H,BL,0.706
PriFlor,H,PriFlor.H,BL,0.808
PriFlor,H,PriFlor.H,BL,0.921
PriFlor,H,PriFlor.H,BL,0.86
PriFlor,H,PriFlor.H,BL,0.875
PriFlor,H,PriFlor.H,BRR,0.926
PriFlor,H,PriFlor.H,BRR,0.878
PriFlor,H,PriFlor.H,BRR,0.659
PriFlor,H,PriFlor.H,BRR,0.915
PriFlor,H,PriFlor.H,BRR,0.613
PriFlor,H,PriFlor.H,BRR,0.784
PriFlor,H,PriFlor.H,BRR,0.701
PriFlor,H,PriFlor.H,BRR,0.907
PriFlor,H,PriFlor.H,BRR,0.83
PriFlor,H,PriFlor.H,BRR,0.771
PriFlor,H,PriFlor.H,BRR,0.961
PriFlor,H,PriFlor.H,BRR,0.929
PriFlor,H,PriFlor.H,BRR,0.592
PriFlor,H,PriFlor.H,BRR,0.634
PriFlor,H,PriFlor.H,BRR,0.946
PriFlor,H,PriFlor.H,BRR,0.951
PriFlor,H,PriFlor.H,BRR,0.777
PriFlor,H,PriFlor.H,BRR,0.74
PriFlor,H,PriFlor.H,BRR,0.938
PriFlor,H,PriFlor.H,BRR,0.784
PriFlor,H,PriFlor.H,BRR,0.768
PriFlor,H,PriFlor.H,BRR,0.834
PriFlor,H,PriFlor.H,BRR,0.932
PriFlor,H,PriFlor.H,BRR,0.721
PriFlor,H,PriFlor.H,BRR,0.844
PriFlor,H,PriFlor.H,GBLUP,0.869
PriFlor,H,PriFlor.H,GBLUP,0.814
PriFlor,H,PriFlor.H,GBLUP,0.627
PriFlor,H,PriFlor.H,GBLUP,0.75
PriFlor,H,PriFlor.H,GBLUP,0.937
PriFlor,H,PriFlor.H,GBLUP,0.836
PriFlor,H,PriFlor.H,GBLUP,0.873
PriFlor,H,PriFlor.H,GBLUP,0.823
PriFlor,H,PriFlor.H,GBLUP,0.371
PriFlor,H,PriFlor.H,GBLUP,0.84
PriFlor,H,PriFlor.H,GBLUP,0.819
PriFlor,H,PriFlor.H,GBLUP,0.963
PriFlor,H,PriFlor.H,GBLUP,0.922
PriFlor,H,PriFlor.H,GBLUP,0.67
PriFlor,H,PriFlor.H,GBLUP,0.86
PriFlor,H,PriFlor.H,GBLUP,0.672
PriFlor,H,PriFlor.H,GBLUP,0.954
PriFlor,H,PriFlor.H,GBLUP,0.828
PriFlor,H,PriFlor.H,GBLUP,0.918
PriFlor,H,PriFlor.H,GBLUP,0.792
PriFlor,H,PriFlor.H,GBLUP,0.729
PriFlor,H,PriFlor.H,GBLUP,0.862
PriFlor,H,PriFlor.H,GBLUP,0.694
PriFlor,H,PriFlor.H,GBLUP,0.814
PriFlor,H,PriFlor.H,GBLUP,0.919
PriFlor,H,PriFlor.H,EGBLUP,0.458
PriFlor,H,PriFlor.H,EGBLUP,0.808
PriFlor,H,PriFlor.H,EGBLUP,0.944
PriFlor,H,PriFlor.H,EGBLUP,0.962
PriFlor,H,PriFlor.H,EGBLUP,0.977
PriFlor,H,PriFlor.H,EGBLUP,0.912
PriFlor,H,PriFlor.H,EGBLUP,0.886
PriFlor,H,PriFlor.H,EGBLUP,0.894
PriFlor,H,PriFlor.H,EGBLUP,0.656
PriFlor,H,PriFlor.H,EGBLUP,0.72
PriFlor,H,PriFlor.H,EGBLUP,0.527
PriFlor,H,PriFlor.H,EGBLUP,0.863
PriFlor,H,PriFlor.H,EGBLUP,0.781
PriFlor,H,PriFlor.H,EGBLUP,0.848
PriFlor,H,PriFlor.H,EGBLUP,0.905
PriFlor,H,PriFlor.H,EGBLUP,0.519
PriFlor,H,PriFlor.H,EGBLUP,0.956
PriFlor,H,PriFlor.H,EGBLUP,0.903
PriFlor,H,PriFlor.H,EGBLUP,0.854
PriFlor,H,PriFlor.H,EGBLUP,0.766
PriFlor,H,PriFlor.H,EGBLUP,0.81
PriFlor,H,PriFlor.H,EGBLUP,0.921
PriFlor,H,PriFlor.H,EGBLUP,0.976
PriFlor,H,PriFlor.H,EGBLUP,0.626
PriFlor,H,PriFlor.H,EGBLUP,0.884
PriFlor,H,PriFlor.H,RKHS,0.908
PriFlor,H,PriFlor.H,RKHS,0.956
PriFlor,H,PriFlor.H,RKHS,0.827
PriFlor,H,PriFlor.H,RKHS,0.786
PriFlor,H,PriFlor.H,RKHS,0.711
PriFlor,H,PriFlor.H,RKHS,0.837
PriFlor,H,PriFlor.H,RKHS,0.925
PriFlor,H,PriFlor.H,RKHS,0.747
PriFlor,H,PriFlor.H,RKHS,0.624
PriFlor,H,PriFlor.H,RKHS,0.97
PriFlor,H,PriFlor.H,RKHS,0.959
PriFlor,H,PriFlor.H,RKHS,0.777
PriFlor,H,PriFlor.H,RKHS,0.855
PriFlor,H,PriFlor.H,RKHS,0.697
PriFlor,H,PriFlor.H,RKHS,0.752
PriFlor,H,PriFlor.H,RKHS,0.939
PriFlor,H,PriFlor.H,RKHS,0.793
PriFlor,H,PriFlor.H,RKHS,0.837
PriFlor,H,PriFlor.H,RKHS,0.727
PriFlor,H,PriFlor.H,RKHS,0.877
PriFlor,H,PriFlor.H,RKHS,0.817
PriFlor,H,PriFlor.H,RKHS,0.897
PriFlor,H,PriFlor.H,RKHS,0.884
PriFlor,H,PriFlor.H,RKHS,0.75
PriFlor,H,PriFlor.H,RKHS,0.851
PriFlor,H,PriFlor.H,Lasso,0.727
PriFlor,H,PriFlor.H,Lasso,0.441
PriFlor,H,PriFlor.H,Lasso,0.751
PriFlor,H,PriFlor.H,Lasso,0.875
PriFlor,H,PriFlor.H,Lasso,0.826
PriFlor,H,PriFlor.H,Lasso,0.877
PriFlor,H,PriFlor.H,Lasso,0.241
PriFlor,H,PriFlor.H,Lasso,0.858
PriFlor,H,PriFlor.H,Lasso,0.738
PriFlor,H,PriFlor.H,Lasso,0.82
PriFlor,H,PriFlor.H,Lasso,0.681
PriFlor,H,PriFlor.H,Lasso,0.688
PriFlor,H,PriFlor.H,Lasso,0.698
PriFlor,H,PriFlor.H,Lasso,0.905
PriFlor,H,PriFlor.H,Lasso,0.763
PriFlor,H,PriFlor.H,Lasso,0.789
PriFlor,H,PriFlor.H,Lasso,0.577
PriFlor,H,PriFlor.H,Lasso,0.913
PriFlor,H,PriFlor.H,Lasso,0.838
PriFlor,H,PriFlor.H,Lasso,0.664
PriFlor,H,PriFlor.H,Lasso,0.816
PriFlor,H,PriFlor.H,Lasso,0.8
PriFlor,H,PriFlor.H,Lasso,0.718
PriFlor,H,PriFlor.H,Lasso,0.67
PriFlor,H,PriFlor.H,Lasso,0.797
PriFlor,H,PriFlor.H,RR,0.938
PriFlor,H,PriFlor.H,RR,0.716
PriFlor,H,PriFlor.H,RR,0.899
PriFlor,H,PriFlor.H,RR,0.642
PriFlor,H,PriFlor.H,RR,0.824
PriFlor,H,PriFlor.H,RR,0.896
PriFlor,H,PriFlor.H,RR,0.65
PriFlor,H,PriFlor.H,RR,0.787
PriFlor,H,PriFlor.H,RR,0.866
PriFlor,H,PriFlor.H,RR,0.907
PriFlor,H,PriFlor.H,RR,0.829
PriFlor,H,PriFlor.H,RR,0.83
PriFlor,H,PriFlor.H,RR,0.76
PriFlor,H,PriFlor.H,RR,0.704
PriFlor,H,PriFlor.H,RR,0.873
PriFlor,H,PriFlor.H,RR,0.918
PriFlor,H,PriFlor.H,RR,0.776
PriFlor,H,PriFlor.H,RR,0.883
PriFlor,H,PriFlor.H,RR,0.576
PriFlor,H,PriFlor.H,RR,0.855
PriFlor,H,PriFlor.H,RR,0.704
PriFlor,H,PriFlor.H,RR,0.698
PriFlor,H,PriFlor.H,RR,0.942
PriFlor,H,PriFlor.H,RR,0.903
PriFlor,H,PriFlor.H,RR,0.787
PriFlor,H,PriFlor.H,SVM,0.689
PriFlor,H,PriFlor.H,SVM,0.883
PriFlor,H,PriFlor.H,SVM,0.809
PriFlor,H,PriFlor.H,SVM,0.955
PriFlor,H,PriFlor.H,SVM,0.812
PriFlor,H,PriFlor.H,SVM,0.8
PriFlor,H,PriFlor.H,SVM,0.772
PriFlor,H,PriFlor.H,SVM,0.846
PriFlor,H,PriFlor.H,SVM,0.871
PriFlor,H,PriFlor.H,SVM,0.924
PriFlor,H,PriFlor.H,SVM,0.859
PriFlor,H,PriFlor.H,SVM,0.778
PriFlor,H,PriFlor.H,SVM,0.92
PriFlor,H,PriFlor.H,SVM,0.885
PriFlor,H,PriFlor.H,SVM,0.693
PriFlor,H,PriFlor.H,SVM,0.879
PriFlor,H,PriFlor.H,SVM,0.917
PriFlor,H,PriFlor.H,SVM,0.866
PriFlor,H,PriFlor.H,SVM,0.748
PriFlor,H,PriFlor.H,SVM,0.759
PriFlor,H,PriFlor.H,SVM,0.709
PriFlor,H,PriFlor.H,SVM,0.803
PriFlor,H,PriFlor.H,SVM,0.962
PriFlor,H,PriFlor.H,SVM,0.918
PriFlor,H,PriFlor.H,SVM,0.931
PriFlor,H,PriFlor.H,RF,0.93
PriFlor,H,PriFlor.H,RF,0.886
PriFlor,H,PriFlor.H,RF,0.791
PriFlor,H,PriFlor.H,RF,0.796
PriFlor,H,PriFlor.H,RF,0.664
PriFlor,H,PriFlor.H,RF,0.963
PriFlor,H,PriFlor.H,RF,0.845
PriFlor,H,PriFlor.H,RF,0.836
PriFlor,H,PriFlor.H,RF,0.765
PriFlor,H,PriFlor.H,RF,0.667
PriFlor,H,PriFlor.H,RF,0.84
PriFlor,H,PriFlor.H,RF,0.895
PriFlor,H,PriFlor.H,RF,0.818
PriFlor,H,PriFlor.H,RF,0.691
PriFlor,H,PriFlor.H,RF,0.899
PriFlor,H,PriFlor.H,RF,0.907
PriFlor,H,PriFlor.H,RF,0.732
PriFlor,H,PriFlor.H,RF,0.946
PriFlor,H,PriFlor.H,RF,0.905
PriFlor,H,PriFlor.H,RF,0.482
PriFlor,H,PriFlor.H,RF,0.982
PriFlor,H,PriFlor.H,RF,0.929
PriFlor,H,PriFlor.H,RF,0.846
PriFlor,H,PriFlor.H,RF,0.689
PriFlor,H,PriFlor.H,RF,0.503
PriFlor,L,PriFlor.L,BA,0.769
PriFlor,L,PriFlor.L,BA,0.671
PriFlor,L,PriFlor.L,BA,0.46
PriFlor,L,PriFlor.L,BA,0.677
PriFlor,L,PriFlor.L,BA,0.619
PriFlor,L,PriFlor.L,BA,0.424
PriFlor,L,PriFlor.L,BA,0.812
PriFlor,L,PriFlor.L,BA,0.622
PriFlor,L,PriFlor.L,BA,0.655
PriFlor,L,PriFlor.L,BA,0.647
PriFlor,L,PriFlor.L,BA,0.484
PriFlor,L,PriFlor.L,BA,0.643
PriFlor,L,PriFlor.L,BA,0.656
PriFlor,L,PriFlor.L,BA,0.763
PriFlor,L,PriFlor.L,BA,0.731
PriFlor,L,PriFlor.L,BA,0.735
PriFlor,L,PriFlor.L,BA,0.689
PriFlor,L,PriFlor.L,BA,0.566
PriFlor,L,PriFlor.L,BA,0.667
PriFlor,L,PriFlor.L,BA,0.685
PriFlor,L,PriFlor.L,BA,0.294
PriFlor,L,PriFlor.L,BA,0.741
PriFlor,L,PriFlor.L,BA,0.59
PriFlor,L,PriFlor.L,BA,0.677
PriFlor,L,PriFlor.L,BA,0.7
PriFlor,L,PriFlor.L,BB,0.741
PriFlor,L,PriFlor.L,BB,0.733
PriFlor,L,PriFlor.L,BB,0.375
PriFlor,L,PriFlor.L,BB,0.631
PriFlor,L,PriFlor.L,BB,0.699
PriFlor,L,PriFlor.L,BB,0.755
PriFlor,L,PriFlor.L,BB,0.55
PriFlor,L,PriFlor.L,BB,0.621
PriFlor,L,PriFlor.L,BB,0.552
PriFlor,L,PriFlor.L,BB,0.64
PriFlor,L,PriFlor.L,BB,0.563
PriFlor,L,PriFlor.L,BB,0.664
PriFlor,L,PriFlor.L,BB,0.568
PriFlor,L,PriFlor.L,BB,0.661
PriFlor,L,PriFlor.L,BB,0.751
PriFlor,L,PriFlor.L,BB,0.442
PriFlor,L,PriFlor.L,BB,0.743
PriFlor,L,PriFlor.L,BB,0.692
PriFlor,L,PriFlor.L,BB,0.683
PriFlor,L,PriFlor.L,BB,0.69
PriFlor,L,PriFlor.L,BB,0.722
PriFlor,L,PriFlor.L,BB,0.718
PriFlor,L,PriFlor.L,BB,0.754
PriFlor,L,PriFlor.L,BB,0.634
PriFlor,L,PriFlor.L,BB,0.601
PriFlor,L,PriFlor.L,BC,0.635
PriFlor,L,PriFlor.L,BC,0.231
PriFlor,L,PriFlor.L,BC,0.578
PriFlor,L,PriFlor.L,BC,0.692
PriFlor,L,PriFlor.L,BC,0.628
PriFlor,L,PriFlor.L,BC,0.633
PriFlor,L,PriFlor.L,BC,0.695
PriFlor,L,PriFlor.L,BC,0.633
PriFlor,L,PriFlor.L,BC,0.608
PriFlor,L,PriFlor.L,BC,0.67
PriFlor,L,PriFlor.L,BC,0.62
PriFlor,L,PriFlor.L,BC,0.716
PriFlor,L,PriFlor.L,BC,0.581
PriFlor,L,PriFlor.L,BC,0.653
PriFlor,L,PriFlor.L,BC,0.553
PriFlor,L,PriFlor.L,BC,0.635
PriFlor,L,PriFlor.L,BC,0.495
PriFlor,L,PriFlor.L,BC,0.542
PriFlor,L,PriFlor.L,BC,0.804
PriFlor,L,PriFlor.L,BC,0.703
PriFlor,L,PriFlor.L,BC,0.736
PriFlor,L,PriFlor.L,BC,0.652
PriFlor,L,PriFlor.L,BC,0.742
PriFlor,L,PriFlor.L,BC,0.696
PriFlor,L,PriFlor.L,BC,0.491
PriFlor,L,PriFlor.L,BL,0.611
PriFlor,L,PriFlor.L,BL,0.703
PriFlor,L,PriFlor.L,BL,0.404
PriFlor,L,PriFlor.L,BL,0.678
PriFlor,L,PriFlor.L,BL,0.634
PriFlor,L,PriFlor.L,BL,0.575
PriFlor,L,PriFlor.L,BL,0.689
PriFlor,L,PriFlor.L,BL,0.627
PriFlor,L,PriFlor.L,BL,0.643
PriFlor,L,PriFlor.L,BL,0.756
PriFlor,L,PriFlor.L,BL,0.775
PriFlor,L,PriFlor.L,BL,0.545
PriFlor,L,PriFlor.L,BL,0.567
PriFlor,L,PriFlor.L,BL,0.82
PriFlor,L,PriFlor.L,BL,0.491
PriFlor,L,PriFlor.L,BL,0.754
PriFlor,L,PriFlor.L,BL,0.73
PriFlor,L,PriFlor.L,BL,0.633
PriFlor,L,PriFlor.L,BL,0.691
PriFlor,L,PriFlor.L,BL,0.521
PriFlor,L,PriFlor.L,BL,0.574
PriFlor,L,PriFlor.L,BL,0.668
PriFlor,L,PriFlor.L,BL,0.642
PriFlor,L,PriFlor.L,BL,0.666
PriFlor,L,PriFlor.L,BL,0.723
PriFlor,L,PriFlor.L,BRR,0.788
PriFlor,L,PriFlor.L,BRR,0.665
PriFlor,L,PriFlor.L,BRR,0.672
PriFlor,L,PriFlor.L,BRR,0.5
PriFlor,L,PriFlor.L,BRR,0.71
PriFlor,L,PriFlor.L,BRR,0.714
PriFlor,L,PriFlor.L,BRR,0.468
PriFlor,L,PriFlor.L,BRR,0.712
PriFlor,L,PriFlor.L,BRR,0.705
PriFlor,L,PriFlor.L,BRR,0.671
PriFlor,L,PriFlor.L,BRR,0.446
PriFlor,L,PriFlor.L,BRR,0.731
PriFlor,L,PriFlor.L,BRR,0.68
PriFlor,L,PriFlor.L,BRR,0.711
PriFlor,L,PriFlor.L,BRR,0.624
PriFlor,L,PriFlor.L,BRR,0.806
