X47.69,X37.32,X42.79,X52.88,X34.89,X5.46,X53.78,X22.2,X20.67,X10.27,X6.12,X67.25
47.69,37.32,42.79,52.88,34.89,5.46,53.78,22.2,20.67,10.27,6.12,67.25
