,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,313.455,314.877,311.846,312.964,311.241,312.656,311.16207,313.1,310.496,309.446,309.948,308.551
15060025,312.407,311.279,311.093,311.729,310.762,312.603,310.66891,311.017,309.527,309.458,309.15,307.04
15060027,312.308,308.353,311.655,312.071,311.602,310.939,312.22112,312.028,312.186,309.934,309.939,308.242
15060039,322.425,324.479,324.35,323.345,324.745,322.752,325.60411,323.427,328.247,326.335,327.937,326.92
15060042,317.345,316.677,317.629,317.864,318.221,316.685,317.59726,316.706,314.868,316.598,309.925,310.422
15060056,316.536,317.556,315.921,316.567,315.41,314.484,314.51698,316.355,309.934,309.968,309.938,310.856
15060063,319.781,325.994,322.115,321.22,323.169,320.45,321.80345,320.259,323.628,326.313,336.063,325.654
15060070,311.07,311.274,310.227,310.806,309.887,311.158,310.422,310.557,310.293,309.886,309.934,307.457
15060081,314.3,313.616,313.811,313.943,313.261,314.836,312.3868,313.105,308.686,311.266,309.938,309.75
15060085,314.671,315.749,314.106,314.611,313.36,315.405,312.17232,314.373,312.722,311.542,309.928,307.925
15060087,311.134,311.283,310.393,310.914,310.026,311.158,310.47731,310.567,310.96,309.827,309.858,307.734
15060097,326.748,325.489,330.173,328.478,332.136,327.961,334.07665,325.18,333.183,335.702,334.048,331.461
15060102,313.683,313.506,312.763,313.53,312.731,313.899,311.7161,312.276,309.655,310.125,309.943,308.824
15060112,311.082,310.216,309.955,310.683,309.663,310.654,310.22817,310.319,307.71,308.598,309.173,307.395
15060114,316.194,317.028,316.262,316.206,315.7,315.766,314.98228,316.009,315.197,314.249,317.066,319.918
15060120,314.513,315.905,315.507,315.417,316.092,316.39,316.39854,315.891,320.219,318.747,325.059,323.112
15060121,314.092,314.335,313.335,313.939,313.001,314.105,312.52785,312.774,308.217,310.063,309.3,302.582
15060122,319.189,318.221,318.995,319.226,318.708,320.016,318.00136,318.932,318.338,318.479,321.05,321.457
15060138,314.635,317.493,315.001,314.88,314.772,313.264,314.20137,314.446,313.836,313.348,309.932,310.807
15060160,320.426,321.813,321.117,320.771,320.481,319.9,317.422,319.498,319.776,315.597,309.938,313.178
15060187,316.587,317.207,316.519,316.532,315.932,315.361,315.20052,316.439,315.931,313.263,313.064,313.852
15060188,313.651,315.256,313.752,313.595,313.659,313.287,312.70772,312.408,312.511,312.134,309.947,308.512
15060190,313.106,312.369,312.801,312.903,312.315,313.138,312.38559,313.381,311.664,311.721,307.896,308.669
15060191,312.082,312.484,310.479,311.392,309.995,311.588,310.49197,311.978,309.003,309.046,309.932,307.817
15060214,317.441,318.279,317.578,317.401,317.634,317.553,315.7265,317.637,307.892,314.124,309.939,311.305
15060313,321.002,321.874,323.912,321.949,324.737,323.962,326.3299,323.096,328.988,329.371,320.953,325.792
15060320,318.368,318.865,321.466,319.161,323.601,317.248,324.03488,319.881,330.101,331.755,343.073,342.321
15060345,322.613,323.813,326.539,324.018,328.17,322.476,327.76396,325.027,332.46,331.525,337.821,336.35
15060383,321.118,321.903,324.089,322.059,324.874,324.038,326.60611,323.099,328.988,329.542,335.078,332.654
15060420,322.515,323.819,326.41,323.922,328.045,322.608,327.63527,324.979,332.182,331.313,331.35,320.111
15060543,319.169,322.421,321.903,320.504,323.421,320.189,326.2906,322.112,333.56,333.371,347.052,345.104
15060570,317.658,317.101,318.083,318.173,318.258,315.933,317.80249,317.345,322.67,318.674,319.063,320.606
15060797,314.615,321.146,313.588,314.585,313.011,313.606,311.66099,314.26,308.315,307.188,304.926,307.384
15060846,319.126,318.125,318.962,319.145,318.57,319.941,318.13569,318.823,317.56,318.086,309.932,312.742
15060907,319.035,317.252,319.34,318.955,318.595,320.567,316.04375,318.061,307.916,311.644,305.932,311.849
15060910,324.09,324.142,328.624,326.002,330.923,324.673,331.31685,325.231,337.833,338.239,338.929,338.126
15060933,319.241,322.405,321.993,320.62,323.461,320.265,326.44644,322.2,333.169,333.224,347.063,344.946
15060964,316.778,316.699,316.268,316.84,316.091,316.739,315.74917,315.925,312.139,312.95,311.941,310.025
15061007,316.573,316.678,315.981,316.601,315.76,316.388,315.47863,315.694,310.228,312.277,311.941,309.25
15061011,312.242,311.24,310.882,311.597,310.512,312.591,310.46114,310.718,303.868,308.81,304.933,305.397
15061122,319.13,318.063,318.86,319.07,318.55,319.921,317.92132,318.914,317.56,317.744,314.369,316.674
15061204,318.104,316.039,317.762,318.532,316.438,319.471,315.48192,317.576,311.129,309.638,309.942,312.003
