,PREDICTED,ACTUAL
15060021,29.395,26
15060025,30.243,26
15060027,33.921,26
15060039,40.274,45
15060042,34.343,26
15060056,34.449,26
15060063,38.167,39
15060070,30.21,26
15060081,32.315,26
15060085,32.624,26
15060087,30.21,26
15060097,60.459,81
15060102,32.228,26
15060112,32.757,26
15060114,41.837,48
15060120,41.705,52
15060121,32.435,26
15060122,36.374,31
15060138,33.47,26
15060160,34.448,26
15060187,39.323,41
15060188,29.886,26
15060190,31.674,26
15060191,29.352,26
15060214,37.682,33
15060313,57.6,95
15060320,39.109,39
15060345,42.92,44
15060383,57.549,62
15060420,43.084,26
15060543,41.483,47
15060570,39.392,43
15060797,42.891,59
15060846,35.744,26
15060907,38.769,28
15060910,43.409,48
15060933,41.644,47
15060964,40.199,43
15061007,39.851,43
15061011,30.841,75
15061122,36.034,49
15061204,33.167,26
15061213,40.54,36
15061215,40.443,52
15061216,36.244,38
15061225,41.488,59
15061226,38.893,33
15061228,30.871,26
15061237,41.748,48
15061256,34.624,26
15061257,38.502,27
15061259,29.942,26
15061260,30.53,26
15061262,31.019,26
15061263,36.786,58
15061264,31.682,26
15061265,30.852,26
15061270,28.512,26
15061273,30.9,26
15061274,37.455,44
15061277,45.436,47
15061282,40.963,27
15061283,32.667,27
15061286,45.553,84
15061288,40.392,26
15061289,40.361,57
15061290,36.036,26
15061291,38.611,45
15061293,30.151,27
15061295,30.574,26
15061296,33.773,33
15061298,36.509,33
15061299,41.114,43
15061303,47.691,52
15061307,30.784,27
15061312,38.678,38
15061313,29.295,26
15061314,37.904,39
15061317,31.109,33
15061318,34.434,26
15061319,30.583,26
15061320,42.132,39
15061323,40.571,33
15061324,34.94,26
15061329,31.976,27
15061334,42.374,54
15061335,33.324,27
15061337,33.21,33
15061338,30.244,26
15061340,29.834,27
15061344,36.58,27
15061345,43.074,39
15061346,43.192,48
15061347,30.432,26
15061348,32.762,26
15061349,34.644,33
15061350,38.841,48
15061352,43.536,94
15061353,32.757,27
15061355,32.709,26
15061356,36.127,54
15061357,32.117,26
15061358,30.38,27
15061360,32.709,26
15061364,32.835,33
15061365,39.986,42
15061367,40.207,42
15061369,32.599,26
15061376,42.938,48
15061378,33.07,43
15061380,29.995,26
15061382,40.907,58
15061383,32.757,26
15061384,29.954,27
15061388,36.565,57
15061390,43.111,26
15061391,43.229,94
15061392,43.182,43
15061394,30.785,26
15061396,31.095,26
15061404,43.121,26
15061406,32.704,26
15061410,42.267,36
15061411,36.186,26
15061414,43.052,36
15061415,38.097,39
15061417,43.394,31
15061418,42.977,31
15061419,29.954,26
15061420,42.132,49
15061421,30.605,26
15061422,43.722,39
15061424,42.052,65
15061425,43.242,48
15061428,42.95,48
15061430,42.889,39
15061435,36.589,75
15061436,45.707,43
15061437,33.139,33
15061439,33.131,27
15061441,39.66,65
15061442,36.157,38
15061444,34.113,26
15061445,39.481,38
15061447,40.904,30
15061449,32.315,26
15061454,32.102,38
15061458,42.888,48
15061459,43.263,33
15061461,42.938,48
15061463,40.683,33
15061469,36.821,43
15061470,36.283,31
15061471,35.813,33
15061475,30.24,26
15061476,34.471,33
15061478,29.954,26
15061479,44.067,35
15061480,39.564,43
15061481,29.509,26
15061484,28.507,26
15061485,45.446,36
15061486,36.671,33
15061489,43.159,33
15061490,43.394,48
15061491,43.058,48
15061492,43.324,41
15061493,30.138,33
15061494,30.972,33
15061495,30.068,26
15061496,30.131,33
15061499,29.443,33
15061500,45.906,52
15061501,39.025,41
15061503,43.629,84
15061504,41.527,54
15061505,45.02,39
15061507,36.147,43
15061508,36.299,43
15061509,32.113,33
15061511,32.121,26
15061515,31.145,33
15061516,39.061,36
15061517,32.95,70
15061518,44.202,59
15061521,34.759,36
15061522,35.123,26
15061524,31.136,33
15061525,36.084,49
15061526,40.98,75
15061528,30.522,26
15061529,32.073,33
15061530,36.086,48
15061533,35.702,33
15061534,29.174,38
15061535,30.921,26
15061536,36.015,26
15061540,29.791,26
15061542,30.101,49
15061543,39.851,33
15061544,30.117,33
15061546,30.221,33
15061548,34.907,45
15061549,35.85,26
15061550,41.78,33
15061553,34.623,33
15061555,30.242,26
15061556,45.275,59
15061560,34.084,33
15061561,45.008,66
15061564,44.058,36
15061565,57.868,48
15061566,30.27,33
15061568,36.835,54
15061571,34.311,45
15061575,28.535,26
15061576,36.075,33
15061577,31.924,26
15061578,32.115,36
15061579,39.424,33
15061580,33.061,26
15061583,41.297,54
15061584,40.291,45
15061585,36.025,33
15061586,36.306,46
15061588,46.193,26
15061600,41.705,61
15061602,33.825,33
15061603,30.23,27
15061604,37.115,44
15061605,45.512,54
15061608,36.081,31
15061609,30.004,26
15061610,32.757,26
15061612,39.628,33
15061613,41.034,33
15061619,43.021,39
15061621,38.837,37
15061622,31.817,26
15061623,30.38,26
15061624,29.874,36
15061628,32.123,38
15061631,29.143,27
15061632,40.905,44
15061637,30.38,26
15061638,30.38,33
