,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060021,29.67,29.304,29.862,30.13,29.58,29.395,30.06042,31.105,30.352,29.657,27.637,28.893
15060025,29.883,31.195,29.865,29.879,29.551,30.243,29.77616,29.956,31.606,29.702,27.233,27.223
15060027,33.469,33.916,33.547,33.941,33.615,33.921,33.22381,33.259,34.461,32.269,27.289,27.995
15060039,40.408,38.973,40.611,40.511,40.543,40.274,40.40783,40.509,39.818,40.551,43.711,43.361
15060042,34.262,34.103,34.151,34.31,34.019,34.343,34.84759,34.495,35.497,33.982,28.631,31.046
15060056,33.027,35.85,33.626,33.727,33.207,34.449,32.83909,34.161,36.739,32.194,27.293,31.447
15060063,39.246,39.755,39.473,39.173,39.259,38.167,38.28748,38.632,39.819,38.639,37.706,37.769
15060070,29.936,30.681,29.824,30.168,29.783,30.21,29.65982,29.707,31.131,29.522,27.288,26.548
15060081,31.791,32.534,31.695,31.806,31.63,32.315,31.61687,31.111,33.05,30.545,27.295,29.315
15060085,33.055,33.292,32.641,33.248,32.535,32.624,31.96101,32.874,32.701,31.464,27.289,28.494
15060087,29.929,30.682,29.791,30.18,29.755,30.21,29.61064,29.677,31.131,29.408,27.288,27.131
15060097,59.171,59.335,59.496,58.499,59.93,60.459,68.67489,57.82,60.256,65.515,79.714,67.246
15060102,31.503,30.346,31.572,31.913,31.494,32.228,31.64535,31.795,30.654,30.991,28.583,28.651
15060112,32.581,32.53,32.567,32.851,32.437,32.757,32.53794,32.075,32.38,31.935,27.294,27.102
15060114,41.495,41.172,41.491,41.372,41.556,41.837,41.97274,42.163,41.514,42.392,46.712,47.309
15060120,42.634,44.112,42.923,42.11,42.887,41.705,42.37607,41.433,42.552,43.117,50.711,48.209
15060121,30.867,30.766,30.801,31.382,30.694,32.435,30.46534,30.733,31.976,29.971,27.008,26.17
15060122,35.968,35.331,35.979,36.026,35.882,36.374,35.68913,36.09,35.586,35.955,32.294,31.939
15060138,33.529,35.657,33.181,33.931,33.005,33.47,33.0507,33.499,37.545,32.701,27.29,30.905
15060160,36.363,36.948,35.597,36.749,36.698,34.448,32.14101,36.156,35.505,33.332,27.284,32.458
15060187,39.183,41.234,39.265,38.816,38.638,39.323,37.3843,38.123,38.279,38.415,39.712,38.071
15060188,31.031,31.46,30.546,31.258,30.927,29.886,30.81158,30.087,31.477,29.032,27.292,28.975
15060190,31.867,33.074,31.924,32.168,31.887,31.674,31.37585,31.358,34.809,30.795,27.29,28.016
15060191,30.023,27.996,30.052,29.989,29.803,29.352,30.20113,30.528,29.228,29.52,27.287,26.877
15060214,37.623,38.343,37.273,37.861,37.389,37.682,36.33793,37.664,38.184,36.229,34.286,35.901
15060313,57.057,55.891,57.414,55.801,57.986,57.6,61.3802,57.43,53.883,62.901,65.099,73.328
15060320,40.04,40.847,40.261,39.68,40.061,39.109,39.79847,39.333,41.206,40.83,40.291,41.166
15060345,43.225,42.976,43.347,42.996,43.331,42.92,43.54072,43.458,42.524,43.763,45.291,42.86
15060383,56.842,55.837,57.064,55.599,57.693,57.549,61.07689,57.154,53.883,62.394,60.711,65.398
15060420,43.378,43.086,43.519,43.165,43.566,43.084,43.64819,43.548,42.524,43.984,45.752,36.577
15060543,40.926,42.708,41.097,40.687,41.166,41.483,42.37506,41.964,42.206,42.436,46.218,47.168
15060570,40.82,40.315,40.957,40.494,41.28,39.392,39.81369,40.253,38.688,40.292,41.706,41.569
15060797,42.316,32.719,42.757,41.733,43.254,42.891,44.36396,43.732,35.74,46.947,57.708,51.532
15060846,35.396,34.916,35.303,35.522,35.31,35.744,35.38982,35.982,35.363,35.256,27.293,30.224
15060907,38.138,33.681,38.174,38.594,38.155,38.769,35.23913,37.01,34.955,35.676,29.288,32.337
15060910,43.74,42.601,43.769,43.414,43.757,43.409,43.88142,44.482,41.946,44.748,46.71,46.37
15060933,41.169,42.75,41.267,40.881,41.411,41.644,42.53662,42.053,42.206,42.783,46.34,48.492
15060964,39.857,38.721,40.214,39.828,39.805,40.199,40.05471,39.825,39.005,40.746,41.711,42.31
15061007,39.862,38.619,40.148,39.837,39.845,39.851,40.043,39.816,39.005,40.792,41.711,42.991
15061011,30.357,31.348,30.414,30.281,30.085,30.841,30.25291,30.42,31.606,30.511,33.24,51.729
15061122,35.867,35.052,35.844,35.878,35.815,36.034,35.97881,36.238,35.363,36.102,41.12,43.645
15061204,32.36,31.58,32.536,33.19,32.695,33.167,31.56472,35.009,30.768,30.339,27.292,31.409
15061213,40.784,39.084,40.87,40.854,40.936,40.54,40.6118,40.767,39.818,40.916,41.529,40.912
15061215,40.752,39.138,40.895,40.831,40.919,40.443,40.68994,40.812,39.818,40.856,46.523,47.343
15061216,35.731,40.234,35.897,35.895,35.843,36.244,36.5841,37.287,41.15,35.299,37.212,38.69
15061225,41.539,41.32,41.456,41.467,41.561,41.488,42.24536,42.681,41.292,42.607,57.714,52.953
15061226,36.251,36.776,36.405,36.615,36.115,38.893,35.8267,37.824,36.668,36.302,34.288,36.226
15061228,31.63,30.87,31.485,31.677,31.142,30.871,30.92024,32.492,31.455,29.943,27.288,28.411
15061237,41.162,42.791,41.3,40.895,41.433,41.748,42.50123,42.116,42.206,42.952,46.709,47.316
15061256,33.312,28.903,33.121,33.773,33.254,34.624,33.32155,33.322,28.546,31.819,27.29,30.324
15061257,37.971,40.697,37.56,37.927,37.626,38.502,35.95681,37.082,43.095,37.064,28.291,33.449
15061259,29.834,30.667,29.69,30.074,29.641,29.942,29.63916,29.577,30.909,29.282,27.03,26.12
15061260,29.962,31.269,29.944,29.945,29.633,30.53,29.8781,30.024,31.606,29.803,27.38,27.732
15061262,31.698,30.731,31.495,31.887,31.5,31.019,30.91669,30.52,31.66,30.236,27.288,27.129
15061263,36.285,36.901,36.394,35.876,36.781,36.786,39.11579,39.881,35.177,40.821,56.716,49.584
