probIn scale
0.01250841 5.926583
0.02666351 5.688845
0.01987026 5.74177
0.01985855 5.731831
0.01202753 6.795181
0.02808766 7.274058
0.02228104 7.254081
0.01829592 6.84037
0.02300933 6.621219
0.01518872 6.373634
0.0255911 6.076413
0.02260251 5.899702
0.02052438 5.994818
0.0437868 6.150119
0.03364322 5.928186
0.02138929 5.817962
0.02356681 6.467131
0.02070724 5.872262
0.02990818 6.094393
0.02135241 6.502059
0.03345372 6.647726
0.03430475 6.519954
0.03084381 6.22803
0.03191281 6.450841
0.02800926 6.670289
0.03041361 5.814515
0.02462944 5.199901
0.02189269 5.512755
0.0413597 5.357128
0.02153611 5.227026
0.05035019 5.733473
0.02581914 6.248387
0.03944565 5.9966
0.02719029 5.783619
0.04053102 5.238528
0.03515343 4.823263
0.04449927 4.374108
0.04495076 4.592851
0.03254295 4.29009
0.03298673 4.185648
0.03615182 4.29222
0.03886826 3.829102
0.02097047 4.180465
0.03918163 4.64239
0.04108721 5.086591
0.04210178 5.120636
0.02682648 5.350825
0.03046121 4.842697
0.02088151 4.942513
0.01450054 4.742673
0.02370504 4.900201
0.03428287 4.747962
0.0279181 4.586481
0.02125719 4.134219
0.01986205 4.513069
0.0319167 4.414513
0.01861195 3.976756
0.02741903 4.167485
0.03782433 4.586551
0.04921074 4.541048
0.04264497 4.843799
0.02961534 4.360697
0.03177886 4.496522
0.029715 4.932929
0.02124961 4.907253
0.03404607 4.342379
0.03526132 4.648181
0.03432179 5.156376
0.03594961 5.021548
0.0528623 5.365759
0.0431457 5.421503
0.03672006 6.216731
0.02049842 5.709308
0.02401206 6.169261
0.02398737 5.669999
0.03076147 5.895428
0.03097928 6.088563
0.02822948 5.97379
0.02231366 6.498965
0.02990954 6.459513
0.039114 6.452506
0.01595639 7.165807
0.03149114 6.522391
0.02071939 6.341149
0.02330167 6.605248
0.01850262 5.832934
0.02758941 6.035944
0.03419934 6.704533
0.02465483 6.460778
0.03909476 6.496087
0.02479504 6.160306
0.04989355 6.159007
0.02695319 5.958403
0.0312937 6.226721
0.02854019 5.782659
0.03863954 5.212461
0.03530617 4.620439
0.02690144 4.817545
0.01936225 4.344992
0.05005634 4.292924
0.02825763 4.316666
0.03115469 4.540444
0.04170345 4.744277
0.06042162 4.71207
0.0548674 4.708897
0.02281921 4.75379
0.04746102 4.349126
0.02470657 4.164245
0.02278942 3.970875
0.04136584 3.992944
0.02472087 4.123608
0.04373246 4.24259
0.03297159 4.171231
