,PREDICTED,ACTUAL
15061654,91.167,92
15061655,85.718,84
15061658,90.989,92
15061659,89.987,92
15061661,91.323,92
15061662,87.016,92
15061665,87.803,84
15061668,87.823,84
15061670,90.129,92
15061671,85.093,84
15061673,90.073,92
15061677,86.414,92
15061678,86.429,84
15061679,86.054,84
15061680,90.172,92
15061682,86.87,84
15061683,86.097,92
15061684,87.924,92
15061686,86.115,84
15061687,88.27,92
15061688,86.112,84
15061689,86.412,84
15061704,86.85,92
15061706,86.901,84
15061709,85.85,92
15061712,87.015,84
15061713,86.826,84
15061714,87.663,92
15061717,86.082,84
15061718,87.034,92
15061720,87.382,84
15061723,87.909,84
15061724,86.12,84
15061725,87.743,92
15061726,85.343,84
15061729,84.862,84
15061730,84.87,84
15061733,86.33,84
15061734,86.414,92
15061735,87.705,94
15061736,84.901,84
15061737,84.843,84
15061738,86.416,84
15061740,86.087,92
15061742,85.886,92
15061744,87.556,92
15061747,85.464,84
15061751,89.997,92
15061752,86.071,84
15061753,86.491,92
15061754,85.844,84
15061755,86.569,84
15061756,86.607,84
15061757,86.112,84
15061758,87.178,84
15061759,87.2,84
15061760,84.918,84
15061762,86.265,84
15061765,86.602,84
15061766,85.834,84
15061767,86.497,84
15061769,89.952,92
15061771,86.412,84
15061772,86.533,84
15061773,88.012,84
15061777,86.065,84
15061778,86.419,80
15061784,86.384,84
15061785,89.648,92
15061788,89.064,92
15061790,86.132,92
15061795,84.332,82
15061797,86.416,84
15061798,89.268,92
15061800,87.18,92
15061801,90.385,92
15061808,90.392,88
15061811,86.822,84
15061813,89.053,84
15061815,90.932,84
15061826,89.238,92
15061905,86.659,84
15061906,87.957,92
15061908,84.523,84
15061909,87.1,84
15061910,91.154,92
15061911,88.2,84
15061912,85.515,84
15061915,88.175,84
15061917,84.398,84
15061918,90.104,92
15061926,91.093,92
15061927,88.234,92
15061928,88.492,92
15061929,86.89,92
15061930,90.004,92
15061933,86.131,84
15061934,84.837,84
