X32.37,X25.03,X31.78,X35.19,X22.36,X4.4,X34.56,X14.1,X8.88,X6.89,X4.25,X56.75
32.37,25.03,31.78,35.19,22.36,4.4,34.56,14.1,8.88,6.89,4.25,56.75
