X4.21,X3.32,X3.98,X4.61,X4.02,X0.53,X6.55,X2.6,X1.18,X0.96,X0.8,X9.69
4.21,3.32,3.98,4.61,4.02,0.53,6.55,2.6,1.18,0.96,0.8,9.69
