,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15061442,210.381,207.061,206.621,204.449,208.697,203.208,212.19458,211.176,181.062,211.371,324.276,281.752
15061443,83.892,82.993,83.944,87.752,83.504,87.255,86.38916,85.164,99.745,83.888,71.318,85.448
15061444,97.767,94.235,96.402,99.246,95.11,87.548,99.78699,93.722,135.526,87.481,18.676,63.745
15061445,88.627,99.781,87.981,88.937,87.386,105.51,87.39458,85.049,122.868,83.734,82.268,83.552
15061447,123.256,120.269,121.173,124.484,120.808,125.52,112.36774,113.259,131.421,120.424,34.63,59.837
15061449,241.734,241.782,238.853,236.158,241.322,243.731,245.27757,241.881,191.138,253.805,341.312,322.806
15061454,239.714,240.738,236.912,234.291,238.976,242.35,241.55356,234.16,191.138,247.927,208.216,142.907
15061458,50.075,59.479,49.961,51.463,48.99,51.713,46.24832,46.431,78.887,46.921,30.833,22.851
15061459,229.29,226.847,227.553,226.958,228.853,225.023,230.69374,231.692,213.104,231.123,305.766,302.415
15061461,48.322,58.048,48.36,49.688,47.204,50.446,44.9848,45.682,78.887,45.505,31.872,49.565
15061463,113.685,109.583,110.537,110.121,113.708,123.866,117.27567,124.397,97.004,119.076,345.304,255.493
15061469,250.434,238.187,248.506,241.967,250.987,235.386,258.3506,242.999,138.051,260.821,332.364,310.072
15061470,173.713,171.914,173.642,171.161,172.96,171.014,181.933,181.384,155.3,179.781,218.335,250.106
15061471,171.223,168.515,171.888,169.341,171.041,166.433,177.13125,176.257,155.3,170.446,103.354,239.653
15061475,77.11,78.121,76.544,76.406,77.013,82.759,77.80349,78.75,77.858,78.197,30.686,37.69
15061476,147.701,133.544,146.009,141.628,144.845,149.861,148.76204,151.612,126.75,149.543,223.726,221.896
15061478,173.507,171.713,173.374,172.337,173.628,169.4,174.23436,175.412,159.4,173.458,278.721,189.328
15061479,88.807,93.516,89.977,88.786,88.488,89.519,89.6363,94.685,105.705,90.045,34.679,61.285
15061480,88.54,100.677,88.792,89.185,88.032,105.603,87.4165,85.209,122.868,83.791,66.444,50.948
15061481,89.268,87.614,90.155,89.852,90.085,86.328,87.04948,94.686,92.592,86.75,97.036,86.236
15061484,61.701,64.068,61.053,62.499,60.812,67.063,60.06627,61.292,90.693,56.591,27.077,16.243
15061485,83.523,84.097,84.165,87.453,83.987,85.787,85.44146,84.809,99.745,84.551,82.283,87.609
15061486,145.794,168.075,145.855,140.493,140.893,133.074,152.4591,145.985,138.339,147.515,210.131,234.042
15061489,229.524,226.877,227.216,226.292,228.743,225.783,229.91749,230.195,213.104,230.195,267.593,88.788
15061490,227.389,224.439,225.411,224.65,226.377,223.214,228.23738,229.335,213.104,227.504,293.451,191.368
15061491,227.512,225.031,225.917,225.349,226.942,224.781,228.60166,230.689,213.104,229.307,310.734,312.805
15061492,227.705,224.549,225.751,225.142,226.853,224.117,228.56124,230.212,213.104,228.485,306.697,295.101
15061494,245.164,241.282,242.736,239.454,247.482,255.098,255.55091,254.257,187.754,259.972,326.683,314.843
15061495,167.447,154.359,170.076,169.049,168.592,167.152,167.16727,164.317,158.1,167.239,59.009,106.36
15061498,223.028,229.193,222.826,221.824,222.877,225.836,222.07742,230.185,218.454,228.924,302.461,296.634
15061499,90.163,88.471,90.986,90.419,91.134,88.271,87.70422,94.878,92.592,87.805,96.399,86.495
15061501,61.758,67.118,59.718,60.005,58.679,52.871,59.14921,66.298,99.37,53.379,51.342,41.218
15061503,106.725,110.764,106.682,103.294,105.888,102.452,107.2366,107.715,114.363,105.337,263.44,238.049
15061504,181.248,178.514,182.424,181.479,183.324,182.09,189.66419,186.751,163.017,185.494,258.964,279.218
15061505,73.462,76.883,78.198,82.302,74.791,75.722,67.06978,76.55,103.365,70.375,30.687,23.23
15061508,212.225,209.655,208.676,206.495,210.217,197.938,211.8689,210.532,181.062,211.12,291.786,148.772
15061509,203.941,201.059,200.41,200.26,200.241,197.898,197.53704,197.793,159.745,205.876,302.357,240.851
15061511,203.778,200.56,199.888,199.991,199.639,197.817,197.46438,197.123,159.745,205.174,299.268,227.4
15061514,78.839,76.723,78.746,77.598,79.842,79.196,79.78401,78.157,77.858,78.029,39.742,39.177
15061515,116.159,108.999,116.711,116.296,115.612,114.824,112.63023,106.663,108.609,112.398,28.619,21.16
15061517,95.118,94.395,94.433,96.063,95.374,97.489,88.31117,85.879,103.963,93.022,20.629,10.815
15061518,84.393,92.682,84.705,84.542,82.078,98.671,88.13929,94.781,107.692,87.673,20.7,49.684
15061520,91.203,60.151,91.37,95.345,90.872,95.539,96.30178,97.584,102.095,86.327,35.642,62.952
15061522,86.515,57.388,87.933,90.825,85.673,91.269,93.51903,99.114,100.585,84.456,71.31,83.526
15061523,167.201,169.273,169.409,169.227,168.295,168.435,169.06495,170.344,159.4,170.501,137.984,68.285
15061524,248.638,241.996,247.263,242.984,251.294,256.733,256.84031,255.099,187.754,263.088,332.153,319.527
15061525,214.98,208.326,211.489,209.034,213.333,201.528,214.91893,213.418,181.062,214.827,332.263,323.862
15061526,96.527,84.616,98.746,99.557,98.31,96.374,94.10899,97.416,86.386,93.13,18.726,38.935
15061528,155.077,157.408,157.547,159.083,155.391,158.171,154.72958,154.638,166.39,155.028,27.649,68.382
15061530,210.948,209.698,207.505,205.5,209.536,199.675,210.86719,210.007,181.062,211.16,291.458,150.577
15061533,212.008,216.126,209.179,207.185,210.558,210.867,218.1945,217.368,186.375,219.324,345.263,326.745
15061536,206.031,207.184,205.143,200.893,206.141,199.696,212.88372,210.9,186.375,210.556,299.268,291.971
15061537,118.254,109.062,118.754,118.327,117.679,116.145,114.16358,107.907,108.609,113.132,30.709,77.181
15061538,173.766,172.026,174.259,173.013,174.139,169.213,173.98229,175.876,159.4,173.468,298.76,299.333
15061539,173.105,171.988,173.227,172.105,173.397,167.804,174.48202,176.009,159.4,173.736,261.419,127.735
15061540,87.401,85.648,88.705,88.269,88.213,80.946,86.02671,92.193,92.592,81.089,93.466,86.314
15061543,39.738,43.848,41.288,41.856,39.428,46.611,32.41247,39.342,66.848,38.672,27.654,25.219
15061544,162.363,175.263,166.855,166.945,162.81,164.253,163.42794,161.471,159.4,161.028,18.74,62.086
15061546,169,171.517,171.226,170.467,171.078,162.437,172.24441,170.022,159.4,169.579,299.286,207.666
15061548,80.759,93.223,85.117,89.194,82.237,82.455,83.06048,84.817,85.619,81.985,20.69,56.372
15061549,127.936,114.504,127.646,128.328,127.928,128.141,131.19381,129.94,85.46,130.17,92.975,215.872
15061551,75.349,78.958,77.095,81.691,76.476,87.155,79.77284,84.886,99.745,77.79,81.896,88.497
15061553,26.248,16.008,25.51,32.156,27.198,20.732,23.81242,45.318,49.739,14.048,25.661,40.895
15061555,71.811,67.562,72.478,73.82,72.629,64.991,74.44552,71.374,75.297,66.89,22.671,43.778
15061556,80.518,83.52,82.454,85.662,81.195,89.459,83.86985,85.561,99.745,83.458,82.28,91.019
