,PREDICTED,ACTUAL
15060021,68.211,80
15060025,57.161,27
15060027,54.626,75
15060039,72.761,80
15060042,72.874,80
15060056,70.685,81
15060063,70.754,79
15060070,75.397,80
15060081,53.76,30
15060085,71.511,76
15060087,75.868,81
15060097,44.782,43
15060102,72.444,80
15060112,74.744,75
15060114,71.413,75
15060120,56.458,48
15060121,66.176,76
15060122,70.294,79
15060138,70.317,79
15060160,69.371,81
15060187,62.849,82
15060188,67.979,30
15060190,61.791,73
15060191,49.131,41
15060214,53.345,41
15060313,59.003,43
15060320,52.218,48
15060345,69.986,43
15060383,58.793,50
15060420,69.975,75
15060543,73.241,75
15060570,50.353,38
15060797,69.518,80
15060846,69.93,81
15060907,64.55,80
15060910,71.276,80
15060933,73.067,81
15060964,71.038,76
15061007,71.646,75
15061011,57.253,43
15061122,69.581,75
15061204,58.544,45
15061213,72.472,75
15061215,72.895,80
15061216,75.272,81
15061225,71.717,84
15061226,50.528,29
15061228,74.565,82
15061237,74.042,81
15061256,66.764,75
15061257,65.336,82
15061259,75.755,80
15061260,57.633,75
15061262,70.323,66
15061263,73.418,80
15061264,66.116,43
15061265,60.996,80
15061270,72.799,80
15061273,61.227,38
15061274,72.614,82
15061277,53.574,50
15061282,71.859,92
15061283,74.773,80
15061286,70.698,75
15061288,72.622,82
15061289,71.894,75
15061290,53.523,43
15061291,67.351,80
15061293,62.287,28
15061295,55.389,28
15061296,73.209,75
15061298,73.92,80
15061299,71.698,82
15061303,58.725,43
15061307,74.452,82
15061312,67.896,75
15061313,49.329,43
15061314,73.629,75
15061317,69.89,75
15061318,73.578,79
15061319,56.864,66
15061320,43.648,40
15061323,70.242,42
15061324,66.055,76
15061329,75.091,80
15061334,72.976,76
15061335,59.394,42
15061337,74.687,80
15061338,76.187,75
15061340,75.754,75
15061344,73.963,80
15061345,70.089,75
15061346,70.196,81
15061347,69.736,80
15061348,74.727,75
15061349,56.487,44
15061350,67.99,75
15061352,69.421,42
15061353,74.822,75
15061355,74.669,80
15061356,69.453,50
15061357,74.876,75
15061358,57.275,42
15061360,75.059,80
15061364,74.691,80
15061365,72.357,75
15061367,72.643,75
15061369,66.585,60
15061376,70.03,75
15061378,59.819,50
15061380,69.838,76
15061382,70.754,28
15061383,74.755,75
15061384,75.854,80
15061388,72.145,82
15061390,69.238,80
15061391,69.89,80
15061392,60.493,42
15061394,70.248,80
15061396,70.242,80
15061404,69.512,82
15061406,74.936,81
15061410,56.069,81
15061411,72.95,82
15061414,69.744,27
15061415,66.89,81
15061417,69.481,76
15061418,69.593,30
15061419,75.843,80
15061420,43.648,30
15061421,57.861,75
15061422,78.594,80
15061424,62.392,80
15061425,70.116,80
15061428,70.057,80
15061430,69.996,76
15061435,58.127,45
15061436,58.649,50
15061437,56.709,50
15061439,56.446,28
15061441,54.847,29
15061442,72.774,82
15061444,73.981,82
15061445,54.757,45
15061447,76.023,80
15061449,76.696,80
15061454,76.814,80
15061458,70.091,76
15061459,69.812,80
15061461,70.111,38
15061463,71.67,80
15061469,73.864,80
15061470,69.605,84
15061471,70.019,81
15061475,57.849,80
15061476,72.68,80
15061478,75.867,80
15061479,78.531,80
15061480,54.956,80
15061481,49.383,45
15061484,72.447,75
15061485,58.539,54
15061486,71.013,80
15061489,69.831,75
15061490,69.498,80
15061491,69.84,80
15061492,69.628,80
15061493,69.594,80
15061494,43.934,30
15061495,70.183,80
15061496,70.075,80
15061499,49.274,43
15061500,58.455,43
15061501,67.264,42
15061503,79.442,82
15061504,71.667,82
15061505,70.952,82
15061507,72.761,80
15061508,72.854,35
15061509,72.699,80
15061511,72.529,79
15061515,70.265,73
15061516,67.077,75
15061517,74.662,80
15061518,78.846,80
15061521,73.924,80
15061522,62.507,38
15061524,43.945,37
15061525,73.462,80
15061526,65.492,75
15061528,68.528,30
15061529,72.507,80
15061530,72.83,74
15061533,73.956,80
15061534,68.337,75
15061535,71.053,80
15061536,73.397,80
15061540,50.144,42
15061542,50.579,80
15061543,72.862,80
15061544,76.255,76
15061546,76.561,80
15061548,59.953,75
15061549,61.34,81
15061550,63.962,80
15061553,60.858,80
15061555,60.245,82
15061556,60.142,64
15061560,56.908,54
15061561,57.621,42
15061564,79.332,80
15061565,58.895,82
15061566,75.892,80
15061568,60.807,42
15061571,65.973,80
15061575,72.168,75
15061576,69.391,42
15061577,75.044,76
15061578,74.81,79
15061579,55.706,80
15061580,74.684,80
15061583,71.049,84
15061584,70.902,80
15061585,70.109,84
15061586,69.897,54
15061588,58.464,79
15061600,76.262,81
15061602,60.519,48
15061603,75.739,80
15061604,64.807,75
15061605,57.837,51
15061608,69.555,45
15061609,75.848,80
15061610,74.863,80
15061612,52.71,31
15061613,71.603,86
15061619,69.898,80
15061621,67.146,75
15061622,55.061,28
15061623,57.262,80
15061624,76.162,80
15061628,72.308,32
15061631,68.385,76
15061632,71.444,73
15061637,57.321,43
15061638,57.493,43
15061639,74.859,84
15061640,76.943,81
15061642,56.677,42
15061645,77.807,80
15061646,70.39,82
15061647,57.156,30
15061648,73.427,74
15061649,64.138,75
15061650,44.415,28
15061651,72.76,75
15061653,70.194,43
15061654,71.441,80
15061655,52.126,43
15061658,70.249,81
15061659,69.189,80
15061661,71.313,80
15061662,76.543,80
15061665,55.067,43
15061668,55.713,38
15061670,74.838,84
15061671,73.53,81
15061673,66.628,75
15061677,69.394,79
15061678,70.004,75
15061679,57.956,75
15061680,75.185,84
15061682,57.428,41
15061683,74.335,80
15061684,58.273,60
15061686,74.744,75
15061687,65.237,50
15061688,74.74,75
15061689,69.697,79
15061704,57.369,76
15061706,52.317,43
15061709,52.033,42
15061712,76.519,80
15061713,57.408,28
15061714,66.968,28
15061717,61.381,53
15061718,76.727,79
15061720,65.534,76
15061723,67.28,79
15061724,62.46,50
15061725,67.642,75
15061726,71.92,80
15061729,62.792,79
15061730,62.849,80
15061733,69.666,27
15061734,69.695,80
15061735,67.346,41
15061736,62.614,27
15061737,62.989,27
15061738,69.727,75
15061740,71.634,80
15061742,49.771,42
15061744,51.464,40
15061747,70.137,82
15061751,69.81,74
15061752,72.161,80
15061753,70.295,81
15061754,47.638,41
15061755,73.661,82
15061756,73.197,80
15061757,58.417,29
15061758,57.783,82
15061759,56.069,30
15061760,63.047,80
15061762,69.469,79
15061765,72.615,80
15061766,49.447,40
15061767,66.348,45
15061769,71.136,76
15061771,70.389,79
15061772,66.481,75
15061773,55.709,80
15061777,58.873,79
15061778,69.585,80
15061784,69.794,79
15061785,57.49,50
15061788,44.488,30
15061790,57.835,35
15061795,68.275,48
15061797,69.653,30
15061798,79.139,80
15061800,53.885,27
15061801,59.19,80
15061808,59.25,50
15061811,57.816,81
15061813,58.155,43
15061815,71.543,82
15061826,79.399,76
15061905,72.442,80
15061906,70.877,79
15061908,60.682,28
15061909,71.395,75
15061910,71.456,30
15061911,58.28,82
15061912,56.432,45
15061915,58.853,50
15061917,70.056,80
15061918,70.28,82
15061926,71.596,80
15061927,63.436,80
15061928,67.937,80
15061929,62.88,42
15061930,69.792,79
15061933,74.757,75
15061934,62.518,28
15061935,59.279,80
15061937,61.056,80
15061939,69.92,42
15061941,52.028,43
15061942,73.208,80
15061944,54.524,43
15061945,70.044,42
15061946,70.442,79
15061948,74.821,75
15061949,72.875,76
15061951,70.026,80
15061952,62.81,80
15061953,74.984,80
15061958,46.44,43
15061960,70.815,75
15061961,76.166,80
15061962,58.989,50
15061963,69.735,80
15061965,60.671,60
15061966,71.06,80
15061967,72.612,80
15061968,58.576,80
15062036,72.325,80
15062038,70.115,80
15062039,72.39,50
15062046,55.569,49
15062050,54.918,48
15062051,70.373,80
15062067,59.262,42
15062069,43.816,27
15062071,70.363,50
15062080,58.949,42
15062092,74.837,28
15062094,75.914,80
15062097,57.362,80
15062099,73.61,75
15062100,59.965,48
15062101,72.924,80
15062102,64.971,60
15062103,55.72,27
15062105,75.933,80
15062106,70.048,76
15062107,72.426,79
15062108,69.611,80
15062109,70.17,76
15062111,61.773,28
15062112,75.57,80
15062114,55.04,29
15062117,69.954,84
15062118,70.164,75
15062122,71.954,80
15062124,72.668,80
15062126,74.263,79
15062130,65.932,75
15062136,71.91,79
