,PREDICTED,ACTUAL
15060021,48.266,43
15060025,44.582,45
15060027,48.308,39
15060039,50.22,55
15060042,50.928,57
15060056,19.206,8
15060063,53.641,55
15060070,50.476,55
15060081,41.923,45
15060085,52.974,58
15060087,50.514,60
15060097,44.789,45
15060102,11.933,8
15060112,50.938,58
15060114,48.383,40
15060120,45.872,46
15060121,43.311,45
15060122,47.626,36
15060138,48.185,39
15060160,43.182,39
15060187,47.86,57
15060188,50.761,57
15060190,42.009,39
15060191,50.493,55
15060214,39.426,39
15060313,46.691,55
15060320,53.763,57
15060345,51.306,41
15060383,46.502,43
15060420,51.639,46
15060543,45.007,46
15060570,41.636,39
15060797,42.242,39
15060846,48.622,48
15060907,54.02,58
15060910,51.912,55
15060933,45.046,58
15060964,50.239,39
15061007,49.639,58
15061011,45.442,58
15061122,48.706,60
15061204,38.742,43
15061213,50.157,55
15061215,50.153,58
15061216,17.406,8
15061225,50.319,55
15061226,43.657,42
15061228,51.005,58
15061237,44.272,39
15061256,47.752,55
15061257,42.583,42
15061259,50.749,40
15061260,44.922,46
15061262,14.303,10
15061263,12.451,6
15061264,18.808,6
15061265,47.006,45
15061270,45.539,49
15061273,47.062,58
15061274,55.559,58
15061277,50.011,49
15061282,49.568,58
15061283,50.384,33
15061286,49.585,39
15061288,49.539,40
15061289,50.544,57
15061290,46.459,49
15061291,47.028,57
15061293,44.877,43
15061295,44.11,49
15061296,47.303,49
15061298,41.578,43
15061299,49.792,43
15061303,49.136,46
15061307,50.662,43
15061312,46.85,43
15061313,50.44,58
15061314,53.761,46
15061317,14.252,6
15061318,51.56,55
15061319,44.638,42
15061320,47.754,58
15061323,50.242,58
15061324,51.42,55
15061329,48.545,39
15061334,54.63,57
15061335,46.566,39
15061337,51.227,57
15061338,50.656,49
15061340,49.978,49
15061344,52.695,49
15061345,51.981,55
15061346,51.42,43
15061347,49.705,39
15061348,50.971,58
15061349,48.396,43
15061350,47.051,40
15061352,53.928,55
15061353,50.993,55
15061355,51.016,55
15061356,48.115,43
15061357,48.548,58
15061358,44.917,40
15061360,50.768,55
15061364,50.962,58
15061365,49.87,43
15061367,50.214,49
15061369,43.389,45
15061376,51.696,55
15061378,47.014,57
15061380,50.494,58
15061382,49.61,58
15061383,50.734,57
