,PREDICTED,ACTUAL
15060021,318.698,331
15060025,310.993,305
15060027,324.645,321
15060039,323.914,329
15060042,324.794,327
15060056,106.694,95
15060063,330.431,329
15060070,319.963,329
15060081,298.367,305
15060085,320.618,312
15060087,321.101,332
15060097,313.072,310
15060102,83.25,95
15060112,320.62,318
15060114,314.204,314
15060120,320.743,323
15060121,303.757,305
15060122,321.698,324
15060138,327.36,321
15060160,320.843,321
15060187,331.913,339
15060188,318.91,327
15060190,312.252,321
15060191,318.948,329
15060214,316.346,321
15060313,319.763,329
15060320,324.274,327
15060345,321.08,320
15060383,318.692,319
15060420,322.69,323
15060543,317.922,323
15060570,319.528,319
15060797,319.546,321
15060846,326.275,332
15060907,320.991,322
15060910,322.309,329
15060933,315.635,312
15060964,321.176,321
15061007,321.153,322
15061011,311.8,312
15061122,324.304,332
15061204,313.292,320
15061213,325.729,329
15061215,321.919,322
15061216,104.155,95
15061225,325.898,329
15061226,315.284,316
15061228,316.888,312
15061237,310.941,313
15061256,319.718,329
15061257,313.709,316
15061259,321.996,314
15061260,313.393,323
15061262,103.694,96
15061263,79.486,71
15061264,98.385,71
15061265,313.379,305
15061270,317.936,320
15061273,313.84,318
15061274,313.839,312
15061277,319.242,320
15061282,317.87,322
15061283,319.687,324
15061286,329.498,321
15061288,319.585,314
15061289,325.402,327
15061290,317.345,320
15061291,320.775,317
15061293,315.531,320
15061295,318.612,320
15061296,320.986,320
15061298,311.962,319
15061299,320.605,319
15061303,322.621,323
15061307,317.434,319
15061312,319.192,319
15061313,319.987,322
15061314,324.693,323
15061317,98.868,71
15061318,330.976,329
15061319,311.271,312
15061320,322.089,322
15061323,320.39,322
15061324,321.472,322
15061329,316.781,321
15061334,328.318,327
15061335,319.691,321
15061337,321.036,317
15061338,319.829,320
15061340,318.409,320
15061344,320.38,320
15061345,324.335,329
15061346,322.898,319
15061347,316.291,319
15061348,321.087,322
15061349,322.073,319
15061350,322.353,326
15061352,325.216,329
15061353,320.86,329
15061355,322.014,329
15061356,324.648,319
15061357,318.2,322
15061358,311.805,314
15061360,319.899,329
15061364,321.228,322
15061365,321.566,319
15061367,323.359,320
15061369,303.966,305
15061376,322.537,329
15061378,321.388,317
15061380,318.063,322
15061382,316.798,312
15061383,319.881,317
15061384,320.131,322
15061388,315.429,319
15061390,324.106,327
15061391,324.521,329
15061392,302.614,305
15061394,103.186,71
15061396,117.194,312
15061404,324.929,329
15061406,320.495,322
15061410,325.558,329
15061411,324.741,319
15061414,323.692,319
15061415,316.356,318
15061417,324.209,323
15061418,325.659,323
15061419,320.87,318
15061420,322.089,321
15061421,303.01,303
15061422,320.705,328
15061424,324.365,323
15061425,321.767,320
15061428,321.686,320
15061430,321.309,332
15061435,319.828,322
15061436,319.762,323
15061437,318.232,321
15061439,318.198,321
15061441,315.624,319
15061442,320.98,324
15061444,324.989,329
15061445,325.277,319
15061447,319.166,323
15061449,313.564,310
15061454,311.096,312
15061458,322.077,314
15061459,324.8,317
15061461,320.527,310
15061463,318.618,319
15061469,323.546,317
15061470,324.58,319
15061471,320.446,315
15061475,307.515,304
15061476,306.819,312
15061478,320.479,319
15061479,316.226,322
15061480,316.296,328
15061481,318.469,322
15061484,319.656,319
15061485,319.374,308
15061486,314.567,310
15061489,326.031,329
15061490,324.001,322
15061491,323.194,322
15061492,323.59,319
15061493,313.638,312
15061494,316.466,322
15061495,312.98,309
15061496,311.809,312
15061499,318.242,309
15061500,321.418,329
15061501,327.548,322
15061503,319.962,310
15061504,319.011,320
15061505,330.194,329
15061507,322.038,329
15061508,322.953,329
15061509,77.042,71
15061511,77.581,71
15061515,104.994,71
15061516,329.025,332
15061517,321.841,322
15061518,323.726,322
15061521,321.725,319
15061522,326.323,322
15061524,319.056,319
15061525,322.767,324
15061526,299.413,312
15061528,323.55,322
15061529,78.817,71
15061530,323.763,321
15061533,320.986,310
15061534,319.155,320
15061535,308.9,317
15061536,325.167,329
15061540,320.074,322
15061542,321.764,323
15061543,323.026,327
15061544,325.135,324
15061546,323.925,327
15061548,318.729,329
15061549,330.94,329
15061550,317.456,314
15061553,301.591,302
15061555,305.519,303
15061556,319.529,322
15061560,313.045,319
15061561,319.049,322
15061564,321.807,319
15061565,324.278,320
15061566,322.367,317
15061568,323.345,322
15061571,317.199,319
15061575,318.285,316
15061576,322.512,314
15061577,320.117,322
15061578,318.198,319
15061579,323.218,322
15061580,317.71,305
15061583,316.056,315
15061584,315.794,322
15061585,323.612,324
15061586,325.166,319
15061588,318.911,319
15061600,321.466,326
15061602,307.566,309
15061603,321.573,319
15061604,308.958,312
15061605,318.794,319
15061608,323.551,332
15061609,319.186,322
15061610,320.931,321
15061612,316.551,322
15061613,318.993,320
15061619,325.923,322
15061621,327.773,339
15061622,313.351,305
15061623,310.367,308
15061624,315.857,308
15061628,76.493,71
15061631,321.063,322
15061632,321.048,322
15061637,311.635,322
15061638,313.758,308
15061639,325.144,319
15061640,308.341,308
15061642,316.815,320
15061645,316.142,320
15061646,104.289,71
15061647,310.916,305
15061648,324.987,322
15061649,310.135,308
15061650,302.196,305
15061651,321.015,322
15061653,318.649,328
15061654,317.104,322
15061655,309.193,309
15061658,320.034,315
15061659,324.748,322
15061661,317.525,319
15061662,311.038,312
15061665,323.616,322
15061668,319.255,317
15061670,325.959,329
15061671,326.816,328
15061673,319.185,320
15061677,324.888,328
15061678,323.496,329
15061679,322.244,329
15061680,325.862,329
15061682,311.856,305
15061683,323.543,322
15061684,313.518,314
15061686,320.62,329
15061687,323.482,322
15061688,320.253,322
15061689,325.346,329
15061704,311.751,293
15061706,88.319,71
15061709,327.198,329
15061712,314.281,322
15061713,310.243,309
15061714,318.258,316
15061717,315.279,305
15061718,316.072,305
15061720,323.896,316
15061723,325.782,322
15061724,323.698,322
15061725,315.564,322
15061726,323.027,322
15061729,315.78,305
15061730,315.316,305
15061733,323.302,323
15061734,325.582,329
15061735,316.259,320
15061736,324.342,323
15061737,317.482,322
15061738,323.261,322
15061740,316.535,308
15061742,315.725,327
15061744,309.666,309
15061747,104.918,71
15061751,323.694,310
15061752,319.612,327
15061753,324.305,320
15061754,311.668,310
15061755,311.655,315
15061756,309.86,310
15061757,319.929,317
15061758,315.167,316
15061759,317.951,312
15061760,319.298,319
15061762,313.864,310
