probIn scale
0.07362712 224.28
0.08556809 230.0424
0.104462 255.7324
0.0925113 261.5871
0.1004953 276.63
0.08844571 281.9615
0.06584399 305.8365
0.08894668 298.1811
0.09287264 319.1808
0.08893944 337.2776
0.07338585 329.0098
0.09742524 319.6947
0.08855504 313.8867
0.09418245 298.8919
0.09041825 279.1215
0.09276507 273.6171
0.07394445 252.2203
0.09566965 265.3773
0.0759009 257.9617
0.07968351 266.3844
0.0820379 293.3611
0.08080285 317.4021
0.0943125 310.7902
0.08939147 271.063
0.09234717 283.3207
0.07463832 253.1079
0.09764444 232.347
0.11611 242.7046
0.0943439 204.2351
0.1061952 203.7546
0.09669141 218.2092
0.1004335 223.8276
0.1000715 226.7812
0.114975 227.3333
0.1195476 229.856
0.08915795 237.6331
0.110784 241.8114
0.1153233 255.7942
0.1085573 262.1658
0.1134232 279.1193
0.09659778 287.4095
0.08773423 285.8493
0.09999105 291.5918
0.08506439 304.305
0.08522622 308.3725
0.1036692 305.2631
0.1146418 325.9339
0.08646766 315.3168
0.0972281 318.9424
0.09886874 325.4378
0.1019623 340.999
0.1018281 399.4741
0.09710996 431.5269
0.09505975 408.6377
0.1025409 454.4486
0.08501723 440.616
0.101052 423.6303
0.1113973 415.2131
0.09646193 415.8417
0.108221 475.352
0.1123833 462.0902
0.1058784 504.9647
0.1045319 512.8514
0.09216937 535.8221
0.06779841 540.0064
0.07255199 541.4059
0.08434433 511.2529
0.08510793 534.0346
0.09264339 545.0966
0.0873592 530.9441
0.08750065 545.4579
0.09971169 494.942
0.09709366 473.7249
0.08217718 482.4619
0.09318281 527.6146
0.08090403 546.9423
0.08748019 565.4609
0.07200624 522.097
0.0819255 517.6368
0.07015499 447.7036
0.08944814 424.9336
0.1019677 434.9076
0.08637055 459.0854
0.09762913 396.8023
0.09508355 408.0557
0.09819712 393.9467
0.1144999 426.611
0.08935213 461.3017
0.1025516 455.2372
0.08755447 501.8939
0.08733481 484.5238
0.1041453 438.2786
0.09151972 414.0174
0.09266609 425.1709
0.08001753 402.2551
0.09726309 401.5003
0.09755926 395.9091
0.09867243 417.4061
0.09849647 421.4214
0.0979234 477.9984
0.1008134 511.8459
0.09587438 449.5884
0.09383452 446.4744
0.1047052 411.1557
0.09529793 433.3363
0.08565674 443.5487
0.08241519 431.2918
0.09103029 488.2493
0.08504993 511.7529
0.1015421 591.9672
0.08106114 592.7312
0.1066538 566.7603
0.09081569 531.4991
0.07977387 458.0852
0.09366294 462.4158
0.08549207 437.7761
0.1019185 413.2914
0.09514182 400.0775
0.09892761 377.1486
0.09587343 352.4333
0.09584616 356.4535
0.08984677 372.944
0.09088627 359.4629
0.09327835 347.6082
0.09859064 340.891
0.08374785 356.6923
0.09223913 379.3002
0.09300433 388.0437
0.08887007 404.278
0.08590969 448.0321
0.09424204 419.0437
0.1031263 428.8145
0.1085808 376.9651
0.07913362 393.7988
0.07807558 356.4002
0.06969819 354.0871
0.09299849 366.7329
0.08946159 382.6794
0.09415727 358.028
0.07703177 402.1394
0.09811989 445.3978
0.09640803 461.1937
0.07973425 464.1381
0.07330101 507.6436
0.0891177 515.1769
0.07932298 533.3142
0.07943503 496.6653
0.07983944 472.3519
0.06765198 498.338
0.07534641 491.6349
0.07047425 526.4586
0.08104608 460.9929
0.07086032 484.686
0.06916011 533.5434
0.06363885 572.373
0.06984643 504.1918
0.07384139 476.911
0.07504125 481.6044
0.07412752 509.1867
0.07281608 517.5242
0.07029699 499.3069
0.07438646 464.5768
0.07410931 439.9105
0.0709695 512.3114
0.07067031 503.1473
0.07928728 486.5726
0.07650945 472.1691
0.09552692 530.6811
0.08104181 545.0807
0.08349565 514.9417
0.08495401 514.4174
0.08264488 545.8458
0.08177473 500.421
0.08591363 526.1736
0.09782484 491.0729
0.09357441 540.5787
0.08264294 552.4216
0.08614086 521.5994
0.0784864 515.805
0.09997423 509.6101
0.08735179 511.3848
0.09201548 490.1997
0.07084442 468.0501
0.07670793 434.1134
0.08296801 414.3895
0.07844205 399.0189
0.06901212 387.0144
0.08494333 406.0087
0.08236051 424.786
0.08031055 454.1569
0.0837779 468.6693
0.07704392 480.4907
0.06479232 478.0063
0.08746448 454.6695
0.07133372 487.1766
0.08057688 509.1909
0.08426391 518.6928
0.09584143 455.9974
0.07352148 437.939
0.07738362 475.5049
0.08464694 485.6907
0.07651899 449.9392
0.07602612 432.7706
0.0777313 429.0476
0.07815624 450.3586
0.06796274 477.9806
0.08965976 455.9974
0.0716047 467.915
0.072846 489.4896
0.07665243 490.8976
0.07074967 542.8271
0.06919516 509.9955
0.07264202 531.1222
0.07956597 499.9435
0.07360165 459.5024
0.08102504 426.7375
0.06929343 403.7006
0.06529179 390.8105
0.0802826 410.4761
0.07060807 381.4295
0.0924468 354.0582
0.09319847 377.6477
0.09254196 375.3473
0.08406303 386.7671
0.06552088 408.4166
0.07360226 366.8075
0.07837036 388.6028
0.08133996 382.4317
0.08261641 371.2093
0.07428798 354.6767
0.06763507 357.9957
0.0928302 345.8552
0.06696269 353.037
0.0707242 368.7433
0.07823986 377.4599
0.06971948 397.9574
0.06548109 402.6185
0.07353766 438.2706
0.0659543 403.1844
0.07324116 396.5807
0.06328966 447.0169
0.07524778 421.7609
0.07502533 463.9425
0.08766351 470.2964
0.07680364 441.9768
0.08620997 413.5661
0.07509855 433.5293
0.07548277 444.7506
0.06812452 436.7819
0.07072772 444.0062
0.08086538 422.0156
0.06244242 440.2518
0.08253141 434.3576
0.07302689 450.7834
0.07849836 403.7947
0.08137254 426.5826
0.08239278 431.8875
0.08245434 406.3448
0.08822282 440.8843
0.0709331 483.4628
0.09045697 474.3742
0.0686784 470.0141
0.06617104 472.1494
0.06290051 488.6499
0.06759517 429.7562
0.07196253 478.762
0.07421703 479.268
0.0698493 538.8321
0.07394931 524.6914
0.07348232 520.1494
0.07159264 555.9645
0.07774576 515.5568
0.07239363 493.6941
0.07217683 508.0373
0.07471479 531.3283
