,PREDICTED,ACTUAL
15061724,32.71537,28
15061725,30.83795,38
15061726,35.01862,33
15061729,32.89836,36
15061730,32.93462,36
15061733,32.0455,39
15061734,32.028,37
15061735,30.83833,22
15061736,32.88189,33
15061737,32.84088,36
15061738,31.96941,28
15061740,33.67851,36
15061742,28.09393,30
15061744,32.06087,33
15061747,26.76189,22
15061751,32.03014,36
15061752,33.67238,36
15061753,32.04011,36
15061754,33.45002,36
15061755,33.18532,36
15061756,33.21367,37
15061757,31.3036,36
15061758,36.27962,43
15061759,36.85801,28
15061760,32.84276,28
15061762,31.77106,33
15061765,29.1639,28
15061766,27.96868,28
15061767,32.43889,33
15061769,33.51965,37
15061771,31.93036,22
15061772,32.51897,36
15061773,31.63058,28
15061777,31.28522,22
15061778,31.99757,28
15061784,32.02196,22
15061785,33.59959,33
15061788,32.23622,36
15061790,31.33627,36
15061795,26.49813,22
15061797,32.02374,36
15061798,34.44218,36
15061800,33.61272,36
15061801,31.56652,33
15061808,31.56799,36
15061811,33.35206,36
15061813,32.17121,36
15061815,34.72382,55
15061826,34.64998,43
15061905,33.84843,26
15061906,30.63678,22
15061908,34.36043,36
15061909,32.05536,36
15061910,34.40823,37
15061911,31.1119,28
15061912,29.77735,33
15061915,31.26483,36
15061917,34.9065,28
15061918,31.91347,33
15061926,34.47856,22
15061927,39.50085,58
15061928,32.70014,33
15061929,30.67209,28
15061930,31.8915,22
15061933,34.11588,26
15061934,32.86306,26
15061935,31.19343,33
15061937,32.26165,33
15061939,32.04116,43
15061941,31.32881,34
15061942,32.12869,33
15061944,30.8209,22
15061945,34.89298,28
15061946,31.82532,33
15061948,34.12191,42
15061949,32.21447,39
15061951,34.94989,58
15061952,32.93482,36
15061953,28.87103,22
15061958,31.80924,36
15061960,30.55816,28
15061961,28.89436,22
15061962,31.25868,36
15061963,31.9964,22
15061965,30.77338,36
15061966,30.09304,22
15061967,32.01074,28
15061968,31.29905,36
15062036,30.0597,34
15062038,34.9808,38
15062039,33.96112,33
15062046,29.61232,22
15062050,28.65711,22
15062051,34.9159,34
15062067,31.47377,23
15062069,32.31292,34
15062071,26.87562,28
15062080,32.61334,33
15062092,34.12009,39
15062094,28.9333,38
15062097,33.36802,36
15062099,34.09265,36
15062100,32.93929,33
15062101,33.98492,28
15062102,33.32751,37
15062103,35.0408,43
15062105,28.91013,22
15062106,32.03672,28
15062107,33.93341,36
15062108,32.0234,28
15062109,34.91452,28
15062111,34.37136,26
15062112,28.96231,22
15062114,32.32275,37
15062117,34.81361,36
15062118,34.87197,43
15062122,32.78539,43
15062124,29.11937,22
15062126,30.07647,22
15062130,33.97651,38
15062136,31.62365,23
15062137,32.00234,28
15062138,29.6429,22
15062139,30.8496,38
15062142,32.8834,34
15062145,34.04254,33
15062146,26.35235,22
15062149,30.79744,33
15062150,29.31217,23
15062151,31.02103,22
15062152,32.00583,34
15062153,32.03775,36
15062331,31.85916,26
15062332,31.85087,26
15062333,33.73809,37
15062334,31.87983,23
15062335,34.0546,33
15062337,34.89838,36
15062338,34.92029,22
15062346,32.47241,38
15062347,32.4934,38
15062348,34.88051,36
15062349,32.86058,36
15062350,32.21894,22
15062351,31.85114,36
15062353,31.42315,34
15062354,34.83863,28
15062356,26.39003,22
15062357,28.89891,22
15062358,32.13415,36
15062360,31.69588,36
15062361,34.32057,22
15062363,33.86848,33
15062366,34.54573,38
15062367,32.43114,34
15062368,34.9281,33
15062369,30.81272,28
15062370,32.82861,22
