X24.85,X20.33,X24.29,X27.11,X15.59,X2.71,X23.84,X9.86,X6.23,X4.95,X2.95,X85.35
24.85,20.33,24.29,27.11,15.59,2.71,23.84,9.86,6.23,4.95,2.95,85.35
