,PREDICTED,ACTUAL
15060021,75.405,80
15060025,44.7,27
15060027,69.845,75
15060039,78.136,80
15060042,78.145,80
15060056,79.144,81
15060063,77.139,79
15060070,78.138,80
15060081,31.866,30
15060085,74.145,76
15060087,79.14,81
15060097,44.862,43
15060102,78.149,80
15060112,76.857,75
15060114,76.855,75
15060120,49.855,48
15060121,74.141,76
15060122,77.137,79
15060138,77.14,79
15060160,79.141,81
15060187,64.601,82
15060188,31.857,30
15060190,64.683,73
15060191,42.85,41
15060214,42.866,41
15060313,44.85,43
15060320,46.141,48
15060345,75.27,43
15060383,51.85,50
15060420,76.193,75
15060543,76.85,75
15060570,39.859,38
15060797,78.144,80
15060846,79.138,81
15060907,78.143,80
15060910,78.139,80
15060933,79.136,81
15060964,74.147,76
15061007,73.985,75
15061011,44.862,43
15061122,76.852,75
15061204,46.86,45
15061213,76.853,75
15061215,78.138,80
15061216,79.148,81
15061225,82.139,84
15061226,30.858,29
15061228,80.147,82
15061237,79.136,81
15061256,73.15,75
15061257,80.139,82
15061259,78.465,80
15061260,48.261,75
15061262,73.386,66
15061263,78.144,80
15061264,44.854,43
15061265,78.136,80
15061270,78.141,80
15061273,75.83,38
15061274,80.139,82
15061277,51.856,50
15061282,83.36,92
15061283,78.142,80
15061286,76.855,75
15061288,80.138,82
15061289,75.267,75
15061290,44.864,43
15061291,78.138,80
15061293,29.865,28
15061295,46.874,28
15061296,76.857,75
15061298,78.143,80
15061299,80.139,82
15061303,52.643,43
15061307,80.144,82
15061312,76.853,75
15061313,43.201,43
15061314,76.865,75
15061317,74.917,75
15061318,77.143,79
15061319,48.62,66
15061320,38.148,40
15061323,67,42
15061324,74.145,76
15061329,78.148,80
15061334,74.143,76
15061335,44.888,42
15061337,78.143,80
15061338,76.852,75
15061340,76.852,75
15061344,78.144,80
15061345,75.404,75
15061346,78.577,81
15061347,78.144,80
15061348,76.857,75
15061349,45.861,44
15061350,76.853,75
15061352,76.184,42
15061353,77.011,75
15061355,78.141,80
15061356,67.424,50
15061357,76.852,75
15061358,44.757,42
15061360,78.143,80
15061364,78.141,80
15061365,76.853,75
15061367,76.854,75
15061369,69.565,60
15061376,75.797,75
15061378,48.134,50
15061380,76.698,76
15061382,63.569,28
15061383,76.556,75
15061384,78.328,80
15061388,80.141,82
15061390,78.145,80
15061391,77.863,80
15061392,43.866,42
15061394,78.14,80
15061396,78.143,80
15061404,79.228,82
15061406,78.418,81
15061410,59.745,81
15061411,80.142,82
15061414,77.082,27
15061415,76.67,81
15061417,78.251,76
15061418,77.329,30
15061419,78.323,80
15061420,38.148,30
15061421,67.961,75
15061422,78.139,80
15061424,78.141,80
15061425,78.136,80
15061428,78.145,80
15061430,77.858,76
15061435,55.172,45
15061436,48.151,50
15061437,39.555,50
15061439,31.321,28
15061441,42.206,29
15061442,79.524,82
15061444,80.139,82
15061445,43.143,45
15061447,78.136,80
15061449,78.145,80
15061454,78.145,80
15061458,76.344,76
15061459,78.144,80
15061461,74.985,38
15061463,78.144,80
15061469,78.145,80
15061470,74.555,84
15061471,78.178,81
15061475,58.918,80
15061476,78.15,80
15061478,78.304,80
15061479,78.139,80
15061480,43.945,80
15061481,43.135,45
15061484,76.851,75
15061485,52.153,54
15061486,78.144,80
15061489,76.86,75
15061490,77.633,80
15061491,78.145,80
15061492,77.524,80
15061493,78.145,80
15061494,31.867,30
15061495,78.147,80
15061496,78.141,80
15061499,42.725,43
15061500,44.861,43
15061501,70.654,42
15061503,80.142,82
15061504,80.48,82
15061505,80.136,82
15061507,78.106,80
15061508,75.7,35
15061509,78.147,80
15061511,77.431,79
15061515,74.858,73
15061516,73.143,75
15061517,78.142,80
15061518,78.422,80
15061521,78.142,80
15061522,39.858,38
15061524,34.563,37
15061525,78.204,80
15061526,73.143,75
15061528,51.464,30
15061529,78.259,80
15061530,76.895,74
15061533,79.959,80
15061534,74.398,75
15061535,78.143,80
15061536,78.146,80
15061540,43.854,42
15061542,52.624,80
15061543,78.139,80
15061544,77.858,76
15061546,78.137,80
15061548,73.138,75
15061549,79.142,81
15061550,78.14,80
15061553,78.144,80
15061555,80.141,82
15061556,62.152,64
15061560,55.867,54
15061561,43.855,42
15061564,78.145,80
15061565,60.493,82
15061566,78.753,80
15061568,43.861,42
15061571,78.149,80
15061575,76.789,75
15061576,69.255,42
15061577,77.444,76
15061578,77.136,79
15061579,49.516,80
15061580,78.142,80
15061583,82.14,84
15061584,78.151,80
15061585,79.184,84
15061586,68.266,54
15061588,52.251,79
15061600,79.144,81
15061602,49.85,48
15061603,78.394,80
15061604,73.148,75
15061605,52.862,51
15061608,64.742,45
15061609,78.137,80
15061610,77.707,80
15061612,32.856,31
15061613,84.141,86
15061619,78.143,80
15061621,73.144,75
15061622,29.853,28
15061623,46.903,80
15061624,78.281,80
15061628,77.006,32
15061631,74.139,76
15061632,74.855,73
15061637,44.852,43
15061638,45.194,43
15061639,82.141,84
15061640,79.143,81
15061642,43.854,42
15061645,79.078,80
15061646,77.572,82
15061647,44.558,30
15061648,75.859,74
15061649,73.143,75
15061650,29.858,28
15061651,76.913,75
15061653,74.376,43
15061654,78.069,80
15061655,44.859,43
15061658,79.142,81
15061659,78.138,80
15061661,78.153,80
15061662,78.143,80
15061665,44.86,43
15061668,41.4,38
15061670,82.138,84
15061671,78.185,81
15061673,73.141,75
15061677,77.235,79
15061678,76.859,75
15061679,58.888,75
15061680,82.138,84
15061682,47.27,41
15061683,78.145,80
15061684,60.924,60
15061686,76.857,75
15061687,51.86,50
15061688,76.526,75
15061689,77.732,79
15061704,47.85,76
15061706,44.867,43
15061709,43.528,42
15061712,78.145,80
15061713,47.422,28
15061714,72.651,28
15061717,58.111,53
15061718,77.969,79
15061720,74.136,76
15061723,77.145,79
15061724,51.855,50
15061725,74.67,75
15061726,78.139,80
15061729,77.142,79
15061730,77.56,80
15061733,72.508,27
15061734,78.146,80
15061735,71.951,41
15061736,75.75,27
15061737,72.242,27
15061738,77.219,75
15061740,78.137,80
15061742,43.741,42
15061744,41.86,40
15061747,77,82
15061751,75.852,74
15061752,78.137,80
15061753,79.275,81
15061754,42.862,41
15061755,80.14,82
15061756,79.879,80
15061757,54.931,29
15061758,80.145,82
15061759,31.86,30
15061760,78.143,80
15061762,77.146,79
15061765,78.148,80
15061766,41.859,40
15061767,69.936,45
15061769,74.141,76
15061771,77.766,79
15061772,73.141,75
15061773,63.341,80
15061777,63.089,79
15061778,78.143,80
15061784,77.418,79
15061785,51.86,50
