0.3297161 32.97322
0.2624826 28.56075
0.2284068 23.72026
0.2075102 22.82905
0.1818674 21.88812
0.1737192 22.28208
0.1911972 20.88682
0.1640148 18.94113
0.1579025 19.17715
0.123028 19.49198
0.1260613 21.19858
0.1083331 22.41741
0.1058829 21.68715
0.1332175 22.61351
0.1317728 21.67629
0.1126914 19.68439
0.1111803 16.72636
0.1221848 14.62462
0.114079 12.91317
0.1170526 10.99617
0.1219974 11.62247
0.1403085 11.21281
0.1691745 10.28006
0.1988471 11.22733
0.1998129 11.07655
0.2063362 10.65937
0.2134681 10.01978
0.2087083 9.005653
0.2111106 9.955294
0.2281173 10.58826
0.2258259 10.04154
0.202666 10.33189
0.1845563 10.44476
0.1979831 9.835291
0.2092039 9.413438
0.1965826 9.086345
0.2101835 8.393461
0.2158791 8.32404
0.2280991 8.616759
0.2488853 7.556572
0.2581976 6.568031
0.2853508 6.782899
0.224424 6.121783
0.2076601 6.243309
0.1595881 6.999716
0.1535729 7.319601
0.1516287 6.576829
0.1588591 6.643754
0.157487 6.592229
0.1868772 6.533842
0.1733671 5.869873
0.1427388 5.727454
0.1785064 5.811023
0.1883847 5.843449
0.1814431 5.441135
0.1687389 6.360103
0.1782705 6.3734
0.1856869 7.380191
0.1548468 7.09461
0.1663949 7.00866
0.169286 7.402365
0.1781779 6.422679
0.182209 6.45688
0.2002876 7.665996
0.2156563 6.872595
0.2257265 7.292865
0.2475195 7.825057
0.242695 7.995955
0.2218392 9.11952
0.2183367 10.19058
0.2233868 8.338668
0.2494389 8.491303
0.2187116 7.759387
0.2500644 7.156023
0.2028472 6.687786
0.2358647 7.235588
0.2693699 7.757138
0.2782267 8.510558
0.2839865 9.903886
0.2727867 9.849643
0.2584619 10.03343
0.2158454 10.17531
0.198489 10.55672
0.242389 10.86601
0.2370443 10.90362
0.2075521 10.37023
0.2219935 10.59914
0.1914971 10.03401
0.2144252 9.629399
0.2531492 7.932504
0.2632733 8.970859
0.2775565 8.182445
0.2889077 7.434801
0.3148856 8.406303
0.2770724 9.115537
0.2670128 9.33277
0.2336132 9.351697
0.2526345 10.23164
0.249598 11.00717
0.2435946 10.50429
0.2398176 10.4305
0.2391054 10.42963
0.2654228 10.23965
0.2719802 11.9239
0.2628389 9.536431
0.2584025 9.972281
0.2730375 8.729018
0.2721435 8.686892
0.2630699 10.35971
0.2263313 11.29777
0.2358417 10.73492
0.2665026 10.56817
0.2302083 11.16075
0.2456628 11.87742
0.2613905 10.78038
0.2757086 11.09877
0.2911241 9.569572
0.2150272 9.059767
0.2296094 9.414371
0.1908099 9.866419
0.1951524 8.640975
0.1965713 8.766794
0.2200933 8.777836
0.1891404 6.992657
0.2184373 6.571622
0.2237974 6.947622
0.2217608 8.292219
0.2368712 8.893281
0.2287135 7.893939
0.2487757 6.408356
0.2190002 5.902795
0.2420766 5.683879
0.2364718 4.947527
0.2265032 4.65761
0.1989415 5.738775
0.2307213 7.019368
0.2312484 7.114497
0.2363398 6.559163
0.2340513 6.16765
0.2101756 6.085801
0.2356348 6.749108
