,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,86.639,86.586,86.654,86.658,86.722,86.84,86.75076,86.71,86.662,86.766,86.773,92.135
15060039,86.901,87.11,86.826,86.866,86.846,87.032,86.70916,86.829,87.711,87.022,86.825,88.813
15060056,88.823,88.965,88.862,88.663,88.994,88.164,89.32501,88.967,88.237,88.416,91.589,90.065
15060063,86.465,85.946,86.345,86.533,86.345,86.263,86.19648,86.564,86.581,86.797,84.411,86.058
15060070,89.977,90.034,90.133,89.977,90.226,89.939,90.23598,90.277,89.67,89.768,91.821,91.901
15060072,85.571,85.014,85.456,85.591,85.257,84.99,84.77318,85.71,86.359,85.403,84.41,84.841
15060081,87.474,87.29,87.676,87.502,87.62,87.702,87.9117,88.344,86.912,87.464,93.59,91.281
15060082,89.365,89.617,89.609,89.256,89.71,89.579,89.6945,89.497,88.898,88.819,91.59,91.292
15060085,87.595,87.328,87.903,87.579,87.783,87.496,87.86469,87.854,85.657,87.444,87.908,90.44
15060087,89.955,90.037,90.128,89.957,90.179,89.939,90.22068,90.255,89.67,89.743,92.067,92.757
15060090,89.933,89.824,89.986,89.932,90.053,90.161,90.11028,90.156,89.569,89.918,91.633,92.045
15060097,90.165,90.244,90.573,90.094,90.424,90.853,92.17193,90.573,88.955,90.421,93.588,91.41
15060101,85.297,85.094,85.147,85.319,85.173,85.012,85.15539,85.168,85.461,85.261,85.355,88.089
15060102,86.966,86.86,86.836,86.983,86.88,86.85,86.78327,86.745,86.236,86.921,85.135,88.37
15060114,90.981,91.112,91.104,90.991,91.201,91.328,91.3514,91.227,90.398,91.12,91.925,91.761
15060120,89.89,90.362,90.106,89.779,90.175,89.967,90.17278,90.021,90.193,89.579,91.589,91.455
15060122,89.883,89.782,89.879,89.866,89.966,89.793,89.84641,89.961,89.569,89.768,88.16,86.471
15060138,87.519,87.765,87.808,87.528,87.701,87.296,87.91397,88.042,87.632,87.344,91.588,90.064
15060160,89.619,89.499,89.71,89.644,89.244,88.954,87.22971,87.674,90.306,89.238,84.41,85.568
15060188,90.09,90.128,90.407,90.128,90.352,90.245,90.18287,90.295,89.693,89.78,93.589,91.709
15060190,86.136,85.867,86.01,85.973,86.034,85.449,85.78637,85.891,86.493,86.036,84.411,85.61
15060191,86.356,86.377,86.381,86.337,86.424,86.576,86.5987,86.55,85.805,86.357,84.411,85.154
15060215,90.984,91.078,91.124,90.981,91.182,91.024,91.3216,91.179,90.452,90.959,91.594,91.919
15060313,85.311,84.898,84.782,85.274,84.823,84.688,84.0994,84.71,85.565,85.238,83.587,83.34
15060320,87.089,86.896,87.13,87.09,87.154,86.805,87.16271,87.145,87.061,87.001,84.409,86.284
15060345,84.512,84.544,84.44,84.534,84.421,84.38,84.38723,84.287,84.653,84.578,84.366,84.016
15060383,85.268,84.768,84.752,85.231,84.798,84.613,84.02173,84.7,85.387,85.239,81.411,81.972
15060420,84.429,84.462,84.342,84.453,84.338,84.31,84.3312,84.275,84.653,84.553,84.271,84
15060536,87.724,87.859,87.822,87.736,87.665,87.555,87.6646,87.806,88.797,87.669,84.413,86.764
15060543,89.365,89.738,89.582,89.415,89.503,89.063,89.70217,89.411,89.271,89.097,91.866,88.244
15060797,86.273,86.05,86.074,86.351,85.938,86.096,85.47668,85.858,86.068,86.188,82.411,84.223
15060846,89.959,89.892,90.002,89.947,90.055,89.915,90.17191,90.186,89.569,89.887,91.59,91.567
15060907,87.662,87.782,87.774,87.667,87.59,87.783,87.927,88.038,88.531,87.676,91.59,89.72
15060909,88.674,88.662,88.804,88.627,88.96,88.852,89.52497,89.264,88.581,88.767,91.589,89.939
15060910,85.603,85.595,85.35,85.594,85.236,85.149,85.14648,85.723,86.492,85.565,84.41,84.82
15060933,89.309,89.729,89.545,89.347,89.436,89.076,89.74463,89.464,89.271,89.072,93.588,91.368
15060964,84.553,84.849,84.07,84.611,84.215,84.509,84.20287,84.288,84.92,84.935,81.413,81.951
15061007,84.522,84.88,84.015,84.557,84.153,84.558,84.21812,84.271,84.92,84.898,81.412,82.056
15061122,89.9,89.881,89.918,89.9,89.993,90.056,90.13008,90.151,89.569,89.878,91.59,91.634
15061204,86.437,86.196,86.323,86.497,86.257,86.105,85.52,86.422,86.654,86.375,84.411,85.75
15061213,86.911,87.053,86.861,86.876,86.834,86.878,86.65071,86.711,87.382,87.015,84.41,85.078
15061215,86.983,87.074,86.911,86.954,86.916,86.898,86.67901,86.717,87.382,87.046,84.085,84.507
15061225,91.12,91.222,91.335,91.139,91.33,91.108,91.39713,91.247,90.653,91.174,91.719,91.82
15061226,88.989,88.889,89.388,89.029,89.366,89.276,89.97226,89.423,88.91,88.742,91.591,90.309
15061228,88.039,88.043,87.95,88.047,88.076,87.885,86.90035,87.203,87.823,87.99,84.411,85.741
15061237,89.455,89.792,89.714,89.501,89.592,89.111,89.86623,89.506,89.271,89.142,94.588,92.046
15061256,88.342,88.664,88.536,88.27,88.711,88.009,88.4681,88.504,89.122,88.181,89.915,90.383
15061257,88.383,88.228,88.267,88.293,88.219,87.882,87.55745,87.625,88,88.228,84.411,85.833
15061258,86.559,86.375,86.399,86.591,86.41,86.6,86.18989,86.166,86.511,86.734,85.68,88.275
15061259,89.949,90.031,90.102,89.952,90.164,89.931,90.18725,90.226,89.67,89.721,91.727,91.971
15061260,86.627,86.581,86.67,86.651,86.718,86.789,86.66379,86.667,86.452,86.754,85.58,90.365
15061261,86.519,86.496,86.506,86.537,86.573,86.68,86.54279,86.572,86.307,86.674,84.549,83.38
15061262,85.187,85.024,85.023,85.227,85.043,84.866,85.01514,85.084,85.251,85.153,84.411,84.113
15061263,84.971,85.264,84.868,85.013,84.691,85.512,85.01122,85.477,85.333,85.282,84.411,85.502
15061264,86.51,86.229,86.373,86.542,86.368,86.244,85.82126,85.599,86.26,85.967,84.412,84.638
15061265,87.723,87.964,87.919,87.722,87.883,87.741,87.35666,87.324,88.026,87.381,86.958,89.246
15061270,84.466,84.406,84.283,84.496,84.378,84.397,84.5993,84.549,84.6,84.66,84.26,84.013
15061273,87.724,87.977,87.93,87.718,87.881,87.646,87.32764,87.273,88.026,87.352,85.897,87.177
15061274,87.108,86.694,87.003,87.251,87.371,87.897,87.44664,87.522,85.982,87.367,85.45,86.513
15061277,87.392,87.456,87.478,87.298,87.379,87.673,88.34132,88.479,87.1,87.647,91.589,89.906
15061279,84.711,84.865,84.557,84.713,84.611,85.506,84.9041,84.91,85.387,85.147,84.222,84.081
15061283,86.052,86,85.952,86.041,85.911,85.891,85.91894,85.827,86.304,86.216,84.411,84.511
15061286,86.15,85.959,86.05,86.176,86.052,85.918,85.57824,85.792,85.728,86.32,84.411,84.27
15061288,86.819,87.044,86.775,86.813,86.763,86.955,86.79742,86.86,87.382,86.982,87.742,88.829
15061289,86.904,87.114,86.845,86.895,86.85,87.006,86.65958,86.754,87.711,87.014,84.409,84.59
15061290,87.975,88.379,88.175,87.86,88.05,87.728,89.74725,89.171,89.187,88.29,91.589,90.631
15061291,85.996,85.913,85.928,86.008,85.971,86.15,86.23587,86.226,86.253,86.166,84.411,85.886
15061293,86.202,86.182,86.114,86.216,86.02,86.012,86.6445,86.838,86.927,86.573,84.41,85.169
15061295,88.372,88.832,88.866,88.524,88.574,88.987,88.83533,88.893,88.876,88.447,91.59,90.309
15061297,88.281,88.616,88.465,88.219,88.65,88.065,88.46068,88.462,89.122,88.141,89.411,89.952
15061298,85.66,85.5,85.515,85.688,85.496,86.008,85.70384,85.792,85.574,85.953,84.411,84.686
15061301,85.649,85.502,85.482,85.663,85.478,85.971,85.71377,85.795,85.574,85.927,84.411,84.75
15061302,85.876,86.074,85.976,85.819,85.892,86.169,86.48301,86.493,86.372,85.918,85.624,86.717
15061303,88.569,88.554,88.715,88.529,88.828,88.747,89.42906,89.232,88.46,88.693,91.589,90.25
15061305,87.65,88.023,87.789,87.575,87.781,87.535,88.3422,88.389,87.921,87.609,91.589,90.187
15061308,86.101,86.161,86.072,86.113,86.099,86.097,86.11291,86.11,86.282,86.119,84.403,83.499
15061312,85.924,85.781,85.902,85.956,85.944,86.196,86.21693,86.21,85.963,86.144,84.621,88.245
15061313,86.295,86.33,86.321,86.284,86.339,86.519,86.51429,86.509,85.805,86.323,84.412,85.023
15061314,84.713,85.109,84.524,84.797,84.595,84.966,84.73612,84.798,85.379,85.082,84.29,84.052
15061317,85.132,84.938,84.979,85.177,84.995,84.824,84.93899,85.09,85.461,85.132,84.405,84.162
15061318,88.88,89.36,89.245,88.801,89.097,88.765,88.80091,89.051,89.389,88.54,91.589,90.351
15061319,86.55,86.51,86.575,86.587,86.628,86.701,86.62958,86.62,86.307,86.687,85.369,88.852
15061320,88.409,88.231,88.385,88.452,88.273,88.527,88.11402,88.063,87.81,88.512,87.734,88.133
15061323,90.863,90.957,90.988,90.874,91.049,91.162,91.18474,91.206,90.402,91.018,91.59,91.445
15061324,87.018,86.756,86.958,87.096,86.7,86.764,85.46337,86.348,86.55,86.714,84.41,85.752
15061327,86.721,86.669,86.71,86.734,86.794,86.624,86.75261,86.754,86.484,86.782,87.478,89.05
15061330,86.649,86.316,86.45,86.583,86.278,86.64,85.55033,86.461,86.452,86.601,84.41,85.731
15061331,87.755,88.091,88.019,87.748,87.88,87.229,87.65528,87.787,88.072,87.287,91.589,90.018
15061333,85.827,85.747,86,85.916,85.843,86.558,85.96132,86.024,85.046,86.032,84.411,85.371
15061334,86.372,86.836,86.371,86.362,86.195,86.181,86.02606,85.882,87.654,86.288,84.41,85.302
15061335,86.002,86.01,85.734,85.954,85.826,86.75,85.86648,86.083,86.48,86.433,84.41,84.793
