,PREDICTED,ACTUAL
15060025,311.975,305
15060039,323.593,329
15060056,318.98,322
15060063,323.143,329
15060070,321.292,329
15060072,315.508,317
15060081,311.788,305
15060082,320.227,321
15060085,320.096,312
15060087,321.337,332
15060090,323.39,332
15060097,314.515,310
15060101,319.926,312
15060102,318.121,303
15060114,318.839,314
15060120,320.653,323
15060122,323.345,324
15060138,320.596,321
15060160,321.636,321
15060188,321.273,327
15060190,316.634,321
15060191,320.032,329
15060215,319.096,327
15060313,321.176,329
15060320,323.822,327
15060345,321.692,320
15060383,321.074,319
15060420,321.679,323
15060536,319.66,319
15060543,316.69,323
15060797,319.81,321
15060846,323.489,332
15060907,319.632,322
15060909,321.329,319
15060910,321.862,329
15060933,316.543,312
15060964,320.328,321
15061007,320.241,322
15061122,323.367,332
15061204,318.056,320
15061213,323.445,329
15061215,323.447,322
15061225,319.337,329
15061226,317.52,316
15061228,316.073,312
15061237,316.486,313
15061256,319.334,329
15061257,316.64,316
15061258,320.093,320
15061259,321.251,314
15061260,312.113,323
15061261,312.092,305
15061262,319.938,329
15061263,318.776,317
15061264,319.327,319
15061265,314.768,305
15061270,315.706,320
15061273,314.872,318
15061274,317.257,312
15061277,319.323,320
15061279,321.747,320
15061283,320.761,324
15061286,320.254,321
15061288,323.336,314
15061289,323.558,327
15061290,319.193,320
15061291,320.286,317
15061293,318.751,320
15061295,318.158,320
15061297,319.298,312
15061298,319.496,319
15061301,319.189,322
15061302,320.404,324
15061303,321.46,323
15061305,318.23,319
15061308,323.839,323
15061312,320.309,319
15061313,319.996,322
15061314,321.98,323
15061317,319.973,322
15061318,322.191,329
15061319,312.04,312
15061320,319.977,322
15061323,318.495,322
15061324,316.058,314
15061327,312.478,326
15061330,320.249,322
15061331,318.577,320
15061333,315.801,305
15061334,322.343,327
15061335,318.07,321
15061336,320.98,322
15061340,321.251,320
15061342,320.796,319
15061346,321.755,319
15061347,316.86,319
15061348,320.789,322
15061349,318.081,319
15061350,320.283,326
15061352,323.94,329
15061353,320.779,329
15061355,320.792,329
15061356,323.279,319
15061357,316.216,322
15061360,320.769,329
15061365,323.425,319
15061367,323.478,320
15061368,310.813,305
15061369,310.75,305
15061370,321.729,329
15061376,321.7,329
15061377,312.058,305
15061378,318.062,317
15061380,316.901,322
15061382,318.525,312
15061384,321.287,322
15061385,321.27,320
15061386,310.752,309
15061388,317.363,319
15061389,323.739,327
15061390,323.989,327
15061391,323.847,329
15061392,313.784,305
15061404,323.888,329
15061405,318.481,310
15061406,320.756,322
15061410,318.869,329
15061411,321.371,319
15061414,323.819,319
15061415,318.541,318
15061417,323.772,323
15061418,323.834,323
15061419,321.27,318
15061420,319.977,321
15061421,311.856,303
15061422,319.208,328
15061424,320.118,323
15061425,321.799,320
15061428,321.59,320
15061430,321.668,332
15061434,318.503,320
15061436,318.97,323
15061437,318.537,321
15061438,323.861,323
15061439,318.452,321
15061441,320.832,319
15061442,321.368,324
15061443,318.865,320
15061444,321.484,329
15061445,320.845,319
15061447,319.181,323
15061449,313.78,310
15061454,313.766,312
15061458,321.739,314
15061459,323.832,317
15061461,321.7,310
15061463,317.789,319
15061469,320.334,317
15061470,323.423,319
15061471,323.239,315
15061475,312.106,304
15061476,319.206,312
15061478,321.274,319
15061479,319.266,322
15061480,320.797,328
15061481,320.049,322
15061484,315.771,319
15061485,318.669,308
15061486,319.863,310
15061489,323.867,329
15061490,323.789,322
15061491,323.853,322
15061492,323.726,319
15061494,318.528,322
15061495,316.826,309
15061498,322.808,316
15061499,319.978,309
15061501,323.128,322
15061503,318.422,310
15061504,318.866,320
15061505,320.32,329
15061508,321.379,329
15061509,318.261,312
15061511,318.303,326
15061514,312.165,309
15061515,319.942,319
15061517,320.72,322
15061518,319.251,322
15061520,321.026,322
15061522,321.036,322
15061523,321.474,322
15061524,318.588,319
15061525,321.374,324
15061526,319.084,312
15061528,316.859,322
15061530,321.317,321
15061533,321.066,310
15061536,321.501,329
15061537,319.959,329
15061538,321.28,319
15061539,321.293,322
15061540,320.101,322
15061543,323.583,327
15061544,321.193,324
15061546,321.495,327
15061548,319.976,329
15061549,321.823,329
15061551,319.803,327
15061553,312.118,302
15061555,311.68,303
15061556,319.335,322
15061557,312.171,315
15061560,313.585,319
15061561,322.529,322
15061564,319.15,319
15061565,321.078,320
15061568,320.796,322
15061571,318.056,319
15061576,323.36,314
15061579,320.882,322
15061580,320.581,305
15061583,318.432,315
15061584,319.891,322
15061585,323.348,324
15061588,318.834,319
15061600,319.23,326
15061601,320.623,316
15061602,314.362,309
15061603,321.334,319
15061604,315.298,312
15061605,318.978,319
15061608,323.437,332
15061609,321.296,322
15061612,320.304,322
15061613,318.538,320
15061619,323.819,322
15061621,323.259,329
15061622,313.434,305
15061623,312.037,308
15061626,321.235,321
15061628,318.293,327
15061629,320.548,319
15061630,320.597,318
15061631,320.677,322
15061632,318.502,322
15061638,312.058,308
15061640,317.956,308
15061641,323.134,320
15061642,312.39,320
15061645,318.059,320
15061646,319.958,310
15061648,322.039,322
15061650,312.636,305
15061651,321.364,322
15061654,318.49,322
15061656,314.399,309
15061658,318.3,315
15061661,318.507,319
15061662,313.687,312
15061666,320.125,329
15061667,315.728,310
15061668,318.702,317
15061669,323.803,328
15061670,323.23,329
15061671,322.032,328
15061676,320.791,316
15061677,323.967,328
15061678,323.858,329
15061679,321.339,329
15061680,323.216,329
15061682,312.116,305
15061683,320.91,322
15061684,316.714,314
15061685,315.746,320
15061686,320.752,329
