,BA,BB,BC,BL,BRR,GBLUP,EGBLUP,RKHS,LASSO,RR,SVM,RF
15060025,41.45,41.882,41.55,41.568,41.628,41.366,41.66123,41.611,40.506,41.031,42.622,43.977
15060039,43.861,44.607,44.054,44.213,44.266,43.702,43.84162,43.683,42.766,43.715,43.267,44.027
15060056,40.865,44.733,41.278,40.588,40.626,40.321,40.81262,40.94,42.876,39.337,42.576,39.145
15060063,21.293,19.443,21.192,21.352,21.688,20.513,20.84886,22.713,21.909,22.478,17.426,22.401
15060070,16.517,16.742,16.613,16.766,16.6,16.569,16.48038,16.312,18.611,17.645,14.578,15.43
15060072,44.383,43.667,43.818,43.457,43.838,43.546,44.1921,43.866,44.859,43.319,42.572,42.031
15060081,42.129,41.021,41.908,41.669,41.81,41.278,41.67127,41.442,39.344,41.588,42.576,43.327
15060082,27.989,27.87,28.586,28.335,28.387,29.679,28.61047,28.862,28.417,27.744,33.867,34.018
15060085,44.107,45.876,43.845,43.726,43.669,44.528,43.36258,42.902,43.081,42.992,42.572,42.177
15060087,16.518,16.747,16.487,16.723,16.603,16.569,16.50684,16.26,18.611,17.564,14.58,14.901
15060090,39.611,39.278,39.798,39.825,39.717,39.509,39.54585,39.573,39.574,39.621,42.582,43.018
15060097,50.552,52.161,50.853,51.306,51.184,48.732,47.38718,44.293,54.475,50.108,42.583,40.319
15060101,40.865,41.019,40.816,40.885,40.789,40.9,41.01879,41.082,40.171,40.693,42.578,42.128
15060102,38.661,38.813,39.01,38.633,38.796,38.103,38.82668,38.89,37.743,37.749,42.577,42.573
15060114,41.762,42.117,41.602,41.533,41.579,40.84,41.49541,41.553,42.617,41.283,42.584,41.196
15060120,21.482,25.069,21.854,21.649,21.399,21.133,20.52804,20.266,27.079,21.91,17.426,19.069
15060122,39.341,39.276,39.639,39.663,39.492,39.22,39.43653,39.952,39.574,39.698,42.58,39.089
15060138,24.048,22.641,23.392,24.127,23.868,24.859,24.07,24.978,21.931,26.596,17.418,23.127
15060160,44.385,43.838,42.263,42.899,42.698,42.631,43.34503,43.107,40.78,42.015,42.579,34.93
15060188,26.214,27.389,25.888,25.736,25.567,26.305,26.49476,28.968,25.974,25.307,42.583,35.942
15060190,39.851,39.437,39.887,39.601,40.089,39.122,40.12203,39.902,37.486,37.769,42.58,40.256
15060191,43.903,44.576,44.02,43.753,43.646,44.63,43.51714,43.739,46.441,43.815,42.657,43.895
15060215,42.721,42.503,42.292,42.287,42.327,41.962,41.97323,41.256,42.881,41.627,42.579,42.197
15060313,35.442,37.464,35.853,35.628,35.392,35.685,35.34513,35.52,36.905,34.967,42.575,37.375
15060320,41.966,41.661,41.804,41.6,41.676,41.788,41.85981,42.002,40.687,40.2,42.735,43.841
15060345,43.716,43.45,43.913,43.654,43.75,43.637,43.6667,43.601,42.882,42.972,43.17,43.944
15060383,35.58,37.351,35.99,35.738,35.439,36.174,35.42088,35.687,36.905,35.038,42.575,37.851
15060420,43.166,43.19,43.135,43.091,43.197,42.921,43.30844,43.298,42.78,42.656,42.578,44
15060536,30.267,28.271,30.204,30.296,30.406,30.477,31.27914,32.658,30.764,30.811,42.579,35.262
15060543,42.202,43.964,41.954,42.017,42.113,42.69,41.96613,41.688,41.289,40.749,42.578,42.796
15060797,39.131,38.335,38.088,37.842,37.808,38.871,39.5037,40.532,39.447,37.616,42.581,38.767
15060846,40.07,39.749,40.074,40.156,40.053,39.852,40.06622,39.785,39.574,39.877,42.582,42.67
15060907,30.024,27.578,30.275,30.316,30.327,29.97,29.86319,30.905,31.082,30.634,17.422,26.113
15060909,43.816,44.05,43.965,44.053,44.039,43.939,43.78339,43.997,44.018,43.973,42.578,44
15060910,24.137,22.444,24.621,24.888,24.57,23.139,22.22702,22.81,28.846,26.602,17.423,18.744
15060933,42.346,43.885,42.023,42.13,42.213,42.698,42.01892,41.548,41.289,40.613,42.574,42.756
15060964,42.494,43.963,43.441,42.815,42.71,43.351,42.40884,42.179,42.454,41.584,42.577,42.425
15061007,42.58,43.681,43.401,42.837,42.738,43.017,42.66095,42.31,42.472,41.4,42.576,42.419
15061122,39.542,39.444,39.712,39.828,39.671,39.714,39.52255,40.065,39.574,39.842,42.662,42.849
15061204,41.701,37.945,40.589,40.662,41.345,41.401,41.97657,41.919,33.915,40.571,42.577,38.133
15061213,43.898,44.514,43.909,43.989,44.052,43.701,44.02783,43.917,42.766,43.7,43.504,44.08
15061215,44.381,44.565,44.329,44.372,44.571,44.202,44.29302,44.053,42.766,43.979,43.497,43.873
15061225,42.734,42.058,42.259,42.334,42.239,42.357,42.16101,42.091,42.888,42.07,42.579,41.814
15061226,43.544,45.11,43.162,43.461,43.595,42.072,42.60147,40.893,47.263,41.047,42.583,39.258
15061228,24.498,24.413,24.751,25.324,24.568,23.931,24.00796,25.552,29.684,26.658,17.417,22.916
15061237,41.979,43.849,41.815,41.833,41.923,42.358,41.77707,41.534,41.289,40.478,42.573,43.001
15061256,42.274,41.499,42.35,42.299,42.273,42.618,42.03525,41.955,43.029,41.537,42.573,41.963
15061257,26.188,23.496,26.481,26.661,26.217,24.534,25.03859,27.008,26,29.385,17.421,23.59
15061258,17.117,15.416,16.838,17.388,17.178,17.214,17.21484,17.333,16.587,18.248,17.425,16.027
15061259,16.612,16.876,16.635,16.821,16.683,16.813,16.56636,16.321,18.611,17.689,14.587,15.365
15061260,41.454,41.766,41.321,41.541,41.534,41.394,41.67456,41.654,40.506,41.094,42.763,43.959
15061261,41.786,41.961,41.798,41.873,41.963,41.668,41.74935,41.656,40.506,41.297,42.576,42.38
15061262,41.089,41.182,41.017,41.151,41.176,40.657,41.31165,41.397,39.603,40.941,42.978,43.162
15061263,42.553,42.501,42.812,42.416,42.72,42.917,42.34272,42.089,36.833,42.683,42.581,39.636
15061264,42.689,43.132,42.563,42.033,42.112,41.835,42.56392,42.208,42.377,42.685,42.578,41.533
15061265,42.48,43.682,42.596,42.094,42.279,41.998,42.14748,41.725,43.613,40.674,42.579,41.566
15061270,24.213,23.996,24.141,24.506,24.257,23.844,24.35632,24.448,26.116,25.837,19.139,28.14
