X6.83,X5.3,X6.56,X7.17,X5.6,X0.71,X8.64,X3.59,X1.47,X1.27,X0.57,X6.57
6.83,5.3,6.56,7.17,5.6,0.71,8.64,3.59,1.47,1.27,0.57,6.57
